Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Chris Kaman,LAL,32,39,18.9,10.4,4.5,8.9,50.9,0.0,0.1,0.0,1.3,1.7,76.5,1.4,4.5,5.9,1.5,1.9,0.3,1.0,2.4,-1.5
George Hill,IND,28,76,32.0,10.3,3.6,8.1,44.2,1.3,3.4,36.5,1.9,2.3,80.7,0.7,3.0,3.7,3.5,1.2,1.0,0.3,2.1,4.2
Patrick Beverley,HOU,25,56,31.3,10.2,3.6,8.6,41.4,1.6,4.6,36.1,1.5,1.8,81.4,1.3,2.2,3.5,2.7,1.2,1.4,0.4,3.1,5.2
Patty Mills,SAS,25,81,18.9,10.2,3.8,8.2,46.4,1.7,3.9,42.5,0.9,1.0,89.0,0.4,1.7,2.1,1.8,0.8,0.8,0.1,1.4,4.2
Tim Hardaway Jr.,NYK,22,81,23.2,10.2,3.6,8.5,42.8,1.6,4.4,36.3,1.3,1.6,82.8,0.2,1.3,1.5,0.8,0.6,0.5,0.1,1.8,-2.1
Jordan Farmar,LAL,27,41,22.3,10.1,3.7,8.9,41.5,1.7,3.9,43.8,1.1,1.4,74.6,0.5,2.0,2.5,4.9,2.3,0.9,0.2,1.6,-2.2
Richard Jefferson,UTA,34,82,27.0,10.1,3.6,8.0,45.0,1.5,3.7,40.9,1.5,2.0,74.1,0.2,2.5,2.7,1.6,1.1,0.7,0.2,2.0,-5.0
James Anderson,PHI,25,80,28.9,10.1,3.9,9.0,43.1,1.4,4.4,32.8,1.0,1.3,72.6,0.7,3.0,3.8,1.9,1.3,0.9,0.4,1.9,-6.8
Xavier Henry,LAL,23,43,21.1,10.0,3.3,8.0,41.7,0.7,1.9,34.6,2.7,4.1,65.5,0.6,2.1,2.7,1.2,1.3,1.0,0.2,1.8,-0.9
Matt Barnes,LAC,34,63,27.5,9.9,3.7,8.4,43.8,1.5,4.5,34.3,1.0,1.4,73.3,1.0,3.7,4.6,2.0,1.3,0.9,0.4,2.9,5.6
CJ Miles,CLE,27,51,19.3,9.9,3.5,8.0,43.5,1.6,4.1,39.3,1.3,1.5,85.3,0.4,1.7,2.0,1.0,0.9,0.9,0.3,2.0,0.9
Mario Chalmers,MIA,28,73,29.8,9.8,3.5,7.7,45.4,1.2,3.1,38.5,1.7,2.2,74.2,0.6,2.4,2.9,4.9,2.2,1.6,0.2,2.9,4.2
Marcus Thornton,BKN,27,72,24.2,9.8,3.5,8.9,39.4,1.5,4.4,34.5,1.3,1.6,80.4,0.8,2.0,2.8,1.1,0.9,0.8,0.2,1.5,-0.4
Mo Williams,POR,31,74,24.8,9.7,3.8,9.1,41.7,1.1,3.0,36.9,1.1,1.2,87.6,0.6,1.5,2.1,4.3,2.0,0.7,0.1,2.7,1.0
Martell Webster,WAS,27,78,27.7,9.7,3.3,7.5,43.3,1.9,4.8,39.2,1.3,1.6,84.0,0.5,2.4,2.8,1.2,0.7,0.5,0.2,1.9,-0.2
Jason Smith,NOP,28,31,26.8,9.7,4.2,9.1,46.5,0.0,0.0,0.0,1.3,1.6,78.0,1.6,4.2,5.8,0.9,0.9,0.4,0.9,3.2,-2.1
Marcus Morris Sr.,PHX,24,82,21.9,9.7,3.5,7.9,44.2,1.2,3.2,38.1,1.5,1.9,76.1,1.0,2.9,3.9,1.1,1.2,0.9,0.2,1.9,1.5
Raymond Felton,NYK,30,65,31.0,9.7,3.7,9.4,39.5,1.0,3.0,31.8,1.4,1.9,72.1,0.8,2.2,3.0,5.6,2.0,1.2,0.4,2.4,0.4
Jordan Hill,LAL,26,72,20.8,9.7,4.0,7.2,54.9,0.0,0.0,0.0,1.7,2.5,68.5,2.7,4.7,7.4,0.8,1.0,0.4,0.9,2.4,-4.2
Courtney Lee,MEM,28,79,25.0,9.6,3.7,7.8,48.0,0.9,2.5,37.1,1.3,1.4,88.4,0.4,2.0,2.4,1.5,0.9,0.8,0.4,1.6,0.9
Ray Allen,MIA,38,73,26.5,9.6,3.3,7.4,44.2,1.6,4.2,37.5,1.4,1.6,90.5,0.3,2.5,2.8,2.0,1.2,0.7,0.1,1.6,2.2
Greivis Vasquez,TOR,27,79,22.5,9.6,3.5,8.3,42.1,1.4,3.7,37.7,1.2,1.4,88.0,0.3,1.9,2.2,4.1,1.6,0.4,0.1,1.8,2.1
Mike Scott,ATL,25,80,18.5,9.6,3.8,7.9,47.9,0.8,2.5,31.0,1.3,1.7,78.0,0.8,2.8,3.6,0.9,1.0,0.4,0.1,1.5,-2.4
Kyle Singler,DET,26,82,28.5,9.6,3.3,7.3,44.7,1.1,3.0,38.2,1.9,2.2,82.6,1.4,2.3,3.7,0.9,1.0,0.7,0.5,2.6,-2.8
Ricky Rubio,MIN,23,82,32.2,9.5,3.1,8.2,38.1,0.5,1.6,33.1,2.8,3.5,80.2,0.7,3.4,4.2,8.6,2.7,2.3,0.1,2.7,4.6
Jarrett Jack,CLE,30,80,28.2,9.5,3.6,8.7,41.0,0.8,2.3,34.1,1.6,1.9,83.9,0.3,2.5,2.8,4.1,1.7,0.7,0.3,1.7,-3.0
Harrison Barnes,GSW,22,78,28.3,9.5,3.5,8.7,39.9,0.8,2.4,34.7,1.7,2.3,71.8,0.8,3.1,4.0,1.5,1.1,0.8,0.3,2.0,-0.6
Glen Davis,LAC,28,68,24.4,9.4,4.0,8.7,45.7,0.1,0.2,36.4,1.4,2.0,69.3,1.6,3.6,5.2,1.1,1.1,0.9,0.4,2.3,-2.4
Brian Roberts,NOP,28,72,23.2,9.4,3.4,8.1,42.0,0.9,2.5,36.0,1.7,1.8,94.0,0.2,1.7,1.9,3.3,1.3,0.6,0.1,1.8,-1.9
Timofey Mozgov,DEN,27,82,21.6,9.4,3.5,6.6,52.3,0.0,0.3,16.7,2.4,3.2,75.4,2.1,4.4,6.4,0.8,1.5,0.3,1.2,2.6,0.3
P.J. Tucker,PHX,29,81,30.7,9.4,3.3,7.6,43.1,0.9,2.4,38.7,1.9,2.5,77.6,2.0,4.5,6.5,1.7,1.3,1.4,0.3,2.5,1.6
Andre Iguodala,GSW,30,63,32.4,9.3,3.5,7.3,48.0,1.0,2.8,35.4,1.4,2.1,65.2,0.8,3.8,4.7,4.2,1.6,1.5,0.3,1.6,9.0
Jerryd Bayless,BOS,25,72,23.4,9.3,3.4,8.6,40.2,1.1,2.9,35.8,1.3,1.6,79.7,0.3,1.7,2.0,2.7,1.1,0.8,0.1,2.2,-1.5
Marvin Williams,UTA,28,66,25.4,9.1,3.5,8.0,43.9,1.3,3.5,35.9,0.9,1.1,78.1,1.2,3.8,5.1,1.2,0.8,0.8,0.5,2.3,-2.6
Kirk Hinrich,CHI,33,73,29.0,9.1,3.3,8.5,39.3,1.2,3.3,35.1,1.3,1.7,76.0,0.4,2.2,2.6,3.9,1.6,1.1,0.4,2.8,2.0
Danny Green,SAS,27,68,24.3,9.1,3.2,7.4,43.2,1.9,4.7,41.5,0.7,0.9,79.4,0.4,3.0,3.4,1.5,1.1,1.0,0.9,1.6,4.9
Boris Diaw,SAS,32,79,25.0,9.1,3.8,7.3,52.1,0.6,1.4,40.2,0.9,1.2,73.9,0.9,3.2,4.1,2.8,1.5,0.6,0.4,1.8,4.0
Brandan Wright,DAL,26,58,18.6,9.1,3.9,5.7,67.7,0.0,0.0,0.0,1.3,1.8,72.6,1.8,2.4,4.2,0.5,0.6,0.6,0.9,1.6,2.1
Wesley Johnson,LAL,26,79,28.4,9.1,3.5,8.2,42.5,1.3,3.4,36.9,0.8,1.0,79.2,0.9,3.5,4.4,1.6,1.1,1.1,1.0,2.6,-4.7
Tony Allen,MEM,32,55,23.2,9.0,3.7,7.5,49.4,0.2,0.9,23.4,1.4,2.2,62.8,1.4,2.3,3.8,1.7,1.6,1.6,0.3,2.2,1.7
Aaron Brooks,DEN,29,72,21.6,9.0,3.2,8.1,40.1,1.3,3.4,38.7,1.2,1.3,87.4,0.6,1.3,1.9,3.2,1.6,0.7,0.2,2.0,-1.3
Ben McLemore,SAC,21,82,26.7,8.8,3.1,8.3,37.6,1.2,3.6,32.0,1.4,1.7,80.4,0.6,2.2,2.9,1.0,1.2,0.5,0.2,2.5,-2.5
Tyson Chandler,NYK,31,55,30.2,8.7,3.5,5.9,59.3,0.0,0.0,0.0,1.8,2.8,63.2,2.9,6.7,9.6,1.1,1.3,0.7,1.1,2.6,0.3
Kelly Olynyk,BOS,23,70,20.0,8.7,3.3,7.2,46.6,0.6,1.6,35.1,1.4,1.7,81.1,2.0,3.2,5.2,1.6,1.5,0.5,0.4,3.2,-0.1
Will Bynum,DET,31,56,18.8,8.7,3.3,7.7,42.8,0.4,1.1,32.3,1.7,2.2,80.2,0.4,1.3,1.8,3.9,1.8,0.7,0.1,2.2,-1.9
Andrew Bynum,IND,26,26,19.8,8.7,3.6,8.7,41.8,0.0,0.0,0.0,1.4,1.9,75.5,2.0,3.5,5.6,1.1,1.3,0.2,1.1,1.2,-5.2
Mirza Teletovic,BKN,28,72,19.4,8.6,3.1,7.3,41.8,1.9,4.8,39.0,0.6,0.9,71.0,0.8,2.9,3.7,0.8,0.8,0.4,0.3,2.0,-1.3
Patrick Patterson,TOR,25,65,23.6,8.5,3.5,7.5,46.0,0.8,2.3,36.4,0.8,1.1,70.4,1.8,3.5,5.3,1.2,1.0,0.8,0.6,2.4,2.6
Jeremy Lamb,OKC,22,78,19.7,8.5,3.4,7.8,43.2,1.1,3.2,35.6,0.7,0.8,79.7,0.3,2.1,2.4,1.5,0.8,0.7,0.3,1.8,2.8
Josh McRoberts,CHA,27,78,30.3,8.5,3.2,7.3,43.6,1.3,3.7,36.1,0.8,1.1,72.9,1.1,3.7,4.8,4.3,1.1,0.7,0.6,2.4,0.5
Anderson Varejao,CLE,31,65,27.7,8.4,3.5,7.1,49.5,0.0,0.1,0.0,1.4,2.1,68.1,2.9,6.8,9.7,2.2,1.1,1.1,0.6,2.5,1.0
Troy Daniels,HOU,22,5,15.0,8.4,3.0,6.2,48.4,2.4,5.0,48.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.6,0.0,0.0,1.2,5.6
Evan Fournier,DEN,21,76,19.8,8.4,3.0,7.2,41.9,1.2,3.1,37.6,1.2,1.6,75.6,0.4,2.2,2.7,1.5,1.3,0.4,0.1,2.4,0.1
Kris Humphries,BOS,29,69,19.9,8.4,3.3,6.7,50.1,0.0,0.0,0.0,1.7,2.1,81.3,1.8,4.1,5.9,1.0,0.9,0.4,0.9,2.0,-2.6
Anthony Morrow,NOP,28,76,18.8,8.4,3.1,6.8,45.8,1.2,2.6,45.1,0.9,1.1,82.8,0.4,1.5,1.8,0.8,0.7,0.5,0.2,1.3,0.6
J.J. Barea,MIN,30,79,18.6,8.4,3.2,8.3,38.7,0.9,2.9,31.6,1.0,1.3,79.0,0.2,1.7,1.9,3.8,1.6,0.3,0.0,1.6,-1.2
Drew Gooden,WAS,32,22,18.0,8.3,3.5,6.5,53.1,0.3,0.8,41.2,1.1,1.2,88.9,1.7,3.5,5.2,0.7,0.8,0.5,0.3,2.4,-1.3
Shaun Livingston,BKN,28,76,26.0,8.3,3.1,6.4,48.3,0.0,0.1,16.7,2.1,2.5,82.7,0.9,2.4,3.2,3.2,1.4,1.2,0.4,2.3,0.8
Danny Granger,LAC,31,41,20.7,8.2,2.8,7.5,37.8,1.0,3.1,33.6,1.5,1.6,94.0,0.8,2.5,3.2,1.0,1.1,0.3,0.4,1.5,2.3
Tiago Splitter,SAS,29,59,21.5,8.2,3.1,5.9,52.3,0.0,0.1,0.0,2.1,2.9,69.9,2.1,4.1,6.2,1.5,1.3,0.5,0.5,2.0,4.5
Manny Harris,LAL,24,9,20.0,8.1,3.1,7.8,40.0,0.8,2.2,35.0,1.1,1.3,83.3,0.8,3.0,3.8,1.2,1.0,0.4,0.1,1.1,-5.7
Miles Plumlee,PHX,25,80,24.5,8.1,3.6,6.9,51.7,0.0,0.0,0.0,0.9,1.7,56.1,2.5,5.4,7.8,0.5,1.4,0.6,1.1,2.3,0.6
Derrick Williams,SAC,23,78,23.3,8.0,2.6,6.2,42.7,0.3,1.3,26.3,2.4,3.3,71.8,0.9,3.2,4.1,0.7,1.0,0.6,0.3,1.5,-2.3
Jeffery Taylor,CHA,25,26,24.2,8.0,3.2,8.4,37.6,0.7,2.6,26.9,1.0,1.8,55.3,0.6,1.7,2.3,0.8,1.0,0.5,0.2,2.4,-2.9
Ryan Kelly,LAL,23,59,22.2,8.0,2.7,6.3,42.3,0.8,2.4,33.8,1.9,2.3,81.5,0.7,3.0,3.7,1.6,0.8,0.5,0.8,2.5,-1.5
Kendall Marshall,LAL,22,54,29.0,8.0,3.1,7.8,40.6,1.3,3.3,39.9,0.4,0.7,52.8,0.3,2.6,2.9,8.8,2.8,0.9,0.1,1.4,-3.2
Jermaine O'Neal,GSW,35,44,20.1,7.9,2.8,5.6,50.4,0.0,0.0,0.0,2.3,3.0,75.0,1.9,3.6,5.5,0.6,1.2,0.3,0.9,2.3,0.5
Michael Beasley,MIA,25,55,15.1,7.9,3.2,6.5,49.9,0.4,1.0,38.9,1.1,1.4,77.2,0.6,2.6,3.1,0.8,1.0,0.4,0.4,1.7,-0.8
Devin Harris,DAL,31,40,20.4,7.9,2.4,6.4,37.8,0.8,2.5,30.7,2.3,2.9,80.0,0.2,1.9,2.1,4.5,1.5,0.7,0.1,1.8,3.9
Larry Sanders,MIL,25,23,25.4,7.7,3.3,7.0,46.9,0.0,0.0,0.0,1.1,2.4,47.3,2.6,4.6,7.2,0.8,1.1,0.8,1.7,3.2,-4.8
Zaza Pachulia,MIL,30,53,25.0,7.7,2.8,6.6,42.7,0.0,0.0,0.0,2.1,2.5,84.6,2.7,3.6,6.3,2.6,1.7,0.8,0.3,2.3,-3.4
Austin Rivers,NOP,21,69,19.4,7.7,2.8,6.9,40.5,0.5,1.4,36.4,1.6,2.5,63.6,0.4,1.5,1.9,2.3,1.1,0.7,0.1,1.9,-0.2
Luis Scola,IND,34,82,17.1,7.6,3.2,6.8,47.0,0.0,0.1,14.3,1.2,1.7,72.8,1.0,3.7,4.8,1.0,1.3,0.3,0.2,2.0,0.0
Henry Sims,PHI,24,46,19.0,7.6,2.8,6.0,47.4,0.0,0.0,0.0,2.0,2.6,74.4,2.3,2.9,5.2,1.1,0.9,0.6,0.4,2.5,-3.0
Leandro Barbosa,PHX,31,20,18.4,7.5,2.8,6.6,42.7,0.4,1.3,28.0,1.6,2.0,79.5,0.3,1.6,1.9,1.6,1.0,0.4,0.2,1.5,2.7
Shelvin Mack,ATL,24,73,20.4,7.5,2.9,6.9,41.7,0.8,2.5,33.7,0.9,1.0,86.5,0.3,1.9,2.2,3.7,1.2,0.7,0.0,1.4,-0.7
Mason Plumlee,BKN,24,70,18.2,7.4,2.8,4.3,65.9,0.0,0.0,0.0,1.7,2.8,62.6,1.4,3.0,4.4,0.9,1.1,0.7,0.8,2.4,-1.3
Maurice Harkless,ORL,21,80,24.4,7.4,2.8,6.0,46.4,0.7,1.9,38.3,1.1,1.8,59.4,0.9,2.4,3.3,1.0,1.1,1.2,0.6,1.8,-3.8
James Johnson,MEM,27,52,18.4,7.4,2.8,5.9,46.4,0.4,1.7,25.3,1.5,1.7,84.4,1.2,2.0,3.2,2.1,1.3,0.8,1.1,2.0,1.8
Andrew Bogut,GSW,29,67,26.4,7.3,3.5,5.6,62.7,0.0,0.0,0.0,0.3,1.0,34.4,2.7,7.3,10.0,1.7,1.4,0.7,1.8,3.1,4.6
Alan Anderson,BKN,31,78,22.7,7.2,2.5,6.2,40.0,1.1,3.2,33.9,1.2,1.5,78.0,0.5,1.7,2.2,1.0,0.8,0.6,0.1,1.9,-0.7
Michael Kidd-Gilchrist,CHA,20,62,24.2,7.2,2.7,5.7,47.3,0.0,0.1,11.1,1.8,3.0,61.4,1.8,3.5,5.2,0.8,1.0,0.7,0.6,2.3,0.1
Nate Wolters,MIL,23,58,22.6,7.2,2.9,6.7,43.7,0.3,1.1,29.0,1.0,1.6,65.6,0.6,2.0,2.6,3.2,1.0,0.6,0.3,1.2,-0.4
Al-Farouq Aminu,NOP,23,80,25.6,7.2,2.9,6.2,47.4,0.2,0.6,27.1,1.1,1.7,66.4,1.6,4.6,6.2,1.4,1.1,1.0,0.5,1.8,-3.2
Jason Thompson,SAC,27,82,24.5,7.1,3.1,6.0,50.6,0.0,0.0,0.0,1.0,1.8,57.9,1.9,4.6,6.4,0.6,1.2,0.4,0.7,3.1,-0.1
Mike Miller,MEM,34,82,20.8,7.1,2.6,5.4,48.1,1.3,2.8,45.9,0.6,0.7,82.1,0.4,2.2,2.5,1.6,0.9,0.3,0.1,1.2,-0.6
Pero Antic,ATL,31,50,18.5,7.0,2.5,5.9,41.8,1.1,3.4,32.7,1.0,1.3,75.8,1.1,3.0,4.2,1.2,1.1,0.4,0.2,2.5,2.6
JaVale McGee,DEN,26,5,15.9,7.0,3.4,7.6,44.7,0.0,0.0,0.0,0.2,0.2,100,2.0,1.4,3.4,0.4,1.6,0.2,1.4,3.2,-1.0
Chris Douglas-Roberts,CHA,27,49,20.7,6.9,2.3,5.1,44.0,1.0,2.7,38.6,1.3,1.7,80.5,0.3,2.1,2.4,1.0,0.7,0.6,0.3,1.2,-0.2
Jared Dudley,LAC,28,74,23.4,6.9,2.6,6.0,43.8,1.1,3.0,36.0,0.5,0.8,65.5,0.5,1.7,2.2,1.4,0.8,0.6,0.1,2.0,2.9
Omri Casspi,HOU,26,71,18.1,6.9,2.4,5.8,42.2,0.9,2.5,34.7,1.2,1.7,68.0,0.8,2.9,3.7,1.2,1.0,0.6,0.2,1.4,2.1
Steve Blake,GSW,34,55,27.2,6.9,2.4,6.4,37.7,1.4,3.8,37.6,0.6,0.8,76.7,0.2,2.7,2.9,5.6,1.9,1.0,0.1,1.5,-3.1
Jeff Adrien,MIL,28,53,18.1,6.8,2.7,5.2,52.0,0.0,0.0,0.0,1.4,2.2,63.9,1.9,3.8,5.8,0.7,0.7,0.5,0.7,2.0,-1.4
Trevor Booker,WAS,26,72,21.6,6.8,3.1,5.6,55.1,0.0,0.0,0.0,0.7,1.1,61.8,2.1,3.2,5.3,0.9,0.8,0.6,0.6,1.8,-0.8
Giannis Antetokounmpo,MIL,19,77,24.6,6.8,2.2,5.4,41.4,0.5,1.5,34.7,1.8,2.6,68.3,1.0,3.4,4.4,1.9,1.6,0.8,0.8,2.2,-2.3
Steve Nash,LAL,40,15,20.8,6.8,2.4,6.3,38.3,0.5,1.6,33.3,1.5,1.6,91.7,0.3,1.7,1.9,5.7,2.1,0.5,0.1,1.2,-4.3
Jordan Hamilton,HOU,23,60,17.0,6.7,2.5,6.3,39.1,1.2,3.3,35.4,0.7,0.9,78.4,0.5,2.7,3.2,0.9,0.8,0.7,0.3,1.1,-1.7
Iman Shumpert,NYK,24,74,26.5,6.7,2.5,6.5,37.8,1.0,3.1,33.3,0.7,1.0,74.6,1.1,3.1,4.2,1.7,1.1,1.2,0.2,2.8,2.1
Chase Budinger,MIN,26,41,18.3,6.7,2.4,6.2,39.4,1.0,2.9,35.0,0.8,1.0,82.1,0.5,2.0,2.5,0.8,0.6,0.5,0.0,1.4,0.0
Chris Andersen,MIA,35,72,19.4,6.6,2.5,3.8,64.4,0.0,0.2,25.0,1.7,2.3,71.0,1.8,3.5,5.3,0.3,0.7,0.4,1.3,2.3,2.3
Al Harrington,WAS,34,34,15.0,6.6,2.4,6.1,39.6,1.0,2.9,34.0,0.8,1.0,77.1,0.4,1.9,2.4,0.8,1.0,0.4,0.0,2.1,1.4
Samuel Dalembert,DAL,34,80,20.2,6.6,2.7,4.7,56.8,0.0,0.0,0.0,1.3,1.7,73.7,2.5,4.3,6.8,0.5,1.1,0.5,1.2,2.6,0.3
C.J. Watson,IND,30,63,18.9,6.6,2.3,5.3,43.7,0.8,2.3,36.6,1.1,1.4,78.4,0.3,1.3,1.6,1.7,1.0,1.0,0.1,1.0,2.2
Kevin Garnett,BKN,38,54,20.5,6.5,2.9,6.6,44.1,0.0,0.1,0.0,0.7,0.9,80.9,1.1,5.5,6.6,1.5,1.3,0.8,0.7,2.3,-0.5
Marreese Speights,GSW,26,79,12.4,6.4,2.5,5.6,44.1,0.1,0.4,25.8,1.4,1.7,82.1,1.3,2.4,3.7,0.4,0.8,0.1,0.4,1.9,-1.5
Norris Cole,MIA,25,82,24.6,6.4,2.5,6.1,41.4,0.7,2.1,34.5,0.6,0.8,77.9,0.2,1.7,2.0,3.0,1.5,0.9,0.1,1.9,1.2
Kosta Koufos,MEM,25,80,16.9,6.4,2.8,5.7,49.5,0.0,0.0,0.0,0.8,1.2,64.5,2.0,3.2,5.2,0.5,0.8,0.4,0.9,2.3,0.5
DeJuan Blair,DAL,25,78,15.6,6.4,2.7,5.0,53.4,0.0,0.0,0.0,1.0,1.6,63.6,1.8,2.9,4.7,0.9,1.0,0.8,0.3,2.5,-0.1
E'Twaun Moore,ORL,25,79,19.1,6.3,2.5,5.8,42.8,0.7,2.0,35.4,0.7,0.9,76.5,0.4,1.4,1.7,1.4,0.7,0.8,0.2,1.3,-1.9
Dante Cunningham,MIN,27,81,20.2,6.3,2.9,6.3,46.4,0.0,0.1,0.0,0.5,0.8,56.7,1.4,2.7,4.1,1.0,0.5,0.8,0.7,1.8,-0.5
Luke Babbitt,NOP,25,27,17.5,6.3,2.2,5.7,39.0,1.3,3.5,37.9,0.5,0.7,77.8,0.7,2.6,3.3,1.1,0.6,0.3,0.4,1.9,2.6
Thabo Sefolosha,OKC,30,61,26.0,6.3,2.3,5.6,41.5,0.8,2.5,31.6,0.9,1.1,76.8,0.8,2.8,3.6,1.5,0.9,1.3,0.3,1.5,2.0
Quincy Pondexter,MEM,26,15,18.0,6.3,2.1,5.3,39.2,0.7,2.3,32.4,1.4,1.7,80.8,0.7,1.1,1.7,1.3,1.0,0.3,0.1,1.2,-7.1
Chris Johnson,BOS,24,40,19.7,6.3,2.1,5.4,39.7,1.1,3.2,33.9,0.9,1.1,86.0,0.8,1.7,2.4,0.8,0.6,0.7,0.1,1.6,0.4
Draymond Green,GSW,24,82,21.9,6.2,2.3,5.6,40.7,0.7,2.0,33.3,1.0,1.5,66.7,1.0,3.9,5.0,1.9,1.1,1.2,0.9,2.8,1.8
Ray McCallum,SAC,23,45,19.9,6.2,2.5,6.7,37.7,0.5,1.3,37.3,0.7,1.0,74.4,0.4,1.4,1.8,2.7,0.9,0.5,0.2,1.5,-2.1
Kyle O'Quinn,ORL,24,69,17.2,6.2,2.7,5.4,50.1,0.0,0.0,0.0,0.8,1.2,68.7,1.4,3.8,5.3,1.1,1.1,0.6,1.3,2.4,-0.4
Jon Leuer,MEM,25,49,13.1,6.2,2.5,5.0,49.2,0.5,1.0,46.9,0.8,1.0,78.7,0.8,2.5,3.2,0.4,0.6,0.4,0.3,1.3,-0.3
Anthony Tolliver,CHA,29,64,20.3,6.1,2.0,4.8,42.0,1.6,3.9,41.3,0.5,0.6,80.5,0.5,2.1,2.6,0.7,0.4,0.3,0.2,1.3,1.2
Jeremy Evans,UTA,26,66,18.3,6.1,2.7,5.0,52.7,0.0,0.0,0.0,0.8,1.1,68.0,1.8,2.9,4.7,0.7,0.6,0.6,0.7,2.1,-2.7
Elliot Williams,PHI,25,67,17.3,6.0,2.1,5.0,41.5,0.6,1.9,29.6,1.3,1.8,73.1,0.4,1.5,1.9,1.1,1.0,0.5,0.0,1.9,-5.4
Kent Bazemore,LAL,24,67,13.6,6.0,2.2,5.1,42.9,0.6,1.9,33.6,1.0,1.6,60.6,0.1,1.6,1.7,1.4,1.2,0.6,0.2,1.5,-3.7
Chris Wright,MIL,25,8,15.7,6.0,2.6,4.4,60.0,0.0,0.1,0.0,0.8,1.9,40.0,1.3,1.3,2.5,0.6,0.6,0.9,0.6,2.1,-3.1
Hollis Thompson,PHI,23,77,22.6,6.0,2.2,4.8,46.0,0.9,2.2,40.1,0.7,0.9,71.2,0.9,2.3,3.2,0.9,0.8,0.7,0.2,1.9,-4.7
Cody Zeller,CHA,21,82,17.3,6.0,2.1,4.9,42.6,0.0,0.0,0.0,1.8,2.4,73.0,1.4,2.9,4.3,1.1,1.1,0.5,0.5,2.1,-1.0
Tayshaun Prince,MEM,34,76,25.6,6.0,2.6,6.5,40.7,0.3,0.9,29.0,0.4,0.8,56.7,0.4,2.7,3.1,1.6,0.5,0.5,0.3,0.8,0.6
Darrell Arthur,DEN,26,68,17.1,5.9,2.4,6.0,39.5,0.4,0.9,37.5,0.8,0.9,85.5,0.8,2.3,3.1,0.9,0.9,0.6,0.7,2.7,1.1
Kentavious Caldwell-Pope,DET,21,80,19.8,5.9,2.3,5.8,39.6,0.7,2.3,31.9,0.6,0.8,77.0,0.5,1.5,2.0,0.7,0.4,0.9,0.2,1.8,-0.8
Alexis Ajinca,NOP,26,56,17.0,5.9,2.4,4.4,54.6,0.0,0.0,0.0,1.0,1.2,83.6,1.7,3.3,4.9,0.7,1.1,0.4,0.8,3.3,-1.8
Omer Asik,HOU,27,48,20.2,5.8,2.1,4.0,53.2,0.0,0.0,0.0,1.6,2.6,61.9,2.1,5.8,7.9,0.5,1.2,0.3,0.8,1.9,1.2
Elton Brand,ATL,35,73,19.4,5.7,2.5,4.5,53.9,0.0,0.0,0.0,0.8,1.3,64.9,1.3,3.6,4.9,1.0,0.8,0.5,1.2,2.6,-0.8
Francisco Garcia,HOU,32,55,19.7,5.7,2.1,5.3,40.1,1.3,3.5,35.8,0.2,0.3,52.6,0.4,1.8,2.2,1.1,0.5,0.5,0.6,2.2,0.6
Andrew Nicholson,ORL,24,76,15.4,5.7,2.4,5.5,42.9,0.4,1.2,31.5,0.6,0.8,82.5,0.7,2.7,3.4,0.3,0.7,0.2,0.3,2.0,-2.0
Tyler Zeller,CLE,24,70,15.0,5.7,2.2,4.1,53.8,0.0,0.0,0.0,1.2,1.7,71.9,1.5,2.6,4.0,0.5,0.9,0.3,0.5,2.0,-0.1
Ed Davis,MEM,25,63,15.2,5.7,2.5,4.6,53.4,0.0,0.0,0.0,0.7,1.4,52.8,1.5,2.7,4.1,0.4,0.6,0.3,0.7,1.8,0.9
Shawne Williams,LAL,28,36,20.9,5.6,2.0,5.3,38.0,1.2,3.6,32.6,0.4,0.6,70.0,0.7,3.9,4.6,0.8,0.6,0.5,0.8,2.6,0.7
Cartier Martin,ATL,29,59,14.7,5.6,1.9,4.5,42.0,1.0,2.6,39.1,0.8,1.1,73.8,0.2,1.6,1.9,0.6,0.6,0.5,0.1,1.2,-2.1
Jimmer Fredette,CHI,25,49,10.6,5.6,2.2,4.6,47.1,0.8,1.7,47.6,0.4,0.4,90.5,0.2,0.9,1.1,1.3,1.0,0.3,0.1,0.7,-0.5
Donatas Motiejunas,HOU,23,62,15.4,5.5,2.1,4.8,44.3,0.3,1.4,25.0,0.9,1.5,60.4,1.0,2.7,3.6,0.5,0.8,0.3,0.3,2.1,0.8
Travis Outlaw,SAC,29,63,16.9,5.4,2.1,5.2,39.9,0.7,1.9,35.0,0.7,0.8,80.8,0.6,2.1,2.7,0.8,0.4,0.3,0.3,1.5,-1.6
Robert Sacre,LAL,25,65,16.8,5.4,2.2,4.6,47.7,0.0,0.0,0.0,1.0,1.4,68.1,1.3,2.6,3.9,0.8,0.7,0.4,0.7,2.1,-2.4
Casper Ware,PHI,24,9,12.9,5.3,2.0,4.7,42.9,0.8,2.3,33.3,0.6,0.7,83.3,0.0,1.0,1.0,1.1,0.6,0.9,0.0,1.2,-0.6
CJ McCollum,POR,22,38,12.5,5.3,1.9,4.7,41.6,0.8,2.1,37.5,0.6,0.9,67.6,0.2,1.1,1.3,0.7,0.9,0.4,0.1,1.4,-0.5
