Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Jeremy Lamb,SAC,30,56,16.7,7.3,2.4,6.2,38.3,1.0,3.0,32.4,1.6,1.9,84.0,0.5,2.3,2.8,1.4,0.7,0.6,0.4,1.1,0.4
Austin Reaves,LAL,24,61,23.2,7.3,2.4,5.2,45.9,0.9,2.7,31.7,1.6,1.9,83.9,0.7,2.4,3.2,1.8,0.7,0.5,0.3,1.4,0.9
Taurean Prince,MIN,28,69,17.1,7.3,2.6,5.7,45.4,1.2,3.3,37.6,0.9,1.2,75.6,0.4,2.1,2.5,1.0,0.8,0.7,0.3,1.7,-0.1
Joe Ingles,POR,34,45,24.9,7.2,2.6,6.3,40.4,1.7,5.0,34.7,0.4,0.5,77.3,0.3,2.6,2.9,3.5,1.0,0.5,0.1,1.8,4.1
Keon Johnson,POR,20,37,18.8,7.2,2.6,7.4,35.3,0.9,2.7,34.0,1.1,1.4,80.4,0.6,1.5,2.2,2.1,1.2,0.8,0.3,1.9,-7.8
Javonte Green,CHI,28,65,23.4,7.2,2.7,5.0,54.2,0.6,1.6,35.6,1.2,1.5,83.3,1.4,2.8,4.2,0.9,0.5,1.0,0.5,2.0,0.3
Braxton Key,DET,25,11,17.9,7.2,3.0,6.5,45.8,0.5,1.9,28.6,0.6,1.2,53.8,1.2,3.4,4.5,1.0,1.0,0.9,1.0,2.4,2.5
Ty Jerome,OKC,24,48,16.7,7.1,2.6,6.8,37.8,1.1,3.9,29.0,0.8,1.0,80.9,0.4,1.2,1.6,2.3,0.8,0.6,0.1,1.5,-0.1
Theo Maledon,OKC,21,51,17.8,7.1,2.3,6.2,37.5,0.9,2.9,29.3,1.5,2.0,79.0,0.4,2.2,2.6,2.2,1.3,0.6,0.2,1.3,-3.9
Gary Payton II,GSW,29,71,17.6,7.1,3.0,4.8,61.6,0.6,1.7,35.8,0.5,0.8,60.3,1.0,2.5,3.5,0.9,0.6,1.4,0.3,1.8,2.5
Robin Lopez,ORL,34,36,17.0,7.1,3.1,5.5,55.3,0.1,0.2,33.3,0.9,1.5,59.3,1.9,1.6,3.5,1.5,1.2,0.1,0.5,1.9,-1.8
Sekou Doumbouya,LAL,21,2,8.2,7.0,2.5,4.0,62.5,0.5,1.0,50.0,1.5,2.0,75.0,1.0,2.0,3.0,0.0,1.0,1.5,1.0,0.5,12.0
Goga Bitadze,IND,22,50,14.6,7.0,2.6,5.0,52.0,0.5,1.6,28.8,1.3,1.9,68.1,1.6,2.0,3.5,1.1,0.9,0.4,0.8,2.1,-0.6
Larry Nance Jr.,NOP,29,46,22.6,7.0,2.8,5.4,52.2,0.5,1.5,32.9,0.9,1.2,70.2,1.6,3.8,5.4,1.8,0.8,0.9,0.4,1.8,-1.3
Maxi Kleber,DAL,30,59,24.6,7.0,2.4,6.0,39.8,1.4,4.3,32.5,0.8,1.1,70.8,1.2,4.7,5.9,1.2,0.8,0.5,1.0,2.3,2.0
Olivier Sarr,OKC,23,22,19.1,7.0,2.6,4.6,57.4,0.6,1.3,44.8,1.1,1.3,82.8,1.5,2.7,4.2,0.9,1.0,0.3,0.7,2.4,-1.3
Steven Adams,MEM,28,76,26.3,6.9,2.8,5.1,54.7,0.0,0.0,0.0,1.4,2.6,54.3,4.6,5.4,10.0,3.4,1.5,0.9,0.8,2.0,4.6
Jarred Vanderbilt,MIN,23,74,25.4,6.9,2.9,4.9,58.7,0.0,0.2,14.3,1.2,1.8,65.6,2.9,5.5,8.4,1.3,1.0,1.3,0.6,2.4,2.2
Killian Hayes,DET,20,66,25.0,6.9,2.7,7.0,38.3,0.7,2.5,26.3,0.9,1.1,77.0,0.5,2.6,3.2,4.2,1.7,1.2,0.5,2.8,-5.6
Serge Ibaka,MIL,32,54,16.3,6.8,2.7,5.5,50.0,0.7,1.8,37.4,0.6,0.8,72.7,1.1,3.5,4.6,0.9,0.8,0.2,0.6,1.9,-1.0
Mason Jones,LAL,23,4,12.6,6.8,1.8,3.8,46.7,0.3,1.0,25.0,3.0,3.8,80.0,0.3,2.3,2.5,1.0,0.3,0.5,0.0,2.0,5.8
Brandon Boston Jr.,LAC,20,51,14.9,6.7,2.5,6.4,38.5,0.7,2.2,30.6,1.2,1.4,81.9,0.3,1.8,2.2,1.0,0.6,0.5,0.3,0.8,-0.7
Wayne Ellington,LAL,34,43,18.8,6.7,2.3,5.5,41.4,1.9,4.9,38.9,0.2,0.3,81.8,0.2,1.6,1.8,0.7,0.4,0.5,0.1,1.0,-1.4
Stanley Johnson,LAL,26,48,22.8,6.7,2.4,5.2,46.6,0.7,2.2,31.4,1.1,1.5,71.6,0.7,2.5,3.2,1.7,0.7,0.9,0.3,2.3,-1.0
Georgios Kalaitzakis,OKC,23,13,16.4,6.6,2.4,5.2,46.3,0.8,2.0,38.5,1.1,2.3,46.7,0.5,1.2,1.6,0.9,1.5,0.8,0.2,1.5,-10.3
Torrey Craig,PHX,31,78,20.5,6.6,2.6,5.7,45.4,1.0,3.0,32.9,0.5,0.7,75.0,1.1,2.9,4.0,1.2,0.9,0.6,0.5,1.9,-2.4
Zeke Nnaji,DEN,21,41,17.0,6.6,2.3,4.5,51.6,0.9,2.0,46.3,1.0,1.6,63.1,1.4,2.2,3.6,0.4,0.6,0.4,0.3,1.9,-1.1
Mason Plumlee,CHA,32,73,24.6,6.5,2.8,4.4,64.1,0.0,0.0,0.0,0.9,2.3,39.2,2.4,5.3,7.7,3.1,1.4,0.8,0.7,3.1,0.1
BJ Johnson,ORL,26,4,16.1,6.5,2.8,6.3,44.0,1.0,2.5,40.0,0.0,0.0,0.0,1.5,2.3,3.8,0.0,0.0,0.0,0.3,1.0,-3.0
JaMychal Green,DEN,32,67,16.2,6.4,2.4,4.9,48.6,0.5,1.9,26.6,1.2,1.4,87.1,1.2,3.0,4.2,0.9,0.9,0.6,0.4,2.4,-1.3
Josh Jackson,SAC,25,51,16.3,6.4,2.4,5.9,40.0,0.6,2.5,25.4,1.1,1.5,71.4,0.4,2.4,2.8,1.1,0.9,0.5,0.4,1.7,-3.1
Blake Griffin,BKN,33,56,17.1,6.4,2.4,5.6,42.5,0.7,2.6,26.2,1.0,1.4,72.4,1.1,3.0,4.1,1.9,0.6,0.5,0.3,1.7,-1.7
Brandon Knight,DAL,30,5,12.9,6.4,2.0,5.0,40.0,0.8,3.4,23.5,1.6,1.6,100,0.0,1.6,1.6,1.6,0.8,0.2,0.0,1.0,-1.2
Justin Anderson,IND,28,16,19.7,6.4,2.3,5.9,37.9,0.9,3.7,25.4,0.9,1.2,78.9,0.3,2.6,2.9,2.1,0.5,0.5,0.4,1.4,-0.9
Isaiah Livers,DET,23,19,20.2,6.4,2.2,4.7,45.6,1.4,3.4,42.2,0.6,0.7,85.7,0.8,2.2,3.0,1.1,0.8,0.7,0.4,1.9,-0.5
Avery Bradley,LAL,31,62,22.7,6.4,2.4,5.6,42.3,1.3,3.4,39.0,0.3,0.3,88.9,0.5,1.7,2.2,0.8,0.6,0.9,0.1,1.9,-2.9
Aaron Holiday,PHX,25,63,16.2,6.3,2.4,5.4,44.7,0.6,1.6,37.9,0.9,1.1,86.8,0.4,1.6,1.9,2.4,1.1,0.7,0.1,1.5,-0.6
Derrick Walton Jr.,DET,27,3,36.1,6.3,2.0,8.7,23.1,1.0,4.3,23.1,1.3,1.3,100,0.7,2.7,3.3,7.0,3.7,2.3,1.3,2.7,-1.0
Lou Williams,ATL,35,56,14.3,6.3,2.2,5.7,39.1,0.7,1.8,36.3,1.2,1.4,85.9,0.3,1.3,1.6,1.9,0.8,0.5,0.1,0.9,0.3
Ish Smith,WAS,33,65,17.3,6.3,2.8,6.6,43.0,0.4,1.0,37.3,0.2,0.4,62.5,0.4,1.8,2.2,3.8,1.2,0.7,0.4,1.2,-2.4
Dewayne Dedmon,MIA,32,67,15.9,6.3,2.4,4.3,56.6,0.3,0.7,40.4,1.1,1.5,75.0,1.6,4.2,5.8,0.7,1.0,0.4,0.6,2.6,0.7
Hassani Gravett,ORL,25,8,21.4,6.3,2.3,4.8,47.4,1.4,3.3,42.3,0.4,0.5,75.0,0.1,2.5,2.6,2.5,1.1,0.6,0.1,1.6,-0.3
Vit Krejci,OKC,22,30,23.0,6.2,2.3,5.6,40.7,1.1,3.3,32.7,0.6,0.7,86.4,0.6,2.8,3.4,1.9,1.0,0.6,0.3,2.2,-6.0
Payton Pritchard,BOS,24,71,14.1,6.2,2.3,5.3,42.9,1.4,3.5,41.2,0.3,0.3,100,0.5,1.4,1.9,2.0,0.6,0.4,0.1,0.9,0.9
Chaundee Brown Jr.,ATL,23,5,20.7,6.2,2.0,6.4,31.3,1.2,3.6,33.3,1.0,1.2,83.3,0.2,3.0,3.2,0.8,0.2,0.4,0.0,1.4,-4.0
Dwight Howard,LAL,36,60,16.2,6.2,2.2,3.7,61.2,0.1,0.3,53.3,1.6,2.4,65.8,2.0,4.0,5.9,0.6,0.8,0.6,0.6,1.9,-2.1
Thaddeus Young,TOR,34,52,16.3,6.2,2.7,5.2,51.8,0.3,0.9,35.4,0.4,0.9,46.9,1.5,2.5,4.0,2.0,1.0,1.0,0.3,1.6,0.4
Day'Ron Sharpe,BKN,20,32,12.2,6.2,2.7,4.7,57.7,0.1,0.2,28.6,0.8,1.3,58.5,2.5,2.5,5.0,0.5,0.9,0.3,0.5,1.9,1.8
George Hill,MIL,36,54,23.2,6.2,2.2,5.1,42.9,0.8,2.5,30.6,1.1,1.1,91.9,0.7,2.2,2.9,2.2,0.8,0.8,0.1,1.3,5.8
Jalen McDaniels,CHA,24,55,16.3,6.2,2.2,4.6,48.4,0.7,2.0,38.0,1.0,1.3,73.6,0.7,2.4,3.1,1.1,0.7,0.5,0.4,1.7,0.8
Jose Alvarado,NOP,24,54,15.4,6.1,2.4,5.4,44.6,0.6,2.0,29.1,0.7,1.0,67.9,0.5,1.4,1.9,2.8,0.7,1.3,0.1,1.4,2.6
Nemanja Bjelica,GSW,34,71,16.1,6.1,2.3,4.8,46.8,0.8,2.1,36.2,0.8,1.1,72.8,0.9,3.3,4.1,2.2,1.2,0.6,0.4,1.8,1.8
Lamar Stevens,CLE,24,63,16.1,6.1,2.5,5.1,48.9,0.3,1.0,27.7,0.8,1.2,70.7,0.7,1.9,2.6,0.7,0.7,0.5,0.3,1.7,-0.6
Tristan Thompson,CHI,31,57,15.7,6.0,2.5,4.7,52.8,0.0,0.1,33.3,1.1,2.0,52.6,2.1,2.9,5.1,0.6,0.8,0.4,0.4,1.7,-1.1
Alex Len,SAC,29,39,15.9,6.0,2.4,4.5,53.4,0.2,0.5,28.6,1.1,1.6,65.1,1.3,2.8,4.1,1.2,1.1,0.3,0.6,2.6,-1.9
Austin Rivers,DEN,29,67,22.1,6.0,2.2,5.2,41.7,1.2,3.4,34.2,0.5,0.7,72.7,0.3,1.4,1.7,1.3,0.8,0.8,0.1,1.8,0.8
Kevon Looney,GSW,26,82,21.1,6.0,2.5,4.4,57.1,0.0,0.0,0.0,0.9,1.5,60.0,2.5,4.7,7.3,2.0,0.8,0.6,0.6,2.6,2.0
Tre Jones,SAS,22,69,16.6,6.0,2.4,4.9,49.0,0.1,0.7,19.6,1.0,1.3,78.0,0.4,1.8,2.2,3.4,0.7,0.6,0.1,1.1,-0.2
Quentin Grimes,NYK,22,46,17.1,6.0,2.1,5.1,40.4,1.6,4.1,38.1,0.3,0.4,68.4,0.5,1.5,2.0,1.0,0.6,0.7,0.2,1.6,-1.2
Kessler Edwards,BKN,21,48,20.6,5.9,2.3,5.6,41.2,1.0,2.8,35.3,0.3,0.4,84.2,0.9,2.7,3.6,0.6,0.9,0.6,0.5,1.8,-1.3
Danuel House Jr.,UTA,29,42,17.3,5.9,1.9,4.7,40.4,1.0,2.8,37.6,1.0,1.4,75.9,0.4,2.2,2.6,1.0,0.8,0.5,0.4,1.2,1.5
Danny Green,PHI,35,62,21.8,5.9,2.0,5.2,39.4,1.7,4.4,38.0,0.2,0.2,78.6,0.5,2.0,2.5,1.0,0.7,1.0,0.6,1.7,1.3
Kira Lewis Jr.,NOP,21,24,14.2,5.9,2.5,6.1,40.4,0.5,2.4,22.4,0.4,0.5,83.3,0.4,1.3,1.6,2.0,1.1,0.5,0.0,0.7,-4.5
CJ Elleby,POR,22,58,20.2,5.8,2.1,5.3,39.3,0.6,2.2,29.4,1.0,1.4,71.4,1.1,2.8,3.9,1.5,1.0,0.6,0.3,2.0,-6.0
Bismack Biyombo,PHX,29,36,14.1,5.8,2.4,4.0,59.3,0.0,0.0,0.0,1.1,2.0,53.5,1.8,2.9,4.6,0.6,0.7,0.3,0.7,1.9,1.4
Luka Garza,DET,23,32,12.2,5.8,2.1,4.6,44.9,0.5,1.5,32.7,1.2,1.9,62.3,1.8,1.3,3.1,0.6,0.6,0.3,0.2,1.7,-2.0
Xavier Moon,LAC,27,10,13.7,5.8,2.5,5.1,49.0,0.5,1.4,35.7,0.3,0.5,60.0,0.2,1.2,1.4,2.4,0.6,0.7,0.3,0.9,0.2
Cassius Stanley,DET,22,9,17.2,5.8,2.1,5.1,41.3,0.4,1.9,23.5,1.1,1.1,100,0.6,1.6,2.1,0.4,0.7,0.6,0.2,1.9,-1.7
Joshua Primo,SAS,19,50,19.3,5.8,2.0,5.4,37.4,0.8,2.7,30.7,0.9,1.2,74.6,0.6,1.6,2.3,1.6,1.1,0.4,0.5,1.6,-1.6
Eric Paschall,UTA,25,58,12.7,5.8,2.0,4.1,48.5,0.7,1.9,37.0,1.1,1.5,76.7,0.5,1.3,1.8,0.6,0.5,0.2,0.1,0.9,-0.5
Carsen Edwards,DET,24,4,19.8,5.8,2.3,7.5,30.0,1.0,4.0,25.0,0.3,0.3,100,0.5,1.0,1.5,3.5,1.3,0.5,0.0,1.0,-3.0
Matisse Thybulle,PHI,25,66,25.5,5.7,2.3,4.5,50.0,0.7,2.2,31.3,0.5,0.7,79.1,0.6,1.7,2.3,1.1,0.6,1.7,1.1,2.4,1.3
Justise Winslow,POR,26,48,16.1,5.7,2.3,5.4,42.8,0.3,1.4,22.7,0.8,1.4,59.1,1.0,3.2,4.2,1.8,1.0,0.7,0.5,1.4,0.6
Kelan Martin,BOS,26,30,15.0,5.7,2.3,5.7,40.9,0.7,2.5,29.3,0.3,0.4,69.2,0.6,1.3,1.8,0.7,0.5,0.4,0.3,1.2,-1.8
Naji Marshall,NOP,24,55,13.4,5.7,2.0,4.9,40.5,0.4,1.9,20.0,1.3,1.7,79.6,0.7,1.9,2.6,1.1,0.8,0.6,0.1,1.3,-0.9
Keita Bates-Diop,SAS,26,59,16.2,5.7,2.3,4.5,51.7,0.3,0.9,30.9,0.8,1.0,75.4,1.1,2.9,3.9,0.7,0.8,0.5,0.2,1.0,0.1
Keifer Sykes,IND,28,32,17.7,5.6,2.2,5.9,36.3,0.8,2.8,30.0,0.5,0.5,88.2,0.3,1.2,1.4,1.9,1.0,0.4,0.1,1.6,-2.2
Saben Lee,DET,23,37,16.3,5.6,1.9,4.8,39.0,0.4,1.6,23.3,1.5,1.9,78.9,0.5,1.9,2.4,2.9,1.0,1.0,0.3,1.2,-2.2
Derrick Jones Jr.,CHI,25,51,17.6,5.6,2.1,3.8,53.8,0.4,1.2,32.8,1.1,1.4,80.0,1.2,2.1,3.3,0.6,0.6,0.5,0.6,2.1,0.8
Dennis Smith Jr.,POR,24,37,17.3,5.6,2.1,5.1,41.8,0.2,0.7,22.2,1.1,1.7,65.6,0.5,1.8,2.4,3.6,1.4,1.2,0.3,1.4,-3.7
Davis Bertans,DAL,29,56,14.4,5.6,1.8,4.9,36.0,1.4,4.1,33.5,0.6,0.7,90.0,0.2,1.9,2.1,0.6,0.3,0.3,0.2,1.5,0.5
James Johnson,BKN,35,62,19.2,5.5,2.3,5.0,46.9,0.4,1.4,27.1,0.5,0.9,52.7,0.8,2.6,3.5,2.1,0.8,0.5,0.5,2.6,-1.0
Greg Monroe,MIN,32,14,13.9,5.4,2.3,4.1,56.1,0.0,0.0,0.0,0.9,1.6,52.2,2.1,2.4,4.6,1.6,0.9,0.6,0.7,1.7,0.4
Wenyen Gabriel,LAL,25,26,13.8,5.4,2.1,4.2,49.1,0.3,1.1,28.6,1.0,1.6,59.5,1.5,2.2,3.7,0.5,0.6,0.2,0.4,2.6,1.7
PJ Dozier,DEN,25,18,18.9,5.4,2.0,5.5,36.4,0.8,2.7,31.3,0.6,0.7,76.9,0.8,2.7,3.5,1.6,0.7,0.6,0.3,1.8,-5.0
Trey Murphy III,NOP,22,62,13.9,5.4,1.8,4.5,39.4,1.1,3.0,38.2,0.7,0.8,88.2,0.8,1.6,2.4,0.6,0.3,0.4,0.1,1.0,0.0
Rodney McGruder,DET,30,51,14.8,5.4,1.9,4.4,43.6,1.1,2.9,39.7,0.4,0.5,73.1,0.6,1.6,2.2,0.9,0.5,0.4,0.1,1.1,-1.1
D.J. Augustin,LAL,34,55,16.1,5.3,1.7,4.0,42.3,1.2,3.0,41.5,0.7,0.8,88.4,0.2,1.0,1.2,1.9,1.0,0.3,0.0,0.7,-3.2
Omer Yurtseven,MIA,24,56,12.6,5.3,2.3,4.4,52.6,0.0,0.2,9.1,0.7,1.1,62.3,1.5,3.7,5.3,0.9,0.7,0.3,0.4,1.5,1.1
Armoni Brooks,TOR,24,54,15.6,5.3,1.8,5.4,33.9,1.4,4.6,29.7,0.3,0.4,85.7,0.4,1.5,1.9,1.1,0.5,0.5,0.2,1.4,-1.5
Derrick Favors,OKC,30,39,16.7,5.3,2.4,4.7,51.6,0.1,0.4,12.5,0.4,0.6,64.0,1.5,3.2,4.7,0.6,0.2,0.4,0.3,1.6,-3.7
Dean Wade,CLE,25,51,19.2,5.3,1.9,4.3,45.6,1.0,2.8,35.9,0.4,0.6,66.7,0.6,2.3,2.9,1.0,0.3,0.6,0.1,1.7,0.7
Garrett Temple,NOP,36,59,18.6,5.2,1.9,5.0,37.6,1.0,3.1,31.9,0.5,0.7,68.3,0.5,1.9,2.4,1.3,0.7,0.7,0.4,1.4,-5.5
Cody Zeller,POR,29,27,13.1,5.2,1.9,3.3,56.7,0.0,0.1,0.0,1.4,1.8,77.6,1.9,2.8,4.6,0.8,0.7,0.3,0.2,2.1,-1.0
Facundo Campazzo,DEN,31,65,18.2,5.1,1.6,4.6,36.1,0.9,3.0,30.1,0.9,1.2,76.9,0.4,1.4,1.8,3.4,1.0,1.0,0.4,1.9,-3.3
Trey Burke,DAL,29,42,10.5,5.1,2.0,5.1,39.1,0.6,2.0,31.7,0.5,0.5,87.0,0.1,0.7,0.8,1.4,0.6,0.3,0.0,0.9,-0.2
Wesley Matthews,MIL,35,49,20.5,5.1,1.8,4.5,39.5,1.1,3.2,33.8,0.4,0.6,78.6,0.6,1.3,1.9,0.7,0.4,0.5,0.2,1.8,2.8
DeAndre' Bembry,MIL,27,56,18.3,5.1,2.2,3.9,56.1,0.3,0.6,41.7,0.4,0.6,60.0,0.8,2.2,2.9,1.2,0.6,0.9,0.4,2.0,-0.5
David Nwaba,HOU,29,46,13.2,5.1,1.8,3.8,48.3,0.3,1.1,30.6,1.0,1.5,71.6,0.9,2.4,3.3,0.8,0.5,0.6,0.4,1.2,-2.5
Ignas Brazdeikis,ORL,23,42,12.8,5.0,1.9,4.5,43.1,0.6,2.1,31.0,0.5,0.8,65.6,0.5,1.2,1.7,0.9,0.4,0.2,0.1,1.1,-4.1
Jock Landale,SAS,26,54,10.9,4.9,1.9,3.8,49.5,0.5,1.6,32.6,0.6,0.8,82.9,1.2,1.4,2.6,0.8,0.6,0.2,0.3,1.0,-0.3
John Konchar,MEM,26,72,17.9,4.8,1.9,3.6,51.5,0.7,1.8,41.3,0.4,0.7,55.1,1.2,3.4,4.6,1.5,0.4,0.6,0.3,1.3,1.3
Rajon Rondo,CLE,36,39,17.9,4.8,1.7,4.5,38.6,0.8,2.3,35.2,0.5,0.7,73.1,0.4,2.4,2.8,4.4,1.7,0.8,0.2,1.4,-2.8
Josh Green,DAL,21,67,15.5,4.8,1.9,3.8,50.8,0.4,1.2,35.9,0.5,0.7,68.9,0.8,1.6,2.4,1.2,0.7,0.7,0.2,1.7,1.0
Xavier Tillman,MEM,23,53,13.2,4.8,1.8,4.1,45.4,0.2,0.9,20.4,0.9,1.3,64.8,1.2,1.8,3.0,1.2,0.6,0.9,0.3,1.2,-0.5
Brandon Goodwin,CLE,26,36,13.9,4.8,1.8,4.3,41.6,0.5,1.5,34.5,0.7,1.1,63.2,0.4,1.5,1.9,2.5,1.0,0.7,0.0,1.1,-1.5
David Duke Jr.,BKN,22,22,15.5,4.7,1.8,4.9,36.1,0.4,1.7,24.3,0.8,1.0,81.0,1.4,1.7,3.0,0.8,0.4,0.6,0.3,1.6,-0.5
Udoka Azubuike,UTA,22,17,11.5,4.7,2.2,2.9,75.5,0.0,0.0,0.0,0.4,0.6,54.5,1.1,3.1,4.2,0.0,0.7,0.1,0.6,1.5,0.2
Greg Brown III,POR,20,48,13.3,4.7,1.7,4.0,42.6,0.4,1.3,31.1,0.9,1.4,67.7,0.8,2.0,2.8,0.7,0.8,0.5,0.5,1.9,-5.0
Cameron McGriff,POR,24,3,15.3,4.7,1.7,4.7,35.7,0.7,2.0,33.3,0.7,0.7,100,2.0,3.0,5.0,1.0,0.0,0.0,0.3,2.3,2.7
Maurice Harkless,SAC,29,47,18.4,4.6,1.8,3.9,45.9,0.7,2.1,30.7,0.4,0.6,71.4,0.3,2.1,2.4,0.5,0.7,0.6,0.5,1.6,-1.9
James Bouknight,CHA,21,31,9.8,4.6,1.6,4.5,34.8,0.5,1.6,34.7,0.9,1.0,87.1,0.7,1.0,1.7,0.8,0.5,0.2,0.0,0.9,-1.6
Svi Mykhailiuk,TOR,25,56,12.8,4.6,1.6,4.2,38.9,0.7,2.4,30.6,0.6,0.7,86.5,0.4,1.3,1.6,0.8,0.6,0.5,0.1,1.0,-1.4
Romeo Langford,SAS,22,48,16.1,4.5,1.7,4.0,43.5,0.6,1.8,34.1,0.5,0.9,54.8,0.6,1.6,2.3,0.4,0.3,0.5,0.3,1.0,0.1
Marquese Chriss,DAL,24,34,10.2,4.5,1.8,3.9,46.3,0.2,0.7,32.0,0.6,1.0,66.7,1.0,2.1,3.0,0.5,0.5,0.4,0.4,1.9,-0.3
Louis King,SAC,23,10,10.4,4.5,1.5,4.7,31.9,0.8,2.7,29.6,0.7,1.0,70.0,0.0,1.2,1.2,0.9,0.0,0.2,0.1,1.4,-2.9
Khem Birch,TOR,29,55,18.0,4.5,1.8,3.6,48.5,0.0,0.3,0.0,1.0,1.3,74.6,2.2,2.1,4.3,1.0,0.5,0.5,0.5,1.9,0.4
Delon Wright,ATL,30,77,18.9,4.4,1.6,3.5,45.4,0.6,1.5,37.9,0.7,0.8,85.7,0.6,2.2,2.9,2.4,0.6,1.2,0.2,0.7,0.8
Jabari Parker,BOS,27,12,9.4,4.4,1.5,3.2,47.4,0.7,1.3,50.0,0.8,0.8,100,0.4,1.9,2.3,0.5,0.7,0.3,0.1,1.1,-0.6
Taj Gibson,NYK,37,52,18.2,4.4,1.7,3.2,51.8,0.3,0.7,39.5,0.8,1.0,80.8,1.7,2.7,4.4,0.6,0.5,0.4,0.8,2.6,0.8
Moses Moody,GSW,20,52,11.7,4.4,1.5,3.5,43.7,0.8,2.1,36.4,0.5,0.7,77.8,0.3,1.2,1.5,0.4,0.3,0.1,0.2,0.8,-0.8
Timothe Luwawu-Cabarrot,ATL,27,52,13.2,4.4,1.4,3.6,39.8,0.8,2.3,36.1,0.7,0.8,85.4,0.3,1.3,1.6,0.8,0.4,0.3,0.1,1.5,-1.0
Davon Reed,DEN,27,48,13.9,4.4,1.7,3.4,50.3,0.8,1.8,43.0,0.2,0.3,66.7,0.3,2.0,2.3,1.1,0.3,0.5,0.2,1.3,-0.5
Mamadi Diakite,OKC,25,13,14.4,4.3,1.9,3.6,53.2,0.0,0.4,0.0,0.5,0.8,54.5,1.3,3.2,4.5,0.2,0.5,0.4,0.7,2.5,-1.1
Trevelin Queen,HOU,25,10,7.4,4.3,1.5,3.3,45.5,0.9,2.4,37.5,0.4,0.4,100,0.7,0.9,1.6,0.4,0.7,0.5,0.1,0.6,0.8
Malachi Flynn,TOR,24,44,12.2,4.3,1.6,4.2,39.3,0.7,2.0,33.3,0.3,0.5,62.5,0.2,1.2,1.4,1.6,0.3,0.5,0.1,1.0,-0.6
DeAndre Jordan,PHI,33,48,13.0,4.3,1.9,3.0,64.3,0.0,0.0,0.0,0.5,0.8,55.0,1.7,3.8,5.5,0.4,0.8,0.3,0.7,1.5,-3.1
Yuta Watanabe,TOR,27,38,11.7,4.3,1.5,3.6,40.6,0.7,2.1,34.2,0.6,1.1,60.0,0.5,1.9,2.4,0.6,0.5,0.3,0.4,1.0,-1.4
Troy Brown Jr.,CHI,22,66,16.0,4.3,1.6,3.9,41.9,0.7,2.0,35.3,0.3,0.4,76.9,0.6,2.5,3.1,1.0,0.4,0.5,0.1,0.9,-0.7
Moses Brown,CLE,22,40,8.6,4.3,1.6,2.7,59.3,0.0,0.0,0.0,1.1,1.8,59.7,1.0,2.4,3.4,0.0,0.5,0.2,0.4,1.3,-1.2
Boban Marjanovic,DAL,33,23,5.6,4.3,1.8,3.0,60.0,0.0,0.2,25.0,0.6,1.0,59.1,0.3,1.3,1.7,0.1,0.7,0.0,0.1,1.0,1.5
Lindell Wigginton,MIL,24,19,10.5,4.2,1.4,3.2,42.6,0.5,1.4,34.6,1.0,1.8,54.3,0.2,1.2,1.3,1.2,0.6,0.3,0.1,0.9,-2.5
Rayjon Tucker,MIL,24,5,14.2,4.2,1.2,1.8,66.7,0.8,1.0,80.0,1.0,1.4,71.4,0.6,1.0,1.6,2.0,0.2,0.8,0.0,1.0,-0.4
Jevon Carter,MIL,26,66,13.7,4.2,1.5,3.8,38.7,1.0,2.6,38.8,0.2,0.3,83.3,0.2,1.5,1.7,1.5,0.5,0.4,0.2,1.0,-0.8
Sam Merrill,MEM,26,6,9.6,4.2,1.3,4.0,33.3,1.2,3.8,30.4,0.3,0.7,50.0,0.2,1.0,1.2,0.7,0.3,0.0,0.0,0.5,-1.5
James Ennis III,DEN,31,7,7.9,4.1,1.6,3.4,45.8,0.4,1.1,37.5,0.6,0.7,80.0,0.7,1.0,1.7,0.4,0.3,0.3,0.3,0.7,0.0
Frank Ntilikina,DAL,23,58,11.8,4.1,1.5,3.8,39.9,0.7,1.9,34.2,0.4,0.4,96.0,0.2,1.2,1.4,1.2,0.5,0.5,0.1,1.1,1.1
Vlatko Cancar,DEN,25,15,11.8,4.1,1.5,2.7,56.1,0.5,0.8,58.3,0.6,0.9,64.3,0.5,1.5,2.1,1.1,0.6,0.1,0.2,1.2,0.3
Santi Aldama,MEM,21,32,11.2,4.1,1.7,4.1,40.2,0.2,1.5,12.5,0.6,1.0,62.5,1.0,1.7,2.7,0.7,0.5,0.2,0.3,1.1,0.5
Anthony Gill,WAS,29,44,10.5,4.1,1.4,2.5,56.9,0.3,0.6,53.8,1.0,1.2,80.8,0.8,1.2,1.9,0.6,0.4,0.1,0.3,1.3,1.4
Juan Toscano-Anderson,GSW,29,73,13.6,4.1,1.6,3.2,48.9,0.4,1.2,32.2,0.5,1.0,57.1,0.4,2.0,2.4,1.7,0.9,0.7,0.2,1.6,0.6
Markus Howard,DEN,23,31,5.7,4.1,1.3,3.3,38.6,0.9,2.3,40.0,0.6,0.7,87.0,0.1,0.3,0.4,0.2,0.2,0.3,0.0,0.5,-0.4
Mychal Mulder,MIA,28,17,14.1,4.1,1.4,4.5,31.2,1.0,3.2,31.5,0.2,0.2,100,0.1,1.3,1.4,0.3,0.5,0.2,0.1,0.8,-3.2
