Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
KZ Okpala,SAC,23,35,7.1,1.3,0.5,1.1,42.1,0.2,0.6,33.3,0.2,0.2,87.5,0.2,0.8,1.0,0.4,0.2,0.2,0.2,1.1,-0.3
Facundo Campazzo,DAL,32,8,6.5,1.3,0.4,1.6,23.1,0.4,1.4,27.3,0.1,0.3,50.0,0.0,0.3,0.3,1.1,0.4,0.8,0.0,0.4,1.4
Isaiah Mobley,CLE,23,9,3.4,1.2,0.6,1.1,50.0,0.1,0.3,33.3,0.0,0.0,0.0,0.1,1.2,1.3,0.0,0.0,0.1,0.1,0.2,2.2
Jack White,DEN,25,16,3.2,1.2,0.4,1.0,43.8,0.2,0.5,37.5,0.1,0.2,66.7,0.2,0.4,0.6,0.2,0.1,0.1,0.1,0.5,-1.9
Tyrese Martin,ATL,24,13,3.5,1.2,0.5,1.2,37.5,0.1,0.4,20.0,0.2,0.2,100,0.2,0.3,0.5,0.0,0.1,0.1,0.0,0.2,0.3
Ryan Arcidiacono,POR,28,18,7.2,1.1,0.4,1.5,25.9,0.3,0.9,37.5,0.0,0.0,0.0,0.0,0.6,0.6,0.9,0.3,0.3,0.0,0.8,-2.1
Noah Vonleh,BOS,27,23,7.5,1.1,0.5,1.0,45.8,0.0,0.2,25.0,0.1,0.1,100,0.8,1.3,2.1,0.3,0.5,0.1,0.3,1.5,-0.6
Chima Moneke,SAC,27,2,4.0,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,-4.5
Malcolm Hill,CHI,27,5,1.8,1.0,0.4,0.8,50.0,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.2,1.8
Mfiondu Kabengele,BOS,25,2,7.0,1.0,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,1.0,2.5,0.0,0.5,0.0,0.0,1.5,-1.0
Sam Merrill,CLE,26,2,4.2,1.0,0.5,1.5,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-5.0
Vince Williams Jr.,MEM,22,11,4.7,0.9,0.4,1.3,28.6,0.2,0.9,20.0,0.0,0.0,0.0,0.2,0.5,0.6,0.3,0.1,0.4,0.1,0.5,-2.3
Justin Jackson,BOS,27,23,4.7,0.9,0.3,1.2,25.9,0.2,0.9,25.0,0.0,0.1,50.0,0.1,0.7,0.7,0.4,0.1,0.2,0.2,0.3,-3.1
Dereon Seabron,NOP,22,5,2.3,0.8,0.4,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,2.0
Thanasis Antetokounmpo,MIL,30,30,4.2,0.7,0.3,0.9,34.6,0.0,0.2,0.0,0.1,0.3,50.0,0.3,0.7,1.0,0.2,0.3,0.1,0.1,0.5,-2.2
Alex Len,SAC,29,18,3.2,0.7,0.3,0.7,41.7,0.0,0.1,0.0,0.2,0.2,75.0,0.2,0.7,0.9,0.3,0.5,0.0,0.0,0.7,-1.4
PJ Dozier,SAC,26,10,2.3,0.7,0.3,1.0,30.0,0.1,0.5,20.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.2,0.3,0.1,0.2,-1.0
JD Davison,BOS,20,9,2.3,0.7,0.3,1.2,27.3,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.4,0.6,0.4,0.1,0.2,0.0,0.2,-0.6
Vernon Carey Jr.,WAS,22,11,2.6,0.5,0.2,0.7,25.0,0.0,0.0,0.0,0.2,0.2,100,0.3,0.7,1.0,0.3,0.2,0.2,0.2,0.5,-0.9
Devon Dotson,WAS,23,6,8.9,0.5,0.2,1.7,10.0,0.2,0.7,25.0,0.0,0.0,0.0,1.0,0.7,1.7,1.3,0.5,0.8,0.0,1.5,-0.5
Isaiah Todd,WAS,21,4,3.1,0.5,0.3,1.0,25.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
Udonis Haslem,MIA,42,6,7.9,0.5,0.2,2.0,8.3,0.0,0.3,0.0,0.2,0.3,50.0,0.7,0.7,1.3,0.0,0.0,0.2,0.2,1.3,-4.3
Leandro Bolmaro,UTA,22,14,4.9,0.4,0.2,1.4,15.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.5,0.5,0.2,0.1,0.7,0.1
John Butler Jr.,POR,20,11,3.6,0.2,0.1,0.5,20.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.1,0.4,0.3,0.0
Alondes Williams,BKN,23,1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,-5.0
Deonte Burton,SAC,29,2,3.2,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Frank Jackson,UTA,24,1,5.1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-2.0
Marko Simonovic,CHI,23,3,1.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.7
Michael Foster Jr.,PHI,20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Sterling Brown,LAL,28,4,6.1,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,1.3,2.0,0.5,0.0,0.8,0.0,1.0,-1.0
Xavier Cooks,WAS,27,2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.5,0.0,0.0,0.0,7.0
Xavier Moon,LAC,28,1,6.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
