Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Sean Kilpatrick,CHI,28,52,12.3,6.3,2.1,5.7,37.4,0.9,2.8,31.9,1.2,1.4,88.9,0.1,1.6,1.7,0.9,0.7,0.3,0.1,0.6,-2.2
Troy Williams,NYK,23,21,14.6,6.3,2.4,5.2,46.8,0.5,1.8,28.9,1.0,1.4,66.7,1.0,2.0,3.0,0.8,0.9,1.0,0.2,1.6,-1.5
Jodie Meeks,WAS,30,77,14.5,6.3,2.0,5.1,39.9,0.9,2.7,34.3,1.3,1.5,86.3,0.2,1.4,1.6,0.9,0.5,0.4,0.1,0.7,-2.0
Trevor Booker,IND,30,68,17.0,6.3,2.6,5.0,51.6,0.1,0.5,24.2,1.0,1.4,71.0,1.7,3.0,4.7,1.2,0.9,0.4,0.3,1.8,-0.3
T.J. McConnell,PHI,26,76,22.5,6.3,2.8,5.5,49.9,0.4,0.8,43.5,0.4,0.5,79.5,0.5,2.5,3.0,4.0,1.5,1.2,0.2,1.6,-0.9
Jahlil Okafor,BKN,22,28,12.6,6.3,2.8,4.9,55.8,0.0,0.1,25.0,0.8,1.0,72.4,0.8,2.3,3.0,0.4,0.8,0.1,0.6,1.8,-5.8
Malcolm Delaney,ATL,29,54,18.8,6.3,2.0,5.3,38.2,0.9,2.3,37.1,1.4,1.7,80.4,0.2,1.7,1.9,3.0,1.2,0.6,0.1,1.5,-1.9
Isaiah Whitehead,BKN,23,16,11.2,6.3,2.5,5.4,46.5,0.4,1.1,38.9,0.8,1.2,68.4,0.3,1.4,1.6,1.3,1.5,0.5,0.1,1.4,-0.5
Justin Anderson,PHI,24,38,13.7,6.2,2.3,5.3,43.1,0.9,2.7,33.0,0.7,1.0,73.7,0.7,1.8,2.4,0.7,0.4,0.4,0.2,1.4,-2.2
Langston Galloway,DET,26,58,14.9,6.2,2.2,5.9,37.1,1.3,3.8,34.4,0.6,0.7,80.5,0.2,1.4,1.6,1.0,0.3,0.6,0.1,0.7,1.3
Kobi Simmons,MEM,20,32,20.1,6.1,2.5,5.9,42.3,0.3,1.2,28.2,0.8,0.8,100,0.4,1.1,1.6,2.1,1.4,0.6,0.2,1.9,-6.7
P.J. Tucker,HOU,33,82,27.8,6.1,2.1,5.4,39.0,1.4,3.8,37.1,0.5,0.7,71.7,1.1,4.4,5.6,0.9,0.9,1.0,0.3,2.5,6.4
Boban Marjanovic,LAC,29,39,8.7,6.0,2.0,3.8,53.4,0.0,0.0,0.0,2.0,2.5,79.4,1.2,2.5,3.7,0.6,0.9,0.3,0.3,1.3,1.4
Andre Iguodala,GSW,34,64,25.4,6.0,2.3,5.0,46.3,0.5,1.8,28.2,0.9,1.4,63.2,0.8,3.1,3.8,3.3,1.0,0.8,0.6,1.5,4.3
Rodney Purvis,ORL,24,16,18.1,6.0,2.2,6.7,32.7,0.8,3.3,25.0,0.8,0.9,86.7,0.1,1.6,1.7,1.1,0.6,0.2,0.2,1.6,-3.6
Aron Baynes,BOS,31,81,18.3,6.0,2.6,5.5,47.1,0.0,0.3,14.3,0.7,1.0,75.6,1.6,3.8,5.4,1.1,1.0,0.3,0.6,2.5,2.3
Gorgui Dieng,MIN,28,79,16.9,5.9,2.4,4.9,47.9,0.2,0.8,31.1,1.0,1.3,77.5,1.3,3.2,4.6,0.9,0.7,0.6,0.5,1.9,-2.6
Frank Ntilikina,NYK,19,78,21.9,5.9,2.3,6.4,36.4,0.6,2.0,31.8,0.6,0.9,72.1,0.5,1.8,2.3,3.2,1.7,0.8,0.2,2.3,-1.3
Davis Bertans,SAS,25,77,14.1,5.9,2.1,4.8,44.0,1.2,3.3,37.3,0.5,0.6,81.6,0.2,1.8,2.0,1.0,0.5,0.3,0.4,1.2,1.2
O.G. Anunoby,TOR,20,74,20.0,5.9,2.2,4.7,47.1,1.0,2.7,37.1,0.5,0.8,62.9,0.6,1.9,2.5,0.7,0.6,0.7,0.2,1.8,4.0
Kenneth Faried,DEN,28,32,14.4,5.9,2.4,4.6,51.4,0.0,0.0,0.0,1.1,1.6,70.6,2.1,2.7,4.8,0.6,0.7,0.4,0.4,1.6,-1.3
Quincy Acy,BKN,27,70,19.4,5.9,1.9,5.2,35.6,1.5,4.2,34.9,0.7,0.9,81.7,0.6,3.1,3.7,0.8,0.9,0.5,0.4,2.1,-0.8
Dorian Finney-Smith,DAL,25,21,21.3,5.9,2.2,5.8,38.0,1.0,3.2,29.9,0.5,0.7,73.3,1.0,2.5,3.6,1.2,1.0,0.5,0.2,2.0,-1.1
Deyonta Davis,MEM,21,62,15.2,5.8,2.6,4.3,60.8,0.0,0.0,0.0,0.6,0.9,66.7,1.2,2.8,4.0,0.6,0.5,0.2,0.6,2.0,-2.6
Xavier Rathan-Mayes,MEM,24,5,23.6,5.8,2.4,8.4,28.6,0.2,2.8,7.1,0.8,1.8,44.4,0.0,1.0,1.0,3.6,2.2,1.2,0.6,3.6,-11.8
Jonas Jerebko,UTA,31,74,15.3,5.8,2.1,4.6,46.6,0.9,2.1,41.4,0.6,0.8,80.7,0.7,2.6,3.3,0.6,0.4,0.3,0.2,1.7,0.8
Tristan Thompson,CLE,27,53,20.2,5.8,2.5,4.4,56.2,0.0,0.0,0.0,0.8,1.5,54.4,2.4,4.3,6.6,0.6,0.7,0.3,0.3,1.9,-2.6
Timothe Luwawu-Cabarrot,PHI,23,52,15.5,5.8,1.9,5.1,37.5,1.0,3.0,33.5,0.9,1.1,79.3,0.3,1.1,1.4,1.0,0.7,0.2,0.1,1.9,-0.1
Jack Cooley,SAC,27,7,12.5,5.7,1.9,3.9,48.1,0.0,0.0,0.0,2.0,2.7,73.7,2.0,2.3,4.3,0.9,0.4,0.1,0.0,1.9,-0.6
Dante Cunningham,BKN,31,73,21.4,5.7,2.2,5.0,45.1,0.8,2.3,34.5,0.4,0.7,59.6,1.1,3.0,4.1,0.7,0.5,0.5,0.4,1.5,-1.1
Bismack Biyombo,ORL,25,82,18.2,5.7,2.2,4.3,52.0,0.0,0.0,0.0,1.2,1.9,65.0,1.8,4.0,5.7,0.8,1.0,0.3,1.2,1.9,-5.2
Jameel Warney,DAL,24,3,9.0,5.7,2.3,4.0,58.3,0.0,0.0,0.0,1.0,1.7,60.0,1.3,1.7,3.0,0.0,0.3,0.0,0.0,0.7,-1.7
Omri Casspi,GSW,30,53,14.0,5.7,2.3,3.9,58.0,0.2,0.4,45.5,0.9,1.3,72.5,0.6,3.2,3.8,1.0,0.7,0.3,0.4,1.3,1.0
Cristiano Felicio,CHI,25,55,17.8,5.6,2.3,3.9,59.1,0.0,0.0,0.0,1.0,1.5,66.7,1.5,2.7,4.2,1.0,1.0,0.3,0.2,1.9,-6.1
Ivan Rabb,MEM,21,36,14.3,5.6,2.4,4.2,56.6,0.0,0.0,0.0,0.8,1.0,80.6,1.5,2.9,4.4,0.9,1.0,0.3,0.4,1.5,-2.7
Shaun Livingston,GSW,32,71,15.9,5.5,2.4,4.8,50.1,0.0,0.1,0.0,0.7,0.9,82.0,0.5,1.4,1.8,2.0,0.8,0.5,0.3,1.6,1.6
C.J. Williams,LAC,28,38,18.6,5.5,2.3,5.2,44.2,0.6,2.1,28.2,0.3,0.4,81.3,0.3,1.2,1.5,1.1,0.5,0.8,0.3,1.7,-0.9
Norman Powell,TOR,25,70,15.2,5.5,2.1,5.3,40.1,0.8,2.7,28.5,0.5,0.6,82.1,0.2,1.5,1.7,1.3,0.9,0.5,0.2,1.6,-0.3
Omari Johnson,MEM,29,4,18.8,5.5,2.3,5.3,42.9,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.8,2.8,1.8,0.8,0.5,0.0,1.5,2.5
Wesley Johnson,LAC,30,74,20.1,5.4,2.0,5.0,40.8,0.8,2.4,33.9,0.6,0.8,74.1,0.4,2.5,2.9,0.8,0.7,1.0,0.8,2.0,-0.8
Wade Baldwin IV,POR,22,7,11.5,5.4,2.0,3.0,66.7,0.6,0.7,80.0,0.9,1.4,60.0,0.1,1.0,1.1,0.7,0.6,0.3,0.1,1.7,0.7
Zaza Pachulia,GSW,34,69,14.1,5.4,2.2,3.8,56.4,0.0,0.0,0.0,1.1,1.3,80.6,1.3,3.4,4.7,1.6,1.0,0.6,0.2,1.8,2.8
Vince Carter,SAC,41,58,17.7,5.4,2.0,4.9,40.3,1.0,2.8,34.5,0.5,0.6,75.7,0.3,2.2,2.6,1.2,0.6,0.7,0.4,1.7,-1.2
Pat Connaughton,POR,25,82,18.1,5.4,2.0,4.8,42.3,0.9,2.6,35.2,0.5,0.5,84.1,0.4,1.5,2.0,1.1,0.5,0.3,0.3,1.5,1.7
Jon Leuer,DET,29,8,17.1,5.4,1.9,4.5,41.7,0.0,0.4,0.0,1.6,1.9,86.7,0.9,3.1,4.0,0.6,0.9,0.1,0.4,2.0,1.5
Jonathan Isaac,ORL,20,27,19.8,5.4,2.0,5.4,37.9,0.6,1.7,34.8,0.7,0.9,76.0,0.6,3.1,3.7,0.7,1.0,1.2,1.1,1.8,-3.7
Maxi Kleber,DAL,26,72,16.8,5.4,2.1,4.3,48.9,0.6,1.8,31.3,0.6,0.8,74.6,1.0,2.3,3.3,0.7,0.4,0.4,0.7,1.6,-1.8
Myke Henry,MEM,25,20,18.9,5.4,2.1,5.5,37.6,1.0,2.9,32.8,0.3,0.5,60.0,0.5,1.4,1.9,1.1,1.0,1.6,0.3,1.4,-1.5
Ed Davis,POR,29,78,18.9,5.3,2.2,3.7,58.2,0.0,0.0,0.0,0.9,1.4,66.7,2.3,5.0,7.4,0.5,0.8,0.4,0.7,2.4,1.2
Corey Brewer,OKC,32,72,16.8,5.3,2.0,4.4,44.9,0.4,1.5,28.2,0.9,1.3,72.2,0.6,1.5,2.1,0.9,0.7,1.1,0.2,1.9,-0.8
Daniel Theis,BOS,26,63,14.9,5.3,2.0,3.7,54.1,0.3,0.9,31.0,1.0,1.3,75.3,1.4,2.9,4.3,0.9,0.9,0.5,0.8,2.5,0.0
DeAndre' Bembry,ATL,23,26,17.5,5.2,2.0,4.9,41.4,0.4,1.2,36.7,0.7,1.3,57.6,0.3,2.5,2.8,1.9,1.8,0.8,0.5,1.5,-2.9
Brandon Jennings,MIL,28,14,14.7,5.2,1.9,5.1,37.5,0.6,2.4,27.3,0.7,0.7,100,0.4,1.9,2.2,3.1,1.3,0.4,0.3,0.8,-4.5
Luke Babbitt,MIA,29,50,14.3,5.2,1.8,4.3,42.3,1.2,3.1,38.5,0.3,0.4,77.3,0.1,1.8,1.9,0.6,0.4,0.2,0.1,1.1,-0.7
Jamel Artis,ORL,25,15,18.6,5.1,2.1,5.3,39.2,0.5,1.9,27.6,0.5,0.8,58.3,0.3,2.3,2.5,1.2,0.5,0.1,0.2,0.7,-0.4
Willy Hernangomez,CHA,24,48,10.3,5.1,1.9,3.4,55.5,0.1,0.3,41.7,1.2,1.9,65.6,1.3,2.5,3.8,0.7,0.7,0.4,0.3,1.3,0.0
Tyus Jones,MIN,22,82,17.9,5.1,1.8,4.0,45.7,0.5,1.6,34.9,0.9,1.0,87.7,0.2,1.4,1.6,2.8,0.7,1.2,0.1,1.3,2.2
Rodney McGruder,MIA,26,18,16.6,5.1,2.0,4.1,49.3,0.8,1.9,42.9,0.2,0.4,50.0,0.6,1.2,1.8,0.9,0.2,0.4,0.2,1.2,1.8
Channing Frye,LAL,35,53,13.1,5.0,2.0,4.0,49.1,0.7,2.2,33.9,0.3,0.4,89.5,0.2,2.3,2.5,0.7,0.4,0.3,0.2,1.3,2.2
Shabazz Muhammad,MIL,25,43,9.7,5.0,2.0,4.4,44.7,0.2,0.6,25.9,0.9,1.2,78.0,0.5,1.2,1.8,0.3,0.1,0.2,0.1,0.7,-2.7
Andre Roberson,OKC,26,39,26.6,5.0,2.2,4.2,53.7,0.2,0.9,22.2,0.3,1.0,31.6,1.9,2.8,4.7,1.2,0.8,1.2,0.9,2.3,4.8
Royce O'Neale,UTA,25,69,16.7,5.0,1.7,4.1,42.3,0.6,1.7,35.6,0.9,1.1,80.3,0.4,3.1,3.4,1.4,0.8,0.5,0.2,1.5,2.8
Brandan Wright,HOU,30,28,13.6,5.0,2.1,3.6,57.8,0.0,0.0,0.0,0.8,1.2,63.6,1.2,2.2,3.4,0.5,0.3,0.5,0.9,1.1,1.5
Jameer Nelson,DET,36,50,20.3,4.9,1.9,4.9,38.9,0.8,2.5,33.1,0.3,0.4,80.0,0.3,1.8,2.1,3.6,1.3,0.5,0.1,1.6,-2.1
Noah Vonleh,CHI,22,54,16.2,4.9,1.9,4.3,44.4,0.4,1.2,30.3,0.7,1.1,62.1,1.3,4.5,5.8,0.6,0.6,0.4,0.3,1.3,-0.7
Cheick Diallo,NOP,21,52,11.2,4.9,2.0,3.4,58.0,0.0,0.0,0.0,1.0,1.3,75.8,0.9,3.2,4.1,0.4,0.5,0.2,0.4,1.6,-2.0
Ramon Sessions,WAS,32,28,14.0,4.9,1.5,4.2,35.9,0.3,0.9,30.8,1.6,2.0,77.2,0.2,1.1,1.4,2.8,1.1,0.5,0.1,1.0,-3.0
Jawun Evans,LAC,21,48,16.2,4.8,1.9,5.3,35.2,0.3,1.1,27.8,0.8,1.0,77.6,0.2,1.6,1.8,2.1,0.9,0.8,0.1,2.0,0.2
Thon Maker,MIL,21,74,16.7,4.8,1.8,4.3,41.1,0.4,1.4,29.8,0.9,1.3,69.9,1.0,2.0,3.0,0.6,0.6,0.5,0.7,2.2,-2.2
JaVale McGee,GSW,30,65,9.5,4.8,2.1,3.4,62.1,0.0,0.1,0.0,0.6,0.8,73.1,0.9,1.7,2.6,0.5,0.4,0.3,0.9,1.4,0.6
Ian Mahinmi,WAS,31,77,14.9,4.8,1.8,3.2,55.6,0.0,0.0,0.0,1.2,1.7,70.3,1.8,2.3,4.1,0.7,1.3,0.5,0.5,3.0,0.2
Johnny O'Bryant III,CHA,25,36,10.5,4.8,1.9,4.8,39.8,0.4,1.2,32.6,0.6,0.7,84.0,0.8,1.8,2.6,0.4,0.4,0.3,0.2,1.3,-2.4
Alex Abrines,OKC,24,75,15.1,4.7,1.5,3.9,39.5,1.1,2.9,38.0,0.5,0.6,84.8,0.3,1.2,1.5,0.4,0.3,0.5,0.1,1.7,0.6
Tyler Cavanaugh,ATL,24,39,13.3,4.7,1.7,3.9,44.1,0.8,2.3,36.0,0.4,0.5,81.0,1.2,2.1,3.3,0.7,0.3,0.2,0.1,1.6,-0.6
JaKarr Sampson,SAC,25,22,15.6,4.7,2.0,3.7,54.3,0.2,0.5,50.0,0.5,0.7,62.5,1.0,2.6,3.5,0.4,0.4,0.4,1.0,2.2,0.0
Tony Allen,NOP,36,22,12.4,4.7,2.0,4.1,48.4,0.2,0.5,33.3,0.5,1.0,52.4,0.9,1.2,2.1,0.4,0.9,0.5,0.1,2.2,-0.9
Jaylen Morris,ATL,22,6,16.4,4.7,2.2,5.3,40.6,0.3,1.7,20.0,0.0,0.0,0.0,0.3,2.3,2.7,1.2,1.0,0.3,0.2,0.3,-7.0
Willie Reed,DET,28,42,10.2,4.6,1.9,2.9,66.9,0.0,0.0,50.0,0.8,1.3,58.2,0.8,2.0,2.9,0.2,0.5,0.2,0.5,1.3,0.4
Jalen Jones,DAL,25,16,11.3,4.6,1.6,4.3,38.2,0.6,1.6,38.5,0.8,1.2,63.2,0.8,1.6,2.4,0.3,0.4,0.3,0.1,1.4,-2.0
Amir Johnson,PHI,31,74,15.8,4.6,1.9,3.5,53.8,0.1,0.4,31.3,0.7,1.1,61.2,1.7,2.8,4.5,1.6,0.7,0.6,0.6,2.6,0.1
Andrew White III,ATL,25,15,13.9,4.6,1.7,4.9,34.2,1.2,3.3,36.7,0.1,0.3,25.0,0.3,2.0,2.3,0.4,0.5,0.2,0.1,0.8,-5.1
Jordan Bell,GSW,23,57,14.2,4.6,2.0,3.2,62.7,0.0,0.1,0.0,0.5,0.8,68.2,1.1,2.6,3.6,1.8,0.9,0.6,1.0,1.6,2.8
Michael Carter-Williams,CHA,26,52,16.1,4.6,1.5,4.4,33.2,0.3,1.1,23.7,1.4,1.7,82.0,0.7,1.9,2.7,2.2,1.0,0.8,0.4,1.9,-1.2
Jose Calderon,CLE,36,57,16.0,4.5,1.6,3.2,50.3,0.8,1.7,46.4,0.4,0.5,80.0,0.2,1.2,1.5,2.1,0.7,0.5,0.0,1.4,1.1
Raul Neto,UTA,26,41,12.2,4.5,1.7,3.7,45.7,0.5,1.1,40.4,0.6,0.9,74.3,0.2,1.0,1.2,1.8,0.9,0.3,0.1,0.9,2.9
Isaiah Hicks,NYK,23,18,13.3,4.4,1.8,4.0,45.8,0.1,0.5,22.2,0.7,1.0,66.7,0.6,1.7,2.3,0.9,0.9,0.1,0.2,2.5,-2.5
Iman Shumpert,SAC,28,14,19.7,4.4,1.6,4.1,37.9,0.5,1.9,26.9,0.8,1.1,73.3,0.5,2.4,2.9,1.2,1.1,0.6,0.3,1.6,2.0
Zach Collins,POR,20,66,15.8,4.4,1.7,4.4,39.8,0.5,1.7,31.0,0.4,0.6,64.3,0.7,2.7,3.3,0.8,0.9,0.3,0.5,2.0,0.2
Nik Stauskas,BKN,24,41,12.8,4.4,1.5,3.8,39.0,1.0,2.4,40.0,0.5,0.7,72.4,0.1,1.5,1.6,1.0,0.6,0.2,0.1,0.6,-1.4
Travis Wear,LAL,27,17,13.4,4.4,1.5,4.2,34.7,1.0,2.8,36.2,0.5,0.5,100,0.0,2.2,2.2,0.4,0.4,0.2,0.3,1.8,0.6
Emeka Okafor,NOP,35,26,13.6,4.4,1.8,3.7,50.5,0.0,0.0,0.0,0.7,0.8,81.8,1.8,2.8,4.6,0.3,0.5,0.3,1.0,1.2,0.0
Nerlens Noel,DAL,24,30,15.7,4.4,1.8,3.5,52.4,0.0,0.0,0.0,0.7,0.9,75.0,1.6,4.0,5.6,0.7,0.9,1.0,0.7,2.0,-4.0
Treveon Graham,CHA,24,63,16.7,4.3,1.5,3.5,43.4,0.6,1.5,41.2,0.7,0.9,69.5,0.7,1.3,1.9,0.9,0.4,0.5,0.0,1.7,-1.5
Matthew Dellavedova,MIL,27,38,18.7,4.3,1.4,4.0,36.2,0.8,2.1,37.2,0.7,0.7,92.6,0.4,1.3,1.7,3.8,1.3,0.4,0.0,1.8,-2.1
Miles Plumlee,ATL,29,55,16.7,4.3,1.9,3.3,58.3,0.0,0.0,0.0,0.5,1.1,45.0,1.4,2.7,4.1,0.8,1.1,0.3,0.5,1.4,-2.9
Shane Larkin,BOS,25,54,14.3,4.3,1.6,4.1,38.4,0.6,1.6,36.0,0.6,0.7,86.5,0.3,1.4,1.7,1.8,0.6,0.5,0.0,1.1,0.2
Khem Birch,ORL,25,42,13.8,4.2,1.6,3.0,54.0,0.0,0.0,0.0,1.0,1.5,68.9,1.7,2.6,4.3,0.8,0.5,0.4,0.5,1.3,0.3
Timofey Mozgov,BKN,31,31,11.6,4.2,1.7,3.0,55.9,0.1,0.6,22.2,0.7,1.0,76.7,1.0,2.1,3.2,0.4,1.1,0.2,0.4,1.3,-2.9
Adreian Payne,ORL,27,5,8.5,4.2,1.4,2.0,70.0,0.4,0.6,66.7,1.0,1.2,83.3,0.4,1.4,1.8,0.0,0.4,0.4,0.0,1.2,-2.6
Torrey Craig,DEN,27,39,16.1,4.2,1.6,3.5,45.3,0.4,1.5,29.3,0.6,0.9,62.9,1.0,2.2,3.3,0.6,0.5,0.3,0.4,1.6,-1.6
Sam Dekker,LAC,24,73,12.1,4.2,1.8,3.5,49.4,0.1,0.8,16.7,0.5,0.8,66.1,0.6,1.8,2.4,0.5,0.5,0.3,0.1,1.0,0.8
Tyler Ennis,LAL,23,54,12.7,4.1,1.7,4.1,42.0,0.3,1.0,25.0,0.4,0.5,75.9,0.4,1.4,1.8,1.9,0.7,0.6,0.2,1.4,-0.4
Damyean Dotson,NYK,24,44,10.8,4.1,1.6,3.7,44.7,0.5,1.5,32.4,0.4,0.5,69.6,0.2,1.7,1.9,0.7,0.4,0.3,0.0,0.8,-0.9
Glenn Robinson III,IND,24,23,14.7,4.1,1.6,3.7,42.4,0.6,1.5,41.2,0.4,0.5,81.8,0.5,1.1,1.6,0.7,0.2,0.6,0.0,0.6,0.0
Joffrey Lauvergne,SAS,26,55,9.7,4.1,1.8,3.5,51.6,0.0,0.1,0.0,0.5,0.9,63.8,1.1,2.0,3.1,0.7,0.6,0.2,0.1,0.8,-1.2
Alec Peters,PHX,23,20,11.2,4.1,1.4,3.7,37.8,0.9,2.9,31.0,0.4,0.5,80.0,0.4,1.5,1.9,0.6,0.2,0.1,0.1,0.7,1.8
Lance Thomas,NYK,30,73,18.5,4.1,1.4,3.7,38.2,0.7,1.7,40.3,0.6,0.7,83.0,0.6,1.8,2.4,0.6,0.6,0.4,0.2,1.8,-2.5
Kevon Looney,GSW,22,66,13.8,4.0,1.7,2.9,58.0,0.0,0.1,20.0,0.6,1.2,54.5,1.3,2.0,3.3,0.6,0.5,0.5,0.8,1.6,1.8
Jordan Mickey,MIA,23,23,12.4,4.0,1.7,3.6,47.6,0.1,0.7,12.5,0.6,0.8,68.4,0.8,2.7,3.5,0.4,0.8,0.3,0.4,1.6,-1.3
Paul Zipser,CHI,24,54,15.3,4.0,1.5,4.3,34.6,0.7,2.0,33.6,0.4,0.5,76.0,0.2,2.2,2.4,0.9,0.8,0.4,0.3,1.6,-4.0
Sterling Brown,MIL,23,54,14.4,4.0,1.5,3.8,40.0,0.6,1.7,35.2,0.4,0.4,87.5,0.5,2.1,2.6,0.5,0.5,0.6,0.2,1.5,-0.9
Patrick McCaw,GSW,22,57,16.9,4.0,1.6,3.9,40.9,0.3,1.4,23.8,0.5,0.6,76.5,0.3,1.2,1.4,1.4,0.7,0.8,0.2,1.2,-1.5
Alan Williams,PHX,25,5,14.1,4.0,1.4,3.6,38.9,0.0,0.0,0.0,1.2,1.8,66.7,0.6,3.8,4.4,1.6,1.4,1.0,0.2,2.6,0.2
Chinanu Onuaku,HOU,21,1,21.6,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0,4.0,-8.0
Henry Ellenson,DET,21,38,8.7,4.0,1.4,3.8,36.3,0.5,1.6,33.3,0.7,0.8,86.2,0.3,1.9,2.1,0.5,0.5,0.1,0.0,0.6,-0.1
Joe Young,IND,26,53,10.5,3.9,1.5,3.5,43.0,0.5,1.2,37.9,0.4,0.5,75.9,0.2,1.0,1.2,0.7,0.5,0.3,0.0,0.7,-1.0
Cedi Osman,CLE,23,61,11.0,3.9,1.5,3.0,48.4,0.5,1.4,36.8,0.4,0.8,56.5,0.3,1.7,2.0,0.7,0.5,0.4,0.0,1.3,0.6
Patrick Patterson,OKC,29,82,15.5,3.9,1.3,3.2,39.8,0.8,2.1,38.6,0.5,0.6,87.0,0.4,2.0,2.4,0.7,0.4,0.6,0.3,1.1,-0.9
Sindarius Thornwell,LAC,23,73,15.8,3.9,1.4,3.2,42.9,0.3,0.8,37.7,0.8,1.2,67.0,0.5,1.5,1.9,0.9,0.7,0.7,0.3,1.7,-1.4
RJ Hunter,HOU,24,5,9.0,3.8,1.4,4.0,35.0,0.6,2.8,21.4,0.4,0.4,100,0.0,1.0,1.0,0.6,0.4,0.6,0.0,1.4,0.2
Ivica Zubac,LAL,21,43,9.5,3.7,1.4,2.8,50.0,0.0,0.0,0.0,0.9,1.2,76.5,1.0,1.8,2.9,0.6,0.6,0.2,0.3,1.1,1.0
Ante Zizic,CLE,21,32,6.7,3.7,1.5,2.1,73.1,0.0,0.0,0.0,0.7,0.9,72.4,0.8,1.1,1.9,0.2,0.3,0.1,0.4,0.9,-1.2
Wes Iwundu,ORL,23,62,16.5,3.7,1.5,3.5,42.7,0.1,0.7,19.6,0.5,0.8,72.3,0.6,1.6,2.2,0.9,0.5,0.5,0.2,1.3,-1.7
Marquis Teague,MEM,25,3,24.6,3.7,1.3,5.3,25.0,0.3,1.3,25.0,0.7,1.7,40.0,0.3,1.7,2.0,4.3,1.0,1.3,0.0,1.7,-8.0
Alex Caruso,LAL,24,37,15.2,3.6,1.4,3.1,43.1,0.4,1.2,30.2,0.6,0.8,70.0,0.4,1.4,1.8,2.0,1.1,0.6,0.3,1.4,-0.1
Kay Felder,DET,23,16,8.7,3.6,1.3,4.4,30.0,0.3,1.2,21.1,0.7,0.8,91.7,0.2,0.9,1.1,1.3,1.0,0.2,0.1,0.7,-3.0
Tarik Black,HOU,26,51,10.5,3.5,1.5,2.5,59.1,0.0,0.2,9.1,0.6,1.2,46.0,1.2,2.0,3.2,0.3,0.7,0.4,0.6,2.1,-1.5
Salah Mejri,DAL,32,61,11.9,3.5,1.4,2.2,64.2,0.0,0.0,0.0,0.6,1.1,57.6,1.4,2.6,4.0,0.6,0.6,0.4,1.1,2.0,0.3
Jason Smith,WAS,32,33,8.6,3.4,1.4,3.5,39.1,0.1,1.0,12.5,0.6,0.6,90.5,0.5,1.1,1.6,0.4,0.5,0.1,0.4,1.3,-2.5
Malachi Richardson,TOR,22,26,12.4,3.4,1.2,3.5,33.3,0.5,1.5,30.0,0.7,0.8,77.3,0.2,1.1,1.3,0.5,0.4,0.4,0.0,1.0,-2.2
Milton Doyle,BKN,24,10,12.5,3.4,1.3,4.7,27.7,0.4,2.3,17.4,0.4,0.8,50.0,0.3,1.5,1.8,1.0,0.2,0.6,0.2,1.3,-1.2
Walt Lemon Jr.,NOP,25,5,7.0,3.4,1.4,3.2,43.8,0.2,0.2,100,0.4,0.6,66.7,0.0,0.4,0.4,1.0,0.8,0.0,0.2,1.0,-3.0
Meyers Leonard,POR,26,33,7.7,3.4,1.4,2.4,59.0,0.3,0.8,42.3,0.3,0.3,81.8,0.4,1.8,2.1,0.5,0.3,0.2,0.0,1.1,-1.1
Arron Afflalo,ORL,32,53,12.9,3.4,1.2,3.1,40.1,0.5,1.3,38.6,0.4,0.5,84.6,0.1,1.2,1.2,0.6,0.4,0.1,0.2,1.1,-1.8
David Stockton,UTA,27,3,3.1,3.3,0.7,1.0,66.7,0.7,1.0,66.7,1.3,1.3,100,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,-3.7
Monte Morris,DEN,23,3,8.4,3.3,1.3,2.0,66.7,0.0,0.3,0.0,0.7,0.7,100,0.0,0.7,0.7,2.3,0.3,1.0,0.0,0.3,-2.3
Okaro White,CLE,25,6,13.3,3.3,1.2,2.7,43.8,0.7,1.8,36.4,0.3,0.5,66.7,0.5,1.3,1.8,0.3,0.2,0.2,0.2,1.0,-0.2
Dwayne Bacon,CHA,22,53,13.5,3.3,1.4,3.6,37.5,0.2,0.8,25.6,0.4,0.5,80.0,0.1,2.3,2.3,0.7,0.4,0.3,0.0,0.9,0.2
Juancho Hernangomez,DEN,22,25,11.1,3.3,1.2,3.0,38.7,0.6,2.0,28.0,0.4,0.5,83.3,0.7,1.4,2.2,0.5,0.4,0.2,0.1,1.0,-1.0
Jason Terry,MIL,40,51,16.0,3.3,1.2,3.0,38.3,0.8,2.3,34.8,0.2,0.2,88.9,0.1,0.8,0.9,1.2,0.5,0.8,0.3,1.0,0.4
Derrick White,SAS,23,17,8.2,3.2,0.9,1.9,48.5,0.5,0.8,61.5,0.8,1.2,70.0,0.3,1.2,1.5,0.5,0.4,0.2,0.2,0.5,1.8
Jared Dudley,PHX,32,48,14.3,3.2,1.0,2.5,39.3,0.6,1.7,36.3,0.6,0.7,77.1,0.2,1.8,2.0,1.6,0.6,0.5,0.2,1.8,0.0
Malik Beasley,DEN,21,62,9.4,3.2,1.2,2.9,41.0,0.5,1.3,34.1,0.4,0.5,66.7,0.2,0.9,1.1,0.5,0.4,0.2,0.1,0.6,-0.4
