Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Jordan Farmar,SAC,30,G,2,2,70.0,1.5,3.5,42.9,37.8,5.0,17.5,1.0,0,0
Anthony Tolliver,SAC,32,F,64,62,43.4,1.3,3.5,37.7,36.4,1.3,22.7,0.5,0.1,0.2
Derrick Favors,UTA,25,F-C,50,49,35.2,1.5,3.5,43.1,37.8,5.3,23.7,0.9,0.2,0
Rodney Hood,UTA,24,G,59,57,49.4,1.4,3.5,39.5,37.0,2.5,27.0,0.6,0.0,0
Hassan Whiteside,MIA,28,C,77,69,26.7,1.4,3.5,39.3,38.7,0.6,32.6,0.7,0.6,0.01
Archie Goodwin,BKN,22,G,15,15,61.9,1.5,3.5,44.2,34.7,9.5,14.3,0.3,0.2,0
Reggie Bullock,DET,26,F,27,26,66.9,1.2,3.4,34.4,36.3,-1.9,15.1,0.6,0.0,0
Troy Daniels,MEM,25,G,65,64,58.2,1.3,3.4,36.3,36.7,-0.3,17.7,0.3,0.0,0.1
Tyler Ulis,PHX,21,G,54,49,61.7,1.4,3.4,42.4,36.3,6.1,18.4,0.8,0.0,0.05
Norman Powell,TOR,24,G,69,67,59.8,1.4,3.4,40.9,37.7,3.2,18.0,0.7,0.1,0
Pau Gasol,SAS,36,C,63,62,29.8,1.4,3.4,41.9,37.7,4.2,25.4,0.4,0.3,0
Dragan Bender,PHX,19,F,39,36,52.6,1.3,3.4,39.1,36.8,2.3,13.3,0.2,0.1,0
Tyreke Evans,SAC,27,G-F,40,39,55.1,1.4,3.4,40.4,36.4,4.0,19.7,0.9,0.1,0.03
Domantas Sabonis,OKC,21,F,81,77,40.8,1.4,3.4,41.5,37.3,4.3,20.1,0.5,0.1,0
Donatas Motiejunas,NOP,26,F-C,34,29,48.9,1.2,3.4,35.1,36.9,-1.8,14.1,0.5,0.1,0.24
Michael Carter-Williams,CHI,25,G,44,40,53.6,1.2,3.3,36.7,37.1,-0.4,18.8,0.8,0.2,0.02
Wayne Selden,MEM,22,G,12,11,56.3,1.3,3.3,40.0,36.0,4.0,16.9,0.4,0.0,0.07
Willie Cauley-Stein,SAC,23,C,75,65,42.1,1.2,3.3,36.9,37.5,-0.5,18.9,0.7,0.2,0.01
Alex Len,PHX,24,C,75,66,29.5,1.4,3.3,40.6,37.7,2.9,20.3,0.5,0.4,0
Bobby Portis,CHI,22,F,63,56,48.4,1.1,3.3,32.4,35.8,-3.5,15.6,0.2,0.1,0
Lance Stephenson,IND,26,G,17,17,65.1,1.2,3.3,37.5,37.0,0.5,20.1,0.3,0.1,0
Jonathan Gibson,DAL,29,G,15,14,65.3,1.5,3.3,46.9,37.1,9.9,13.6,0.5,0,0.12
Tarik Black,LAL,25,C-F,67,62,38.6,1.3,3.3,40.2,38.2,2.0,16.3,0.4,0.2,0.1
Ramon Sessions,CHA,31,G,50,49,70.0,1.2,3.3,36.8,36.9,-0.1,16.2,0.5,0.0,0
Marcus Georges-Hunt,ORL,23,G,4,4,81.3,2.0,3.3,61.5,34.8,26.7,9.6,0.2,0,0
Pascal Siakam,TOR,23,F,53,46,42.8,1.4,3.3,44.2,37.2,7.0,15.6,0.5,0.3,0
Hollis Thompson,NOP,26,F,40,38,57.8,1.2,3.3,36.9,37.4,-0.5,18.8,0.5,0.1,0.03
D.J. Augustin,ORL,29,G,78,74,55.8,1.2,3.2,36.0,36.8,-0.8,19.7,0.4,0.0,0.12
Stanley Johnson,DET,21,F,71,66,63.0,1.2,3.2,37.3,37.2,0.1,17.8,0.7,0.2,0
Jarell Eddie,PHX,25,G-F,5,5,64.0,1.6,3.2,50.0,35.8,14.2,12.4,0.2,0,0
Lucas Nogueira,TOR,24,C,54,47,34.1,1.3,3.2,41.0,36.8,4.3,19.1,0.9,0.6,0
Nemanja Bjelica,MIN,29,F,63,59,41.8,1.1,3.2,33.8,37.3,-3.5,18.3,0.6,0.0,0.03
Quincy Acy,BKN,26,F,36,34,51.3,1.1,3.2,33.9,36.9,-3.0,14.7,0.4,0.1,0.16
Justin Hamilton,BKN,27,C,62,57,32.3,1.3,3.2,40.1,37.3,2.9,18.4,0.5,0.1,0.03
Anthony Brown,ORL,24,F,11,8,57.4,0.8,3.2,25.7,34.7,-9.0,14.5,0.5,0.0,0
C.J. Watson,ORL,33,G,56,53,65.9,1.2,3.2,37.1,37.1,0.0,16.3,0.7,0.0,0.06
Chandler Parsons,MEM,28,F,34,33,62.1,1.2,3.2,38.9,36.2,2.7,19.9,0.6,0.0,0.09
Jerian Grant,CHI,24,G,60,56,54.4,1.2,3.2,37.7,36.7,1.0,16.3,0.7,0.0,0.03
Mario Hezonja,ORL,22,G-F,59,58,58.3,1.4,3.2,42.8,36.6,6.2,14.8,0.5,0.0,0.02
Alex Poythress,PHI,23,F,6,6,52.8,1.7,3.2,52.6,36.2,16.5,26.2,0.5,0.0,0
Jaylen Brown,BOS,20,F,77,73,58.8,1.1,3.2,33.7,36.9,-3.1,17.2,0.4,0.1,0.01
Denzel Valentine,CHI,23,G,55,52,57.2,1.1,3.2,35.6,36.4,-0.8,17.1,0.5,0.1,0.02
Rodney Stuckey,IND,31,G,38,36,64.2,1.1,3.2,33.3,37.2,-3.9,17.8,0.4,0,0.03
Bismack Biyombo,ORL,24,C-F,81,75,31.0,1.3,3.1,42.0,37.6,4.4,22.1,0.3,0.2,0.01
Jerami Grant,OKC,23,F,78,73,45.2,1.1,3.1,35.0,37.2,-2.2,19.1,0.4,0.3,0.06
Jordan Crawford,NOP,28,G,19,17,46.8,1.2,3.1,37.3,37.6,-0.3,23.3,0.6,0.1,0
Devin Harris,DAL,34,G,63,58,64.5,1.2,3.1,37.2,37.8,-0.6,16.7,0.7,0.1,0.17
Enes Freedom,OKC,25,C,72,70,31.9,1.1,3.1,36.8,37.0,-0.2,NaN,NaN,NaN,NaN
Mike Muscala,ATL,25,F-C,68,65,38.7,1.3,3.1,41.0,36.9,4.0,17.7,0.4,0.1,0.04
Mike Dunleavy,ATL,36,G-F,53,48,59.9,1.1,3.1,37.2,35.5,1.7,15.9,0.3,0.0,0.06
Justin Anderson,PHI,23,G-F,66,60,53.4,1.1,3.1,35.8,37.1,-1.3,16.4,0.5,0.1,0.05
Marcus Thornton,WAS,30,G-F,33,33,68.9,1.2,3.1,39.2,37.2,2.0,17.4,0.6,0.0,0
Noah Vonleh,POR,21,F,72,67,41.7,1.1,3.1,37.4,36.5,0.9,17.1,0.4,0.1,0.01
Delon Wright,TOR,25,G,26,25,57.6,1.0,3.1,33.8,36.8,-3.0,16.5,1.0,0.1,0.11
Jose Calderon,ATL,35,G,37,34,62.6,1.2,3.1,39.5,37.4,2.1,13.1,0.3,0.0,0.05
Dewayne Dedmon,SAS,27,C,75,69,37.9,1.1,3.1,36.5,37.5,-1.0,17.5,0.5,0.3,0.01
Joakim Noah,NYK,32,C,46,40,30.1,1.2,3.1,40.4,37.6,2.8,22.1,0.7,0.3,0.04
Juancho Hernangomez,DEN,21,F,54,48,48.8,1.2,3.1,38.8,36.2,2.6,NaN,NaN,NaN,NaN
Ian Mahinmi,WAS,30,C,31,29,34.1,1.5,3.1,49.5,37.4,12.0,17.9,1.1,0.2,0.06
Aaron Brooks,IND,32,G,61,58,63.5,1.1,3.0,37.1,36.6,0.5,13.8,0.4,0.0,0.15
Sergio Rodriguez,PHI,31,G,68,64,60.4,1.2,3.0,40.3,37.0,3.3,22.3,0.7,0.0,0.01
Ron Baker,NYK,24,G,48,44,49.0,1.2,3.0,41.0,37.4,3.6,16.5,0.7,0.0,0.04
Omri Casspi,MIN,29,F,35,33,48.4,1.1,3.0,36.2,36.2,0.0,17.8,0.6,0.0,0
Malcolm Delaney,ATL,28,G,70,66,58.5,1.2,3.0,39.0,37.6,1.5,17.1,0.5,0.0,0.18
Jason Smith,WAS,31,F-C,73,64,41.9,1.1,3.0,37.4,36.6,0.9,14.4,0.3,0.3,0.03
Jarrett Jack,NOP,33,G,2,2,46.2,1.5,3.0,50.0,37.9,12.1,16.5,1.0,0,0.5
Timothe Luwawu-Cabarrot,PHI,22,G-F,68,63,52.8,1.0,3.0,33.3,37.5,-4.1,17.2,0.5,0.0,0
Quinn Cook,NOP,24,G,10,10,68.2,1.4,3.0,46.7,37.5,9.1,13.4,0.3,0,0
Randy Foye,BKN,33,G,67,63,53.8,1.2,3.0,41.0,37.3,3.7,18.6,0.5,0.0,0.04
Beno Udrih,DET,34,G,35,35,59.8,1.1,3.0,35.6,36.6,-1.0,14.4,0.3,0,0.03
Lavoy Allen,IND,28,F-C,57,50,47.9,1.2,3.0,41.1,36.3,4.8,14.3,0.3,0.2,0
Richaun Holmes,PHI,23,F,57,49,31.9,1.1,2.9,37.1,37.6,-0.5,20.9,0.7,0.3,0.02
Darrell Arthur,DEN,29,F,40,35,42.5,1.0,2.9,35.0,36.2,-1.2,15.6,0.5,0.2,0.02
Dwight Powell,DAL,25,F-C,74,68,41.3,1.1,2.9,38.2,37.2,1.0,17.3,0.8,0.2,0.04
Isaiah Canaan,CHI,26,G,33,30,53.9,1.1,2.9,38.5,37.6,0.9,15.2,0.6,0.0,0.08
Derrick Williams,CLE,26,F,46,42,50.4,1.1,2.9,39.1,37.3,1.8,16.1,0.3,0.0,0.04
Nene,HOU,34,C-F,67,61,32.7,1.0,2.9,33.7,37.7,-4.1,17.9,0.8,0.2,0.15
Chasson Randle,NYK,24,G,24,23,56.1,1.2,2.9,42.0,36.9,5.1,11.5,0.3,0.0,0.08
Jarrod Uthoff,DAL,24,F,7,6,57.1,1.4,2.9,50.0,33.1,16.9,12.8,0.2,0.4,0
Toney Douglas,MEM,31,G,22,19,61.8,1.2,2.9,42.9,37.3,5.5,16.4,0.8,0.2,0.04
Kris Dunn,MIN,23,G,78,69,51.5,1.2,2.9,41.4,36.7,4.8,17.1,1.0,0.1,0
Terry Rozier,BOS,23,G,72,69,55.4,1.2,2.9,42.9,37.2,5.8,17.1,0.6,0.1,0
Amir Johnson,BOS,30,F,80,73,29.5,1.1,2.8,37.0,37.5,-0.5,20.1,0.6,0.2,0.07
Jonas Valanciunas,TOR,25,C,79,71,26.6,1.1,2.8,38.7,38.1,0.7,25.8,0.5,0.3,0.01
Corey Brewer,LAL,31,F,82,77,60.8,0.9,2.8,33.0,37.0,-4.0,15.6,0.7,0.1,0.04
Jonas Jerebko,BOS,30,F,78,73,46.4,1.0,2.8,34.4,36.9,-2.5,15.8,0.3,0.1,0.08
Shaun Livingston,GSW,31,G,76,70,56.1,0.9,2.8,32.5,36.4,-3.8,17.7,0.5,0.2,0.01
Jonathon Simmons,SAS,27,G-F,74,71,54.9,0.9,2.8,32.0,37.1,-5.1,17.8,0.6,0.1,0.1
Josh McRoberts,MIA,30,F,22,20,42.1,1.0,2.8,36.1,37.8,-1.7,17.3,0.5,0.1,0
DeAndre Liggins,DAL,29,G,49,44,55.1,1.2,2.8,42.2,36.4,5.8,12.5,0.8,0.1,0.05
Wade Baldwin IV,MEM,21,G,29,24,55.6,1.2,2.8,45.0,36.2,8.8,12.3,0.5,0.1,0
Boris Diaw,UTA,35,C-F,72,65,43.5,1.1,2.8,38.9,37.3,1.6,17.6,0.2,0.0,0
Alan Williams,PHX,24,F-C,40,31,29.5,1.0,2.8,36.4,37.4,-1.1,15.1,0.6,0.2,0
Ivica Zubac,LAL,20,C,36,34,27.1,1.1,2.8,38.4,37.0,1.4,16.0,0.4,0.1,0
Luke Babbitt,MIA,28,F,65,55,40.8,0.9,2.7,34.3,36.7,-2.5,15.7,0.3,0.1,0
Jusuf Nurkic,POR,22,C,63,52,26.0,1.1,2.7,40.4,37.1,3.2,21.4,0.8,0.3,0
Cristiano Felicio,CHI,24,F-C,66,54,35.8,0.9,2.7,34.6,36.9,-2.2,15.8,0.4,0.0,0
Greg Monroe,MIL,27,C,80,75,30.5,0.9,2.7,34.3,37.5,-3.3,22.5,1.1,0.1,0.26
Kyle Anderson,SAS,23,G-F,61,55,52.2,0.8,2.7,29.3,36.8,-7.5,14.2,0.7,0.1,0.01
Sheldon Mac,WAS,24,G-F,22,17,58.4,1.0,2.7,37.3,36.1,1.2,9.6,0.3,0.0,0.07
Kevin Seraphin,IND,27,F-C,43,37,48.5,1.1,2.7,42.6,37.4,5.2,11.4,0.1,0.1,0
Jerryd Bayless,PHI,28,G,3,3,47.1,1.0,2.7,37.5,36.8,0.7,24.0,0,0,0
Cody Zeller,CHA,24,C,62,52,26.2,1.1,2.6,40.2,38.6,1.7,27.8,1.0,0.3,0.03
Shawn Long,PHI,24,F,17,17,34.9,0.9,2.6,33.3,36.1,-2.8,13.8,0.5,0.2,0
Ian Clark,GSW,26,G,72,67,60.9,0.8,2.6,30.5,36.4,-5.9,14.8,0.5,0.1,0
Paul Pierce,LAC,39,F,25,22,53.2,0.7,2.6,27.3,37.6,-10.4,11.1,0.2,0.1,0.08
Meyers Leonard,POR,25,F-C,73,64,34.2,1.1,2.6,42.2,36.9,5.3,16.5,0.2,0.1,0.03
Spencer Hawes,MIL,29,F-C,50,41,36.1,1.1,2.6,40.5,36.4,4.1,14.8,0.3,0.1,0
Alec Burks,UTA,25,G,40,36,57.8,0.7,2.6,26.9,37.0,-10.1,15.5,0.4,0.0,0
Cameron Payne,CHI,22,G,30,25,53.4,0.8,2.6,32.1,37.8,-5.7,14.9,0.5,0.1,0.13
Patrick McCaw,GSW,21,G,65,55,49.6,1.1,2.6,41.4,36.8,4.6,15.1,0.5,0.1,0
Raul Neto,UTA,25,G,32,27,53.9,0.9,2.6,36.1,37.2,-1.1,8.7,0.5,0.1,0
Mirza Teletovic,MIL,31,F,70,64,44.9,0.9,2.6,33.7,37.0,-3.3,16.2,0.2,0.1,0.04
Nerlens Noel,DAL,23,F-C,51,43,27.5,1.2,2.6,46.6,37.5,9.0,20.5,1.3,0.3,0.04
Tyus Jones,MIN,21,G,49,46,64.4,0.8,2.5,32.0,37.1,-5.1,12.9,0.8,0.0,0.08
Jared Sullinger,TOR,25,C-F,11,10,53.8,1.4,2.5,53.6,38.0,15.6,10.7,0.4,0.1,0
Mindaugas Kuzminskas,NYK,27,F,64,56,58.2,1.1,2.5,44.2,36.1,8.0,14.9,0.4,0.1,0
Manu Ginobili,SAS,39,G,67,64,54.9,1.0,2.5,40.5,36.6,3.9,18.7,1.2,0.1,0.16
Marreese Speights,LAC,29,F-C,82,76,32.4,0.8,2.5,30.1,35.6,-5.5,15.7,0.3,0.1,0.43
Michael Gbinije,DET,25,G-F,4,4,83.3,1.3,2.5,50.0,34.4,15.7,3.6,0,0,0
Reggie Williams,NOP,30,F,6,6,53.6,1.2,2.5,46.7,36.4,10.3,13.2,0.5,0,0
David West,GSW,36,F,68,59,36.9,0.8,2.5,32.0,36.1,-4.2,12.6,0.6,0.2,0.01
Gerald Green,BOS,31,F,43,41,59.1,0.9,2.5,36.4,36.9,-0.5,11.4,0.2,0.0,0
John Henson,MIL,26,C-F,58,54,29.1,0.9,2.5,38.2,38.7,-0.6,19.4,0.5,0.5,0.02
Briante Weber,CHA,24,G,17,15,67.7,1.1,2.5,45.2,36.6,8.6,10.2,0.6,0.0,0
Anthony Bennett,BKN,24,F,19,16,49.5,0.9,2.5,38.3,35.8,2.5,11.5,0.2,0.1,0
Mike Scott,ATL,28,F,17,16,60.0,0.9,2.5,38.1,35.4,2.7,10.8,0.2,0.1,0
Kosta Koufos,SAC,28,C,71,58,30.6,1.0,2.5,41.7,38.4,3.3,20.0,0.5,0.3,0
Brandan Wright,MEM,29,F,26,25,36.8,0.8,2.5,31.3,36.9,-5.6,16.0,0.4,0.1,0
Jordan McRae,CLE,26,G,31,28,55.9,1.0,2.5,39.5,36.2,3.2,10.4,0.2,0.1,0
Shabazz Muhammad,MIN,24,F,77,70,56.9,0.9,2.5,38.6,36.7,1.9,19.4,0.3,0.0,0
Malachi Richardson,SAC,21,G,20,18,69.0,0.9,2.5,36.7,36.8,0.0,9.0,0.2,0.0,0.05
Okaro White,MIA,24,F,32,25,42.1,0.8,2.4,33.8,36.9,-3.2,13.5,0.3,0.1,0.06
Kyle O'Quinn,NYK,27,C-F,79,66,31.3,0.9,2.4,37.9,37.2,0.7,15.6,0.5,0.5,0
Willy Hernangomez,NYK,23,C,72,65,26.8,1.0,2.4,41.6,37.7,3.9,18.4,0.6,0.0,0.03
DeAndre' Bembry,ATL,22,F-G,30,27,60.0,0.8,2.4,31.9,36.9,-5.0,9.8,0.2,0.1,0
Chinanu Onuaku,HOU,20,F-C,5,3,46.2,1.2,2.4,50.0,40.9,9.2,10.4,0.6,0.0,0
Lamar Patterson,ATL,25,G-F,5,4,60.0,0.4,2.4,16.7,36.4,-19.7,8.0,0.2,0,0
Darrun Hilliard,DET,24,G-F,28,24,58.3,0.9,2.4,38.8,36.5,2.3,9.8,0.3,0.0,0.05
Trey Lyles,UTA,21,F,70,63,38.8,0.9,2.4,35.9,36.3,-0.4,16.3,0.4,0.0,0
Malik Beasley,DEN,20,G,14,11,63.5,0.8,2.4,33.3,35.9,-2.6,7.5,0.3,0,0
Semaj Christon,OKC,24,G,61,53,49.0,0.8,2.4,35.4,36.6,-1.1,15.2,0.4,0.0,0
Marshall Plumlee,NYK,24,C,15,10,37.6,0.7,2.3,28.6,36.6,-8.1,8.1,0.2,0.0,0
Zaza Pachulia,GSW,33,C,70,61,28.7,0.9,2.3,40.7,37.7,3.0,18.1,0.8,0.2,0.01
Davis Bertans,SAS,24,F,57,48,39.2,0.7,2.3,29.8,36.0,-6.2,12.0,0.3,0.1,0.06
Tyler Ennis,LAL,22,G,44,37,54.6,0.9,2.3,37.6,37.5,0.1,11.1,0.5,0.0,0.02
Kay Felder,CLE,22,G,35,30,65.0,1.0,2.3,42.5,35.1,7.4,9.2,0.4,0.1,0
Alexis Ajinca,NOP,29,C,39,27,31.8,0.7,2.3,31.5,37.6,-6.2,15.0,0.5,0.2,0.03
Alex Abrines,OKC,23,G-F,65,58,46.7,1.0,2.3,42.6,37.2,5.4,15.5,0.5,0.1,0.03
Alan Anderson,LAC,34,F-G,29,26,62.5,0.8,2.2,36.9,35.2,1.7,10.3,0.1,0,0
Georgios Papagiannis,SAC,19,C,21,17,30.7,0.8,2.2,36.2,38.0,-1.8,16.1,0.1,0.3,0
Ed Davis,POR,28,F,44,36,33.1,0.9,2.2,41.8,37.0,4.8,17.2,0.3,0.2,0
Shabazz Napier,POR,25,G,40,37,67.4,0.9,2.2,42.7,36.7,6.0,9.7,0.6,0.0,0
Norris Cole,OKC,28,G,9,8,60.6,0.3,2.2,15.0,38.4,-23.4,9.6,0.6,0,0
Kevon Looney,GSW,21,F,50,39,48.2,0.6,2.2,29.1,35.9,-6.9,8.4,0.3,0.1,0.04
Nicolas Laprovittola,SAS,27,G,16,10,50.0,0.8,2.2,34.3,37.5,-3.2,9.7,0.2,0.1,0
Tomas Satoransky,WAS,25,G-F,54,49,48.0,0.7,2.2,33.1,35.7,-2.7,12.6,0.5,0.1,0.04
Henry Ellenson,DET,20,F,17,14,59.7,1.0,2.2,45.9,35.7,10.2,7.7,0.1,0.0,0
KJ McDaniels,BKN,24,G-F,40,34,54.7,0.6,2.2,26.4,35.2,-8.8,10.3,0.4,0.2,0
Wesley Johnson,LAC,29,F,65,57,42.5,0.8,2.2,39.0,35.8,3.2,11.9,0.4,0.2,0
Pierre Jackson,DAL,25,G,6,5,54.2,0.7,2.2,30.8,34.9,-4.1,10.5,0.2,0,0.12
Mike Miller,DEN,37,G-F,13,12,70.0,0.8,2.1,39.3,35.5,3.7,7.5,0.1,0,0
Sasha Vujacic,NYK,33,G,32,26,53.1,0.8,2.1,35.3,37.3,-2.0,9.7,0.3,0.0,0
Leandro Barbosa,PHX,34,G,58,51,60.0,0.9,2.1,41.5,37.6,3.8,14.4,0.5,0.0,0.03
Thomas Robinson,LAL,26,F,45,40,43.0,1.0,2.1,48.4,37.4,11.0,11.7,0.5,0.1,0.12
Jarell Martin,MEM,23,F,41,35,42.4,0.7,2.1,31.4,36.4,-5.0,13.3,0.4,0.0,0.07
Alonzo Gee,DEN,30,F,10,8,70.0,0.7,2.1,33.3,36.2,-2.9,6.8,0.4,0.0,0
Ronnie Price,PHX,34,G,10,8,70.0,0.8,2.1,38.1,36.5,1.6,9.6,0.8,0.0,0.14
Joffrey Lauvergne,CHI,25,C-F,66,55,38.9,0.7,2.1,32.1,37.3,-5.2,14.0,0.4,0.0,0.11
Brandon Bass,LAC,32,F,48,39,47.1,0.7,2.1,35.4,35.2,0.2,11.1,0.3,0.1,0
Rakeem Christmas,IND,25,F,20,17,38.0,0.8,2.0,36.6,35.3,1.3,7.6,0.1,0.0,0
Anthony Morrow,CHI,31,G,40,36,51.3,0.7,2.0,34.6,36.8,-2.3,14.6,0.5,0.0,0
Pat Connaughton,POR,24,G-F,32,28,55.6,0.8,2.0,40.0,35.8,4.2,8.1,0.2,0.0,0
Bruno Caboclo,TOR,21,F,5,5,71.4,0.2,2.0,10.0,36.9,-26.9,4.4,0.2,0.1,0
Dahntay Jones,CLE,36,G-F,1,1,66.7,1.0,2.0,50.0,37.7,12.3,12.0,0,0,0
Maurice Ndour,NYK,25,F,25,20,44.6,0.3,2.0,16.0,37.1,-21.1,10.3,0.5,0.0,0
Metta World Peace,LAL,37,F,18,14,58.1,0.9,2.0,44.4,36.2,8.2,6.4,0.4,0.0,0
JaVale McGee,GSW,29,C,76,59,37.2,0.7,2.0,34.7,36.5,-1.8,9.6,0.2,0.2,0
Omer Asik,NOP,30,C,31,24,28.2,0.8,2.0,41.0,39.4,1.6,15.5,0.2,0.1,0
Dejounte Murray,SAS,20,G,30,27,55.1,0.7,2.0,35.6,36.1,-0.5,8.4,0.2,0.1,0
Kyle Singler,OKC,29,F,28,23,43.3,0.6,2.0,29.1,35.7,-6.6,12.0,0.2,0.1,0.06
Andrew Bogut,CLE,32,C,27,19,24.8,0.8,2.0,39.6,38.8,0.8,21.6,0.5,0.1,0.48
Brian Roberts,CHA,31,G,39,34,59.8,0.8,1.9,40.8,36.1,4.7,10.1,0.2,0.0,0.07
Rashad Vaughn,MIL,20,G,34,24,46.2,0.7,1.9,34.8,36.6,-1.8,11.2,0.5,0.0,0
Trey Burke,WAS,24,G,53,42,52.3,0.7,1.9,38.2,35.9,2.3,12.3,0.2,0.1,0
Marcelo Huertas,LAL,34,G,22,18,47.7,0.9,1.9,47.6,36.7,10.9,10.3,0.4,0.0,0
James Michael McAdoo,GSW,24,F,47,40,37.8,0.6,1.9,31.1,34.3,-3.2,8.8,0.3,0.2,0.04
Nicolas Brussino,DAL,24,F,40,32,49.3,0.8,1.9,44.0,35.9,8.1,9.6,0.3,0.1,0
Fred VanVleet,TOR,23,G,20,16,49.3,0.7,1.9,35.1,36.4,-1.3,8.2,0.4,0.1,0
Luis Scola,BKN,37,F,34,27,34.7,0.7,1.8,41.0,36.7,4.3,12.8,0.4,0.0,0.08
Treveon Graham,CHA,23,G-F,23,21,63.1,0.6,1.8,31.7,37.1,-5.4,7.0,0.2,0.0,0.07
Aron Baynes,DET,30,C-F,74,58,26.5,0.6,1.8,35.9,36.4,-0.6,15.5,0.2,0.2,0.17
Jordan Mickey,BOS,22,F,17,12,45.5,0.8,1.8,43.3,37.3,6.0,5.6,0.1,0.1,0
Isaiah Taylor,HOU,22,G,4,3,46.7,0.5,1.8,28.6,39.2,-10.6,13.0,0.2,0.0,0
Al Jefferson,IND,32,C,63,50,32.0,0.7,1.8,40.0,36.8,3.2,14.1,0.3,0.1,0.12
Patricio Garino,ORL,24,G-F,4,3,87.5,1.0,1.8,57.1,35.3,21.8,8.6,0,0,0
Roy Hibbert,DEN,30,C,46,34,27.3,0.8,1.7,43.8,36.4,7.4,14.2,0.2,0.4,0
James Young,BOS,21,G-F,23,19,56.3,0.6,1.7,35.0,36.5,-1.5,7.6,0.3,0.0,0
Anderson Varejao,GSW,34,C,13,8,42.3,0.8,1.7,50.0,34.4,15.6,6.6,0.2,0.1,0
Damjan Rudez,ORL,31,F,34,26,56.4,0.6,1.7,36.8,34.8,2.1,7.0,0.3,0.0,0
Bryn Forbes,SAS,23,G,22,19,50.7,0.7,1.7,40.5,36.8,3.8,7.9,0.0,0,0
Justin Harper,PHI,27,F,3,2,27.8,0.3,1.7,20.0,38.7,-18.7,10.3,0,0,0
Greivis Vasquez,BKN,30,G,3,2,50.0,0.7,1.7,40.0,36.1,3.9,13.0,0.3,0.3,0
Tiago Splitter,PHI,32,C-F,8,6,33.3,0.8,1.6,46.2,35.7,10.5,9.5,0.1,0.0,0
Bobby Brown,HOU,32,G,13,11,63.6,0.3,1.6,19.0,35.1,-16.1,4.9,0.0,0,0.04
Diamond Stone,LAC,20,C,5,4,57.1,0.8,1.6,50.0,29.5,20.5,3.4,0,0.0,0
Andrew Nicholson,BKN,27,F,37,26,38.6,0.6,1.6,35.6,36.2,-0.6,9.0,0.4,0.0,0
Kris Humphries,ATL,32,F,51,38,29.1,0.6,1.5,35.9,37.9,-2.0,12.3,0.3,0.1,0
Cole Aldrich,MIN,28,C,58,40,33.5,0.5,1.5,31.5,37.1,-5.6,8.6,0.4,0.1,0
Thon Maker,MIL,20,F-C,51,33,27.2,0.6,1.5,35.9,37.5,-1.6,9.9,0.2,0.1,0.07
Axel Toupane,NOP,24,G-F,4,4,54.5,0.5,1.5,33.3,33.7,-0.4,11.8,0.2,0.0,0
Ryan Kelly,ATL,26,F,14,11,40.4,0.5,1.5,33.3,37.3,-4.0,6.9,0.2,0.1,0.06
Elijah Millsap,PHX,29,G-F,2,2,33.3,0.5,1.5,33.3,31.6,1.7,11.5,0,0,0
Tyler Zeller,BOS,27,C,47,31,28.0,0.5,1.5,32.9,36.3,-3.4,10.3,0.1,0.1,0.12
Miles Plumlee,CHA,28,C,41,32,28.0,0.4,1.5,29.5,37.0,-7.5,10.8,0.4,0.0,0
Salah Mejri,DAL,31,C,69,48,25.8,0.8,1.5,54.9,38.3,16.6,12.4,0.4,0.2,0.3
Adreian Payne,MIN,26,F,17,13,43.9,0.4,1.5,28.0,34.1,-6.1,7.5,0.4,0.1,0
Christian Wood,CHA,21,F,12,7,50.0,0.1,1.4,5.9,34.7,-28.8,8.2,0.2,0.2,0
Jeff Withey,UTA,27,C,46,36,24.7,0.7,1.4,49.2,37.2,12.0,8.5,0.3,0.1,0
Willie Reed,MIA,27,F-C,70,43,23.2,0.5,1.4,34.4,36.1,-1.7,14.5,0.3,0.1,0.13
James Jones,CLE,36,G-F,36,26,40.2,0.6,1.4,46.9,34.7,12.2,7.9,0.1,0.1,0.02
Jordan Hill,MIN,29,F-C,6,5,36.4,0.3,1.3,25.0,26.0,-1.0,6.7,0.1,0,0
Chris Andersen,CLE,38,F-C,12,8,28.1,0.6,1.3,43.8,35.1,8.7,9.5,0.4,0.2,0
Georges Niang,IND,24,F,12,10,57.1,0.4,1.3,31.3,34.0,-2.7,4.0,0.1,0,0.04
Jake Layman,POR,23,F,28,22,55.2,0.4,1.3,32.4,36.5,-4.1,7.1,0.3,0.0,0.03
Daniel Ochefu,WAS,23,F,10,7,40.6,0.6,1.3,46.2,36.5,9.7,3.9,0.1,0,0
Deyonta Davis,MEM,20,F,27,18,33.7,0.5,1.2,40.6,37.3,3.3,6.6,0.1,0.2,0
Chris McCullough,WAS,22,F,12,7,41.2,0.2,1.2,14.3,38.3,-24.0,5.0,0.1,0.1,0
Joel Anthony,SAS,34,C,13,9,28.8,0.5,1.1,46.7,32.0,14.7,6.4,0.1,0.2,0.11
Boban Marjanovic,DET,28,C,29,17,26.2,0.5,1.1,45.5,36.4,9.1,8.4,0.2,0.2,0
Joe Young,IND,25,G,21,14,52.3,0.4,1.1,39.1,35.0,4.1,4.1,0.1,0,0.03
