Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Joe Johnson,HOU,37,G-F,55,51,40.9,1.9,3.3,57.5,56.7,0.8,21.9,0.1
Dwyane Wade,MIA,36,G,67,64,42.5,1.8,3.3,55.5,55.5,-0.1,22.9,0.3
Zach Collins,POR,20,C-F,64,59,44.4,1.6,3.3,47.4,55.3,-8.0,15.8,0.3
Frank Ntilikina,NYK,19,G,77,71,44.7,1.9,3.3,58.2,55.3,2.9,21.9,0.2
Tyreke Evans,MEM,28,G-F,52,48,37.4,1.8,3.2,55.4,56.1,-0.8,30.9,0.1
Shabazz Napier,POR,26,G,73,65,39.9,1.8,3.2,56.4,54.7,1.6,20.7,0.1
J.J. Barea,DAL,34,G,69,64,40.6,2.0,3.2,61.7,56.0,5.8,23.2,0.0
Wesley Matthews,DAL,31,G-F,63,61,33.4,2.0,3.2,63.1,57.0,6.0,33.8,0.2
Iman Shumpert,SAC,28,G,14,11,46.9,1.9,3.2,57.8,53.8,3.9,19.7,0.1
Marcus Smart,BOS,24,G,51,47,34.5,1.9,3.2,59.5,56.3,3.2,29.9,0.3
Emmanuel Mudiay,NYK,22,G,61,60,47.2,1.8,3.2,56.9,55.3,1.6,19.4,0.0
Luke Kennard,DET,22,G,72,64,46.9,1.8,3.2,55.7,54.9,0.7,20.0,0.1
Isaiah Hicks,NYK,23,F,17,15,50.5,1.6,3.2,51.9,56.7,-4.9,13.3,0.2
Lucas Nogueira,TOR,25,C,45,42,54.8,1.6,3.2,51.7,56.2,-4.4,8.5,0.5
Zach LaVine,CHI,23,G,24,23,47.5,1.8,3.2,56.6,57.3,-0.7,27.3,0.1
Jeremy Lamb,CHA,26,G,79,76,35.4,2.0,3.2,62.0,54.8,7.2,24.6,0.1
Luke Babbitt,MIA,29,F,46,38,44.6,1.8,3.1,57.9,55.8,2.1,14.3,0.1
Patrick Patterson,OKC,29,F,79,73,50.1,1.6,3.1,52.0,56.8,-4.8,15.5,0.2
Markelle Fultz,PHI,20,G,14,14,42.3,1.7,3.1,54.5,53.9,0.7,18.1,0.1
Wayne Ellington,MIA,30,G,76,70,41.2,1.8,3.1,58.0,55.4,2.6,26.5,0.0
