Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Ziaire Williams,MEM,20,F,62,62,48.1,1.4,4.1,32.9,36.6,-3.6,21.7,0.6,0.1,0
Moritz Wagner,ORL,25,F-C,60,58,47.8,1.6,4.1,40.2,36.2,4.1,15.2,0.3,0.1,0.22
Kelly Olynyk,DET,31,F-C,40,40,38.8,1.6,4.1,40.2,36.6,3.7,19.1,0.8,0.1,0.15
Kentavious Caldwell-Pope,WAS,29,G,77,76,43.1,1.4,4.1,34.7,37.1,-2.4,30.2,1.1,0.2,0.01
JaVale McGee,PHX,34,C-F,74,72,39.4,1.5,4.1,37.5,36.2,1.4,15.8,0.3,0.5,0
Daniel Gafford,WAS,23,F-C,72,68,33.7,1.7,4.1,41.1,36.8,4.3,20.1,0.4,0.7,0.01
Hassan Whiteside,UTA,33,C,65,61,34.9,1.6,4.0,38.7,36.4,2.3,17.9,0.3,0.8,0.02
Freddie Gillespie,ORL,25,C,9,9,45.0,1.7,4.0,41.7,37.1,4.6,13.2,0.3,0.6,0.11
Eric Bledsoe,POR,32,G,54,52,43.6,1.4,4.0,36.1,36.7,-0.6,25.2,1.3,0.1,0.09
Carsen Edwards,DET,24,G,4,3,55.2,1.3,4.0,31.3,36.4,-5.1,NaN,NaN,NaN,NaN
Cameron McGriff,POR,24,F,3,3,66.7,2.0,4.0,50.0,32.7,17.3,NaN,NaN,NaN,NaN
Rayjon Tucker,MIL,24,G,5,3,58.8,2.2,4.0,55.0,34.6,20.4,NaN,NaN,NaN,NaN
Jordan Goodwin,WAS,23,G,1,1,100,3.0,4.0,75.0,36.8,38.2,NaN,NaN,NaN,NaN
BJ Johnson,ORL,26,F,3,3,44.4,2.3,4.0,58.3,34.2,24.1,NaN,NaN,NaN,NaN
Terance Mann,LAC,25,G-F,81,79,39.5,1.4,4.0,34.1,36.2,-2.2,28.6,0.7,0.1,0.01
Drew Eubanks,POR,25,F-C,70,68,40.8,1.5,4.0,38.7,36.0,2.8,17.5,0.4,0.2,0.1
Nickeil Alexander-Walker,UTA,23,G,64,61,47.2,1.5,4.0,37.3,36.4,0.8,22.6,0.7,0.2,0.03
Stanley Johnson,LAL,26,F-G,48,47,37.3,1.5,4.0,37.2,36.1,1.1,22.8,0.9,0.2,0
Torrey Craig,PHX,31,F,78,76,45.8,1.4,4.0,35.8,36.4,-0.6,20.5,0.6,0.3,0.01
Wenyen Gabriel,LAL,25,F,24,20,47.0,1.2,4.0,29.5,35.7,-6.3,13.8,0.2,0.1,0
Raul Neto,WAS,30,G,68,67,44.4,1.5,3.9,37.3,36.2,1.1,19.6,0.8,0.0,0.07
Patrick Williams,CHI,20,F,17,15,45.6,1.3,3.9,32.8,35.7,-2.8,24.8,0.5,0.1,0
Willy Hernangomez,NOP,28,C-F,49,44,37.7,1.6,3.9,40.9,36.2,4.7,17.1,0.4,0.2,0
Klay Thompson,GSW,32,G,32,32,41.4,1.3,3.9,32.5,36.5,-3.9,29.4,0.5,0.3,0
Eric Gordon,HOU,33,G,57,56,50.9,1.2,3.9,29.5,36.4,-6.9,29.3,0.5,0.2,0.02
Thaddeus Young,TOR,34,F,51,51,48.0,1.4,3.9,36.7,35.2,1.4,16.2,1.0,0.2,0.21
R.J. Hampton,ORL,21,G,64,60,49.2,1.5,3.9,38.2,36.5,1.6,21.9,0.7,0.1,0.03
Malik Beasley,MIN,25,G,79,76,51.3,1.3,3.9,33.2,36.4,-3.1,25.0,0.5,0.1,0.03
Hassani Gravett,ORL,25,G,8,8,43.7,1.8,3.9,45.2,36.0,9.1,21.4,0.6,0.0,0
Jordan Nwora,MIL,23,F,60,56,51.2,1.4,3.9,36.2,35.5,0.8,19.1,0.4,0.0,0
Doug McDermott,SAS,30,F,51,51,47.5,1.6,3.8,40.3,36.1,4.2,24.0,0.3,0.0,0
Lindy Waters III,OKC,24,F,24,22,50.5,1.7,3.8,43.5,34.8,8.7,18.6,0.8,0.2,0
Robin Lopez,ORL,34,C,36,31,39.0,1.3,3.8,32.6,34.7,-2.0,17.0,0.1,0.1,0.03
Javonte Green,CHI,28,G-F,65,59,44.5,1.4,3.8,37.5,37.4,0.1,23.4,1.0,0.2,0.05
Damion Lee,GSW,29,G-F,63,63,51.0,1.3,3.8,34.7,35.9,-1.2,19.9,0.6,0.0,0.06
Thomas Bryant,WAS,24,C-F,27,27,41.5,1.4,3.8,38.2,36.5,1.7,16.3,0.2,0.4,0
Furkan Korkmaz,PHI,24,G-F,63,62,50.9,1.3,3.8,35.3,36.3,-1.0,21.1,0.5,0.1,0.03
Kenrich Williams,OKC,27,G-F,49,46,49.9,1.3,3.8,33.5,36.2,-2.7,21.9,0.9,0.1,0.18
Derrick Favors,OKC,30,F,39,39,47.0,1.5,3.8,40.1,36.6,3.6,16.7,0.4,0.1,0
Avery Bradley,LAL,31,G,62,56,47.1,1.5,3.8,39.5,37.1,2.4,22.7,0.9,0.1,0.03
Alex Len,SAC,29,C,38,36,37.0,1.5,3.8,40.6,35.4,5.1,15.9,0.3,0.3,0
Richaun Holmes,SAC,28,F,44,39,34.4,1.6,3.8,41.2,36.2,5.0,23.9,0.4,0.4,0.02
Chris Boucher,TOR,29,F-C,80,74,42.1,1.2,3.7,31.4,36.2,-4.8,21.1,0.6,0.6,0.15
Tre Mann,OKC,21,G,60,53,46.4,1.2,3.7,31.3,36.1,-4.9,22.8,0.8,0.1,0.03
Wesley Matthews,MIL,35,G,49,48,47.4,1.3,3.7,33.9,37.7,-3.8,20.4,0.5,0.2,0.04
Hamidou Diallo,DET,23,G,58,55,48.3,1.5,3.7,39.8,37.0,2.9,21.9,1.2,0.2,0
Markieff Morris,MIA,32,F,17,16,55.8,1.0,3.7,27.0,34.7,-7.7,17.5,0.4,0.0,0.06
Justin Anderson,IND,28,F-G,16,16,48.4,1.6,3.7,42.4,35.6,6.8,19.8,0.5,0.0,0
Saddiq Bey,DET,23,F,82,77,44.1,1.3,3.7,34.8,37.1,-2.4,33.0,0.9,0.0,0.02
Trey Lyles,SAC,26,F,73,68,38.7,1.3,3.7,36.4,35.6,0.9,20.5,0.4,0.1,0.11
Wes Iwundu,ATL,27,F,3,3,40.7,1.7,3.7,45.5,39.2,6.3,NaN,NaN,NaN,NaN
Micah Potter,DET,24,C,3,3,55.0,2.3,3.7,63.6,37.6,26.0,NaN,NaN,NaN,NaN
Darren Collison,LAL,34,G,3,3,68.8,1.7,3.7,45.5,32.7,12.8,NaN,NaN,NaN,NaN
Kris Dunn,POR,28,G,14,14,36.7,1.6,3.6,43.1,35.4,7.7,24.0,1.6,0.2,0
Ayo Dosunmu,CHI,22,G,77,73,38.1,1.2,3.6,32.9,36.6,-3.7,27.4,0.8,0.1,0.01
Oshae Brissett,IND,24,F-G,67,63,39.3,1.6,3.6,44.0,35.6,8.5,23.3,0.7,0.2,0.04
Brandon Clarke,MEM,25,F,64,63,43.9,1.4,3.6,37.5,35.9,1.6,19.5,0.6,0.3,0
Jonathan Kuminga,GSW,19,F,65,57,44.6,1.3,3.6,34.5,36.2,-1.7,16.9,0.4,0.2,0.01
Isaiah Roby,OKC,24,F,45,40,33.6,1.1,3.6,29.4,36.2,-6.7,21.1,0.8,0.4,0.02
Taj Gibson,NYK,37,F,51,49,48.0,1.2,3.6,32.6,35.9,-3.2,18.2,0.4,0.4,0.08
Kyle Anderson,MEM,28,F-G,69,66,44.2,1.3,3.6,36.9,36.5,0.4,21.5,1.1,0.3,0.01
Enes Freedom,BOS,30,C,35,30,47.0,1.5,3.6,42.9,35.5,7.3,11.7,0.1,0.2,0
Joe Ingles,POR,34,F-G,45,42,51.8,1.0,3.6,28.4,36.5,-8.1,24.9,0.5,0.1,0
Udoka Azubuike,UTA,22,C-F,15,12,39.7,1.4,3.6,38.9,35.0,3.9,11.5,0.1,0.4,0
Facundo Campazzo,DEN,31,G,58,56,52.0,1.3,3.6,37.0,35.3,1.8,18.2,1.0,0.2,0.12
Rudy Gay,UTA,35,F-G,55,53,48.3,1.4,3.6,38.1,36.0,2.1,18.9,0.5,0.2,0
CJ Elleby,POR,22,F-G,52,49,44.2,1.4,3.6,38.9,36.4,2.5,20.2,0.6,0.1,0.05
Georgios Kalaitzakis,OKC,23,F,9,8,50.8,1.7,3.6,46.9,36.2,10.7,16.4,0.8,0.1,0
Isaiah Livers,DET,23,F,18,15,41.0,0.9,3.6,25.0,36.7,-11.7,20.2,0.7,0.2,0
Quentin Grimes,NYK,22,G,42,38,53.0,1.5,3.5,43.0,36.4,6.5,17.1,0.7,0.1,0
Khem Birch,TOR,29,C,55,48,40.5,1.2,3.5,33.3,36.7,-3.3,18.0,0.5,0.2,0.02
Joshua Primo,SAS,19,G,48,46,39.0,1.4,3.5,39.4,36.2,3.2,19.3,0.4,0.3,0.06
Devin Vassell,SAS,21,G-F,71,66,38.7,1.3,3.5,37.8,35.9,1.9,27.3,1.1,0.2,0.01
Trendon Watford,POR,21,F,48,45,40.5,1.4,3.5,38.2,36.1,2.2,18.1,0.5,0.2,0.02
Reggie Bullock,DAL,31,G-F,68,65,38.7,1.1,3.5,31.5,36.7,-5.1,28.0,0.6,0.1,0
De'Anthony Melton,MEM,24,G,73,72,37.6,1.5,3.5,41.6,36.4,5.2,22.7,1.4,0.3,0.01
Olivier Sarr,OKC,23,C,21,18,39.4,1.6,3.5,44.6,34.3,10.3,19.1,0.3,0.5,0
Jalen Smith,IND,22,F-C,49,43,39.5,1.3,3.5,37.2,35.6,1.6,18.1,0.3,0.4,0.02
Danuel House Jr.,UTA,29,F-G,40,39,51.7,1.5,3.5,42.1,36.1,6.1,17.3,0.5,0.2,0.02
Daniel Oturu,TOR,22,C,2,2,50.0,3.0,3.5,85.7,40.6,45.1,NaN,NaN,NaN,NaN
Bones Hyland,DEN,21,G,68,67,48.1,1.1,3.5,31.1,35.6,-4.5,19.0,0.6,0.2,0
Markelle Fultz,ORL,24,G,18,18,48.8,1.2,3.5,34.9,35.2,-0.2,20.0,1.1,0.2,0.06
D.J. Wilson,TOR,26,F,4,3,40.0,1.5,3.5,42.9,34.8,8.1,NaN,NaN,NaN,NaN
Javonte Smart,MIA,23,G,12,10,51.9,1.0,3.5,28.6,35.6,-7.0,11.8,0.4,0.1,0
Theo Maledon,OKC,21,G,47,45,42.5,1.6,3.5,45.7,36.1,9.7,17.8,0.6,0.2,0
Dwight Howard,LAL,36,C-F,58,53,39.4,1.3,3.5,38.3,36.4,1.9,16.2,0.6,0.2,0
Garrett Temple,NOP,36,G-F,59,56,45.7,1.2,3.5,35.6,36.6,-0.9,18.6,0.7,0.2,0.02
Corey Kispert,WAS,23,F,75,69,42.7,1.3,3.4,38.0,36.6,1.4,23.4,0.5,0.1,0
Amir Coffey,LAC,25,G-F,63,59,46.4,1.3,3.4,38.0,36.4,1.5,22.7,0.6,0.1,0.04
Ben McLemore,POR,29,G,62,59,52.2,1.4,3.4,40.6,36.4,4.1,20.1,0.6,0.1,0.02
T.J. McConnell,IND,30,G,27,26,41.6,1.3,3.4,37.0,37.1,-0.1,24.1,1.1,0.3,0.04
Chaundee Brown Jr.,ATL,23,F,5,4,53.1,1.0,3.4,29.4,37.2,-7.8,20.8,0.4,0,0.2
Taurean Prince,MIN,28,F,67,63,47.3,1.3,3.4,38.2,36.7,1.5,17.1,0.7,0.2,0.14
Tony Snell,NOP,30,G,51,49,49.1,1.2,3.4,35.8,36.2,-0.4,15.5,0.3,0.0,0
Rajon Rondo,CLE,36,G,38,35,50.4,1.1,3.4,32.6,37.4,-4.9,17.9,0.8,0.1,0
Paul Watson,OKC,27,G,8,8,50.0,1.0,3.4,29.6,34.9,-5.3,17.3,0.3,0.1,0
Cassius Stanley,DET,22,G,8,8,55.1,1.1,3.4,33.3,38.0,-4.7,17.2,0.6,0.1,0.11
Zeke Nnaji,DEN,21,F-C,38,36,46.9,1.3,3.4,37.5,35.9,1.6,17.0,0.4,0.2,0
Josh Richardson,SAS,28,G,65,57,41.4,1.3,3.4,37.2,36.3,0.9,24.6,0.9,0.2,0.02
Kenyon Martin Jr.,HOU,21,F,78,71,47.1,1.0,3.4,29.9,35.2,-5.4,21.0,0.4,0.2,0.01
Keon Johnson,POR,20,G,34,32,42.2,1.1,3.4,31.6,36.3,-4.8,18.8,0.8,0.1,0.03
Greg Brown III,POR,20,F,42,36,50.4,1.2,3.3,37.1,35.2,1.9,13.3,0.5,0.2,0.1
Cameron Payne,PHX,27,G,58,57,46.1,1.1,3.3,34.2,36.2,-2.0,22.0,0.7,0.2,0.09
Terrence Ross,ORL,31,G-F,63,61,49.6,1.3,3.3,37.8,36.5,1.3,23.0,0.4,0.1,0
Jose Alvarado,NOP,24,G,49,45,55.1,1.1,3.3,34.0,35.6,-1.6,15.4,1.3,0.1,0.04
Lonnie Walker IV,SAS,23,G-F,70,68,46.1,1.1,3.3,34.2,36.3,-2.1,23.0,0.6,0.1,0
Keita Bates-Diop,SAS,26,F,57,55,46.8,1.1,3.3,34.6,36.0,-1.4,16.2,0.5,0.2,0
DeAndre' Bembry,MIL,27,G-F,55,52,45.7,1.0,3.3,31.7,36.0,-4.4,18.3,0.9,0.2,0
Cedi Osman,CLE,27,F,66,64,51.4,1.2,3.3,35.6,36.3,-0.6,22.2,0.8,0.0,0.02
Luke Kennard,LAC,26,G,70,63,38.4,1.1,3.3,33.8,36.0,-2.2,27.4,0.6,0.1,0.01
Troy Brown Jr.,CHI,22,G-F,61,53,42.9,1.3,3.3,39.7,36.9,2.8,16.0,0.5,0.1,0.02
Vernon Carey Jr.,WAS,21,F-C,4,4,44.8,1.8,3.3,53.8,36.1,17.8,NaN,NaN,NaN,NaN
Jared Harper,NOP,24,G,4,4,72.2,1.8,3.3,53.8,34.5,19.3,NaN,NaN,NaN,NaN
Lamar Stevens,CLE,24,F,62,56,46.2,1.0,3.2,31.8,36.5,-4.6,16.1,0.5,0.1,0
Tre Jones,SAS,22,G,64,59,43.9,1.1,3.2,32.4,34.8,-2.5,16.6,0.6,0.0,0.01
Nicolas Batum,LAC,33,G-F,59,54,37.1,1.1,3.2,33.7,37.1,-3.5,24.8,1.0,0.3,0.07
Delon Wright,ATL,30,G,76,70,44.5,1.2,3.2,37.4,36.3,1.1,18.9,1.2,0.1,0.03
Lance Stephenson,IND,31,F,45,43,60.3,1.4,3.2,43.1,36.6,6.5,17.7,0.5,0.0,0
Andre Iguodala,GSW,38,G-F,31,28,44.0,0.8,3.2,26.3,36.0,-9.7,19.5,0.9,0.6,0.03
Braxton Key,DET,25,F,11,9,40.2,0.6,3.2,20.0,36.6,-16.6,17.9,0.9,0.7,0.18
Obi Toppin,NYK,24,F,71,68,53.7,1.0,3.2,32.3,36.1,-3.8,17.1,0.3,0.3,0
Omer Yurtseven,MIA,24,C,48,40,42.5,1.1,3.2,35.5,35.7,-0.2,12.6,0.3,0.2,0.04
Dennis Smith Jr.,POR,24,G,35,34,49.1,1.1,3.2,36.0,35.9,0.1,17.2,1.2,0.2,0.03
Aaron Holiday,PHX,25,G,60,56,50.3,1.1,3.2,35.3,36.0,-0.7,16.2,0.7,0.1,0.02
Landry Shamet,PHX,25,G,68,64,46.5,1.0,3.2,32.6,36.1,-3.5,20.8,0.4,0.1,0.01
Tyus Jones,MEM,26,G,72,71,49.1,1.1,3.1,35.2,36.3,-1.1,21.2,0.9,0.0,0.01
Derrick Jones Jr.,CHI,25,F,49,47,42.3,1.2,3.1,38.3,36.9,1.5,17.6,0.5,0.3,0.02
John Konchar,MEM,26,G,72,67,42.6,1.1,3.1,35.4,36.4,-1.0,17.9,0.6,0.2,0.03
Austin Rivers,DEN,29,G,67,62,44.1,1.3,3.1,40.0,36.8,3.2,22.1,0.8,0.0,0
Shake Milton,PHI,25,G-F,55,51,44.9,1.1,3.1,34.5,36.2,-1.7,21.4,0.5,0.2,0.07
Goga Bitadze,IND,22,C-F,44,36,35.3,0.9,3.1,30.1,35.8,-5.6,14.6,0.4,0.3,0.02
Tomas Satoransky,WAS,30,G,54,51,50.0,1.1,3.1,36.1,35.7,0.5,16.5,0.5,0.0,0.02
Greg Monroe,MIN,32,F-C,14,13,38.7,1.3,3.1,41.9,38.7,3.2,13.9,0.6,0.2,0
Bismack Biyombo,PHX,29,C,35,29,40.4,1.2,3.1,38.3,35.6,2.8,14.1,0.3,0.4,0
Dean Wade,CLE,25,F-C,49,43,39.6,1.2,3.0,40.5,36.9,3.7,19.2,0.6,0.0,0
Timothe Luwawu-Cabarrot,ATL,27,G-F,42,37,47.7,1.1,3.0,37.8,36.5,1.3,13.2,0.3,0.1,0.02
Craig Sword,WAS,28,G,1,1,100,1.0,3.0,33.3,37.9,-4.6,NaN,NaN,NaN,NaN
Mychal Mulder,MIA,28,G,13,12,54.9,1.1,3.0,35.9,35.9,0.0,14.1,0.2,0.1,0
Wayne Ellington,LAL,34,G,43,38,48.3,1.1,3.0,35.7,36.4,-0.7,18.8,0.5,0.1,0
PJ Dozier,DEN,25,G-F,18,17,41.9,0.9,3.0,31.5,37.5,-6.0,NaN,NaN,NaN,NaN
Scotty Hopson,OKC,32,G-F,1,1,42.9,1.0,3.0,33.3,39.1,-5.8,NaN,NaN,NaN,NaN
Saben Lee,DET,23,G,34,32,41.6,0.8,3.0,27.5,35.5,-8.0,16.3,1.0,0.2,0.03
Terence Davis,SAC,25,G,29,23,43.7,0.9,3.0,28.7,35.6,-6.8,17.9,0.8,0.1,0
Aleem Ford,ORL,24,F,5,5,51.7,1.2,3.0,40.0,34.0,6.0,NaN,NaN,NaN,NaN
Gary Payton II,GSW,29,G,69,64,45.4,1.0,3.0,32.9,36.6,-3.8,17.5,1.4,0.2,0
Jeff Dowtin Jr.,ORL,25,G,6,6,45.0,0.5,3.0,16.7,35.8,-19.2,NaN,NaN,NaN,NaN
Naz Reid,MIN,22,C-F,77,71,36.4,1.2,3.0,41.5,36.1,5.4,15.8,0.5,0.4,0.04
Frank Jackson,DET,24,G,52,50,43.0,1.1,3.0,39.0,36.9,2.1,22.0,0.5,0.1,0.02
Kent Bazemore,LAL,32,G-F,37,33,40.8,1.1,3.0,38.5,36.1,2.4,14.0,0.6,0.1,0.03
David Duke Jr.,BKN,22,G,19,17,48.3,1.0,3.0,33.9,36.0,-2.1,15.5,0.6,0.2,0
Jock Landale,SAS,26,C,48,43,41.8,1.0,2.9,34.0,34.6,-0.5,10.9,0.2,0.1,0
Kyle Guy,MIA,24,G,14,12,56.2,1.3,2.9,43.9,37.2,6.7,9.8,0.4,0.1,0
Day'Ron Sharpe,BKN,20,F,28,23,40.8,1.3,2.9,43.9,35.5,8.4,12.2,0.3,0.2,0
Isaiah Jackson,IND,20,F,36,33,34.2,1.1,2.9,38.1,36.7,1.4,15.0,0.7,0.5,0
Josh Christopher,HOU,20,G,72,66,43.8,1.1,2.9,38.1,36.2,1.9,18.0,0.9,0.1,0.01
JaMychal Green,DEN,32,F-C,67,62,44.8,1.1,2.9,37.1,35.6,1.5,16.2,0.6,0.2,0.09
Xavier Moon,LAC,27,G,10,9,48.3,1.1,2.9,37.9,34.0,4.0,13.7,0.7,0.2,0
Justise Winslow,POR,26,F-G,42,37,40.0,1.0,2.9,33.6,36.2,-2.6,16.1,0.7,0.2,0.04
DeAndre Jordan,PHI,33,C,48,44,43.7,1.2,2.9,40.6,36.3,4.3,13.0,0.2,0.3,0
Dewayne Dedmon,MIA,32,C,67,61,38.7,1.0,2.9,34.4,35.7,-1.4,15.9,0.4,0.2,0.18
Cam Thomas,BKN,20,G,63,55,40.7,1.0,2.9,35.6,35.2,0.4,17.6,0.5,0.1,0
Otto Porter Jr.,GSW,29,F,63,58,35.9,1.0,2.8,35.2,36.3,-1.1,22.2,1.1,0.3,0.02
Ish Smith,WAS,33,G,63,59,46.1,1.1,2.8,39.9,36.4,3.4,17.3,0.7,0.2,0.06
Tyler Johnson,SAS,30,G,6,6,47.2,1.5,2.8,52.9,35.3,17.7,15.2,0.5,0.3,0.17
Paul Millsap,PHI,37,F,33,29,39.4,0.9,2.8,33.3,35.5,-2.2,11.4,0.3,0.2,0.06
Davon Reed,DEN,27,G,37,33,40.3,0.8,2.8,28.8,36.2,-7.4,13.9,0.5,0.1,0
Juan Toscano-Anderson,GSW,29,F,64,60,43.9,1.0,2.8,35.6,36.0,-0.4,13.6,0.7,0.1,0
Trent Forrest,UTA,24,G,54,50,48.4,0.9,2.8,33.6,36.0,-2.5,12.8,0.5,0.0,0
Jeremy Lamb,SAC,30,G-F,54,44,43.0,0.8,2.8,30.5,36.1,-5.7,16.7,0.6,0.2,0
Josh Jackson,SAC,25,G-F,49,45,43.9,1.2,2.8,41.6,36.9,4.7,16.3,0.5,0.1,0.16
Keifer Sykes,IND,28,G,29,24,46.8,0.9,2.8,32.1,36.5,-4.4,17.7,0.4,0.1,0
Tristan Thompson,CHI,31,C-F,56,48,37.5,1.1,2.8,38.5,36.0,2.5,15.7,0.4,0.1,0
KZ Okpala,MIA,23,F-G,15,14,43.2,0.9,2.7,31.7,35.6,-3.9,11.6,0.2,0.1,0
Elfrid Payton,PHX,28,G,46,40,51.2,1.0,2.7,36.8,36.0,0.8,11.0,0.5,0.1,0
Trevor Ariza,LAL,37,F,24,21,39.9,0.9,2.7,33.8,36.8,-2.9,19.2,0.5,0.1,0.04
DeMarcus Cousins,DEN,31,C,48,43,36.1,0.8,2.7,27.7,35.7,-8.0,14.9,0.7,0.2,0.15
Malcolm Hill,CHI,26,F,14,14,44.2,0.9,2.7,34.2,37.5,-3.3,11.2,0.4,0.1,0.05
Semi Ojeleye,LAC,27,F,27,26,55.3,0.8,2.7,31.5,36.2,-4.7,13.5,0.2,0.1,0.07
Tremont Waters,WAS,24,G,3,3,61.5,1.7,2.7,62.5,38.7,23.8,NaN,NaN,NaN,NaN
Armoni Brooks,TOR,24,G,49,45,52.4,0.9,2.7,34.4,36.4,-2.0,15.6,0.5,0.1,0.02
Chris Chiozza,GSW,26,G,30,27,49.4,0.9,2.7,33.8,35.3,-1.6,10.9,0.4,0,0.03
Cheick Diallo,DET,25,F-C,3,2,50.0,1.3,2.7,50.0,36.8,13.2,NaN,NaN,NaN,NaN
Miles McBride,NYK,21,G,29,24,47.2,0.8,2.6,30.7,35.2,-4.5,9.3,0.3,0.0,0.03
Ty Jerome,OKC,24,G-F,45,39,46.6,0.9,2.6,36.2,36.0,0.2,16.7,0.6,0.1,0.04
Mike Muscala,OKC,30,F-C,42,39,37.5,0.8,2.6,30.6,36.4,-5.8,13.8,0.4,0.3,0.05
Usman Garuba,HOU,20,F,23,22,52.2,1.0,2.6,39.0,33.8,5.1,10.0,0.4,0.1,0
Langston Galloway,MIL,30,G,7,7,51.4,1.0,2.6,38.9,36.5,2.4,15.3,0.1,0,0.14
Isaiah Thomas,CHA,33,G,20,17,51.0,0.9,2.5,37.3,36.1,1.1,15.1,0.3,0.2,0
Xavier Tillman,MEM,23,F,52,41,40.5,1.0,2.5,38.6,35.3,3.4,13.2,0.9,0.1,0
Josh Okogie,MIN,23,G,43,37,50.7,1.0,2.5,39.4,35.8,3.6,10.5,0.5,0.2,0.08
David Nwaba,HOU,29,G-F,44,40,37.5,1.1,2.5,41.4,36.2,5.3,13.2,0.6,0.2,0
Lou Williams,ATL,35,G,55,51,54.3,0.8,2.5,31.2,35.4,-4.2,14.3,0.5,0.0,0
Anthony Gill,WAS,29,F,37,32,53.1,0.8,2.5,30.1,34.5,-4.4,10.5,0.1,0.1,0.02
Norvel Pelle,UTA,29,C,2,2,41.7,1.5,2.5,60.0,31.3,28.7,NaN,NaN,NaN,NaN
Sekou Doumbouya,LAL,21,F,2,2,83.3,0.0,2.5,0.0,34.5,-34.5,NaN,NaN,NaN,NaN
Jamorko Pickett,DET,24,F,10,10,33.8,0.9,2.5,36.0,34.4,1.6,13.5,0,0.4,0
Jordan Schakel,WAS,24,G,4,3,66.7,0.5,2.5,20.0,34.6,-14.6,NaN,NaN,NaN,NaN
Nathan Knight,MIN,24,F-C,32,24,53.3,0.8,2.5,32.5,36.4,-3.9,7.2,0.2,0.1,0
Bryn Forbes,DEN,28,G,73,67,48.3,0.9,2.5,37.4,35.6,1.7,17.1,0.3,0.0,0
Svi Mykhailiuk,TOR,25,G-F,47,40,51.5,1.0,2.5,39.3,36.2,3.1,12.8,0.5,0.0,0
Jevon Carter,MIL,26,G,59,51,45.9,0.8,2.5,30.1,35.6,-5.5,13.7,0.4,0.1,0
Brandon Goodwin,CLE,26,G,32,27,43.2,0.9,2.5,35.4,36.4,-0.9,13.9,0.7,0.0,0
Brad Wanamaker,WAS,32,G,22,19,42.9,1.1,2.5,46.3,35.6,10.7,13.9,0.3,0.2,0
Eric Paschall,UTA,25,F,56,46,49.1,1.0,2.5,40.1,36.3,3.8,12.7,0.2,0.0,0.02
Killian Tillie,MEM,24,F-C,32,22,43.6,0.8,2.4,33.3,36.1,-2.8,12.8,0.6,0.1,0.06
Jaylen Nowell,MIN,22,G,61,52,45.7,0.8,2.4,34.9,36.0,-1.1,15.7,0.4,0.1,0.03
Vlatko Cancar,DEN,25,F,14,12,46.6,0.9,2.4,38.2,35.7,2.5,11.7,0.1,0.1,0
Trey Murphy III,NOP,22,F,56,47,47.2,0.9,2.4,37.5,36.5,1.0,13.9,0.4,0.0,0.02
Jabari Parker,BOS,27,F,12,9,46.0,1.1,2.4,44.8,35.4,9.4,9.3,0.3,0.0,0
Josh Green,DAL,21,G,61,55,45.8,0.8,2.4,32.7,36.6,-3.9,15.5,0.7,0.1,0.06
Yuta Watanabe,TOR,27,G-F,34,26,42.3,1.0,2.4,40.2,35.7,4.5,11.7,0.3,0.2,0.03
Isaiah Joe,PHI,22,G,48,39,44.7,0.8,2.4,33.0,35.1,-2.0,11.1,0.3,0.0,0.07
Naji Marshall,NOP,24,F,49,44,48.8,0.7,2.4,30.8,36.6,-5.8,13.4,0.6,0.1,0.05
Jericho Sims,NYK,23,C,36,30,37.1,0.8,2.4,31.4,35.7,-4.4,13.5,0.3,0.2,0
Didi Louzada,POR,22,G,8,8,46.3,0.4,2.4,15.8,36.4,-20.6,14.3,0.2,0.1,0.11
Ignas Brazdeikis,ORL,23,F,37,32,52.1,1.0,2.4,42.0,35.4,6.6,12.8,0.2,0.0,0
Kelan Martin,BOS,26,F,29,24,40.8,0.6,2.4,26.1,36.1,-10.0,15.0,0.4,0.3,0
Mamadi Diakite,OKC,25,F,13,13,31.0,0.7,2.4,29.0,35.9,-6.9,14.5,0.4,0.2,0.15
Sterling Brown,DAL,27,G-F,46,38,43.5,1.0,2.4,40.7,34.7,6.0,12.8,0.3,0.1,0
Goran Dragic,BKN,36,G,21,19,34.0,0.9,2.3,40.8,35.4,5.4,23.7,0.9,0.1,0.14
Justin Robinson,DET,24,G,20,18,41.4,0.8,2.3,37.0,35.1,1.8,12.2,0.4,0.0,0.12
Skylar Mays,ATL,24,G,20,16,56.8,0.7,2.3,28.3,36.7,-8.4,7.9,0.2,0,0.04
Luka Garza,DET,23,C,31,25,33.3,0.9,2.3,39.4,34.4,5.1,12.2,0.3,0.1,0.19
Brandon Boston Jr.,LAC,20,G,49,43,48.1,0.8,2.3,35.7,35.7,0.0,14.9,0.5,0.1,0
Brandon Knight,DAL,30,G,4,4,52.9,0.8,2.3,33.3,38.6,-5.3,NaN,NaN,NaN,NaN
Elijah Hughes,POR,24,G,29,26,49.2,0.8,2.2,36.9,35.9,1.0,12.1,0.4,0.1,0.11
Santi Aldama,MEM,21,F-C,29,23,47.1,0.6,2.2,24.6,33.6,-9.0,11.2,0.2,0.1,0
Tony Bradley,CHI,24,C-F,53,45,35.6,0.7,2.2,33.1,35.4,-2.3,10.0,0.2,0.1,0
Louis King,SAC,23,F,9,7,40.0,1.0,2.2,45.0,34.8,10.2,10.4,0.2,0.1,0
