Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Dakota Mathias,PHI,25,G,7,6,40.0,1.6,4.0,39.3,35.2,4.1,15.4,0.1,0.2,0.12
Jerome Robinson,WAS,24,G,16,15,53.8,1.7,4.0,42.2,37.3,4.9,17.9,0.7,0.2,0.06
Austin Rivers,DEN,28,G,34,33,52.3,1.4,4.0,35.6,38.3,-2.7,23.5,0.8,0.0,0
Josh Jackson,DET,24,G-F,62,62,39.7,1.6,3.9,39.3,37.5,1.8,25.2,0.9,0.3,0.1
Josh Okogie,MIN,22,G,58,57,44.9,1.4,3.9,35.5,38.9,-3.4,20.3,0.9,0.2,0.07
Danuel House Jr.,HOU,28,F-G,36,35,46.7,1.4,3.9,36.2,38.0,-1.9,25.9,0.6,0.2,0
Dario Saric,PHX,27,F-C,47,47,41.3,1.3,3.9,32.6,36.2,-3.6,17.4,0.6,0.1,0.1
Cody Zeller,CHA,28,F-C,47,45,34.6,1.3,3.9,32.6,37.1,-4.5,20.9,0.6,0.1,0.12
Derrick Rose,NYK,32,G,50,50,41.5,1.2,3.9,31.3,36.8,-5.5,25.6,1.0,0.3,0.04
Brandon Clarke,MEM,24,F,59,57,41.4,1.7,3.9,43.9,37.3,6.6,24.0,1.0,0.3,0.03
Kent Bazemore,GSW,31,G-F,66,59,43.0,1.4,3.9,35.8,37.1,-1.3,19.9,1.0,0.3,0.07
Svi Mykhailiuk,OKC,24,G-F,63,61,50.4,1.4,3.9,35.9,37.5,-1.6,20.1,0.8,0.1,0.03
Jalen Brunson,DAL,24,G,68,65,49.7,1.5,3.9,37.5,37.1,0.4,25.0,0.5,0.0,0.16
Stephen Curry,GSW,33,G,62,60,47.5,1.4,3.9,35.4,37.7,-2.3,34.2,1.2,0.1,0.14
Willy Hernangomez,NOP,27,C-F,44,38,35.2,1.4,3.9,36.5,37.7,-1.2,18.0,0.5,0.2,0.06
Cedi Osman,CLE,26,F,59,54,52.1,1.7,3.9,43.0,38.2,4.8,25.6,0.9,0.1,0.1
Joe Ingles,UTA,33,F-G,67,67,48.6,1.3,3.9,33.7,37.4,-3.7,27.9,0.7,0.1,0.01
Talen Horton-Tucker,LAL,20,G,65,63,47.4,1.3,3.9,33.2,37.3,-4.1,20.1,1.0,0.1,0.09
Hamidou Diallo,DET,22,G,51,50,44.2,1.3,3.8,34.7,37.5,-2.8,23.6,0.8,0.3,0.04
Ish Smith,WAS,32,G,42,41,48.1,1.4,3.8,36.6,37.7,-1.1,21.0,0.7,0.2,0.25
Aron Baynes,TOR,34,C-F,52,48,38.2,1.5,3.8,39.7,38.1,1.6,18.5,0.3,0.2,0.19
Jaren Jackson Jr.,MEM,21,F-C,11,10,33.1,2.1,3.8,54.8,38.6,16.2,23.5,1.1,1.0,0
Malachi Flynn,TOR,23,G,45,42,46.4,1.2,3.8,30.2,37.0,-6.8,19.7,0.8,0.1,0
Nickeil Alexander-Walker,NOP,22,G,44,38,45.8,1.4,3.8,38.3,37.5,0.9,21.9,1.0,0.2,0
Timothe Luwawu-Cabarrot,BKN,26,G-F,57,52,52.8,1.5,3.8,40.3,36.2,4.0,18.1,0.6,0.0,0.07
Delon Wright,SAC,29,G,61,59,38.4,1.3,3.8,34.2,38.0,-3.8,27.7,1.6,0.2,0.03
Caleb Martin,CHA,25,F,50,47,50.9,1.6,3.8,42.3,37.3,5.1,15.4,0.7,0.1,0.23
Gabe Vincent,MIA,25,G,42,40,61.0,1.6,3.8,41.8,37.7,4.1,13.1,0.4,0.0,0.22
Jay Scrubb,LAC,20,G,4,4,50.0,1.5,3.8,40.0,32.3,7.7,21.0,1.0,0,0.5
Cameron Oliver,HOU,24,F,4,4,32.6,1.3,3.8,33.3,32.5,0.8,21.8,0.5,0.2,0
Terance Mann,LAC,24,G-F,62,57,43.1,1.4,3.7,37.7,37.0,0.7,18.9,0.4,0.1,0
Tony Snell,ATL,29,G,46,44,45.7,1.4,3.7,38.0,36.8,1.2,21.1,0.3,0.1,0
Wayne Ellington,DET,33,G,45,45,48.8,1.5,3.7,39.5,38.5,1.1,22.0,0.4,0.1,0
Ignas Brazdeikis,ORL,22,F,10,8,41.1,1.3,3.7,35.1,35.9,-0.8,19.2,0.3,0.1,0
Jarred Vanderbilt,MIN,22,F,63,60,39.0,1.3,3.7,36.1,37.7,-1.6,17.8,1.0,0.4,0.03
Solomon Hill,ATL,30,F,71,65,44.6,1.3,3.7,34.6,37.4,-2.8,21.3,0.7,0.1,0.01
DeMar DeRozan,SAS,31,G-F,61,60,44.3,1.4,3.7,38.7,37.3,1.4,33.7,0.9,0.1,0.02
Raul Neto,WAS,29,G,63,57,41.1,1.4,3.7,37.9,37.5,0.4,21.9,1.1,0.1,0.17
Marcus Morris Sr.,LAC,31,F,57,55,44.7,1.5,3.7,41.0,37.7,3.3,26.4,0.6,0.1,0
Moritz Wagner,ORL,24,F-C,43,43,39.5,1.2,3.7,33.5,36.2,-2.7,16.0,0.6,0.3,0.31
Lonnie Walker IV,SAS,22,G-F,60,57,43.5,1.5,3.7,41.4,38.0,3.3,25.4,0.5,0.1,0.02
PJ Dozier,DEN,24,G-F,49,47,48.0,1.4,3.7,37.8,38.4,-0.6,21.8,0.6,0.2,0
Max Strus,MIA,25,G-F,32,29,56.8,1.3,3.7,36.8,37.2,-0.5,13.0,0.3,0.0,0.1
Mike Muscala,OKC,29,F-C,34,32,34.2,1.0,3.6,27.4,36.8,-9.4,18.4,0.2,0.2,0.03
Goran Dragic,MIA,35,G,49,48,44.1,1.4,3.6,39.0,37.4,1.6,26.7,0.7,0.1,0.1
Landry Shamet,BKN,24,G,61,60,41.0,1.6,3.6,45.5,37.9,7.5,23.0,0.5,0.1,0.08
Desmond Bane,MEM,23,G,68,66,53.6,1.3,3.6,37.1,37.1,0.1,22.3,0.6,0.2,0
Jordan Clarkson,UTA,29,G,68,68,43.8,1.3,3.6,34.7,36.8,-2.1,26.7,0.9,0.1,0.01
Saddiq Bey,DET,22,F,70,68,42.8,1.3,3.6,37.3,37.7,-0.4,27.3,0.7,0.1,0
De'Anthony Melton,MEM,23,G,51,51,43.5,1.1,3.6,31.7,37.7,-6.0,20.1,1.2,0.3,0
Cody Martin,CHA,25,F,49,43,48.0,1.2,3.6,34.1,37.5,-3.4,16.3,0.7,0.1,0.15
Armoni Brooks,HOU,23,G,19,18,43.6,1.5,3.6,42.6,37.8,4.9,26.0,0.6,0.1,0
Shake Milton,PHI,24,G-F,63,59,46.0,1.3,3.6,35.6,36.7,-1.2,23.2,0.6,0.1,0.03
Patrick Patterson,LAC,32,F,37,35,48.7,1.4,3.6,38.6,37.1,1.6,15.3,0.4,0.1,0.05
Xavier Tillman,MEM,22,F,59,57,35.2,1.2,3.5,34.0,36.9,-3.0,18.4,0.7,0.1,0
Grant Williams,BOS,22,F,63,59,46.6,1.4,3.5,40.4,37.3,3.0,18.1,0.5,0.3,0.08
Dwight Powell,DAL,29,F-C,57,52,40.6,1.1,3.5,32.3,36.4,-4.1,16.7,0.6,0.2,0
Al-Farouq Aminu,CHI,30,F,23,20,54.7,1.1,3.5,32.1,38.0,-5.9,18.9,0.8,0.2,0
Matisse Thybulle,PHI,24,G-F,64,57,42.4,1.1,3.5,29.9,38.1,-8.2,20.0,1.6,1.0,0.02
DaQuan Jeffries,SAS,23,G-F,28,26,54.1,1.2,3.5,34.7,38.5,-3.8,15.9,0.5,0.2,0.03
Aaron Holiday,IND,24,G,64,60,44.9,1.3,3.5,37.5,37.0,0.5,17.8,0.7,0.1,0
Frank Kaminsky,PHX,28,F-C,46,43,38.7,1.5,3.5,42.2,37.4,4.8,15.2,0.3,0.1,0.02
Chimezie Metu,SAC,24,F-C,33,28,43.4,1.4,3.5,41.7,37.3,4.4,13.6,0.4,0.1,0.03
Justin Patton,HOU,24,C,13,13,32.1,1.7,3.5,48.9,36.6,12.2,19.0,0.9,0.5,0
Jaxson Hayes,NOP,21,C-F,56,51,45.3,1.2,3.5,34.5,36.8,-2.2,16.1,0.4,0.3,0
Patrick Beverley,LAC,32,G,37,37,43.5,1.0,3.4,28.3,37.9,-9.5,22.5,0.8,0.4,0.14
Alex Caruso,LAL,27,G,58,53,44.9,1.3,3.4,37.2,37.9,-0.7,21.0,1.1,0.1,0.24
Cameron Johnson,PHX,25,F,59,57,43.3,1.4,3.4,41.6,37.1,4.5,23.9,0.6,0.1,0.08
Mo Bamba,ORL,23,C,43,38,36.9,1.4,3.4,39.5,37.4,2.1,15.8,0.3,0.6,0.02
Mike James,BKN,30,G,12,12,50.6,0.8,3.4,24.4,36.4,-12.0,18.2,0.5,0.0,0
Doug McDermott,IND,29,F,65,63,40.6,1.3,3.4,37.6,37.9,-0.3,24.5,0.3,0.1,0.03
Jordan Bell,GSW,26,F,5,5,40.5,1.2,3.4,35.3,36.2,-0.9,13.7,0.5,0.5,0.17
Taj Gibson,NYK,36,F,44,40,35.1,1.2,3.4,34.2,37.6,-3.3,20.8,0.7,0.6,0.09
Hassan Whiteside,SAC,32,C,33,30,35.3,1.2,3.4,35.7,38.1,-2.4,15.2,0.2,0.8,0.03
Gary Clark,PHI,26,F,36,34,46.4,1.1,3.4,33.6,36.5,-2.9,16.8,0.3,0.1,0.03
Otto Porter Jr.,ORL,28,F,27,25,50.0,1.3,3.4,39.6,36.4,3.2,21.7,0.6,0.1,0
Nerlens Noel,NYK,27,C-F,63,58,29.6,1.1,3.4,31.6,37.4,-5.8,24.2,1.1,0.6,0.06
Derrick Favors,UTA,29,F,68,62,32.3,1.2,3.4,36.7,37.2,-0.5,15.3,0.5,0.3,0.03
Anthony Lamb,HOU,23,F,22,19,39.4,1.3,3.4,37.8,38.4,-0.5,17.3,0.2,0.0,0.08
Stanley Johnson,TOR,25,F-G,57,54,48.1,1.2,3.4,36.6,37.5,-0.8,16.5,0.9,0.1,0
Precious Achiuwa,MIA,21,F,55,51,42.6,1.3,3.4,38.0,37.8,0.2,12.1,0.3,0.2,0.02
Gorgui Dieng,SAS,31,C,38,36,41.1,1.4,3.3,40.9,36.4,4.5,14.6,0.7,0.1,0.08
Josh Hall,OKC,20,F,19,19,51.6,1.2,3.3,34.9,36.6,-1.7,16.0,0.2,0.0,0
Torrey Craig,PHX,30,F,47,44,48.9,1.2,3.3,35.3,38.0,-2.7,16.1,0.6,0.3,0.02
Markieff Morris,LAL,31,F,60,56,43.9,1.2,3.3,35.2,37.4,-2.2,19.7,0.4,0.1,0.08
Gabriel Deck,OKC,26,F,10,9,39.3,1.6,3.3,48.5,38.1,10.4,21.2,0.8,0,0.1
KZ Okpala,MIA,22,F-G,33,29,50.9,1.1,3.3,33.9,37.4,-3.4,12.1,0.3,0.1,0
Luke Kornet,BOS,25,F-C,29,23,37.5,1.2,3.3,37.9,35.2,2.7,11.2,0.1,0.5,0
D.J. Wilson,HOU,25,F,33,32,45.8,1.1,3.3,33.3,36.5,-3.1,12.4,0.3,0.2,0.06
Dennis Smith Jr.,DET,23,G,23,22,39.3,0.9,3.3,28.0,36.9,-8.9,18.3,1.0,0.3,0
Kenyon Martin Jr.,HOU,20,F,45,40,43.5,1.2,3.2,37.7,37.9,-0.2,23.7,0.7,0.2,0
Tomas Satoransky,CHI,29,G,58,56,43.3,1.1,3.2,34.9,37.7,-2.8,22.5,0.7,0.1,0.02
R.J. Hampton,ORL,20,G,45,42,45.3,1.3,3.2,40.6,37.1,3.5,17.4,0.4,0.2,0.02
Tony Bradley,OKC,23,C-F,40,38,34.7,1.1,3.2,34.6,37.3,-2.6,16.3,0.4,0.2,0
Donta Hall,ORL,23,C,11,9,35.0,1.0,3.2,31.4,35.4,-4.0,13.8,0.4,0.3,0.15
Wesley Matthews,LAL,34,G,58,57,47.5,1.1,3.2,35.3,37.7,-2.4,19.5,0.7,0.2,0.05
DeAndre' Bembry,TOR,26,G-F,47,43,50.0,1.1,3.2,35.6,37.2,-1.6,19.1,1.0,0.1,0
D.J. Augustin,HOU,33,G,54,52,50.9,1.3,3.1,40.6,37.5,3.1,19.8,0.5,0.0,0.07
Saben Lee,DET,22,G,46,41,47.1,1.3,3.1,40.7,36.7,4.0,16.3,0.7,0.1,0.1
JaMychal Green,DEN,31,F-C,57,56,48.1,1.0,3.1,31.8,36.6,-4.7,19.3,0.4,0.2,0.02
Rajon Rondo,LAC,35,G,44,42,50.4,1.2,3.1,39.1,37.2,2.0,17.1,0.8,0.1,0.04
Malik Monk,CHA,23,G,39,37,48.2,1.2,3.1,37.7,37.4,0.3,20.9,0.5,0.0,0
Semi Ojeleye,BOS,26,F,55,53,52.1,1.2,3.1,37.8,37.2,0.6,17.0,0.3,0,0.12
Immanuel Quickley,NYK,22,G,63,59,47.2,1.2,3.1,39.8,37.3,2.5,19.4,0.5,0.1,0.02
Harry Giles III,POR,23,F-C,35,31,54.2,1.0,3.1,33.0,37.1,-4.1,9.2,0.2,0.1,0
Freddie Gillespie,TOR,24,F,20,20,32.8,1.4,3.1,45.2,36.7,8.4,19.6,0.7,0.4,0.1
Luke Kennard,LAC,25,G,59,55,44.6,1.1,3.1,37.2,36.7,0.4,19.6,0.4,0.1,0.02
Jarrett Culver,MIN,22,G-F,33,30,52.8,1.0,3.1,31.4,37.3,-6.0,14.7,0.5,0.1,0.03
Bryn Forbes,MIL,27,G,68,64,50.8,1.3,3.1,42.9,37.2,5.6,19.3,0.3,0.0,0
Brad Wanamaker,CHA,31,G,61,58,46.2,1.2,3.1,38.0,37.0,1.0,17.3,0.7,0.1,0.03
Ed Davis,MIN,32,C-F,20,17,35.5,1.4,3.0,47.5,37.9,9.6,13.0,0.6,0.1,0
Damion Lee,GSW,28,G-F,56,52,40.2,1.1,3.0,36.7,38.0,-1.3,18.9,0.7,0.1,0.04
Charlie Brown Jr.,OKC,24,G,9,8,48.2,1.2,3.0,40.7,36.4,4.3,16.9,0.4,0.1,0.11
T.J. Warren,IND,27,F,4,4,38.7,1.5,3.0,50.0,38.0,12.0,29.2,0.5,0,0
Andre Roberson,BKN,29,G-F,5,4,60.0,0.8,3.0,26.7,35.1,-8.5,12.6,0.6,0.0,0
Frank Jackson,DET,23,G,35,32,49.3,1.0,3.0,33.3,37.7,-4.4,18.4,0.4,0.0,0
Anzejs Pasecniks,WAS,25,C-F,1,1,50.0,1.0,3.0,33.3,33.7,-0.4,NaN,NaN,NaN,NaN
Malik Fitts,LAC,23,F,1,1,75.0,1.0,3.0,33.3,32.8,0.6,NaN,NaN,NaN,NaN
Thon Maker,CLE,24,F-C,8,7,52.2,0.8,3.0,25.0,31.1,-6.1,9.5,0.2,0.0,0
Furkan Korkmaz,PHI,23,G-F,54,51,49.2,1.0,3.0,33.5,36.8,-3.3,19.3,0.9,0.1,0.05
Jordan McLaughlin,MIN,25,G,51,43,43.1,1.2,3.0,38.8,37.8,1.0,18.4,1.0,0.0,0.04
Lou Williams,ATL,34,G,66,63,53.0,1.1,3.0,36.7,36.9,-0.1,21.6,0.7,0.0,0.05
Alex Len,WAS,28,C,63,58,32.7,1.3,3.0,42.2,36.6,5.6,15.3,0.3,0.6,0
Troy Brown Jr.,CHI,21,G-F,33,32,47.1,1.2,3.0,41.8,37.3,4.5,15.4,0.3,0.1,0.03
Jeff Teague,MIL,33,G,55,48,41.6,1.1,3.0,37.4,37.6,-0.2,17.3,0.6,0.1,0
Drew Eubanks,SAS,24,F-C,53,49,36.8,1.0,3.0,35.0,36.7,-1.6,14.0,0.3,0.4,0
Eric Paschall,GSW,24,F,40,36,36.5,1.1,3.0,37.3,38.6,-1.3,17.4,0.3,0.1,0
Isaiah Hartenstein,CLE,23,C-F,44,36,42.0,1.0,2.9,34.9,35.9,-1.0,12.2,0.4,0.5,0.04
Cameron Payne,PHX,26,G,58,53,46.7,1.2,2.9,41.7,37.2,4.5,18.0,0.6,0.2,0.12
Jaylen Nowell,MIN,21,G,41,37,43.1,1.2,2.9,42.9,37.7,5.1,18.1,0.5,0.1,0
Jaylen Hoard,OKC,22,F,18,15,41.9,1.3,2.9,46.2,37.6,8.6,16.8,0.7,0.1,0
Nemanja Bjelica,MIA,33,F,35,34,39.5,0.9,2.9,32.7,36.9,-4.3,16.1,0.4,0.1,0
Damyean Dotson,CLE,27,G,45,38,42.9,1.0,2.9,35.7,37.1,-1.5,19.7,0.3,0.0,0
JaVale McGee,DEN,33,C-F,46,42,38.5,1.2,2.9,40.9,36.3,4.6,14.7,0.4,0.5,0.02
Payton Pritchard,BOS,23,G,66,60,43.6,1.2,2.9,43.4,37.4,5.9,19.2,0.6,0.1,0.05
Justin Jackson,MIL,26,F,34,31,45.5,1.0,2.9,35.1,36.4,-1.4,17.0,0.4,0.1,0
Dwight Howard,PHI,35,C-F,69,63,33.5,1.0,2.8,34.2,36.5,-2.4,17.3,0.4,0.4,0
Wenyen Gabriel,NOP,24,F,18,15,50.5,1.1,2.8,37.3,36.6,0.7,11.5,0.4,0.1,0
Sekou Doumbouya,DET,20,F,53,48,45.9,1.1,2.8,40.7,37.0,3.6,15.5,0.4,0.0,0
Anfernee Simons,POR,22,G,59,53,45.6,1.2,2.8,43.0,37.4,5.6,17.2,0.3,0.1,0.03
Brandon Goodwin,ATL,25,G,42,38,50.6,1.1,2.8,37.6,37.9,-0.3,13.2,0.4,0,0
Dean Wade,CLE,24,F-C,60,52,35.2,0.9,2.8,31.7,37.7,-6.0,19.2,0.6,0.1,0
Denzel Valentine,CHI,27,G,60,53,50.2,1.0,2.8,36.5,36.3,0.2,16.7,0.5,0.0,0
Juancho Hernangomez,MIN,25,F,49,43,43.7,1.1,2.8,39.0,37.2,1.7,17.3,0.4,0.1,0
Garrison Mathews,WAS,24,G,61,55,45.3,1.1,2.8,39.1,37.5,1.6,16.2,0.5,0.1,0.19
Tacko Fall,BOS,25,C,17,16,49.5,0.9,2.8,34.0,36.7,-2.7,7.6,0.1,0.6,0
Jordan Poole,GSW,22,G,46,43,47.7,0.7,2.7,24.6,36.6,-12.0,19.4,0.5,0.1,0.06
Kira Lewis Jr.,NOP,20,G,49,39,45.6,0.8,2.7,30.6,37.2,-6.6,16.7,0.7,0.2,0.11
Glenn Robinson III,SAC,27,F,21,19,43.8,1.2,2.7,45.6,38.1,7.5,16.0,0.2,0.1,0
Romeo Langford,BOS,21,G-F,17,14,45.1,0.9,2.7,34.8,39.0,-4.2,15.7,0.3,0.2,0.22
Damian Jones,SAC,26,C,35,33,38.3,1.3,2.7,46.3,36.6,9.7,14.0,0.3,0.3,0
Georges Niang,UTA,28,F,70,67,48.7,0.9,2.7,34.7,36.2,-1.5,16.0,0.3,0.1,0
Tyler Johnson,BKN,29,G,37,35,42.5,0.9,2.7,35.4,37.9,-2.6,17.5,0.4,0,0.13
Aaron Nesmith,BOS,21,G-F,38,36,44.5,0.9,2.7,35.3,37.0,-1.7,14.5,0.3,0.1,0.02
Mamadi Diakite,MIL,24,F,12,9,54.2,0.7,2.7,25.0,31.6,-6.6,10.1,0.4,0.1,0.14
Isaiah Thomas,NOP,32,G,3,2,47.1,0.7,2.7,25.0,33.8,-8.8,NaN,NaN,NaN,NaN
Mike Scott,PHI,32,F,49,41,44.1,0.9,2.7,35.1,36.3,-1.2,16.7,0.5,0.1,0
Ben McLemore,LAL,28,G,47,42,45.5,0.8,2.7,32.0,37.4,-5.4,17.1,0.4,0.0,0.02
Daniel Gafford,WAS,22,F-C,52,44,29.6,1.0,2.6,39.1,37.2,2.0,14.6,0.5,0.7,0.13
Terence Davis,SAC,24,G,59,53,43.8,1.1,2.6,41.0,37.5,3.5,17.6,0.7,0.1,0.02
Trey Lyles,SAS,25,F,22,20,38.7,0.9,2.6,32.8,36.8,-4.1,15.6,0.3,0.0,0
Yuta Watanabe,TOR,26,G-F,50,44,42.7,0.9,2.6,34.4,37.1,-2.7,14.5,0.5,0.2,0.02
Sean McDermott,MEM,24,F,13,11,47.9,0.5,2.6,17.6,36.4,-18.8,8.8,0.1,0.1,0
Jalen Harris,TOR,22,G,13,10,54.8,0.9,2.6,35.3,37.9,-2.7,13.2,0.6,0,0
Jahlil Okafor,DET,25,C-F,26,24,34.9,1.0,2.6,36.8,36.9,-0.1,12.9,0.2,0.0,0.07
Axel Toupane,MIL,28,G-F,5,3,52.0,0.8,2.6,30.8,35.8,-5.0,7.6,0.2,0.2,0
Abdel Nader,PHX,27,F,20,19,43.0,0.8,2.6,32.7,36.7,-4.0,14.8,0.4,0.1,0
Reggie Perry,BKN,21,F-C,22,17,47.1,0.9,2.6,35.1,36.2,-1.1,8.1,0.2,0.1,0.04
Tyus Jones,MEM,25,G,70,64,46.6,0.9,2.6,35.4,36.4,-1.1,17.5,0.9,0.1,0.01
Matthew Dellavedova,CLE,30,G,12,11,38.3,1.1,2.6,41.9,38.2,3.7,17.2,0.3,0.0,0
Miye Oni,UTA,23,G-F,47,43,56.0,0.7,2.6,27.3,36.3,-9.0,9.6,0.2,0.1,0
Nassir Little,POR,21,F-G,44,36,45.2,0.8,2.5,32.1,36.7,-4.5,13.3,0.1,0.1,0
Brodric Thomas,CLE,24,G,26,20,37.5,0.7,2.5,28.8,37.5,-8.7,12.5,0.5,0.1,0
Killian Tillie,MEM,23,F-C,14,11,59.3,0.7,2.5,28.6,37.7,-9.1,10.1,0.3,0.2,0
Ray Spalding,HOU,24,F,2,2,38.5,1.0,2.5,40.0,36.6,3.4,NaN,NaN,NaN,NaN
Kris Dunn,ATL,27,G,4,4,45.5,1.0,2.5,40.0,38.6,1.4,NaN,NaN,NaN,NaN
Mychal Mulder,GSW,27,G,54,48,44.7,0.9,2.5,38.1,36.9,1.2,12.8,0.2,0.1,0
Boban Marjanovic,DAL,32,C,30,26,42.0,0.9,2.5,36.5,37.8,-1.3,8.2,0.1,0.0,0
Nathan Knight,ATL,23,F-C,28,27,53.9,0.9,2.5,36.2,34.6,1.6,8.5,0.3,0.1,0
Obi Toppin,NYK,23,F,60,51,53.9,0.9,2.4,38.4,37.4,1.0,11.0,0.3,0.1,0.02
Onyeka Okongwu,ATL,20,F-C,48,40,37.5,0.9,2.4,37.1,36.7,0.4,12.0,0.5,0.3,0.02
Edmond Sumner,IND,25,G,48,40,43.0,1.0,2.4,40.5,38.5,2.0,16.2,0.6,0.1,0
Robert Franks,ORL,24,F,5,5,38.7,0.8,2.4,33.3,35.4,-2.1,14.4,0.4,0.3,0.14
Chandler Hutchison,WAS,25,F-G,25,22,39.0,0.7,2.4,28.3,35.6,-7.3,13.8,0.5,0.1,0.04
E'Twaun Moore,PHX,32,G,26,23,41.3,0.7,2.4,30.6,35.8,-5.1,14.4,0.6,0.1,0
Javonte Green,CHI,27,G-F,34,29,50.9,0.9,2.4,38.3,37.6,0.7,11.6,0.7,0.1,0
Zeke Nnaji,DEN,20,F-C,36,26,46.9,0.8,2.3,35.7,36.6,-0.9,9.5,0.2,0.0,0
Tyrese Maxey,PHI,20,G,58,49,47.2,1.0,2.3,44.4,36.6,7.9,15.3,0.4,0.1,0.02
Meyers Leonard,MIA,29,F-C,3,3,58.3,1.0,2.3,42.9,36.6,6.2,NaN,NaN,NaN,NaN
Sindarius Thornwell,ORL,26,G,16,13,49.3,0.9,2.3,37.8,37.6,0.2,10.3,0.6,0.0,0
Devin Vassell,SAS,20,G-F,61,52,39.0,1.0,2.3,44.0,38.4,5.6,17.0,0.7,0.1,0
Rodney Hood,TOR,28,G-F,48,39,39.4,0.8,2.3,36.4,37.8,-1.5,17.1,0.4,0.1,0.09
Thanasis Antetokounmpo,MIL,28,F,46,42,49.5,0.7,2.3,30.5,35.8,-5.3,9.7,0.4,0.1,0.04
Justin James,SAC,24,G-F,26,21,51.3,1.2,2.3,54.2,35.3,18.9,8.6,0.2,0.0,0.03
Luka Samanic,SAS,21,F,27,23,38.6,0.8,2.3,37.7,37.1,0.6,9.3,0.2,0.2,0
Isaac Bonga,WAS,21,G,38,31,47.3,0.8,2.3,36.0,37.4,-1.3,10.8,0.3,0.1,0.07
Ersan Ilyasova,UTA,34,F,16,14,42.4,0.6,2.3,27.8,35.5,-7.7,8.7,0.6,0.1,0.12
Wes Iwundu,NOP,26,F,34,29,41.1,0.9,2.2,40.8,38.5,2.3,13.0,0.4,0.1,0
JJ Redick,DAL,37,G,43,39,48.5,0.7,2.2,32.3,37.7,-5.4,16.4,0.2,0.0,0.18
Lamar Stevens,CLE,23,F,37,32,43.2,0.7,2.2,32.9,36.9,-4.0,12.5,0.4,0.1,0.03
Chris Silva,SAC,24,F,9,4,39.2,0.9,2.2,40.0,36.8,3.2,6.1,0.1,0.1,0.07
Alize Johnson,BKN,25,F,14,11,46.3,1.0,2.2,45.2,36.2,9.0,10.5,0.3,0.1,0.06
Anthony Gill,WAS,28,F,19,14,51.2,0.7,2.2,31.0,35.3,-4.4,8.4,0.4,0.1,0.04
Bruno Fernando,ATL,22,F-C,28,23,50.0,0.7,2.2,30.6,36.5,-5.9,6.8,0.1,0.0,0
Goga Bitadze,IND,21,C-F,44,35,29.7,0.9,2.2,39.2,37.4,1.7,12.5,0.2,0.4,0
Dewayne Dedmon,MIA,31,C,16,15,37.2,1.1,2.2,48.6,38.0,10.6,13.1,0.6,0.1,0.06
Dylan Windler,CLE,24,G-F,31,26,35.2,0.7,2.2,32.4,37.7,-5.3,16.5,0.6,0.1,0
Jordan Nwora,MIL,22,F,22,17,45.7,0.8,2.2,35.4,34.5,0.9,9.1,0.6,0.1,0.03
Isaiah Joe,PHI,21,G,34,26,50.3,0.8,2.2,36.5,34.2,2.3,9.3,0.3,0.1,0.07
Tyler Cook,DET,23,F,29,26,41.7,0.9,2.2,41.3,36.0,5.3,13.7,0.2,0.0,0
Shaquille Harrison,DEN,27,G,29,25,47.7,0.8,2.2,36.5,37.6,-1.1,9.8,0.5,0.1,0
JaKarr Sampson,IND,28,F,25,20,30.2,0.9,2.2,42.6,37.9,4.6,10.9,0.1,0.2,0.03
Vlatko Cancar,DEN,24,F,31,23,63.2,0.9,2.2,43.3,37.1,6.2,6.9,0.3,0.0,0
Nico Mannion,GSW,20,G,24,20,41.1,0.8,2.1,37.3,36.1,1.2,12.1,0.5,0.0,0.03
Yogi Ferrell,LAC,28,G,9,8,44.2,0.2,2.1,10.5,35.1,-24.6,13.7,0.7,0.0,0
Sam Merrill,MIL,25,G,22,18,59.7,0.8,2.1,39.1,34.9,4.2,7.8,0.3,0.0,0.03
Jabari Parker,BOS,26,F,12,9,37.3,0.6,2.1,28.0,38.0,-10.0,12.8,0.1,0.2,0.08
Trey Burke,DAL,28,G,56,48,44.7,0.8,2.0,38.3,37.4,0.9,14.7,0.6,0.1,0.02
John Konchar,MEM,25,G,43,35,36.3,0.6,2.0,31.4,36.7,-5.3,13.4,0.7,0.1,0.02
Louis King,SAC,22,F,6,4,35.3,0.7,2.0,33.3,33.2,0.1,14.2,1.2,0.5,0
Anthony Tolliver,PHI,36,F,8,7,45.7,0.4,2.0,18.8,34.3,-15.5,9.0,0.3,0.0,0.09
Nicolo Melli,DAL,30,F,41,32,40.8,0.8,2.0,40.2,37.0,3.3,12.6,0.3,0.0,0
Darius Miller,OKC,31,F,15,12,46.2,0.5,2.0,23.3,36.8,-13.4,10.9,0.7,0.1,0
Jalen Smith,PHX,21,F-C,19,18,53.5,0.9,2.0,44.7,37.7,7.0,5.8,0.0,0.0,0
Tremont Waters,BOS,23,G,21,19,56.8,0.9,2.0,42.9,36.9,6.0,9.2,0.6,0.0,0
Frank Ntilikina,NYK,22,G,24,21,45.7,0.8,2.0,41.7,38.1,3.6,9.8,0.5,0.0,0.06
Carsen Edwards,BOS,23,G,25,23,58.3,1.0,2.0,49.0,36.9,12.1,8.9,0.2,0.0,0
Quinndary Weatherspoon,SAS,24,G,14,12,52.0,0.9,1.9,50.0,37.9,12.1,6.0,0.4,0.1,0.05
