Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Cory Jefferson,PHX,25,F,5,3,17.4,0.4,0.8,50.0,36.3,13.7,7.1,0,0.0,0
Sasha Kaun,CLE,31,C,15,9,38.7,0.2,0.8,25.0,32.1,-7.1,3.8,0.2,0.1,0
Joel Anthony,DET,33,C,17,9,25.0,0.4,0.8,53.8,37.2,16.7,5.1,0.1,0.3,0
Andrew Goudelock,HOU,27,G,4,2,27.3,0.0,0.8,0.0,35.8,-35.8,6.2,0.8,0.1,0
Tyler Hansbrough,CHA,30,F,35,15,25.8,0.3,0.7,48.0,39.2,8.8,7.8,0.3,0.0,0.09
Jeff Ayres,LAC,29,F-C,15,9,20.9,0.1,0.6,11.1,36.0,-24.9,6.3,0,0.1,0
Nazr Mohammed,OKC,38,C,4,2,28.6,0.0,0.5,0.0,30.2,-30.2,3.8,0,0,0
Jarnell Stokes,MEM,22,F-C,5,2,25.0,0.2,0.4,50.0,34.1,16.0,2.7,0.1,0,0
Jimmer Fredette,SAS,27,G,5,2,28.6,0.4,0.4,100,35.6,64.5,3.0,0.2,0,0
Branden Dawson,LAC,23,F,5,1,10.0,0.0,0.2,0.0,40.8,-40.8,4.8,0,0.0,0
