Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Royce O'Neale,UTA,28,71,31.6,7.0,2.5,5.5,44.4,1.5,3.9,38.5,0.5,0.6,84.8,1.2,5.6,6.8,2.5,1.2,0.8,0.5,2.6,6.6
Dwight Howard,PHI,35,69,17.3,7.0,2.6,4.4,58.7,0.1,0.3,25.0,1.8,3.0,57.6,2.8,5.7,8.4,0.9,1.6,0.4,0.9,2.9,-1.0
Georges Niang,UTA,28,72,16.0,6.9,2.5,5.6,43.7,1.7,4.1,42.5,0.3,0.3,95.7,0.4,2.1,2.4,0.8,0.7,0.3,0.1,1.6,4.9
R.J. Hampton,ORL,20,51,17.4,6.9,2.7,6.1,43.5,0.5,1.7,31.0,1.1,1.6,67.1,0.6,2.9,3.5,1.7,1.0,0.4,0.2,1.2,-5.6
Moritz Wagner,ORL,24,45,16.0,6.9,2.3,5.1,45.4,0.7,2.0,34.1,1.6,1.9,81.6,0.6,2.6,3.2,1.1,1.0,0.6,0.4,2.4,-3.2
Justise Winslow,MEM,25,26,19.5,6.8,2.8,8.1,35.2,0.4,2.1,18.5,0.8,1.3,57.1,0.7,3.8,4.5,1.9,1.4,0.6,0.5,1.8,-3.0
Derrick Jones Jr.,POR,24,58,22.7,6.8,2.5,5.2,48.4,0.7,2.3,31.6,1.0,1.6,64.8,1.3,2.2,3.5,0.8,0.6,0.6,0.9,2.2,-1.1
Gorgui Dieng,SAS,31,38,14.5,6.8,2.2,4.3,52.1,0.8,1.8,42.9,1.5,1.8,86.6,1.1,2.6,3.7,1.3,0.8,0.7,0.4,1.5,-1.8
Pat Connaughton,MIL,28,69,22.8,6.8,2.4,5.6,43.4,1.5,3.9,37.1,0.4,0.6,77.5,0.9,3.9,4.8,1.2,0.5,0.7,0.3,1.4,3.2
Jaden McDaniels,MIN,20,63,24.0,6.8,2.6,5.8,44.7,1.1,3.1,36.4,0.4,0.7,60.0,0.8,2.9,3.7,1.1,0.7,0.6,1.0,2.7,-1.6
Killian Hayes,DET,19,26,25.8,6.8,2.7,7.7,35.3,0.8,2.8,27.8,0.5,0.7,82.4,0.2,2.4,2.7,5.3,3.2,1.0,0.4,2.2,-5.0
Jeff Teague,MIL,33,55,17.3,6.7,2.2,5.2,43.3,0.7,1.5,43.9,1.6,1.9,84.8,0.3,1.3,1.6,2.4,1.2,0.6,0.2,1.0,1.0
Ish Smith,WAS,32,44,21.0,6.7,2.9,6.8,43.4,0.4,1.1,36.7,0.4,0.8,57.6,0.5,2.9,3.4,3.9,0.9,0.7,0.3,1.4,1.2
Damyean Dotson,CLE,27,46,19.7,6.7,2.6,6.4,40.6,1.0,3.5,28.9,0.5,0.8,66.7,0.1,1.9,2.0,2.0,0.9,0.3,0.1,0.9,-4.7
Dennis Smith Jr.,DET,23,23,18.3,6.7,2.5,6.3,40.0,0.8,2.5,32.8,0.8,1.1,73.1,0.5,1.9,2.4,3.3,1.1,1.0,0.6,1.6,-0.8
Markieff Morris,LAL,31,61,19.7,6.7,2.5,6.2,40.5,1.1,3.4,31.1,0.6,0.8,72.0,0.8,3.6,4.4,1.2,0.9,0.4,0.3,1.7,0.3
Abdel Nader,PHX,27,24,14.8,6.7,2.4,4.8,49.1,0.8,1.8,41.9,1.2,1.5,75.7,0.3,2.3,2.6,0.8,0.8,0.4,0.4,1.4,1.2
Spencer Dinwiddie,BKN,28,3,21.4,6.7,2.0,5.3,37.5,0.7,2.3,28.6,2.0,2.0,100,0.0,4.3,4.3,3.0,1.7,0.7,0.3,1.3,14.0
Trey Burke,DAL,28,62,14.7,6.6,2.4,5.7,42.8,0.9,2.6,35.4,0.8,0.9,89.5,0.2,0.7,0.9,1.3,0.5,0.6,0.1,1.0,0.2
Nic Claxton,BKN,22,32,18.6,6.6,2.8,4.5,62.1,0.0,0.2,20.0,1.0,2.0,48.4,1.3,3.8,5.2,0.9,0.6,0.7,1.3,2.1,4.9
Xavier Tillman,MEM,22,59,18.4,6.6,2.8,5.1,55.9,0.4,1.1,33.8,0.6,0.9,64.2,1.3,3.1,4.3,1.3,0.8,0.7,0.6,2.0,0.6
Alex Len,WAS,28,64,15.3,6.6,2.7,4.3,61.5,0.1,0.4,32.0,1.1,1.8,62.9,1.2,2.8,4.1,0.8,0.9,0.3,1.0,2.0,-1.5
Frank Kaminsky,PHX,28,47,15.2,6.6,2.6,5.5,47.1,0.7,1.8,36.5,0.8,1.3,61.7,0.8,3.2,4.0,1.7,0.5,0.3,0.4,1.5,1.2
Denzel Valentine,CHI,27,62,16.7,6.5,2.5,6.7,37.3,1.3,3.9,33.1,0.3,0.3,94.1,0.4,2.8,3.2,1.7,0.7,0.5,0.1,1.1,0.7
Damion Lee,GSW,28,57,18.9,6.5,2.2,4.8,46.7,1.4,3.4,39.7,0.7,0.8,90.9,0.4,2.8,3.2,1.3,0.5,0.7,0.1,1.6,0.7
Nemanja Bjelica,MIA,33,37,16.1,6.5,2.4,5.3,45.4,0.7,2.3,31.8,1.0,1.4,72.5,0.8,2.6,3.4,1.9,0.9,0.4,0.1,1.8,-1.8
Marquese Chriss,GSW,23,2,13.4,6.5,2.5,7.0,35.7,0.5,2.5,20.0,1.0,2.0,50.0,1.5,5.0,6.5,1.0,1.0,0.0,1.0,1.5,-12.5
Chasson Randle,ORL,28,41,20.4,6.5,2.2,5.8,38.8,1.1,3.2,33.8,0.9,1.2,79.2,0.2,1.8,2.0,1.8,1.1,0.5,0.1,1.6,-6.5
Avery Bradley,HOU,30,27,22.3,6.4,2.4,6.3,37.4,1.2,3.7,32.7,0.4,0.6,80.0,0.3,1.8,2.1,1.7,1.0,0.8,0.1,2.0,-4.9
Alex Caruso,LAL,27,58,21.0,6.4,2.3,5.3,43.6,0.9,2.4,40.1,0.8,1.3,64.5,0.5,2.4,2.9,2.8,1.3,1.1,0.3,1.9,2.1
Timothe Luwawu-Cabarrot,BKN,26,58,18.1,6.4,2.2,6.1,36.5,1.3,4.1,31.4,0.6,0.7,81.4,0.5,1.7,2.2,1.2,0.7,0.6,0.1,1.7,-0.4
Kira Lewis Jr.,NOP,20,54,16.7,6.4,2.4,6.2,38.6,0.7,2.2,33.3,0.8,0.9,84.3,0.2,1.1,1.3,2.3,0.6,0.7,0.2,1.6,0.4
Deni Avdija,WAS,20,54,23.3,6.3,2.4,5.8,41.7,1.0,3.1,31.5,0.5,0.8,64.4,0.4,4.4,4.9,1.2,0.6,0.6,0.3,2.6,-1.5
Tyus Jones,MEM,25,70,17.5,6.3,2.5,5.9,43.1,0.6,2.0,32.1,0.6,0.6,91.1,0.3,1.7,2.0,3.7,0.7,0.9,0.1,0.4,-1.2
Chimezie Metu,SAC,24,36,13.6,6.3,2.5,5.0,50.8,0.4,1.0,35.1,0.9,1.2,72.1,0.9,2.3,3.1,0.8,0.8,0.4,0.5,1.6,-1.6
Frank Mason III,ORL,27,4,19.8,6.3,2.3,6.0,37.5,0.5,1.3,40.0,1.3,1.8,71.4,0.8,2.3,3.0,3.0,1.3,0.0,0.0,1.8,-4.8
Robert Franks,ORL,24,7,14.4,6.1,1.9,4.0,46.4,0.7,2.1,33.3,1.7,1.9,92.3,0.9,1.1,2.0,0.7,0.3,0.4,0.4,1.1,-3.6
Aron Baynes,TOR,34,53,18.5,6.1,2.5,5.7,44.1,0.5,1.9,26.2,0.5,0.8,70.7,1.6,3.5,5.2,0.9,0.9,0.3,0.4,2.2,-1.5
Jaylen Hoard,OKC,22,19,16.8,6.1,2.3,4.6,50.0,0.0,0.6,0.0,1.5,2.2,68.3,1.1,2.3,3.4,1.3,0.9,0.7,0.3,1.0,-3.3
Facundo Campazzo,DEN,30,65,21.9,6.1,1.8,4.8,38.1,1.2,3.3,35.2,1.2,1.4,87.9,0.3,1.7,2.1,3.6,1.1,1.2,0.2,2.0,1.2
Max Strus,MIA,25,39,13.0,6.1,2.2,4.8,45.5,1.3,3.8,33.8,0.4,0.6,66.7,0.1,0.9,1.1,0.6,0.2,0.3,0.1,1.1,-1.0
Dakota Mathias,PHI,25,8,15.4,6.0,2.4,6.0,39.6,1.0,3.3,30.8,0.3,0.8,33.3,0.1,0.8,0.9,1.6,0.1,0.1,0.4,0.9,-3.9
Dean Wade,CLE,24,63,19.2,6.0,2.1,4.9,43.1,1.2,3.4,36.6,0.5,0.6,76.9,0.6,2.8,3.4,1.2,0.5,0.6,0.3,1.2,-3.5
Dwight Powell,DAL,29,58,16.6,5.9,2.1,3.3,61.9,0.1,0.4,23.8,1.7,2.1,78.2,1.4,2.7,4.0,1.1,0.7,0.6,0.5,2.3,1.3
Drew Eubanks,SAS,24,54,14.0,5.8,2.1,3.8,56.6,0.0,0.0,100,1.4,2.0,72.6,1.4,3.1,4.5,0.8,0.8,0.3,0.9,1.6,-1.8
DeAndre' Bembry,TOR,26,51,19.1,5.7,2.3,4.5,51.3,0.3,1.0,26.4,0.9,1.3,68.2,0.6,2.2,2.9,2.1,1.4,1.0,0.4,1.7,0.1
Jordan Nwora,MIL,22,30,9.1,5.7,2.1,4.5,45.9,0.9,2.1,45.2,0.6,0.8,76.0,0.3,1.7,2.0,0.2,0.8,0.6,0.3,0.7,-0.1
Rodney McGruder,DET,29,16,12.1,5.7,2.3,4.4,52.9,0.7,1.5,45.8,0.4,0.5,75.0,0.5,0.9,1.4,1.0,0.4,0.5,0.1,0.8,-1.1
Juan Toscano-Anderson,GSW,28,53,20.9,5.7,2.3,3.9,57.9,0.7,1.7,40.2,0.4,0.6,71.0,0.5,3.9,4.4,2.8,1.2,0.8,0.5,2.1,1.8
Mychal Mulder,GSW,27,60,12.8,5.6,2.0,4.4,44.9,1.4,3.6,39.7,0.2,0.4,63.6,0.1,0.9,1.0,0.4,0.3,0.2,0.2,0.9,1.1
Donta Hall,ORL,23,13,13.8,5.6,1.9,2.7,71.4,0.0,0.0,0.0,1.8,2.6,67.6,1.8,2.9,4.8,0.8,0.6,0.4,0.8,1.4,-1.5
Yogi Ferrell,LAC,28,10,13.7,5.6,2.0,5.7,35.1,0.9,2.8,32.1,0.7,0.9,77.8,0.5,1.4,1.9,2.2,0.3,0.7,0.3,1.1,-0.1
Saben Lee,DET,22,48,16.3,5.6,2.1,4.4,47.1,0.2,0.5,34.8,1.3,1.9,68.5,0.4,1.6,2.0,3.6,1.1,0.7,0.3,1.6,-1.9
Freddie Gillespie,TOR,24,20,19.6,5.6,2.2,4.2,52.4,0.0,0.0,0.0,1.2,1.7,69.7,2.1,2.8,4.9,0.5,0.6,0.7,1.0,2.2,-3.9
Anthony Lamb,HOU,23,24,17.3,5.5,1.9,4.9,39.0,1.0,3.0,32.4,0.8,0.9,85.7,1.1,1.8,2.9,1.0,0.8,0.3,0.2,1.4,-3.7
Jabari Parker,BOS,26,13,12.7,5.5,2.3,4.2,54.5,0.2,0.8,18.2,0.8,1.0,76.9,0.8,2.5,3.2,0.8,0.8,0.1,0.4,1.0,-1.1
Garrison Mathews,WAS,24,64,16.2,5.5,1.5,3.7,40.9,1.2,3.1,38.4,1.3,1.5,88.4,0.3,1.1,1.4,0.4,0.2,0.5,0.1,1.7,-2.1
Brad Wanamaker,CHA,31,61,17.3,5.5,1.9,4.9,38.5,0.3,1.4,18.8,1.5,1.7,89.1,0.3,1.4,1.7,2.9,1.2,0.7,0.2,1.5,-2.1
Devin Vassell,SAS,20,62,17.0,5.5,2.0,4.9,40.6,0.8,2.4,34.7,0.7,0.8,84.3,0.4,2.4,2.8,0.9,0.4,0.7,0.3,1.4,-1.0
Torrey Craig,PHX,30,50,16.1,5.5,2.2,4.5,48.0,0.8,2.1,36.8,0.3,0.4,77.3,1.1,2.8,3.9,1.0,0.5,0.6,0.5,1.7,-1.9
Derrick Favors,UTA,29,68,15.3,5.4,2.3,3.6,63.8,0.0,0.0,0.0,0.9,1.2,73.8,2.0,3.5,5.5,0.6,0.5,0.5,1.0,2.1,0.5
Justin Patton,HOU,24,13,19.0,5.4,2.2,5.4,41.4,0.7,2.6,26.5,0.2,0.3,75.0,1.1,2.7,3.8,1.1,0.3,0.9,1.1,2.6,-6.2
Tyler Johnson,BKN,29,39,17.5,5.4,1.8,4.7,39.3,1.2,3.4,36.4,0.5,0.5,85.7,0.2,1.8,2.0,1.2,0.4,0.4,0.0,1.1,1.2
Rajon Rondo,LAC,35,45,17.1,5.4,2.1,4.8,44.2,0.8,2.0,40.4,0.4,0.4,94.1,0.4,2.0,2.4,4.4,1.8,0.8,0.1,1.2,0.5
Jarred Vanderbilt,MIN,22,64,17.8,5.4,2.2,3.7,60.6,0.0,0.1,20.0,0.9,1.6,55.9,1.8,3.9,5.8,1.2,0.8,1.0,0.7,1.9,-0.8
Jahlil Okafor,DET,25,27,12.9,5.4,2.3,3.8,61.8,0.1,0.3,22.2,0.6,0.9,70.8,0.9,1.6,2.4,0.5,0.8,0.2,0.2,1.4,-3.1
Josh Okogie,MIN,22,59,20.3,5.4,1.7,4.3,40.2,0.5,1.8,26.9,1.4,1.8,76.9,1.1,1.6,2.6,1.1,0.7,0.9,0.5,2.1,-3.3
Taj Gibson,NYK,36,45,20.8,5.4,2.2,3.5,62.7,0.1,0.3,20.0,0.9,1.2,72.7,2.2,3.4,5.6,0.8,0.5,0.7,1.1,2.2,2.9
Tony Snell,ATL,29,47,21.1,5.3,1.9,3.6,51.5,1.3,2.3,56.9,0.2,0.2,100,0.4,2.0,2.4,1.3,0.4,0.3,0.2,1.6,1.4
Jarrett Culver,MIN,22,34,14.7,5.3,2.0,4.9,41.1,0.4,1.6,24.5,0.9,1.4,60.4,1.0,2.1,3.1,0.7,0.8,0.5,0.3,1.7,-3.9
Willie Cauley-Stein,DAL,27,53,17.1,5.3,2.2,3.4,63.2,0.0,0.2,9.1,0.9,1.5,62.8,1.2,3.2,4.5,0.7,0.5,0.4,0.8,2.4,2.6
Glenn Robinson III,SAC,27,23,16.1,5.3,1.8,4.3,42.4,0.7,1.9,36.4,0.9,1.0,91.3,0.5,1.5,2.0,0.9,0.5,0.2,0.1,1.0,-5.7
Mason Jones,PHI,22,32,10.5,5.3,1.6,3.8,42.3,0.8,2.1,36.4,1.3,2.0,62.5,0.2,1.5,1.7,1.3,0.9,0.2,0.0,0.8,-2.8
Maurice Harkless,SAC,28,37,20.9,5.2,1.9,4.5,41.8,0.6,2.3,27.4,0.9,1.2,76.7,0.4,2.1,2.4,1.2,0.6,0.8,0.5,2.3,-1.2
D.J. Wilson,HOU,25,35,12.4,5.2,1.9,4.8,40.5,0.9,2.5,34.5,0.5,0.7,68.0,0.6,2.6,3.2,0.7,0.6,0.3,0.5,1.3,-3.0
Alize Johnson,BKN,25,18,10.5,5.2,2.2,3.8,58.8,0.1,0.3,16.7,0.7,0.7,100,1.5,3.5,5.0,0.8,0.5,0.3,0.3,0.9,-1.0
Dylan Windler,CLE,24,31,16.5,5.2,1.8,4.2,43.8,0.8,2.5,33.8,0.7,0.9,77.8,0.6,2.8,3.5,1.1,1.0,0.6,0.4,1.2,-2.0
Patrick Patterson,LAC,32,38,15.3,5.2,1.9,4.3,43.6,1.1,2.9,35.7,0.3,0.4,76.5,0.5,1.5,2.0,0.8,0.3,0.4,0.2,1.2,0.6
Goga Bitadze,IND,21,45,12.5,5.1,1.8,4.3,42.8,0.4,1.8,25.3,1.0,1.4,73.8,1.3,2.0,3.3,0.8,0.4,0.2,1.3,2.1,-0.4
Jake Layman,MIN,27,45,13.9,5.1,2.0,4.1,49.5,0.5,1.7,29.5,0.6,0.8,70.3,0.3,1.2,1.5,0.6,0.6,0.6,0.4,1.0,-1.8
Isaiah Hartenstein,CLE,23,46,12.1,5.1,2.0,3.7,55.0,0.0,0.1,33.3,1.0,1.5,64.8,1.4,2.5,3.9,1.2,1.0,0.4,0.8,2.3,0.0
Sekou Doumbouya,DET,20,56,15.5,5.1,1.9,5.0,37.9,0.5,2.1,22.6,0.8,1.1,70.3,0.7,1.9,2.6,0.8,0.8,0.4,0.2,1.7,-2.4
Nerlens Noel,NYK,27,64,24.2,5.1,2.1,3.5,61.4,0.0,0.0,0.0,0.8,1.1,71.4,2.2,4.1,6.4,0.7,1.0,1.1,2.2,2.8,0.0
Marc Gasol,LAL,36,52,19.1,5.0,1.7,3.7,45.4,1.0,2.3,41.0,0.7,1.0,72.0,0.7,3.4,4.1,2.1,1.0,0.5,1.1,2.2,1.7
Jordan McLaughlin,MIN,25,51,18.4,5.0,2.0,4.7,41.3,0.6,1.8,35.9,0.5,0.6,76.7,0.4,1.7,2.1,3.8,1.0,1.0,0.1,0.9,-2.6
Bismack Biyombo,CHA,28,66,20.4,5.0,2.2,3.7,58.7,0.0,0.0,0.0,0.7,1.6,44.8,2.1,3.2,5.3,1.2,1.1,0.3,1.1,2.1,-4.2
Trey Lyles,SAS,25,23,15.6,5.0,1.9,3.9,47.8,0.6,1.7,35.0,0.7,1.0,65.2,0.4,3.3,3.7,0.6,0.3,0.3,0.0,0.6,-4.7
Precious Achiuwa,MIA,21,61,12.1,5.0,2.0,3.7,54.4,0.0,0.0,0.0,0.9,1.8,50.9,1.2,2.2,3.4,0.5,0.7,0.3,0.5,1.5,-1.9
Caleb Martin,CHA,25,53,15.4,5.0,1.8,4.8,37.5,0.6,2.4,24.8,0.8,1.2,64.1,0.6,2.1,2.7,1.3,0.6,0.7,0.2,1.2,-1.9
E'Twaun Moore,PHX,32,27,14.4,4.9,2.0,4.5,45.5,0.4,1.3,31.4,0.4,0.5,85.7,0.5,1.1,1.7,1.5,0.9,0.6,0.2,1.2,0.3
Jerome Robinson,WAS,24,17,17.9,4.9,1.6,5.6,29.5,0.6,2.5,26.2,0.9,1.2,80.0,0.2,2.0,2.2,1.5,1.1,0.7,0.4,1.8,-5.9
Tyler Cook,DET,23,32,13.7,4.9,2.2,3.2,67.0,0.0,0.1,50.0,0.5,1.1,48.6,0.9,2.1,3.0,0.5,0.7,0.3,0.1,1.1,-1.1
Brandon Goodwin,ATL,25,47,13.2,4.9,1.8,4.7,37.7,0.7,2.2,31.1,0.6,0.9,65.1,0.2,1.3,1.5,2.0,0.8,0.4,0.0,0.9,-1.3
Gabe Vincent,MIA,25,50,13.1,4.8,1.8,4.7,37.8,0.9,3.0,30.9,0.4,0.5,87.0,0.2,0.9,1.1,1.3,0.7,0.4,0.0,1.6,-1.5
Wesley Matthews,LAL,34,58,19.5,4.8,1.5,4.3,35.3,1.1,3.4,33.5,0.6,0.7,85.4,0.3,1.3,1.6,0.9,0.4,0.7,0.3,1.4,0.7
Langston Galloway,PHX,29,40,10.9,4.8,1.7,3.7,44.9,0.9,2.1,42.4,0.6,0.6,95.7,0.2,0.9,1.1,0.7,0.3,0.2,0.0,0.6,0.9
Aaron Nesmith,BOS,21,46,14.5,4.7,1.7,3.9,43.8,0.9,2.3,37.0,0.5,0.6,78.6,0.6,2.2,2.8,0.5,0.5,0.3,0.2,1.9,-0.2
Troy Brown Jr.,CHI,21,34,15.4,4.7,1.8,4.2,43.1,0.6,2.1,31.4,0.4,0.6,71.4,0.6,2.5,3.1,0.9,0.6,0.3,0.2,1.4,0.8
Boban Marjanovic,DAL,32,33,8.2,4.7,1.9,3.7,50.8,0.0,0.2,12.5,0.9,1.2,81.6,1.4,2.5,3.9,0.3,0.4,0.1,0.2,0.9,0.7
Damian Jones,SAC,26,39,14.0,4.7,1.8,2.6,68.0,0.0,0.1,20.0,1.1,1.5,72.4,0.9,2.2,3.1,0.7,0.7,0.3,0.7,2.0,-1.7
Grant Williams,BOS,22,63,18.1,4.7,1.7,3.9,43.7,0.8,2.0,37.2,0.5,0.8,58.8,0.8,2.1,2.8,1.0,0.9,0.5,0.4,2.6,-0.8
Semi Ojeleye,BOS,26,56,17.0,4.6,1.6,3.9,40.3,1.0,2.8,36.7,0.4,0.6,75.0,0.6,2.1,2.6,0.7,0.4,0.3,0.0,1.0,0.1
JaKarr Sampson,IND,28,29,10.9,4.6,1.9,3.9,49.6,0.1,0.5,20.0,0.7,1.0,65.5,0.9,1.7,2.7,0.1,0.5,0.1,0.5,1.8,0.1
Nassir Little,POR,21,48,13.3,4.6,1.6,3.5,46.7,0.6,1.7,35.0,0.8,0.9,80.0,0.7,2.0,2.7,0.5,0.4,0.1,0.3,1.1,-0.8
Onyeka Okongwu,ATL,20,50,12.0,4.6,1.9,3.0,64.4,0.0,0.1,0.0,0.7,1.1,63.2,1.2,2.0,3.3,0.4,0.6,0.5,0.7,2.0,-1.8
Kelan Martin,IND,25,35,9.2,4.5,1.8,3.9,44.9,0.7,1.7,40.0,0.3,0.3,90.0,0.5,1.7,2.2,0.5,0.5,0.3,0.3,1.0,2.7
Rodney Hood,TOR,28,55,17.1,4.5,1.7,4.7,36.2,0.6,2.1,30.1,0.4,0.5,85.7,0.4,1.5,1.9,1.0,0.7,0.4,0.1,1.3,-2.4
Solomon Hill,ATL,30,71,21.3,4.5,1.5,4.2,35.9,1.0,3.0,32.1,0.5,0.6,76.1,0.6,2.4,3.0,1.1,0.6,0.7,0.2,1.6,0.4
Charlie Brown Jr.,OKC,24,9,16.9,4.4,1.4,4.8,30.2,0.6,2.3,23.8,1.0,1.1,90.0,0.3,1.6,1.9,1.0,0.7,0.4,0.2,2.1,-4.8
Al-Farouq Aminu,CHI,30,23,18.9,4.4,1.7,4.3,38.4,0.3,1.6,21.6,0.8,1.0,81.8,1.0,3.8,4.8,1.3,1.2,0.8,0.4,1.3,-2.3
Stanley Johnson,TOR,25,61,16.5,4.4,1.5,3.8,38.2,0.7,2.2,32.8,0.7,0.9,80.0,0.5,2.0,2.5,1.5,0.9,0.9,0.3,1.9,-2.6
Andre Iguodala,MIA,37,63,21.3,4.4,1.5,3.9,38.3,1.0,2.9,33.0,0.4,0.6,65.8,0.6,2.9,3.5,2.3,1.1,0.9,0.6,1.4,-1.3
Yuta Watanabe,TOR,26,50,14.5,4.4,1.6,3.6,43.9,0.7,1.8,40.0,0.5,0.6,82.8,0.7,2.5,3.2,0.8,0.4,0.5,0.4,1.1,-0.8
Chandler Hutchison,WAS,25,25,13.8,4.3,1.6,4.1,37.9,0.3,0.9,36.4,0.8,1.0,84.0,0.2,2.9,3.1,0.7,0.8,0.5,0.2,1.3,-2.3
John Konchar,MEM,25,43,13.4,4.3,1.6,3.2,50.0,0.5,1.3,37.5,0.6,0.7,83.3,0.8,2.2,3.0,1.1,0.4,0.7,0.2,0.9,0.4
Devin Cannady,ORL,25,8,9.3,4.3,1.4,3.5,39.3,0.8,2.0,37.5,0.8,0.9,85.7,0.0,0.6,0.6,0.1,0.3,0.6,0.1,1.1,-2.9
Mike Scott,PHI,32,51,16.7,4.2,1.5,4.1,36.0,1.0,3.0,34.2,0.2,0.2,66.7,0.2,2.1,2.4,0.8,0.4,0.5,0.3,1.4,-0.2
Jevon Carter,PHX,25,60,11.9,4.1,1.6,3.7,42.2,0.9,2.5,37.1,0.1,0.1,57.1,0.3,1.3,1.5,1.2,0.3,0.5,0.2,0.9,0.5
Lamar Stevens,CLE,23,40,12.5,4.1,1.6,3.4,45.6,0.1,0.6,16.0,0.9,1.3,72.5,0.6,1.8,2.4,0.6,0.6,0.4,0.3,1.3,-2.9
Kevon Looney,GSW,25,61,19.0,4.1,1.8,3.2,54.8,0.1,0.3,23.5,0.5,0.8,64.6,1.9,3.4,5.3,2.0,0.6,0.3,0.4,2.2,2.1
Paul Watson,TOR,26,27,11.0,4.1,1.4,3.0,46.3,1.1,2.4,46.9,0.2,0.3,62.5,0.1,1.5,1.7,0.6,0.3,0.2,0.1,1.3,-0.1
Nico Mannion,GSW,20,30,12.1,4.1,1.3,3.8,34.2,0.7,2.0,36.7,0.8,0.9,82.1,0.2,1.3,1.5,2.3,1.0,0.5,0.0,1.0,-2.5
DaQuan Jeffries,SAS,23,31,15.9,4.1,1.6,3.9,41.7,0.6,2.2,29.9,0.2,0.3,87.5,0.6,1.7,2.3,0.7,0.5,0.5,0.3,1.5,-1.8
Josh Hall,OKC,20,21,16.0,4.1,1.4,4.7,30.3,0.2,1.8,10.8,1.0,2.1,50.0,0.3,2.5,2.8,1.3,1.2,0.2,0.0,1.8,-4.8
Obi Toppin,NYK,23,62,11.0,4.1,1.7,3.4,49.8,0.4,1.4,30.6,0.3,0.4,73.1,0.4,1.8,2.2,0.5,0.4,0.3,0.2,0.9,0.4
Darius Miller,OKC,31,18,10.9,4.1,1.2,2.7,45.8,0.9,2.3,40.5,0.7,0.7,100,0.1,1.2,1.3,1.2,0.4,0.7,0.3,0.7,2.1
Chris Chiozza,BKN,25,22,10.6,4.0,1.4,4.0,35.2,0.6,1.9,31.0,0.6,0.8,76.5,0.1,1.0,1.1,3.0,0.7,0.3,0.3,0.9,0.9
Jordan Bone,ORL,23,14,14.0,4.0,1.6,3.9,42.6,0.7,2.3,31.3,0.0,0.0,0.0,0.3,1.4,1.7,1.3,0.2,0.1,0.0,0.8,-4.2
Udonis Haslem,MIA,41,1,2.7,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Cody Martin,CHA,25,52,16.3,4.0,1.6,3.6,44.1,0.3,1.1,27.6,0.5,0.8,58.1,1.0,2.1,3.1,1.7,0.8,0.7,0.2,1.0,-0.1
Carsen Edwards,BOS,23,31,8.9,4.0,1.5,3.6,42.3,0.6,2.0,28.6,0.4,0.4,84.6,0.1,0.7,0.8,0.5,0.2,0.2,0.0,0.8,-0.8
Matisse Thybulle,PHI,24,65,20.0,3.9,1.6,3.7,42.0,0.7,2.2,30.1,0.1,0.3,44.4,0.5,1.4,1.9,1.0,0.5,1.6,1.1,2.0,1.5
Brodric Thomas,CLE,24,32,12.5,3.9,1.2,3.4,36.1,0.5,1.8,27.1,1.0,1.4,67.4,0.3,1.4,1.7,0.9,0.7,0.5,0.3,1.3,-1.5
Kevin Knox II,NYK,21,42,11.1,3.9,1.3,3.4,39.2,0.8,2.1,39.3,0.4,0.5,80.0,0.2,1.2,1.5,0.5,0.4,0.3,0.1,0.9,-0.8
Justin James,SAC,24,36,8.6,3.9,1.4,3.1,46.8,0.4,1.1,36.8,0.6,1.0,58.3,0.3,0.6,0.8,0.6,0.4,0.2,0.1,0.6,-1.6
Dante Exum,HOU,25,6,19.4,3.8,1.7,4.3,38.5,0.3,1.8,18.2,0.2,0.3,50.0,0.3,2.5,2.8,2.2,1.2,0.7,0.3,1.5,1.0
Ersan Ilyasova,UTA,34,17,8.7,3.8,1.2,3.2,38.9,1.1,2.4,43.9,0.3,0.3,100,0.4,1.3,1.7,0.2,0.5,0.6,0.2,1.7,0.9
Tremont Waters,BOS,23,26,9.1,3.8,1.3,3.2,40.5,0.6,1.5,39.5,0.6,0.7,94.1,0.2,0.6,0.8,2.4,1.0,0.6,0.0,0.7,-0.4
Nathan Knight,ATL,23,33,8.4,3.8,1.1,3.0,37.0,0.2,1.0,18.2,1.3,1.7,80.0,0.8,1.4,2.2,0.2,0.5,0.3,0.3,0.7,-0.5
Skylar Mays,ATL,23,33,8.2,3.8,1.3,3.0,44.9,0.4,1.2,35.0,0.7,0.8,88.0,0.3,0.8,1.1,0.9,0.3,0.4,0.1,0.5,0.4
Thon Maker,CLE,24,8,9.6,3.8,1.3,2.3,55.6,0.0,0.3,0.0,1.3,1.4,90.9,1.0,1.3,2.3,0.5,0.4,0.3,0.5,0.9,-2.3
Isaiah Joe,PHI,21,41,9.3,3.7,1.2,3.2,36.1,1.0,2.6,36.8,0.4,0.6,75.0,0.1,0.7,0.9,0.5,0.3,0.3,0.1,0.8,0.0
