Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Richard Jefferson,DAL,35,74,16.8,5.8,1.9,4.4,44.4,0.9,2.1,42.6,1.1,1.5,68.4,0.3,2.1,2.5,0.8,0.7,0.4,0.1,1.6,0.1
Spencer Hawes,LAC,27,73,17.5,5.8,2.2,5.7,39.3,0.8,2.4,31.3,0.6,0.9,64.7,0.4,3.1,3.5,1.2,0.8,0.3,0.7,2.4,-1.3
Vince Carter,MEM,38,66,16.5,5.8,2.0,6.2,33.3,1.0,3.5,29.7,0.7,0.9,78.9,0.4,1.6,2.0,1.2,0.7,0.7,0.2,1.5,0.5
Kyle O'Quinn,ORL,25,51,16.2,5.8,2.3,4.7,49.2,0.2,0.8,27.9,0.9,1.1,77.2,0.9,3.0,3.9,1.2,1.1,0.6,0.8,2.2,-2.4
Chris Johnson,UTA,25,29,18.2,5.7,2.1,5.3,40.3,1.0,3.3,29.5,0.5,0.6,87.5,0.3,1.6,1.9,0.5,0.5,0.9,0.2,1.5,-1.1
Kirk Hinrich,CHI,34,66,24.4,5.7,2.2,5.8,37.3,0.9,2.5,34.5,0.5,0.8,70.0,0.3,1.5,1.8,2.2,1.1,0.7,0.2,2.2,0.6
Thomas Robinson,PHI,24,54,14.8,5.7,2.3,4.8,48.5,0.0,0.0,0.0,1.0,2.0,52.8,1.8,3.9,5.6,0.6,1.1,0.6,0.4,1.9,0.2
Nate Robinson,DEN,31,42,14.1,5.7,2.1,6.1,34.5,0.7,2.7,27.7,0.7,1.1,67.4,0.4,0.8,1.2,2.3,0.7,0.5,0.1,1.8,-3.0
Pero Antic,ATL,32,63,16.5,5.7,1.7,4.7,36.5,0.8,2.7,30.1,1.4,2.0,71.5,0.9,2.1,3.0,0.8,0.8,0.3,0.2,2.1,2.4
PJ Hairston,CHA,22,45,15.3,5.6,1.9,6.0,32.3,1.1,3.6,30.1,0.7,0.8,86.1,0.5,1.6,2.0,0.5,0.5,0.5,0.3,1.4,-2.3
Archie Goodwin,PHX,20,41,13.0,5.6,1.9,4.9,39.3,0.3,1.0,29.3,1.5,2.0,73.5,0.7,1.1,1.8,1.1,1.2,0.4,0.2,1.3,-4.0
John Jenkins,ATL,24,24,12.4,5.6,2.0,4.1,49.5,0.9,2.2,40.4,0.7,0.8,84.2,0.1,1.5,1.6,0.5,0.3,0.4,0.0,0.6,-1.0
Al-Farouq Aminu,DAL,24,74,18.5,5.6,2.0,4.8,41.2,0.5,1.7,27.4,1.1,1.6,71.2,1.5,3.1,4.6,0.8,0.7,0.9,0.8,1.9,1.4
Cole Aldrich,NYK,26,61,16.0,5.5,2.4,4.9,47.8,0.0,0.0,0.0,0.8,1.0,78.1,1.7,3.9,5.5,1.2,1.0,0.6,1.1,2.0,-4.5
Sean Kilpatrick,MIN,25,4,17.9,5.5,1.8,5.0,35.0,1.0,3.3,30.8,1.0,1.0,100,0.3,1.3,1.5,1.0,0.5,0.8,0.0,0.8,4.3
Shelvin Mack,ATL,25,55,15.1,5.4,2.1,5.3,40.1,0.7,2.3,31.5,0.5,0.6,80.6,0.1,1.3,1.4,2.8,0.9,0.5,0.0,0.6,0.8
Drew Gooden,WAS,33,51,16.9,5.4,2.2,5.4,39.9,0.5,1.2,39.0,0.7,0.9,77.3,1.4,3.0,4.4,1.0,0.5,0.4,0.2,1.8,0.0
Shawne Williams,DET,29,63,17.2,5.4,1.9,4.8,40.3,1.0,2.8,36.0,0.6,0.6,87.5,0.6,2.1,2.6,0.7,0.5,0.4,0.3,2.1,-1.6
Cleanthony Early,NYK,24,39,16.6,5.4,1.9,5.5,35.5,0.6,2.2,26.2,0.9,1.2,75.0,0.6,1.9,2.5,0.9,1.0,0.6,0.3,1.5,-4.2
Thabo Sefolosha,ATL,31,52,18.8,5.3,2.0,4.8,41.8,0.5,1.5,32.1,0.9,1.1,77.6,1.0,3.3,4.3,1.4,0.7,1.0,0.4,1.3,3.3
Justin Hamilton,MIN,25,41,17.4,5.3,2.1,4.3,47.8,0.2,0.8,32.3,1.0,1.1,83.0,1.4,1.9,3.3,0.9,0.6,0.7,0.7,1.7,-4.3
Bryce Cotton,UTA,22,15,10.6,5.3,1.9,4.6,42.0,0.5,1.3,35.0,1.0,1.2,83.3,0.2,1.0,1.2,1.0,0.8,0.3,0.0,0.4,0.0
Chris Andersen,MIA,36,60,18.9,5.3,2.0,3.5,58.0,0.1,0.2,30.8,1.3,1.9,66.7,1.3,3.7,5.0,0.7,0.7,0.4,1.0,1.5,0.0
Ricky Ledo,NYK,22,17,14.4,5.3,1.9,5.6,33.3,0.6,1.6,37.0,0.9,1.3,72.7,0.9,1.2,2.1,1.1,1.5,0.4,0.1,1.2,-3.1
Elijah Millsap,UTA,27,47,19.7,5.3,1.7,5.1,34.0,0.6,1.9,31.1,1.2,1.8,67.4,0.6,2.6,3.2,1.2,1.4,1.2,0.3,2.6,1.2
Brandon Davies,PHI,23,27,15.7,5.3,2.0,5.1,40.1,0.3,1.3,23.5,0.9,1.4,64.9,1.4,1.7,3.1,1.1,1.1,0.7,0.3,2.2,-6.0
Anthony Bennett,MIN,22,57,15.7,5.2,2.2,5.2,42.1,0.1,0.4,30.4,0.7,1.1,64.1,0.9,2.9,3.8,0.8,0.6,0.5,0.3,1.5,-5.2
JaKarr Sampson,PHI,22,74,15.3,5.2,2.0,4.7,42.2,0.4,1.7,24.4,0.9,1.3,67.0,0.5,1.7,2.2,1.0,1.0,0.5,0.4,1.8,-4.5
Kent Bazemore,ATL,25,75,17.6,5.2,1.9,4.4,42.6,0.6,1.8,36.4,0.8,1.3,60.0,0.3,2.7,3.0,1.0,1.0,0.7,0.4,1.7,-1.3
Tim Frazier,POR,24,11,21.8,5.2,1.9,5.5,34.4,0.5,1.5,29.4,0.9,1.9,47.6,0.5,2.0,2.5,5.5,2.3,0.7,0.0,2.4,-0.5
Kosta Koufos,MEM,26,81,16.6,5.2,2.2,4.4,50.8,0.0,0.0,0.0,0.7,1.0,64.7,1.5,3.8,5.3,0.5,0.9,0.4,0.8,1.8,1.2
Aaron Gordon,ORL,19,47,17.0,5.2,2.0,4.4,44.7,0.3,1.0,27.1,0.9,1.3,72.1,1.0,2.6,3.6,0.7,0.8,0.4,0.5,1.8,-3.5
Dante Cunningham,NOP,28,66,25.0,5.2,2.3,5.1,45.7,0.0,0.2,10.0,0.4,0.7,61.7,1.1,2.8,3.9,0.8,0.5,0.7,0.6,1.5,-0.5
Ronnie Price,LAL,32,43,22.8,5.1,1.8,5.2,34.5,0.7,2.5,28.4,0.8,1.0,80.0,0.4,1.2,1.6,3.8,1.2,1.6,0.1,2.7,-1.7
Shabazz Napier,MIA,23,51,19.8,5.1,1.7,4.5,38.2,0.8,2.3,36.4,0.9,1.1,78.6,0.3,1.9,2.2,2.5,1.6,0.8,0.1,1.5,-0.6
AJ Price,CLE,28,26,12.4,5.1,2.0,5.3,37.2,0.6,2.2,26.3,0.6,0.9,66.7,0.2,1.0,1.2,1.8,0.5,0.3,0.0,0.6,-2.5
James Ennis III,MIA,24,62,17.0,5.0,1.6,4.0,40.9,0.5,1.5,32.6,1.3,1.5,84.0,0.8,2.0,2.8,0.8,0.6,0.4,0.3,1.4,-0.1
Joe Ingles,UTA,27,79,21.2,5.0,1.9,4.5,41.5,0.9,2.6,35.6,0.4,0.5,75.0,0.3,1.9,2.2,2.3,1.2,0.9,0.1,1.6,-0.6
Gigi Datome,BOS,27,21,10.0,5.0,2.0,4.2,48.3,0.9,1.9,45.0,0.0,0.0,100,0.1,1.2,1.4,0.4,0.4,0.1,0.3,0.7,3.2
Lavoy Allen,IND,26,63,17.0,5.0,2.2,4.7,47.2,0.0,0.0,0.0,0.5,0.7,70.2,2.0,3.2,5.1,1.2,0.6,0.2,0.7,1.6,1.4
Mike Muscala,ATL,23,40,12.6,4.9,2.1,3.8,55.0,0.2,0.6,40.9,0.6,0.6,88.0,1.3,1.7,3.0,0.6,0.5,0.4,0.5,1.3,1.4
Lou Amundson,NYK,32,53,17.7,4.9,2.1,4.8,42.7,0.0,0.0,0.0,0.8,1.6,47.1,1.8,3.3,5.1,1.3,1.2,0.4,1.0,2.4,-2.8
Andrew Nicholson,ORL,25,40,12.3,4.9,2.1,4.8,43.7,0.3,1.0,31.7,0.4,0.6,60.0,0.4,1.6,2.1,0.6,0.6,0.2,0.3,1.3,-2.1
Shawn Marion,CLE,37,57,19.3,4.8,2.1,4.7,44.6,0.2,0.8,26.1,0.5,0.6,76.5,1.1,2.4,3.5,0.9,0.6,0.5,0.5,1.0,0.9
Dante Exum,UTA,19,82,22.2,4.8,1.8,5.1,34.9,1.0,3.2,31.4,0.2,0.4,62.5,0.3,1.3,1.6,2.4,1.4,0.5,0.2,1.8,1.1
Matthew Dellavedova,CLE,24,67,20.6,4.8,1.7,4.6,36.2,1.0,2.5,40.7,0.4,0.6,76.3,0.6,1.3,1.9,3.0,0.9,0.4,0.0,2.3,0.6
Bismack Biyombo,CHA,22,64,19.4,4.8,1.6,2.9,54.3,0.0,0.0,0.0,1.6,2.7,58.3,2.5,3.9,6.4,0.3,0.8,0.3,1.5,2.2,-0.5
Damjan Rudez,IND,29,68,15.4,4.8,1.8,3.9,45.2,1.0,2.5,40.6,0.2,0.3,69.6,0.1,0.6,0.7,0.8,0.7,0.2,0.1,1.2,0.5
John Lucas III,DET,32,21,12.9,4.7,2.0,5.0,40.4,0.4,1.4,31.0,0.2,0.2,100,0.2,0.6,0.8,2.9,0.8,0.4,0.0,0.9,-2.2
Jordan Farmar,LAC,28,36,14.7,4.6,1.7,4.4,38.6,1.0,2.7,36.1,0.3,0.3,90.9,0.2,0.9,1.2,1.9,0.9,0.6,0.1,1.4,-1.2
Sergey Karasev,BKN,21,33,16.8,4.6,1.6,4.1,40.3,0.5,1.6,29.6,0.9,1.2,76.3,0.7,1.3,2.0,1.4,0.7,0.7,0.0,1.4,0.5
JaVale McGee,DEN,27,23,11.1,4.6,1.8,3.4,53.2,0.0,0.0,0.0,1.0,1.4,66.7,0.8,1.9,2.7,0.1,0.8,0.1,0.9,1.3,-3.0
Markel Brown,BKN,23,47,16.6,4.6,1.6,4.5,36.2,0.4,1.4,26.6,1.0,1.2,82.5,0.3,1.9,2.3,0.8,0.6,0.7,0.3,1.2,-0.5
Robert Sacre,LAL,26,67,16.9,4.6,1.9,4.6,41.2,0.0,0.0,0.0,0.8,1.2,67.1,1.3,2.1,3.5,0.8,0.5,0.4,0.6,1.8,-1.0
Dorell Wright,POR,29,48,12.3,4.6,1.5,4.0,37.9,0.9,2.3,38.0,0.7,0.9,81.0,0.3,2.0,2.3,0.9,0.4,0.4,0.2,1.1,1.6
Jannero Pargo,CHA,35,9,8.1,4.6,1.7,3.9,42.9,1.0,2.4,40.9,0.2,0.2,100,0.0,0.3,0.3,0.9,0.3,0.0,0.0,0.9,-0.2
Jon Leuer,MEM,26,63,13.1,4.5,1.9,4.3,44.3,0.1,0.5,24.1,0.6,0.9,62.7,0.8,2.5,3.3,0.7,0.6,0.3,0.1,1.4,-0.4
Arinze Onuaku,MIN,27,6,11.4,4.5,2.0,2.3,85.7,0.0,0.0,0.0,0.5,1.3,37.5,1.2,2.3,3.5,0.7,0.3,0.2,0.5,1.0,-3.0
Alonzo Gee,POR,28,54,12.2,4.5,1.6,3.4,46.8,0.2,0.6,37.1,1.0,1.4,70.1,0.7,1.1,1.7,0.5,0.6,0.6,0.1,1.1,-1.9
Robbie Hummel,MIN,26,45,16.5,4.4,1.8,3.8,45.9,0.4,1.1,31.4,0.5,0.6,82.8,0.7,2.3,3.0,0.6,0.4,0.4,0.2,1.9,-3.3
James Jones,CLE,34,57,11.7,4.4,1.3,3.5,36.8,1.1,3.1,36.0,0.7,0.8,84.8,0.2,0.9,1.1,0.4,0.2,0.2,0.1,1.2,-1.9
Andre Miller,SAC,39,81,15.5,4.4,1.8,3.6,50.0,0.1,0.4,20.6,0.7,1.0,75.3,0.5,1.4,1.9,3.5,1.3,0.4,0.1,1.3,-1.6
Jeffery Taylor,CHA,26,29,14.8,4.4,1.6,3.9,39.5,0.4,1.2,30.6,0.9,1.4,63.4,0.5,1.3,1.8,0.8,0.7,0.4,0.0,1.2,-4.4
Nik Stauskas,SAC,21,73,15.4,4.4,1.5,4.1,36.5,0.7,2.0,32.2,0.8,0.9,85.9,0.2,1.1,1.2,0.9,0.5,0.3,0.2,1.3,-1.8
Festus Ezeli,GSW,25,46,10.9,4.4,1.7,3.0,54.7,0.0,0.0,0.0,1.1,1.7,62.8,1.3,2.1,3.4,0.2,0.7,0.2,0.9,1.7,0.3
Ian Mahinmi,IND,28,61,18.8,4.3,1.9,3.5,55.2,0.0,0.0,0.0,0.5,1.7,30.4,1.7,4.1,5.8,0.5,1.0,0.5,0.8,2.8,-0.1
Steve Blake,POR,35,81,18.9,4.3,1.5,4.0,37.3,1.0,2.7,35.2,0.4,0.5,70.7,0.2,1.5,1.7,3.6,1.3,0.5,0.1,1.5,1.3
Justin Holiday,GSW,26,59,11.1,4.3,1.5,4.0,38.7,0.6,1.8,32.1,0.6,0.8,82.2,0.2,1.0,1.2,0.8,0.5,0.7,0.2,0.9,-0.2
Perry Jones III,OKC,23,43,14.7,4.3,1.7,4.3,39.7,0.3,1.4,23.3,0.6,0.9,64.9,0.1,1.6,1.8,0.4,0.6,0.4,0.2,1.2,-3.0
Spencer Dinwiddie,DET,22,34,13.4,4.3,1.5,5.0,30.2,0.4,1.9,18.5,0.9,1.0,91.2,0.1,1.3,1.4,3.1,1.0,0.6,0.2,1.6,-2.1
Toney Douglas,NOP,29,12,14.7,4.3,1.6,4.3,37.3,0.4,1.5,27.8,0.7,1.1,61.5,0.2,1.7,1.8,2.0,0.8,0.9,0.3,1.7,0.6
Josh McRoberts,MIA,28,17,17.4,4.2,1.6,3.1,52.8,0.5,1.1,42.1,0.5,0.8,61.5,0.4,2.2,2.6,1.9,1.3,0.7,0.2,2.4,1.9
Kostas Papanikolaou,HOU,24,43,18.5,4.2,1.6,4.6,35.0,0.7,2.5,29.2,0.3,0.4,72.2,0.9,1.8,2.7,2.0,1.3,0.7,0.3,1.7,-0.9
Kendall Marshall,MIL,23,28,14.9,4.2,1.6,3.6,45.5,0.6,1.6,39.1,0.3,0.3,88.9,0.1,0.9,1.0,3.1,1.3,0.8,0.0,0.9,2.0
Udonis Haslem,MIA,35,62,16.0,4.2,1.7,3.9,44.8,0.0,0.2,20.0,0.7,1.0,70.3,1.1,3.0,4.2,0.7,0.7,0.3,0.2,1.8,-2.5
Lorenzo Brown,MIN,24,29,18.9,4.2,1.8,4.2,42.6,0.2,1.0,21.4,0.4,0.7,63.2,0.5,1.9,2.4,3.1,1.0,1.0,0.2,1.7,-3.2
Nick Calathes,MEM,26,58,14.4,4.2,1.8,4.3,42.1,0.2,0.7,25.6,0.4,0.8,53.3,0.3,1.5,1.8,2.5,1.1,1.1,0.1,1.7,1.5
Nick Collison,OKC,34,66,16.7,4.1,1.6,3.8,41.9,0.2,0.9,26.7,0.7,1.0,69.2,1.4,2.4,3.8,1.4,0.7,0.5,0.4,2.4,1.3
James Michael McAdoo,GSW,22,15,9.1,4.1,1.6,2.9,54.5,0.0,0.0,0.0,0.9,1.7,56.0,1.0,1.5,2.5,0.1,0.4,0.3,0.6,1.4,0.6
Pablo Prigioni,HOU,38,67,17.9,4.1,1.4,3.4,39.9,0.9,2.5,34.3,0.5,0.6,85.4,0.4,1.3,1.8,2.6,0.9,1.2,0.0,1.3,-1.0
Luke Babbitt,NOP,26,63,13.2,4.1,1.5,3.0,47.9,0.9,1.8,51.3,0.2,0.3,68.4,0.2,1.6,1.8,0.4,0.4,0.3,0.2,1.0,-1.6
Miles Plumlee,MIL,26,73,16.4,4.0,1.9,3.5,53.5,0.0,0.0,0.0,0.3,0.6,47.8,1.5,2.8,4.4,0.5,0.7,0.6,0.9,1.5,0.0
Luke Ridnour,ORL,34,47,14.5,4.0,1.6,3.7,42.6,0.4,1.3,31.7,0.4,0.4,85.7,0.2,1.3,1.4,2.0,0.8,0.4,0.1,1.4,-2.7
Samuel Dalembert,NYK,35,32,17.0,4.0,1.8,4.1,43.8,0.0,0.0,0.0,0.4,0.6,70.0,1.7,3.6,5.3,0.9,1.2,0.4,1.3,2.2,-5.5
Shannon Brown,MIA,29,5,17.8,4.0,1.4,3.8,36.8,0.6,1.4,42.9,0.6,0.8,75.0,0.0,0.2,0.2,0.6,0.8,0.8,0.0,1.6,-3.2
Glen Davis,LAC,29,74,12.2,4.0,1.6,3.4,45.9,0.0,0.1,0.0,0.8,1.3,63.2,0.6,1.7,2.3,0.5,0.5,0.6,0.3,1.8,-1.1
Garrett Temple,WAS,29,52,14.1,3.9,1.3,3.3,40.0,0.6,1.7,37.5,0.7,0.9,72.9,0.5,1.3,1.7,1.1,0.7,0.8,0.2,1.5,-0.9
Travis Wear,NYK,24,51,13.2,3.9,1.6,4.1,40.2,0.2,0.6,36.7,0.4,0.5,76.9,0.6,1.5,2.1,0.8,0.7,0.3,0.2,1.1,-1.6
Joffrey Lauvergne,DEN,23,24,11.2,3.9,1.5,3.7,40.4,0.1,0.7,18.8,0.8,1.2,64.3,1.1,2.1,3.2,0.5,0.9,0.3,0.4,1.8,-4.7
Larry Drew II,PHI,25,12,18.3,3.8,1.7,4.8,34.5,0.3,2.2,15.4,0.2,0.3,66.7,0.1,1.2,1.3,3.8,2.1,0.5,0.0,1.1,-6.1
Austin Daye,ATL,27,34,10.1,3.8,1.5,4.1,35.5,0.7,2.1,33.8,0.1,0.2,83.3,0.3,1.9,2.2,0.5,0.7,0.4,0.1,1.1,-1.3
Reggie Evans,SAC,35,47,16.3,3.7,1.2,2.9,42.3,0.0,0.0,0.0,1.3,2.1,61.9,2.1,4.3,6.4,0.7,1.0,0.5,0.1,1.9,-1.0
Troy Daniels,CHA,23,47,8.5,3.7,1.3,3.5,37.0,0.9,2.5,36.4,0.2,0.3,84.6,0.2,0.5,0.7,0.5,0.4,0.1,0.0,0.9,-1.8
Hedo Turkoglu,LAC,36,62,11.4,3.7,1.3,3.0,44.1,1.0,2.2,43.2,0.1,0.2,54.5,0.1,1.5,1.6,0.6,0.5,0.3,0.1,1.1,0.2
Raymond Felton,DAL,31,29,9.7,3.7,1.5,3.7,40.6,0.3,1.2,29.4,0.4,0.5,80.0,0.1,0.8,0.9,1.4,0.6,0.4,0.1,0.6,-0.7
Matt Bonner,SAS,35,72,13.0,3.7,1.3,3.2,40.9,0.6,1.8,36.5,0.4,0.5,81.1,0.4,1.2,1.6,0.7,0.2,0.1,0.2,0.9,0.5
Tyler Ennis,MIL,20,33,12.5,3.7,1.6,4.4,36.1,0.4,1.3,27.9,0.2,0.2,71.4,0.2,0.8,1.1,2.2,1.3,0.5,0.2,1.1,-1.8
Dewayne Dedmon,ORL,25,59,14.3,3.7,1.5,2.7,56.2,0.0,0.0,0.0,0.6,1.1,53.1,2.0,3.0,5.0,0.2,0.9,0.3,0.8,2.4,-0.4
Cory Jefferson,BKN,24,50,10.6,3.7,1.5,3.3,44.9,0.0,0.3,13.3,0.6,1.1,57.4,0.9,2.0,2.9,0.3,0.4,0.2,0.4,1.2,1.5
Tyler Hansbrough,TOR,29,74,14.3,3.6,1.2,2.2,52.1,0.0,0.1,14.3,1.3,1.9,69.8,1.4,2.1,3.6,0.3,0.3,0.4,0.2,1.9,2.6
Kendrick Perkins,CLE,30,68,16.9,3.6,1.5,3.3,44.9,0.0,0.0,0.0,0.6,1.2,50.6,1.3,3.4,4.7,0.8,1.4,0.2,0.6,2.4,0.3
Lester Hudson,LAC,30,5,11.1,3.6,1.2,2.8,42.9,0.6,1.2,50.0,0.6,0.8,75.0,0.2,1.4,1.6,1.0,0.6,1.2,0.2,0.8,-1.2
Jimmer Fredette,NOP,26,50,10.2,3.6,1.3,3.3,38.0,0.2,1.0,18.8,0.9,0.9,95.6,0.2,0.6,0.8,1.2,0.7,0.3,0.0,0.9,0.8
Phil Pressey,BOS,24,50,12.0,3.5,1.3,3.5,36.8,0.3,1.3,24.6,0.7,1.0,67.3,0.3,1.3,1.6,2.3,0.8,0.6,0.1,1.1,0.0
Jeff Adrien,HOU,29,17,12.7,3.5,1.1,2.6,43.2,0.0,0.0,0.0,1.3,2.2,57.9,1.4,3.2,4.5,0.9,0.5,0.2,0.5,1.8,-0.8
Joel Freeland,POR,28,48,12.8,3.5,1.5,3.1,49.0,0.0,0.0,0.0,0.4,0.5,84.0,1.3,2.7,4.0,0.3,0.5,0.2,0.5,1.9,1.3
Maurice Harkless,ORL,22,45,15.0,3.5,1.4,3.5,39.9,0.2,1.2,17.9,0.5,0.9,53.7,0.8,1.5,2.4,0.6,0.6,0.7,0.2,1.5,-2.0
Gary Harris,DEN,20,55,13.1,3.4,1.2,3.9,30.4,0.4,1.9,20.4,0.6,0.9,74.5,0.4,0.8,1.2,0.5,0.7,0.7,0.1,1.3,-3.1
Andre Roberson,OKC,23,67,19.2,3.4,1.4,3.0,45.8,0.3,1.3,24.7,0.3,0.7,47.9,0.9,2.9,3.8,1.0,0.7,0.8,0.4,2.1,1.6
Erick Green,DEN,24,43,9.5,3.4,1.4,3.8,37.7,0.3,1.1,29.8,0.2,0.3,83.3,0.2,0.6,0.7,0.9,0.3,0.3,0.0,0.6,-1.9
James Young,BOS,19,31,10.7,3.4,1.2,3.3,35.3,0.5,2.1,25.8,0.5,0.9,55.2,0.3,1.1,1.4,0.4,0.2,0.3,0.1,0.7,0.2
Jason Maxiell,CHA,32,61,14.4,3.3,1.3,3.1,42.2,0.0,0.0,0.0,0.7,1.2,57.7,1.4,1.9,3.3,0.3,0.5,0.3,0.7,1.6,-2.5
Noah Vonleh,CHA,19,25,10.3,3.3,1.2,3.0,39.5,0.2,0.5,38.5,0.7,1.0,69.2,1.1,2.3,3.4,0.2,0.4,0.2,0.4,0.8,-2.7
Martell Webster,WAS,28,32,11.0,3.3,0.8,2.8,26.4,0.3,1.3,23.3,1.5,2.0,75.0,0.3,1.1,1.4,0.5,0.7,0.2,0.0,0.8,-4.2
Allen Crabbe,POR,23,51,13.4,3.3,1.2,3.0,41.2,0.6,1.7,35.3,0.2,0.3,75.0,0.1,1.3,1.4,0.8,0.3,0.4,0.3,1.5,-0.5
Francisco Garcia,HOU,33,14,14.3,3.2,1.2,4.5,27.0,0.7,3.2,22.2,0.1,0.3,25.0,0.2,1.0,1.2,1.1,0.7,0.6,0.4,1.4,-0.7
Will Bynum,WAS,32,7,9.5,3.1,1.4,4.4,32.3,0.0,1.3,0.0,0.3,0.6,50.0,0.3,0.6,0.9,2.6,1.1,0.1,0.1,1.3,-7.1
Jerome Jordan,BKN,28,44,8.7,3.1,1.1,2.1,53.2,0.0,0.0,0.0,0.9,1.0,86.4,1.2,1.2,2.4,0.3,0.5,0.2,0.3,1.3,-1.7
Jordan Adams,MEM,20,30,8.3,3.1,1.2,2.9,40.7,0.3,0.8,40.0,0.5,0.8,60.9,0.3,0.6,0.9,0.5,0.5,0.5,0.2,0.8,0.6
Dwight Powell,DAL,23,29,8.2,3.1,1.1,2.3,46.3,0.1,0.4,27.3,0.9,1.1,75.8,0.6,1.1,1.7,0.3,0.4,0.3,0.2,1.4,0.0
Doug McDermott,CHI,23,36,8.9,3.0,1.2,3.0,40.2,0.4,1.1,31.7,0.3,0.4,66.7,0.2,1.0,1.2,0.2,0.5,0.1,0.0,0.8,-2.3
Jarnell Stokes,MEM,21,19,6.6,3.0,1.1,1.9,56.8,0.0,0.0,0.0,0.8,1.5,53.6,0.8,0.9,1.8,0.2,0.4,0.3,0.3,1.3,0.8
Ryan Hollins,SAC,30,46,9.6,3.0,1.2,1.8,64.6,0.0,0.0,0.0,0.7,1.2,57.4,0.8,1.5,2.2,0.3,0.5,0.1,0.4,1.4,-1.2
Johnny O'Bryant III,MIL,22,34,10.8,2.9,1.3,3.5,36.7,0.0,0.0,0.0,0.4,0.8,44.4,0.8,1.1,1.9,0.5,0.7,0.1,0.1,1.3,-2.9
Quincy Miller,DET,22,10,12.0,2.9,0.9,3.8,23.7,0.3,1.8,16.7,0.8,1.1,72.7,0.4,1.6,2.0,0.8,0.5,0.7,0.5,0.9,4.4
Shayne Whittington,IND,24,20,5.4,2.9,1.0,2.1,45.2,0.1,0.3,16.7,0.9,1.2,78.3,0.5,1.0,1.5,0.3,0.3,0.3,0.1,0.9,0.8
Elliot Williams,PHI,26,13,9.1,2.8,1.1,2.8,37.8,0.6,1.4,44.4,0.1,0.3,25.0,0.0,0.6,0.6,0.9,0.3,0.3,0.0,0.9,0.6
Bernard James,DAL,30,16,9.9,2.8,0.8,1.7,44.4,0.0,0.0,0.0,1.3,1.4,87.0,1.1,1.3,2.4,0.3,0.4,0.1,0.9,1.1,-0.6
Jordan Hamilton,LAC,24,14,8.7,2.7,1.0,2.5,40.0,0.7,1.5,47.6,0.0,0.0,0.0,0.1,1.0,1.1,0.5,0.3,0.1,0.0,1.0,-2.1
Earl Clark,BKN,27,10,9.3,2.7,1.1,3.0,36.7,0.4,1.4,28.6,0.1,0.4,25.0,0.1,2.2,2.3,0.3,0.6,0.3,0.4,1.2,-2.8
Jeff Ayres,SAS,28,51,7.5,2.7,1.1,1.9,57.9,0.0,0.0,0.0,0.5,0.7,75.0,0.7,1.6,2.3,0.3,0.5,0.2,0.2,1.2,-1.1
Clint Capela,HOU,21,12,7.5,2.7,1.2,2.4,48.3,0.0,0.0,0.0,0.3,1.9,17.4,0.8,2.2,3.0,0.2,0.4,0.1,0.8,1.2,0.7
David Stockton,SAC,24,3,11.0,2.7,0.7,2.0,33.3,0.3,0.7,50.0,1.0,2.0,50.0,0.0,0.7,0.7,3.0,1.3,0.7,0.0,0.3,7.7
Elton Brand,ATL,36,36,13.5,2.7,1.2,2.6,44.2,0.0,0.0,0.0,0.3,0.6,52.2,0.8,2.0,2.8,0.6,0.5,0.5,0.7,1.5,0.1
Joe Harris,CLE,23,51,9.7,2.7,0.9,2.4,40.0,0.6,1.6,36.9,0.2,0.3,60.0,0.1,0.7,0.8,0.5,0.5,0.1,0.0,1.2,-2.0
Joey Dorsey,HOU,31,69,12.4,2.7,1.2,2.1,55.2,0.0,0.0,0.0,0.3,1.2,28.9,1.5,2.6,4.0,0.4,0.6,0.6,0.4,2.3,0.2
E'Twaun Moore,CHI,26,56,9.0,2.7,1.1,2.5,44.6,0.2,0.7,34.2,0.2,0.4,60.0,0.2,0.6,0.8,0.6,0.3,0.4,0.1,0.8,-0.5
Jorge Gutierrez,MIL,26,20,8.7,2.7,1.1,2.1,53.7,0.0,0.2,0.0,0.5,0.7,69.2,0.3,1.0,1.3,1.1,0.6,0.3,0.0,1.3,-1.4
Jeff Withey,NOP,25,37,7.0,2.6,0.9,1.7,50.0,0.0,0.0,0.0,0.9,1.4,68.0,0.6,1.1,1.7,0.3,0.3,0.1,0.5,0.7,-1.1
Malcolm Thomas,PHI,26,17,11.4,2.6,1.1,2.4,45.0,0.0,0.4,0.0,0.5,0.8,69.2,0.9,2.4,3.3,0.4,0.8,0.2,0.1,1.0,-6.4
Nick Johnson,HOU,22,28,9.4,2.6,0.9,2.7,34.7,0.2,0.8,23.8,0.6,0.9,68.0,0.5,0.9,1.4,0.4,0.7,0.3,0.1,1.2,-1.7
JaMychal Green,MEM,25,24,6.8,2.6,1.1,2.0,57.4,0.0,0.3,0.0,0.3,0.4,80.0,0.8,1.1,1.9,0.2,0.6,0.2,0.2,1.0,-1.0
Russ Smith,MEM,24,12,5.4,2.5,0.7,2.1,32.0,0.2,0.9,18.2,1.0,1.1,92.3,0.1,0.4,0.5,0.7,1.0,0.3,0.0,1.1,1.8
