Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Theo Pinson,DAL,27,G-F,25,17,35.7,0.4,1.4,28.6,34.8,-6.2,6.8,0.1,0.0,0
Facundo Campazzo,DAL,31,G,5,4,50.0,0.2,1.4,14.3,35.1,-20.8,6.5,0.8,0,0.12
Vit Krejci,ATL,22,G,15,11,46.7,0.5,1.4,33.3,35.7,-2.4,5.4,0.1,0.0,0
Jeff Dowtin Jr.,TOR,25,G,14,9,38.0,0.1,1.4,10.5,38.1,-27.6,8.8,0.2,0.0,0
Jason Preston,LAC,23,G,11,8,45.5,0.7,1.4,53.3,38.0,15.4,9.4,0.2,0,0
Jabari Walker,POR,20,F,40,28,36.3,0.4,1.3,30.2,35.7,-5.6,8.7,0.1,0.1,0.02
Mamadi Diakite,CLE,26,F,15,8,32.3,0.4,1.3,30.0,36.4,-6.4,6.4,0.1,0.1,0
Trevor Hudgins,HOU,23,G,3,2,57.1,0.7,1.3,50.0,41.5,8.5,5.6,0,0,0
A.J. Lawson,DAL,22,G,6,4,34.8,0.7,1.3,50.0,37.0,13.1,4.8,0.1,0,0
Trevelin Queen,IND,26,G,6,4,44.4,0.2,1.3,12.5,36.6,-24.1,10.0,0.3,0.7,0
Thanasis Antetokounmpo,MIL,30,F,17,14,46.8,0.5,1.3,40.9,31.1,9.8,4.0,0.1,0.0,0
Dalen Terry,CHI,20,F,18,14,48.9,0.5,1.3,39.1,35.6,3.5,4.9,0.1,0.1,0.04
JD Davison,BOS,20,G,4,4,100,0.8,1.3,60.0,34.9,25.1,2.6,0.3,0,0
Kenneth Lofton Jr.,MEM,20,F,9,6,55.0,0.6,1.2,45.5,41.8,3.6,3.9,0.1,0,0
Richaun Holmes,SAC,29,F,32,21,29.5,0.3,1.2,28.2,33.8,-5.6,8.7,0.1,0.2,0
Udoka Azubuike,UTA,23,C-F,24,18,34.1,0.4,1.2,34.5,36.6,-2.1,5.9,0.2,0.2,0
Svi Mykhailiuk,CHA,25,G-F,14,6,34.0,0.6,1.2,47.1,36.3,10.7,6.7,0.1,0.0,0
Greg Brown III,POR,21,F,10,8,54.5,0.3,1.2,25.0,34.6,-9.6,5.8,0.2,0.1,0
Boban Marjanovic,HOU,34,C,20,16,41.8,0.6,1.1,47.8,36.6,11.3,4.8,0.2,0.0,0
Garrett Temple,NOP,36,G-F,16,10,37.5,0.5,1.1,44.4,35.5,8.9,7.1,0.5,0.0,0
John Butler Jr.,POR,20,F,8,4,40.9,0.3,1.1,22.2,34.3,-12.0,3.3,0.1,0.2,0
Patrick Baldwin Jr.,GSW,20,F,21,12,31.1,0.5,1.1,43.5,34.9,8.6,8.2,0.2,0.0,0
Alex Len,SAC,29,C,12,9,44.8,0.4,1.1,38.5,34.3,4.2,3.1,0,0,0
Johnny Davis,WAS,21,G,12,9,59.1,0.3,1.1,23.1,31.9,-8.8,5.9,0.1,0.0,0
Quenton Jackson,WAS,24,G,2,2,66.7,0.0,1.0,0.0,35.6,-35.6,NaN,NaN,NaN,NaN
Justin Champagnie,TOR,21,G-F,1,1,100,1.0,1.0,100,37.4,62.6,NaN,NaN,NaN,NaN
Julian Champagnie,SAS,21,F,4,3,50.0,0.5,1.0,50.0,32.9,17.1,7.6,0.2,0,0
Isaiah Todd,WAS,21,F,1,1,100,0.0,1.0,0.0,23.8,-23.8,3.2,0,0,0
Darius Days,HOU,23,F,3,3,50.0,0.3,1.0,33.3,36.4,-3.1,6.2,0,0.2,0
Neemias Queta,SAC,23,C,4,3,22.2,0.3,1.0,25.0,34.6,-9.6,6.0,0,0.2,0
Jaden Springer,PHI,20,G,6,4,54.5,0.7,1.0,66.7,43.0,23.7,3.6,0.5,0.1,0
Sterling Brown,LAL,28,G-F,4,2,50.0,0.5,1.0,50.0,39.6,10.4,6.0,0.8,0,0
Stanley Umude,DET,23,G,1,1,100,0.0,1.0,0.0,20.0,-20.0,NaN,NaN,NaN,NaN
Peyton Watson,DEN,20,G,6,5,42.9,0.3,1.0,33.3,33.6,-0.2,3.1,0,0.0,0
Mfiondu Kabengele,BOS,25,C,2,1,66.7,0.5,1.0,50.0,36.0,14.1,7.0,0,0,0
Jay Huff,WAS,25,C,1,1,50.0,0.0,1.0,0.0,31.4,-31.4,NaN,NaN,NaN,NaN
Wendell Moore Jr.,MIN,21,G,20,11,34.5,0.6,0.9,57.9,39.3,18.6,5.6,0.3,0.1,0
Tyrese Martin,ATL,24,G,8,5,43.8,0.3,0.9,28.6,29.3,-0.7,3.5,0.1,0,0
Udonis Haslem,MIA,42,F,6,4,23.8,0.5,0.8,60.0,38.1,21.9,7.8,0.2,0.2,0.5
Isaiah Mobley,CLE,23,F,6,4,45.5,0.3,0.8,40.0,36.2,3.8,3.3,0.1,0.0,0
Dereon Seabron,NOP,22,G,5,3,57.1,0.2,0.8,25.0,38.8,-13.8,2.4,0,0,0
Keon Ellis,SAC,23,G,4,2,42.9,0.5,0.8,66.7,37.0,29.6,3.6,0.2,0.0,0
Jack White,DEN,25,F,10,5,41.2,0.3,0.7,42.9,36.4,6.4,3.2,0.1,0.0,0
Vernon Carey Jr.,WAS,22,C,6,4,50.0,0.2,0.7,25.0,33.7,-8.7,2.5,0.2,0.1,0
Tony Bradley,CHI,25,C-F,11,7,35.0,0.3,0.6,42.9,31.0,11.9,2.8,0.1,0.0,0
Scotty Pippen Jr.,LAL,22,G,5,2,25.0,0.2,0.6,33.3,38.8,-5.4,5.3,0.3,0.2,0
Ron Harper Jr.,TOR,22,F,4,2,40.0,0.3,0.5,50.0,35.5,14.5,3.5,0,0,0
Tyler Dorsey,DAL,27,G,2,1,33.3,0.0,0.5,0.0,39.3,-39.3,NaN,NaN,NaN,NaN
Braxton Key,DET,26,F,2,1,33.3,0.5,0.5,100,37.0,63.0,NaN,NaN,NaN,NaN
Alize Johnson,SAS,26,F,4,2,18.2,0.0,0.5,0.0,32.6,-32.6,7.5,0.2,0,0
Vince Williams Jr.,MEM,22,G,9,3,23.1,0.1,0.3,33.3,35.7,-2.4,4.7,0.4,0.1,0
