Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Cory Joseph,DET,31,G,53,50,51.3,2.4,3.8,63.8,58.2,5.6,18.5,0.1
Shaedon Sharpe,POR,19,G,72,69,48.3,2.3,3.8,60.0,58.4,1.6,20.8,0.2
Josh Okogie,PHX,24,G,57,54,47.8,2.0,3.7,54.0,58.7,-4.7,17.7,0.2
Sandro Mamukelashvili,SAS,23,F-C,30,29,54.9,2.3,3.7,62.5,59.0,3.5,13.1,0.2
Andre Drummond,CHI,29,C,60,57,55.9,2.2,3.7,58.9,61.1,-2.2,12.7,0.2
Tyrese Maxey,PHI,22,G,55,51,39.5,2.3,3.7,60.8,58.1,2.7,33.4,0.2
Talen Horton-Tucker,UTA,22,G,58,54,45.8,2.0,3.7,54.4,58.4,-3.9,19.0,0.2
Daniel Theis,IND,30,F-C,7,7,52.0,2.6,3.7,69.2,62.9,6.3,15.6,0.6
Cody Zeller,MIA,30,F-C,10,10,55.2,2.1,3.7,56.8,61.4,-4.7,13.0,0.1
Jeff Green,DEN,36,F,50,49,46.1,2.1,3.7,57.3,58.9,-1.6,19.2,0.2
Alec Burks,DET,31,G,51,50,50.0,2.2,3.7,58.5,58.7,-0.2,22.0,0.1
Chris Boucher,TOR,30,F-C,68,65,48.4,2.2,3.7,59.2,60.0,-0.8,20.1,0.4
Trey Lyles,SAC,27,F,66,60,52.7,2.0,3.6,55.6,59.0,-3.4,16.7,0.2
Nickeil Alexander-Walker,MIN,24,G,48,45,51.3,1.9,3.6,51.4,58.2,-6.7,15.6,0.1
Gabe Vincent,MIA,26,G,61,57,36.0,2.2,3.6,59.9,57.7,2.2,26.2,0.0
Josh Green,DAL,22,G,54,51,45.8,2.4,3.6,65.3,58.0,7.3,25.8,0.1
Day'Ron Sharpe,BKN,21,C,38,31,52.3,2.0,3.6,55.5,60.6,-5.2,11.4,0.3
Dominick Barlow,SAS,19,F,20,18,61.5,1.8,3.6,50.0,60.3,-10.3,12.5,0.3
Luka Garza,MIN,24,C,22,18,61.7,2.2,3.6,62.0,62.1,-0.1,9.0,0.0
Bones Hyland,LAC,22,G,48,45,45.9,2.2,3.6,61.0,58.0,3.0,19.1,0.1
DeAndre Jordan,DEN,34,C,35,33,59.0,2.2,3.6,62.4,61.2,1.2,14.3,0.3
Malik Monk,SAC,25,G,70,68,46.5,2.1,3.6,59.4,58.4,1.0,22.5,0.2
Ty Jerome,GSW,25,G-F,42,40,45.3,2.0,3.5,56.4,57.4,-1.1,18.5,0.0
Theo Maledon,CHA,21,G,37,35,53.7,2.1,3.5,59.5,58.9,0.7,16.3,0.1
Haywood Highsmith,MIA,26,F,47,43,44.4,1.8,3.5,50.9,58.1,-7.2,18.0,0.1
Terrence Ross,PHX,32,G-F,54,52,44.6,2.2,3.5,64.0,59.1,5.0,21.6,0.1
Luke Kennard,MEM,26,G,52,49,46.2,2.2,3.5,62.4,58.5,3.9,21.2,0.0
Ochai Agbaji,UTA,22,G,48,44,42.9,2.0,3.5,58.1,58.5,-0.4,18.8,0.1
Isaac Okoro,CLE,22,F-G,75,72,47.3,1.7,3.5,48.5,58.0,-9.6,21.9,0.3
Tre Mann,OKC,22,G,61,58,50.6,2.1,3.5,59.7,58.5,1.2,17.9,0.1
Chimezie Metu,SAC,26,F-C,58,56,52.5,2.0,3.5,57.5,59.6,-2.1,10.8,0.1
Taurean Prince,MIN,29,F,48,45,46.6,1.9,3.4,55.8,57.7,-2.0,22.0,0.2
Blake Griffin,BOS,34,F,33,30,41.5,2.1,3.4,62.8,59.7,3.1,14.4,0.1
Usman Garuba,HOU,21,F,67,66,46.8,2.0,3.4,59.9,59.6,0.3,13.2,0.1
Zeke Nnaji,DEN,22,F-C,44,39,54.0,2.0,3.4,58.4,60.1,-1.7,13.2,0.2
Jose Alvarado,NOP,24,G,60,56,39.9,2.0,3.4,59.6,57.6,2.0,21.5,0.0
McKinley Wright IV,DAL,24,G,20,17,55.4,1.9,3.4,56.7,58.0,-1.2,11.6,0.1
Khris Middleton,MIL,31,F,29,27,35.9,1.9,3.3,57.7,57.9,-0.2,24.2,0.0
Lamar Stevens,CLE,25,F,53,47,41.8,1.7,3.3,50.8,59.0,-8.2,17.7,0.1
Kenyon Martin Jr.,HOU,22,F,74,68,39.2,2.0,3.3,58.7,61.0,-2.3,27.6,0.2
Nassir Little,POR,23,F-G,50,50,49.0,2.1,3.3,61.7,59.2,2.5,17.5,0.3
Javonte Green,CHI,29,G,30,28,47.4,1.6,3.3,48.0,59.3,-11.3,15.5,0.4
Sam Hauser,BOS,25,F,69,65,51.9,1.8,3.3,53.5,56.9,-3.4,15.6,0.2
Ziaire Williams,MEM,21,F,34,29,44.1,1.6,3.3,46.9,58.2,-11.3,14.7,0.1
Romeo Langford,SAS,23,G-F,35,34,46.0,2.0,3.3,59.5,58.8,0.7,20.2,0.1
Norman Powell,LAC,29,G,54,51,41.9,2.0,3.3,60.1,58.4,1.7,25.8,0.1
Juancho Hernangomez,TOR,27,F,40,38,50.6,2.0,3.3,61.4,60.0,1.3,14.6,0.1
Thaddeus Young,TOR,34,F,53,50,50.7,2.3,3.3,68.6,60.7,7.8,14.7,0.0
Bruno Fernando,ATL,24,F-C,33,32,59.6,1.7,3.3,52.3,60.4,-8.1,10.7,0.4
Montrezl Harrell,PHI,29,F-C,50,44,47.4,2.0,3.3,61.0,60.0,0.9,12.1,0.2
Christian Braun,DEN,21,G,58,54,50.8,2.0,3.3,61.1,59.1,2.0,14.5,0.1
Dario Saric,OKC,28,F-C,52,45,54.1,2.1,3.3,62.9,60.1,2.8,14.1,0.1
Ousmane Dieng,OKC,19,F,30,27,53.3,1.6,3.3,48.0,56.8,-8.8,15.1,0.1
Jalen Johnson,ATL,21,F,62,53,51.8,1.8,3.3,54.0,60.0,-6.0,14.5,0.2
Doug McDermott,SAS,31,F,61,58,45.7,1.9,3.3,58.3,58.9,-0.6,20.6,0.0
T.J. Warren,PHX,29,F,35,31,55.1,2.1,3.3,65.8,60.3,5.5,16.4,0.1
Collin Sexton,UTA,24,G,47,45,42.0,1.9,3.3,59.5,57.8,1.7,24.0,0.0
Hamidou Diallo,DET,24,G,56,50,49.9,1.7,3.3,52.7,59.9,-7.2,17.8,0.2
Isaiah Joe,OKC,23,G,63,61,45.8,1.9,3.2,58.3,58.6,-0.3,18.3,0.0
Jevon Carter,MIL,27,G,74,73,45.5,1.8,3.2,55.2,56.7,-1.5,22.2,0.1
Jaylen Nowell,MIN,23,G,64,61,53.2,2.1,3.2,66.5,58.3,8.2,19.3,0.0
Jordan Nwora,IND,24,F,52,49,46.3,2.0,3.2,62.9,57.5,5.3,17.6,0.1
Gary Harris,ORL,28,G,43,39,40.4,1.9,3.2,60.6,60.1,0.5,25.2,0.0
Georges Niang,PHI,29,F,71,66,43.5,2.0,3.2,61.5,58.4,3.1,19.3,0.0
JT Thor,CHA,20,F,58,56,53.6,1.8,3.2,57.1,59.4,-2.3,12.2,0.2
Gorgui Dieng,SAS,33,C,24,21,48.4,2.2,3.2,68.4,59.8,8.6,10.4,0.3
Jae'Sean Tate,HOU,27,F,31,30,37.3,1.6,3.1,50.5,58.2,-7.6,21.8,0.1
Justin Holiday,DAL,33,F-G,39,35,49.4,1.9,3.1,62.3,60.1,2.2,15.3,0.3
Austin Rivers,MIN,30,G,48,46,44.6,1.9,3.1,62.0,57.7,4.3,19.5,0.0
David Roddy,MEM,21,F,60,57,42.3,1.6,3.1,51.1,58.4,-7.3,17.2,0.2
Oshae Brissett,IND,24,F-G,57,55,54.9,1.8,3.1,58.4,59.5,-1.1,16.3,0.1
Tyus Jones,MEM,26,G,72,65,45.2,1.8,3.1,57.1,57.5,-0.4,24.1,0.0
R.J. Hampton,DET,22,G,35,32,51.9,1.9,3.1,61.1,58.8,2.3,15.3,0.1
T.J. McConnell,IND,31,G,70,66,47.7,1.7,3.1,55.1,57.9,-2.8,20.1,0.0
Davion Mitchell,SAC,24,G,73,70,42.0,2.0,3.0,66.4,57.2,9.1,18.0,0.0
Cody Martin,CHA,27,F,6,5,35.3,2.2,3.0,72.2,57.6,14.7,19.1,0.1
Eric Gordon,LAC,34,G,61,57,39.8,1.9,3.0,63.4,58.8,4.6,29.1,0.1
Kemba Walker,DAL,32,G,9,6,50.9,2.1,3.0,70.4,59.3,11.1,16.0,0.1
Goga Bitadze,ORL,23,C-F,28,26,60.4,1.6,3.0,53.6,60.9,-7.3,10.4,0.4
Neemias Queta,SAC,23,C,4,3,66.7,1.8,3.0,58.3,59.0,-0.6,6.0,0
Cameron Payne,PHX,28,G,41,39,47.7,1.9,3.0,63.9,58.6,5.3,21.1,0.1
JaMychal Green,GSW,32,F-C,55,50,50.2,1.9,3.0,65.2,60.4,4.9,14.2,0.1
Daishen Nix,HOU,21,G,48,46,47.0,1.9,3.0,62.9,59.1,3.9,16.7,0.1
Rudy Gay,UTA,36,F-G,56,50,52.5,1.6,3.0,53.9,58.6,-4.7,14.5,0.1
Blake Wesley,SAS,20,G,29,25,49.4,1.7,3.0,58.1,56.6,1.5,17.2,0.0
JaVale McGee,DAL,35,C-F,36,35,57.2,2.0,3.0,66.4,61.2,5.1,8.0,0.4
Vlatko Cancar,DEN,25,F,45,41,49.3,2.0,3.0,66.9,59.3,7.7,15.5,0.1
James Bouknight,CHA,22,G,23,20,48.6,1.7,3.0,57.4,58.3,-0.9,13.1,0.1
Ricky Rubio,CLE,32,G,26,24,48.4,1.5,3.0,51.9,57.7,-5.8,17.3,0.1
Eugene Omoruyi,DET,26,F,33,29,48.5,1.5,2.9,51.5,59.7,-8.2,15.3,0.0
Seth Curry,BKN,32,G,54,49,41.0,1.9,2.9,62.9,58.0,4.9,20.8,0.1
Stanley Johnson,SAS,26,F-G,29,28,49.1,1.5,2.9,51.8,58.4,-6.6,15.6,0.1
Terence Davis,SAC,25,G,55,50,50.6,1.8,2.9,60.9,58.1,2.7,13.1,0.1
Max Christie,LAL,20,G,33,30,40.5,1.6,2.9,53.1,58.7,-5.6,13.3,0.1
Frank Ntilikina,DAL,24,G,38,36,52.9,1.6,2.9,55.5,58.5,-3.0,11.8,0.1
Jake LaRavia,MEM,21,F,32,27,48.7,1.5,2.9,52.2,57.4,-5.3,11.8,0.1
Robin Lopez,CLE,34,C,31,26,56.1,1.7,2.8,60.2,61.7,-1.5,7.5,0.1
Derrick Jones Jr.,CHI,26,F,53,47,47.9,1.6,2.8,56.0,58.6,-2.6,13.9,0.3
Dru Smith,BKN,25,G,10,8,48.3,1.5,2.8,53.6,59.7,-6.1,12.4,0.2
Rodney McGruder,DET,31,G,30,27,46.1,1.8,2.8,66.3,59.4,6.9,16.4,0.1
Julian Champagnie,SAS,21,F,8,7,51.2,1.3,2.8,45.5,58.7,-13.2,13.1,0.1
Kendrick Nunn,WAS,27,G,55,51,46.0,1.6,2.8,60.3,59.2,1.1,13.3,0.0
Duane Washington Jr.,NYK,23,G,28,25,49.0,1.6,2.8,58.4,59.9,-1.4,12.7,0.1
Olivier Sarr,OKC,24,C,4,4,61.1,1.5,2.8,54.5,59.7,-5.2,11.8,0.4
Andre Iguodala,GSW,39,G-F,8,8,43.1,1.8,2.8,63.6,57.7,6.0,14.1,0.1
Devonte' Graham,SAS,28,G,67,57,41.8,1.9,2.8,67.9,58.3,9.7,18.0,0.1
George Hill,IND,36,G,42,36,38.9,1.5,2.7,53.9,56.7,-2.7,18.4,0.1
Will Barton,TOR,32,G,48,41,49.8,1.9,2.7,68.7,59.2,9.5,18.1,0.1
Anthony Gill,WAS,30,F,40,33,49.1,1.6,2.7,58.7,60.0,-1.3,9.9,0.2
Gary Payton II,GSW,30,G,15,13,45.1,1.7,2.7,63.4,60.7,2.7,17.0,0.1
Isaiah Roby,SAS,25,F,41,33,52.1,1.7,2.7,64.0,59.9,4.0,11.3,0.1
Moussa Diabate,LAC,21,F,17,15,54.8,1.5,2.7,56.5,59.1,-2.6,9.6,0.3
Matisse Thybulle,POR,26,G-F,62,51,47.1,1.6,2.7,60.7,57.7,3.0,16.1,0.0
Moses Brown,BKN,23,C,33,29,48.4,1.3,2.7,49.4,61.0,-11.5,8.5,0.1
Shake Milton,PHI,26,G-F,69,60,43.5,1.6,2.7,57.5,56.9,0.7,20.2,0.1
Danuel House Jr.,PHI,29,F-G,44,38,46.7,1.7,2.7,62.2,58.3,3.8,14.3,0.2
Dewayne Dedmon,PHI,33,C,35,34,50.5,1.3,2.7,50.0,60.9,-10.9,11.0,0.3
Moses Moody,GSW,20,G,56,49,51.9,1.6,2.7,59.3,58.1,1.3,12.9,0.1
Joe Ingles,MIL,35,F-G,40,33,40.7,1.5,2.7,57.0,58.6,-1.6,23.1,0.1
Jarrell Brantley,UTA,26,F,3,2,66.7,0.3,2.7,12.5,60.4,-47.9,7.0,0.5
Caleb Houstan,ORL,20,G,41,37,50.2,1.5,2.7,55.0,58.8,-3.7,15.2,0.0
Saben Lee,PHX,23,G,20,19,45.7,1.9,2.6,69.8,57.4,12.4,13.7,0
Brandon Boston Jr.,LAC,21,G,19,16,54.3,1.5,2.6,56.0,57.5,-1.5,11.8,0
Evan Fournier,NYK,30,G-F,22,19,40.4,1.7,2.6,64.9,56.6,8.3,18.0,0.1
Bryce McGowens,CHA,20,G,34,32,47.8,1.3,2.6,51.1,56.0,-4.8,15.0,0.2
Damian Jones,UTA,27,C,27,26,44.9,1.3,2.6,50.0,61.0,-11.0,9.6,0.3
Taj Gibson,WAS,37,F,42,36,55.7,1.6,2.6,63.9,61.6,2.3,9.8,0.1
Trent Forrest,ATL,24,G,18,15,41.4,1.5,2.6,58.7,58.7,0.0,12.7,0.1
Juan Toscano-Anderson,UTA,29,F,40,34,42.4,1.4,2.5,54.5,60.1,-5.6,12.0,0.1
Jordan McLaughlin,MIN,26,G,36,32,47.4,1.5,2.5,59.3,56.2,3.1,15.9,0.0
MarJon Beauchamp,MIL,22,F,42,35,46.3,1.4,2.5,56.6,57.3,-0.7,13.5,0.0
Davis Bertans,DAL,30,F,41,38,53.1,1.4,2.5,55.3,59.2,-3.8,10.6,0.1
Udonis Haslem,MIA,42,F,6,6,71.4,1.0,2.5,40.0,61.0,-21.0,7.8,0.1
Serge Ibaka,MIL,33,F,16,16,36.7,1.3,2.5,52.5,58.7,-6.2,11.6,0.1
Jaxson Hayes,NOP,22,C-F,42,32,41.3,1.5,2.5,61.5,59.9,1.6,13.4,0.2
Payton Pritchard,BOS,25,G,39,32,46.8,1.4,2.5,58.3,55.4,2.9,12.5,0.0
Jaden Hardy,DAL,20,G,37,28,45.5,1.7,2.5,70.3,59.2,11.1,14.3,0.0
Cedi Osman,CLE,27,F,69,60,43.7,1.4,2.5,58.0,57.4,0.6,20.7,0.1
Aaron Holiday,ATL,26,G,56,48,45.5,1.4,2.5,57.7,57.6,0.1,13.7,0.1
Amir Coffey,LAC,25,G-F,36,29,48.4,1.4,2.4,56.8,59.0,-2.1,13.0,0.1
Miles McBride,NYK,22,G,52,40,41.7,1.2,2.4,48.4,57.0,-8.6,11.7,0.1
Meyers Leonard,MIL,31,F-C,5,4,36.4,1.2,2.4,50.0,59.9,-9.9,8.5,0
Mamadi Diakite,CLE,26,F,16,11,57.6,1.4,2.4,57.9,59.6,-1.7,6.7,0.3
Goran Dragic,MIL,36,G,51,45,51.9,1.4,2.4,58.7,57.2,1.5,15.4,0.0
Keon Johnson,POR,21,G,30,23,54.2,1.3,2.4,54.9,57.2,-2.3,9.6,0.1
Lindy Waters III,OKC,25,F,36,33,41.3,1.3,2.4,56.5,59.1,-2.7,12.8,0.2
Richaun Holmes,SAC,29,F,33,28,57.8,1.5,2.4,62.8,61.1,1.7,8.6,0.1
TyTy Washington Jr.,HOU,21,G,29,24,43.9,1.5,2.3,64.7,57.2,7.5,13.8,0.0
Micah Potter,UTA,24,C,3,3,63.6,1.3,2.3,57.1,56.8,0.4,6.0,0
Jabari Walker,POR,20,F,42,32,57.6,1.2,2.3,52.0,59.0,-6.9,9.0,0.1
Wesley Matthews,MIL,36,G,42,36,40.5,1.4,2.3,58.2,59.5,-1.3,15.5,0.1
Kevin Knox II,POR,23,F,50,39,44.4,1.3,2.3,54.8,59.1,-4.3,12.8,0.1
Simone Fontecchio,UTA,27,F,38,32,51.2,1.4,2.3,60.9,59.1,1.9,13.1,0.2
Udoka Azubuike,UTA,23,C-F,28,21,51.2,1.3,2.3,54.7,61.2,-6.5,7.1,0.1
Malachi Flynn,TOR,24,G,44,37,43.7,1.3,2.3,59.0,58.2,0.8,13.2,0.0
Josh Minott,MIN,20,F,11,7,58.1,0.9,2.3,40.0,52.1,-12.1,6.6,0.1
Duncan Robinson,MIA,28,F,35,29,44.1,1.5,2.3,68.4,59.2,9.1,16.5,0
Derrick Rose,NYK,34,G,27,23,44.5,1.2,2.3,52.5,56.7,-4.2,12.5,0.1
Kessler Edwards,SAC,22,F,24,20,42.2,1.2,2.3,51.9,60.7,-8.8,10.1,0.1
AJ Green,MIL,23,G,24,19,43.2,1.4,2.3,61.1,58.6,2.5,9.5,0
Omer Yurtseven,MIA,24,C,4,4,47.4,1.8,2.3,77.8,62.2,15.6,6.8,0.1
Edmond Sumner,BKN,27,G,47,41,49.8,1.3,2.2,58.1,59.6,-1.5,14.4,0.1
Kevon Harris,ORL,25,G,29,26,45.7,1.3,2.2,59.4,59.9,-0.5,12.4,0.1
Theo Pinson,DAL,27,G-F,25,21,56.1,1.5,2.2,69.1,59.0,10.1,6.6,0
Jamaree Bouyea,WAS,23,G,5,4,47.8,2.0,2.2,90.9,58.4,32.5,14.2,0.2
Buddy Boeheim,DET,23,F,6,5,40.6,1.5,2.2,69.2,64.0,5.2,9.9,0
Furkan Korkmaz,PHI,25,G-F,21,17,50.6,1.2,2.1,57.8,55.4,2.4,9.1,0.1
Matt Ryan,MIN,25,F,28,24,43.2,1.2,2.1,55.0,57.7,-2.7,9.3,0.1
Markieff Morris,DAL,33,F,32,28,51.9,1.2,2.1,55.9,58.3,-2.4,9.7,0.1
Kai Jones,CHA,22,C-F,34,26,46.4,0.9,2.1,42.3,59.5,-17.2,10.3,0.3
Ish Smith,DEN,34,G,29,26,49.2,1.4,2.1,66.7,58.2,8.5,8.8,0.1
David Duke Jr.,BKN,23,G,15,12,44.3,1.3,2.1,61.3,58.6,2.7,9.6,0.1
Noah Vonleh,BOS,27,F,19,13,45.3,1.1,2.0,51.3,58.9,-7.6,7.5,0.2
Patrick Baldwin Jr.,GSW,20,F,22,21,57.7,1.4,2.0,71.1,59.6,11.6,8.1,0.1
Admiral Schofield,ORL,25,F,29,25,40.1,1.3,2.0,64.4,59.4,5.0,11.9,0.1
Dalano Banton,TOR,23,F,26,23,48.6,1.2,2.0,59.6,59.5,0.1,9.3,0.2
Josh Christopher,HOU,21,G,51,43,41.5,1.2,2.0,59.8,58.8,1.0,11.6,0.1
Svi Mykhailiuk,CHA,25,G-F,18,16,45.6,1.2,2.0,58.3,55.5,2.8,9.2,0.1
Frank Kaminsky,HOU,29,F-C,29,27,53.2,1.4,2.0,70.7,61.9,8.8,6.4,0.1
Khem Birch,SAS,30,C,19,17,42.5,1.2,1.9,62.2,60.7,1.5,8.1,0.1
Ish Wainright,PHX,28,F,49,40,42.6,1.2,1.9,63.2,58.5,4.7,15.3,0.2
Jamal Cain,MIA,24,F,14,9,34.6,1.4,1.9,70.4,56.5,13.9,12.4,0
Garrison Mathews,ATL,26,G,49,40,36.8,1.3,1.9,66.7,59.0,7.7,12.8,0.1
Nathan Knight,MIN,25,F-C,31,21,43.3,1.1,1.9,58.6,59.8,-1.1,7.9,0.1
Kira Lewis Jr.,NOP,21,G,20,16,49.3,1.2,1.9,64.9,61.1,3.8,9.8,0.1
KZ Okpala,SAC,23,F-G,30,20,42.9,1.0,1.8,53.7,59.1,-5.4,7.1,0.1
Garrett Temple,NOP,36,G-F,18,15,61.5,0.9,1.8,53.1,56.7,-3.6,6.8,0.0
Johnny Juzang,UTA,22,G,12,10,42.0,1.0,1.8,57.1,57.6,-0.4,11.4,0.0
Alize Johnson,SAS,26,F,4,3,63.6,0.3,1.8,14.3,52.8,-38.5,7.5,0
Jeff Dowtin Jr.,TOR,25,G,16,11,43.8,1.0,1.8,57.1,58.1,-1.0,9.8,0.1
Devon Dotson,WAS,23,G,4,3,46.7,0.8,1.8,42.9,57.5,-14.7,8.8,0
Raul Neto,CLE,30,G,40,29,40.5,1.0,1.8,55.7,54.8,0.9,10.0,0.1
Kendall Brown,IND,19,G,4,3,35.0,1.3,1.8,71.4,57.4,14.1,6.7,0
Obi Toppin,NYK,25,F,59,43,36.3,1.0,1.7,58.4,59.0,-0.6,14.3,0.1
John Butler Jr.,POR,20,F,10,8,63.0,0.9,1.7,52.9,59.6,-6.6,3.6,0.1
Kennedy Chandler,MEM,20,G,23,20,45.3,1.1,1.7,64.1,55.1,9.0,7.9,0.2
Terry Taylor,CHI,23,F,19,14,40.5,1.1,1.7,65.6,59.8,5.8,8.3,0.1
Patty Mills,BKN,34,G,38,32,41.2,1.1,1.7,68.3,58.0,10.2,13.6,0.1
Jonathan Isaac,ORL,25,F,11,10,48.6,0.9,1.6,55.6,60.7,-5.2,11.3,0.1
Wendell Moore Jr.,MIN,21,G,21,16,60.7,1.1,1.6,64.7,58.0,6.7,5.5,0.1
Keon Ellis,SAC,23,G,5,4,61.5,1.0,1.6,62.5,60.9,1.6,3.8,0.1
Scotty Pippen Jr.,LAL,22,G,5,4,66.7,0.4,1.6,25.0,46.0,-21.0,5.3,0.1
Davon Reed,LAL,27,G,35,31,42.5,0.9,1.5,61.1,56.9,4.2,8.4,0.1
Ryan Arcidiacono,POR,28,G,12,7,40.0,0.8,1.5,50.0,59.2,-9.2,7.2,0
Trevelin Queen,IND,26,G,6,5,50.0,0.8,1.5,55.6,57.8,-2.3,10.0,0.2
A.J. Lawson,DAL,22,G,6,5,39.1,1.2,1.5,77.8,58.2,19.5,4.8,0
Thanasis Antetokounmpo,MIL,30,F,19,14,50.9,0.7,1.5,46.4,58.6,-12.2,4.3,0.1
Jason Preston,LAC,23,G,11,7,48.5,0.9,1.4,62.5,60.9,1.6,9.4,0
Vit Krejci,ATL,22,G,16,11,50.0,0.9,1.4,60.9,60.2,0.7,5.3,0.0
Peyton Watson,DEN,20,G,7,4,62.5,1.0,1.4,70.0,58.9,11.1,3.1,0.1
Ryan Rollins,GSW,20,G,7,7,47.6,0.9,1.4,60.0,56.6,3.5,5.2,0.1
Bryn Forbes,MIN,29,G,24,18,39.1,0.8,1.4,55.9,58.1,-2.2,10.7,0.0
Cole Swider,LAL,23,F,5,4,33.3,1.2,1.4,85.7,59.5,26.2,6.7,0
Jordan Hall,SAS,21,G,8,6,36.7,1.3,1.4,90.9,56.1,34.8,9.2,0
Danny Green,CLE,35,G,8,7,35.5,0.9,1.4,63.6,58.3,5.3,9.8,0.1
Matthew Dellavedova,SAC,32,G,22,14,36.1,0.8,1.4,56.7,57.7,-1.1,6.3,0
Dalen Terry,CHI,20,F,20,14,42.4,0.8,1.3,64.0,57.0,7.0,5.6,0.2
Justin Jackson,BOS,27,F,13,10,40.0,0.4,1.2,31.3,58.1,-26.8,4.7,0.1
James Johnson,IND,36,F,14,8,34.0,0.9,1.2,70.6,61.0,9.6,8.7,0.1
PJ Dozier,SAC,26,G-F,5,5,75.0,0.4,1.2,33.3,58.4,-25.1,2.3,0.1
Alex Len,SAC,29,C,13,7,44.1,0.7,1.1,60.0,65.9,-5.9,3.2,0
Johnny Davis,WAS,21,G,16,11,41.9,0.9,1.1,77.8,58.2,19.5,8.1,0.1
Tyrese Martin,ATL,24,G,8,5,56.3,0.9,1.1,77.8,66.9,10.9,3.5,0
Kenneth Lofton Jr.,MEM,20,F,13,7,43.8,0.7,1.1,64.3,59.2,5.1,5.3,0.1
Facundo Campazzo,DAL,32,G,5,2,35.7,0.6,1.0,60.0,52.2,7.8,6.5,0
Jared Rhoden,DET,23,G,6,4,28.6,0.2,1.0,16.7,54.3,-37.7,9.2,0
Marko Simonovic,CHI,23,C,1,1,100,0.0,1.0,0.0,45.0,-45.0,NaN,NaN
Lindell Wigginton,MIL,24,G,2,2,66.7,1.0,1.0,100,66.1,33.9,4.2,0
Trevor Hudgins,HOU,24,G,3,2,42.9,0.7,1.0,66.7,55.9,10.8,5.6,0
Darius Days,HOU,23,F,3,2,50.0,0.3,1.0,33.3,60.0,-26.7,6.2,0
Deonte Burton,SAC,29,G-F,1,1,100,1.0,1.0,100,55.4,44.6,NaN,NaN
Vince Williams Jr.,MEM,22,G,9,5,69.2,0.6,1.0,55.6,57.7,-2.1,4.7,0
Xavier Cooks,WAS,27,,2,1,25.0,0.5,1.0,50.0,70.2,-20.2,NaN,NaN
Chima Moneke,SAC,27,F,1,1,25.0,1.0,1.0,100,68.6,31.4,NaN,NaN
Jack White,DEN,25,F,10,7,58.8,0.6,1.0,60.0,65.0,-5.0,3.2,0.1
Sam Merrill,CLE,26,G,1,1,100,0.0,1.0,0.0,45.7,-45.7,NaN,NaN
Greg Brown III,POR,21,F,10,7,45.5,0.3,1.0,30.0,56.6,-26.6,5.8,0.2
Boban Marjanovic,HOU,34,C,22,13,34.4,0.6,1.0,54.5,61.9,-7.3,5.0,0.0
Tyler Dorsey,DAL,27,G,2,1,66.7,1.0,1.0,100,59.7,40.3,NaN,NaN
Tony Bradley,CHI,25,C-F,11,9,55.0,0.7,1.0,72.7,61.1,11.6,2.8,0.1
Jaden Springer,PHI,20,G,10,6,40.9,0.5,0.9,55.6,57.0,-1.4,3.6,0.1
Isaiah Mobley,CLE,23,F,6,4,45.5,0.7,0.8,80.0,57.2,22.8,3.3,0.1
Leandro Bolmaro,UTA,22,F,10,6,29.6,0.4,0.8,50.0,60.1,-10.1,4.9,0
Sterling Brown,LAL,28,G-F,4,2,37.5,0.3,0.8,33.3,59.8,-26.4,6.0,0
Vernon Carey Jr.,WAS,22,C,6,4,50.0,0.0,0.7,0.0,53.0,-53.0,2.5,0.1
Dereon Seabron,NOP,22,G,5,3,42.9,0.4,0.6,66.7,64.6,2.1,NaN,NaN
Joe Wieskamp,TOR,23,G-F,5,2,23.1,0.0,0.6,0.0,64.8,-64.8,6.0,0
Dylan Windler,CLE,26,G-F,2,1,20.0,0.5,0.5,100,61.0,39.0,NaN,NaN
Ron Harper Jr.,TOR,22,F,4,2,40.0,0.0,0.5,0.0,56.1,-56.1,3.5,0
Mfiondu Kabengele,BOS,25,C,2,1,33.3,0.5,0.5,100,64.0,36.0,NaN,NaN
Quenton Jackson,WAS,24,G,3,1,25.0,0.3,0.3,100,70.2,29.8,NaN,NaN
