Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Kostas Papanikolaou,HOU,24,F,41,41,100,3.2,7.2,44.1,44.0,0.1,18.5,0.7,0.0,0.09
Jae Crowder,BOS,24,F,80,80,100,3.2,7.2,44.1,44.0,0.0,20.1,0.9,0.1,0.05
Ray McCallum,SAC,24,G,66,66,100,3.5,7.2,48.5,43.2,5.3,21.1,0.7,0.1,0
Henry Sims,PHI,25,C,72,72,100,3.5,7.2,48.3,46.4,1.9,19.2,0.5,0.0,0.01
O.J. Mayo,MIL,27,G,70,70,100,2.5,7.1,35.7,43.0,-7.3,23.9,0.8,0.1,0.06
Lavoy Allen,IND,26,F-C,61,61,100,3.2,7.1,45.5,45.9,-0.4,17.0,0.2,0.2,0
Greivis Vasquez,TOR,28,G,82,82,100,3.2,7.1,45.4,43.1,2.3,24.3,0.6,0.0,0.05
D.J. Augustin,OKC,27,G,82,82,100,3.1,7.1,43.9,42.4,1.5,24.0,0.6,0.0,0.09
Anthony Morrow,OKC,29,G,74,74,100,3.2,7.0,45.4,43.3,2.1,24.4,0.7,0.1,0
Jason Richardson,PHI,34,G,19,19,100,3.5,7.0,49.6,43.2,6.4,21.9,0.7,0.2,0
Devyn Marble,ORL,22,F,9,9,100,3.6,7.0,50.8,44.6,6.2,13.0,0.6,0.0,0
Trevor Booker,UTA,27,F,78,78,100,2.7,7.0,39.0,44.6,-5.6,19.8,0.5,0.3,0.05
Dante Exum,UTA,19,G,82,82,100,3.2,7.0,46.5,43.6,2.9,22.2,0.5,0.1,0.07
Kendrick Perkins,CLE,30,C,68,68,100,3.0,7.0,43.5,46.4,-3.0,16.9,0.2,0.2,0
Lou Williams,TOR,28,G,80,80,100,3.1,7.0,44.1,42.2,1.8,25.2,1.1,0.1,0.1
Derrick Williams,SAC,24,F,72,72,100,3.2,6.9,46.8,43.7,3.1,19.8,0.5,0.0,0
Cory Joseph,SAS,23,G,74,74,100,2.9,6.9,42.0,43.2,-1.2,18.3,0.6,0.1,0.03
Nick Collison,OKC,34,F,66,66,100,3.2,6.9,46.4,44.9,1.5,16.7,0.5,0.1,0.18
Andre Roberson,OKC,23,G,67,67,100,2.8,6.9,40.0,44.4,-4.3,19.2,0.8,0.2,0.01
Chase Budinger,MIN,27,F,63,63,100,3.2,6.9,46.7,43.5,3.1,19.2,0.7,0.1,0.06
Tony Snell,CHI,23,F,66,66,100,2.8,6.8,40.8,43.5,-2.7,19.6,0.4,0.0,0.01
Steve Blake,POR,35,G,80,80,100,3.0,6.8,44.2,42.6,1.6,18.9,0.5,0.0,0.06
Aron Baynes,SAS,28,C-F,69,69,100,2.9,6.8,43.6,46.3,-2.7,16.0,0.2,0.0,0.26
Jerryd Bayless,MIL,26,G,76,76,100,2.7,6.7,40.4,42.8,-2.4,22.3,0.8,0.1,0.04
Jodie Meeks,DET,27,G,60,60,100,2.8,6.7,41.1,42.2,-1.2,24.4,1.0,0.0,0.03
Tony Wroten,PHI,22,G,29,29,100,3.1,6.7,46.2,43.5,2.7,29.8,1.6,0.1,0.03
Evan Fournier,ORL,22,G,58,58,100,3.1,6.7,46.0,43.5,2.5,28.6,0.7,0.0,0.02
Rodney Hood,UTA,22,G-F,50,50,100,3.1,6.7,45.8,43.4,2.4,21.3,0.6,0.1,0.02
David Stockton,SAC,24,G,3,3,100,1.7,6.7,25.0,37.1,-12.1,11.0,0.7,0,0
Isaiah Thomas,BOS,26,G,67,67,100,2.7,6.7,40.5,42.3,-1.8,25.8,0.9,0.1,0.01
Lance Stephenson,CHA,24,G,59,59,100,3.1,6.7,46.6,43.7,2.9,25.8,0.6,0.1,0.03
Kyle O'Quinn,ORL,25,F-C,50,50,100,3.0,6.6,45.3,47.2,-1.9,16.2,0.6,0.3,0.02
Drew Gooden,WAS,33,F,48,48,100,2.8,6.6,42.6,44.7,-2.1,16.9,0.4,0.1,0.08
Luis Scola,IND,35,F,80,80,100,3.0,6.6,45.1,44.9,0.1,20.5,0.6,0.1,0.2
Ish Smith,PHI,26,G,44,44,100,3.1,6.6,46.6,43.4,3.1,15.1,0.7,0.1,0
Jonas Jerebko,BOS,28,F,74,74,100,2.7,6.6,41.1,44.7,-3.7,16.4,0.6,0.1,0.07
Shaun Livingston,GSW,29,G,77,77,100,2.5,6.6,38.2,42.5,-4.2,18.8,0.6,0.2,0.01
Omri Casspi,SAC,27,F,66,66,100,3.1,6.5,48.1,43.8,4.3,21.1,0.5,0.1,0
Vander Blue,LAL,22,G,2,2,100,2.0,6.5,30.8,40.5,-9.7,37.0,1.5,0,0
Kent Bazemore,ATL,25,G,72,72,100,2.8,6.5,42.6,43.0,-0.3,17.6,0.7,0.1,0.04
Joel Freeland,POR,28,C-F,42,42,100,2.7,6.5,42.3,46.2,-3.9,12.9,0.2,0.2,0.08
Reggie Evans,SAC,35,C-F,45,45,100,3.6,6.5,55.0,47.1,7.9,16.3,0.5,0.1,0.02
Devin Harris,DAL,32,G,76,76,100,2.5,6.5,39.2,42.9,-3.6,22.2,1.0,0.1,0.33
Jason Terry,HOU,37,G,76,76,100,2.6,6.5,40.3,43.2,-2.8,21.3,0.9,0.2,0
Shabazz Napier,MIA,23,G,48,48,100,3.3,6.4,50.5,43.3,7.2,19.8,0.8,0.0,0
Shawne Williams,DET,29,F,60,60,100,3.3,6.4,50.8,45.5,5.3,17.3,0.4,0.1,0.03
Kevin Seraphin,WAS,25,C,77,77,100,2.8,6.4,44.3,46.2,-1.9,15.6,0.1,0.3,0
Kosta Koufos,MEM,26,C,81,81,100,2.9,6.4,44.8,47.0,-2.2,16.6,0.4,0.2,0
Gerald Green,PHX,29,G-F,71,71,100,2.9,6.4,45.8,43.1,2.7,19.5,0.6,0.1,0.03
Perry Jones III,OKC,23,F,37,37,100,3.0,6.3,46.6,44.4,2.1,14.7,0.4,0.1,0
Nik Stauskas,SAC,21,G,70,70,100,2.8,6.3,43.7,42.3,1.3,15.4,0.3,0.1,0
Anthony Bennett,MIN,22,F,52,52,100,3.3,6.3,52.7,45.8,7.0,15.7,0.5,0.1,0.02
Udonis Haslem,MIA,35,F,60,60,100,3.3,6.3,52.6,46.1,6.6,16.0,0.3,0.0,0.21
Joey Dorsey,HOU,31,C-F,62,62,100,2.9,6.3,45.8,46.5,-0.7,12.4,0.6,0.1,0
Richard Jefferson,DAL,35,F,69,69,100,2.8,6.2,44.9,44.2,0.7,16.8,0.4,0.0,0.01
Caron Butler,DET,35,F,78,78,100,2.9,6.2,45.9,44.2,1.7,20.8,0.6,0.0,0
JaKarr Sampson,PHI,22,G-F,72,72,100,2.7,6.2,43.6,43.3,0.3,15.3,0.5,0.1,0.01
Aaron Gordon,ORL,19,F,46,46,100,2.5,6.2,40.7,44.8,-4.1,17.0,0.4,0.1,0.06
Ronnie Price,LAL,32,G,43,43,100,3.0,6.2,47.7,44.1,3.7,22.8,1.6,0.0,0.14
Quincy Pondexter,NOP,27,G-F,29,29,100,2.9,6.2,46.4,41.5,4.8,23.9,0.3,0.1,0.03
Gary Neal,MIN,30,G,54,54,100,2.8,6.2,45.8,42.9,2.9,22.1,0.4,0.0,0.06
Quincy Acy,NYK,24,F,65,65,100,2.5,6.2,41.3,45.2,-4.0,18.9,0.4,0.2,0.06
Brian Roberts,CHA,29,G,71,71,100,2.5,6.2,41.0,42.6,-1.7,18.5,0.5,0.0,0.08
Randy Foye,DEN,31,G,50,50,100,3.0,6.1,49.0,43.8,5.2,21.7,0.7,0.1,0.04
Chris Copeland,IND,31,F,42,42,100,2.7,6.1,44.0,44.5,-0.6,16.9,0.2,0.1,0
Austin Rivers,LAC,22,G,76,76,100,2.9,6.1,47.4,43.1,4.3,20.6,0.6,0.1,0.01
Danny Granger,PHX,32,F-G,29,29,100,2.8,6.1,46.3,43.8,2.5,20.4,0.4,0.1,0.07
Carl Landry,SAC,31,F,68,68,100,2.6,6.1,43.4,45.8,-2.4,17.0,0.2,0.0,0.01
Kevin Garnett,MIN,39,F-C,47,47,100,2.9,6.1,47.0,46.5,0.6,20.3,1.0,0.1,0
Dewayne Dedmon,ORL,25,C,54,54,100,2.5,6.1,41.3,46.8,-5.5,14.3,0.3,0.3,0.02
Norris Cole,NOP,26,G,74,74,100,2.5,6.0,41.5,43.3,-1.8,24.4,0.8,0.1,0.04
Markel Brown,BKN,23,G,41,41,100,3.0,6.0,49.0,42.5,6.5,16.6,0.7,0.2,0.04
Elijah Millsap,UTA,27,G,46,46,100,2.3,6.0,38.6,43.3,-4.7,19.7,1.2,0.1,0.02
Shawn Marion,CLE,37,G-F,56,56,100,2.3,6.0,39.0,43.7,-4.8,19.3,0.5,0.3,0
Ronny Turiaf,MIN,32,C,1,1,100,6.0,6.0,100,44.7,55.3,9.5,0,0,0
Garrett Temple,WAS,29,G,40,40,100,2.8,6.0,46.0,41.9,4.1,14.1,0.8,0.0,0
Chris Johnson,UTA,25,F,28,28,100,2.3,6.0,38.3,43.3,-5.0,18.2,0.9,0.0,0
Larry Drew II,PHI,25,G,12,12,100,2.9,5.9,49.3,43.7,5.6,18.2,0.5,0,0.17
Thabo Sefolosha,ATL,31,F-G,51,51,100,2.3,5.9,38.4,43.2,-4.7,18.8,1.0,0.2,0
Jamal Crawford,LAC,35,G,64,64,100,2.6,5.9,43.7,42.7,0.9,26.6,0.9,0.1,0
Willie Green,ORL,33,G,50,50,100,2.3,5.9,39.6,42.7,-3.1,18.3,0.5,0.1,0.08
Isaiah Canaan,PHI,24,G,42,42,100,2.5,5.8,43.0,43.1,-0.1,20.0,0.6,0.0,0.02
CJ McCollum,POR,23,G,60,60,100,2.2,5.8,38.5,42.6,-4.0,15.7,0.7,0.1,0
Joe Ingles,UTA,27,G-F,76,76,100,2.5,5.8,42.3,43.4,-1.1,21.2,0.9,0.1,0.01
Ryan Hollins,SAC,30,C,38,38,100,2.9,5.8,50.2,47.4,2.8,9.6,0.1,0.2,0.09
Nick Young,LAL,30,F-G,42,42,100,2.2,5.8,38.0,43.5,-5.5,23.8,0.5,0.1,0
Arinze Onuaku,MIN,27,F-C,4,4,100,2.5,5.8,43.5,48.7,-5.2,11.3,0.2,0.2,0
Matt Bonner,SAS,35,C-F,65,65,100,2.3,5.7,39.5,44.5,-4.9,13.0,0.1,0.0,0
Pero Antic,ATL,32,F-C,62,62,100,2.4,5.7,42.9,46.2,-3.3,16.5,0.3,0.1,0.19
Ricky Ledo,NYK,22,G,13,13,100,2.6,5.6,46.6,41.6,4.9,14.4,0.4,0.0,0
Festus Ezeli,GSW,25,C,45,45,100,2.6,5.6,46.4,46.8,-0.4,11.0,0.2,0.4,0.02
Otto Porter Jr.,WAS,22,F,73,73,100,2.2,5.6,38.9,42.7,-3.8,19.4,0.6,0.1,0
Alexey Shved,NYK,26,G,40,40,100,2.8,5.6,49.8,43.3,6.5,18.3,0.7,0.1,0
Marco Belinelli,SAS,29,F-G,61,61,100,2.7,5.6,47.6,43.9,3.8,22.4,0.5,0.0,0.03
Ramon Sessions,WAS,29,G,63,63,100,2.4,5.6,42.9,42.6,0.2,18.6,0.5,0,0
Jeffery Taylor,CHA,26,F,26,26,100,2.6,5.5,47.9,43.4,4.5,14.8,0.4,0.0,0
Mike Muscala,ATL,23,F-C,37,37,100,2.6,5.5,46.3,44.0,2.3,12.6,0.4,0.1,0.07
Thomas Robinson,PHI,24,F,51,51,100,2.5,5.5,44.7,44.8,-0.1,14.8,0.6,0.1,0.06
Cleanthony Early,NYK,24,F,34,34,100,2.7,5.5,48.4,44.1,4.3,16.6,0.6,0.1,0.03
Jeff Adrien,HOU,29,F,16,16,100,2.8,5.5,50.0,46.4,3.6,12.6,0.2,0.1,0.06
Jeremy Lamb,OKC,23,G,40,40,100,2.1,5.5,38.6,43.0,-4.4,13.5,0.4,0.1,0
Josh McRoberts,MIA,28,F,16,16,100,2.4,5.5,44.3,45.8,-1.5,17.4,0.7,0.1,0
James Michael McAdoo,GSW,22,F,12,12,100,2.6,5.5,47.0,44.4,2.5,9.1,0.3,0.3,0
Dennis Schroder,ATL,21,G,75,75,100,2.4,5.5,44.2,42.6,1.5,19.7,0.6,0.1,0.16
Elton Brand,ATL,36,F-C,34,34,100,2.5,5.5,45.7,45.3,0.4,13.5,0.5,0.1,0.31
Andre Miller,SAC,39,G,77,77,100,2.2,5.5,39.8,42.3,-2.6,15.5,0.4,0.0,0.09
Pablo Prigioni,HOU,38,G,65,65,100,2.6,5.4,47.9,43.0,4.9,17.9,1.2,0.0,0.07
Sebastian Telfair,OKC,30,G,16,16,100,2.3,5.4,43.0,42.0,1.0,20.4,0.6,0,0
Mike Scott,ATL,26,F,67,67,100,2.3,5.3,43.7,44.0,-0.3,16.5,0.4,0.0,0.04
James Ennis III,MIA,24,F,58,58,100,2.6,5.3,48.2,43.2,5.0,17.0,0.4,0.1,0.05
Lance Thomas,NYK,27,F,58,58,100,2.3,5.3,42.7,44.0,-1.3,24.0,0.6,0.0,0
Clint Capela,HOU,21,C,10,10,100,2.1,5.3,39.6,44.0,-4.4,8.2,0.1,0.3,0
Jason Maxiell,CHA,32,F,60,60,100,2.3,5.3,42.5,46.2,-3.7,14.4,0.3,0.2,0.07
Greg Smith,DAL,24,C,33,33,100,2.6,5.3,49.4,46.1,3.3,8.6,0.2,0.1,0
JaVale McGee,DEN,27,C,23,23,100,2.9,5.3,55.4,46.6,8.8,11.1,0.1,0.2,0
Quincy Miller,DET,22,F,8,8,100,1.9,5.3,35.7,45.3,-9.6,12.0,0.7,0.4,0
Furkan Aldemir,PHI,23,F-C,40,40,100,2.6,5.3,49.5,45.0,4.5,13.2,0.4,0.1,0
Jordan Farmar,LAC,28,G,36,36,100,2.2,5.3,41.3,42.4,-1.1,14.7,0.6,0.1,0.03
Shannon Brown,MIA,29,G,4,4,100,2.5,5.3,47.6,44.4,3.2,17.8,0.8,0,0
Luke Babbitt,NOP,26,F,62,62,100,2.5,5.2,48.8,43.9,4.9,13.2,0.3,0.1,0
Sergey Karasev,BKN,21,G-F,32,32,100,2.3,5.2,44.0,42.4,1.6,17.3,0.7,0.0,0.09
Joffrey Lauvergne,DEN,23,F-C,21,21,100,2.5,5.2,47.7,45.7,2.0,11.2,0.3,0.1,0
Cory Jefferson,BKN,24,F,42,42,100,2.3,5.2,43.6,44.3,-0.7,10.6,0.2,0.1,0.02
Jon Leuer,MEM,26,F,60,60,100,2.2,5.2,42.4,44.6,-2.1,13.1,0.3,0.0,0.03
Joel Anthony,DET,32,C,42,42,100,2.2,5.2,42.4,45.0,-2.6,8.5,0.2,0.3,0
PJ Hairston,CHA,22,G-F,44,44,100,2.4,5.2,46.3,43.3,3.0,15.3,0.5,0.1,0.04
J.J. Barea,DAL,31,G,73,73,100,2.2,5.1,42.7,42.7,0.0,17.7,0.4,0.0,0.03
Tyler Hansbrough,TOR,29,F-C,71,71,100,2.5,5.1,50.1,45.9,4.2,14.3,0.4,0.1,0.12
Paul George,IND,25,F-G,6,6,100,1.8,5.0,36.7,42.5,-5.9,15.2,0.8,0.0,0
Mike Miller,CLE,35,G-F,44,44,100,2.0,5.0,40.9,43.2,-2.3,13.5,0.3,0.0,0.02
Jamaal Franklin,DEN,23,G,1,1,100,3.0,5.0,60.0,39.3,20.7,4.3,0,0.0,0
Dorell Wright,POR,29,F,44,44,100,2.3,5.0,46.6,43.7,2.9,12.3,0.4,0.1,0.02
Gary Harris,DEN,20,G,50,50,100,2.3,5.0,45.6,43.4,2.2,13.1,0.7,0.1,0
Vince Carter,MEM,38,G-F,63,63,100,2.1,4.9,42.8,43.5,-0.8,16.5,0.7,0.1,0.09
Archie Goodwin,PHX,20,G,36,36,100,2.3,4.9,47.2,43.5,3.7,13.0,0.4,0.1,0.02
Francisco Garcia,HOU,33,G-F,13,13,100,1.9,4.9,39.1,44.4,-5.3,14.3,0.6,0.2,0.07
Toney Douglas,NOP,29,G,11,11,100,2.1,4.9,42.6,42.0,0.6,14.8,0.9,0.2,0
Shelvin Mack,ATL,25,G,54,54,100,2.2,4.9,44.7,41.5,3.2,15.1,0.5,0.0,0.07
Glen Davis,LAC,29,F-C,68,68,100,2.3,4.9,46.4,45.6,0.8,12.2,0.6,0.1,0.14
Kendall Marshall,MIL,23,G,26,26,100,1.9,4.9,39.4,41.6,-2.2,14.9,0.8,0,0
Malcolm Thomas,PHI,26,F,16,16,100,2.8,4.9,56.4,44.7,11.7,11.4,0.2,0.1,0
Will Barton,DEN,24,G,54,54,100,1.8,4.8,37.8,43.4,-5.6,17.0,0.8,0.1,0
Nick Calathes,MEM,26,G,54,54,100,1.8,4.8,37.4,42.8,-5.4,14.4,1.1,0.1,0.02
Phil Pressey,BOS,24,G,43,43,100,2.2,4.8,45.7,42.1,3.5,12.0,0.6,0.1,0.04
Dwight Buycks,LAL,26,G,6,6,100,2.3,4.8,48.3,43.0,5.3,20.5,0.5,0,0
Charlie Villanueva,DAL,30,F,58,58,100,2.3,4.8,48.0,44.7,3.3,10.6,0.2,0.1,0.02
Will Bynum,WAS,32,G,5,5,100,3.0,4.8,62.5,41.2,21.3,9.6,0.1,0.0,0
Maurice Harkless,ORL,22,F,44,44,100,2.1,4.8,44.5,44.1,0.4,15.0,0.7,0.0,0.04
Travis Wear,NYK,24,F,48,48,100,2.0,4.8,42.6,43.3,-0.7,13.2,0.3,0.1,0
Damjan Rudez,IND,29,F,64,64,100,2.2,4.8,45.6,42.8,2.7,15.4,0.2,0.0,0.03
Andrew Nicholson,ORL,25,F,38,38,100,2.2,4.8,45.9,45.1,0.8,12.3,0.1,0.0,0.05
Kenyon Martin,MIL,37,F,7,7,100,1.6,4.7,33.3,45.0,-11.6,9.5,0.5,0.1,0
Luke Ridnour,ORL,34,G,43,43,100,1.9,4.7,41.8,41.8,-0.1,14.5,0.4,0.0,0.02
Patty Mills,SAS,26,G,51,51,100,2.0,4.7,42.6,42.1,0.5,15.7,0.5,0.0,0.08
T.J. Warren,PHX,21,F,36,36,100,2.0,4.6,42.5,44.0,-1.5,NaN,NaN,NaN,NaN
Manu Ginobili,SAS,37,G,70,70,100,2.0,4.6,42.5,44.5,-1.9,22.7,1.0,0.1,0.1
Austin Daye,ATL,27,F,28,28,100,2.1,4.6,46.1,42.7,3.4,10.1,0.4,0.1,0.06
Noah Vonleh,CHA,19,F,22,22,100,2.0,4.5,44.0,43.7,0.3,10.4,0.2,0.1,0
Lester Hudson,LAC,30,G,4,4,100,1.8,4.5,38.9,40.4,-1.5,11.2,1.2,0.0,0
Allen Crabbe,POR,23,F,47,47,100,1.8,4.5,40.5,42.5,-2.0,13.4,0.4,0.2,0
Bernard James,DAL,30,C,15,15,100,1.5,4.5,32.8,46.0,-13.1,9.9,0.1,0.4,0
Joe Harris,CLE,23,G,39,39,100,2.3,4.4,51.8,42.7,9.1,9.7,0.1,0.0,0
Hedo Turkoglu,LAC,36,F,53,53,100,1.9,4.4,43.3,44.1,-0.8,11.4,0.3,0.0,0
Jorge Gutierrez,MIL,26,G,14,14,100,1.6,4.3,38.3,41.1,-2.7,8.7,0.3,0,0.05
Justin Holiday,GSW,26,G,52,52,100,1.8,4.3,41.2,42.3,-1.1,11.1,0.7,0.1,0
AJ Price,CLE,28,G,22,22,100,1.9,4.2,46.2,41.9,4.3,12.4,0.3,0,0.08
Earl Clark,BKN,27,F,10,10,100,1.6,4.2,38.1,43.7,-5.6,9.3,0.3,0.1,0
Nate Wolters,MIL,24,G,17,17,100,1.6,4.2,38.0,41.6,-3.6,11.8,0.4,0.1,0.05
James Jones,CLE,34,F,49,49,100,2.3,4.2,54.4,43.6,10.8,11.7,0.2,0.1,0.04
Gerald Wallace,BOS,32,F,25,25,100,2.1,4.2,51.0,44.4,6.6,8.9,0.5,0.0,0.03
Nate Robinson,DEN,31,G,41,41,100,1.4,4.1,35.1,42.4,-7.2,14.1,0.5,0.1,0
Landry Fields,TOR,27,G-F,20,20,100,1.9,4.1,46.3,43.8,2.5,8.3,0.4,0,0.04
Jerome Jordan,BKN,28,C,38,38,100,1.8,4.0,45.5,46.0,-0.6,8.7,0.2,0.0,0
Tyler Ennis,MIL,20,G,31,31,100,1.5,4.0,37.6,42.6,-5.0,12.5,0.5,0.1,0
Elliot Williams,PHI,26,G,8,8,100,2.3,4.0,56.3,42.0,14.3,9.2,0.3,0,0
Troy Daniels,CHA,23,G,34,34,100,1.7,4.0,41.9,41.9,0.0,8.4,0.1,0.0,0.02
Jeff Ayres,SAS,28,F-C,41,41,100,2.2,4.0,56.4,45.0,11.4,7.5,0.2,0.0,0.04
Jeff Withey,NOP,25,C,30,30,100,1.7,4.0,43.7,47.0,-3.3,7.0,0.1,0.1,0
E'Twaun Moore,CHI,26,G,40,40,100,1.7,3.9,43.3,43.1,0.3,9.0,0.4,0.1,0.02
Marcus Thornton,PHX,28,G,44,44,100,1.6,3.9,41.0,43.1,-2.0,15.0,0.6,0.0,0
Glenn Robinson III,PHI,21,G-F,26,26,100,2.0,3.9,50.0,40.6,9.4,7.5,0.2,0.0,0
John Lucas III,DET,32,G,16,16,100,1.8,3.9,45.2,42.0,3.2,13.0,0.4,0,0.05
Nick Johnson,HOU,22,G,23,23,100,1.5,3.9,39.3,43.2,-3.8,9.4,0.2,0.0,0
Dwight Powell,DAL,23,F,22,22,100,1.8,3.9,45.9,44.6,1.3,8.1,0.3,0.1,0
Jordan Adams,MEM,20,G,26,26,100,1.9,3.9,49.0,42.9,6.1,8.3,0.5,0.2,0
Jarnell Stokes,MEM,21,F-C,12,12,100,1.8,3.8,47.8,45.7,2.1,6.6,0.3,0.1,0.05
Bryce Cotton,UTA,22,G,12,12,100,2.0,3.8,52.2,42.3,9.9,10.6,0.3,0,0
Jimmer Fredette,NOP,26,G,43,43,100,1.7,3.8,45.1,42.4,2.7,10.2,0.3,0.0,0.04
Johnny O'Bryant III,MIL,22,F,31,31,100,1.9,3.8,49.2,44.9,4.3,10.8,0.1,0.1,0.12
John Jenkins,ATL,24,G,20,20,100,1.7,3.8,44.7,41.1,3.6,12.4,0.4,0,0.04
Spencer Dinwiddie,DET,22,G,30,30,100,1.7,3.8,44.2,42.0,2.2,13.4,0.6,0.1,0.03
Brendan Haywood,CLE,35,C,17,17,100,1.5,3.8,39.1,46.6,-7.5,5.4,0.1,0.2,0
Sean Kilpatrick,MIN,25,G,4,4,100,2.0,3.8,53.3,42.4,10.9,18.0,0.8,0,0
Kyle Anderson,SAS,21,F,28,28,100,1.8,3.7,48.1,42.8,5.3,10.8,0.5,0.1,0
Leandro Barbosa,GSW,32,G,65,65,100,1.7,3.7,46.1,42.4,3.6,14.9,0.6,0.1,0.03
Earl Barron,PHX,33,F-C,13,13,100,2.0,3.7,54.2,46.3,7.9,8.9,0.2,0.1,0.12
Raymond Felton,DAL,31,G,24,24,100,1.4,3.6,39.1,42.8,-3.7,9.7,0.4,0.1,0
Reggie Bullock,PHX,24,G,30,30,100,1.3,3.6,35.8,42.9,-7.1,9.4,0.3,0.1,0
Alonzo Gee,POR,28,F,49,49,100,1.3,3.6,36.5,44.0,-7.5,12.2,0.6,0.1,0
Jannero Pargo,CHA,35,G,7,7,100,1.1,3.6,32.0,43.0,-11.0,8.1,0,0,0.11
Martell Webster,WAS,28,F-G,28,28,100,1.7,3.5,48.5,42.1,6.4,11.0,0.2,0.0,0.03
Chuck Hayes,TOR,32,C-F,26,26,100,1.7,3.5,48.9,46.1,2.8,8.8,0.3,0.0,0.1
Nazr Mohammed,CHI,37,C,18,18,100,1.4,3.5,41.3,47.1,-5.8,5.6,0.2,0.0,0
Erick Green,DEN,24,G,32,32,100,1.8,3.5,50.0,43.5,6.5,9.5,0.3,0,0
Jeremy Evans,UTA,27,F,33,33,100,1.6,3.5,46.1,45.3,0.8,7.0,0.3,0.1,0.03
Shayne Whittington,IND,24,F-C,14,14,100,2.1,3.4,60.4,43.3,17.1,5.4,0.2,0.0,0
Steve Novak,OKC,32,F,24,24,100,1.9,3.4,55.6,43.5,12.1,5.6,0,0.0,0
Ben Gordon,ORL,32,G,50,50,100,1.5,3.4,44.0,42.0,2.1,14.1,0.2,0.0,0.02
Drew Gordon,PHI,24,C-F,7,7,100,1.7,3.3,52.2,44.8,7.4,7.9,0.1,0,0
Will Cherry,TOR,24,G,8,8,100,1.5,3.3,46.2,43.8,2.4,8.6,0.8,0.1,0
Gal Mekel,DAL,27,G,4,4,100,0.8,3.3,23.1,43.3,-20.2,10.8,0.5,0,0.25
Cartier Martin,DET,30,F,19,19,100,1.7,3.2,54.1,43.4,10.7,8.6,0.1,0.0,0.09
Doug McDermott,CHI,23,F,27,27,100,1.6,3.2,51.2,43.2,8.0,8.9,0.1,0.0,0
Jordan Hamilton,LAC,24,G-F,12,12,100,1.4,3.2,44.7,42.2,2.5,8.7,0.1,0,0
Darius Morris,BKN,24,G,27,27,100,1.4,3.1,45.2,42.8,2.5,7.9,0.2,0,0
JaMychal Green,MEM,25,F,18,18,100,1.2,3.1,37.5,47.6,-10.1,6.8,0.2,0.1,0
John Salmons,NOP,35,F,20,20,100,1.8,3.1,56.5,44.2,12.3,12.9,0.4,0.0,0
Brandon Rush,GSW,29,G-F,31,31,100,1.6,3.1,52.6,41.9,10.7,8.2,0.2,0.2,0
James Young,BOS,19,G-F,29,29,100,1.4,3.0,47.7,42.9,4.9,10.7,0.3,0.0,0
Patrick Christopher,MEM,27,G,3,3,100,2.3,3.0,77.8,42.6,35.2,7.2,0.2,0,0
Kalin Lucas,MEM,26,G,1,1,100,2.0,3.0,66.7,41.1,25.6,6.0,1.0,0,0
Ognjen Kuzmic,GSW,25,C,12,12,100,1.7,2.9,57.1,46.0,11.1,4.5,0.1,0.1,0
Gigi Datome,BOS,27,F,18,18,100,1.1,2.9,36.5,43.5,-7.0,10.0,0.1,0.0,0.14
Victor Claver,POR,26,F,7,7,100,1.4,2.9,50.0,44.0,6.0,7.6,0.1,0.0,0
DeJuan Blair,WAS,26,C-F,18,18,100,1.3,2.8,47.1,44.9,2.1,6.2,0.2,0.0,0.03
Shavlik Randolph,PHX,31,F,18,18,100,1.4,2.8,49.0,45.2,3.8,6.0,0.2,0.0,0.14
Xavier Henry,LAL,24,F-G,9,9,100,1.2,2.8,44.0,40.2,3.8,9.6,0.3,0,0
Darius Miller,NOP,25,F,4,4,100,1.0,2.8,36.4,45.4,-9.0,8.6,0.2,0,0
Ian Clark,DEN,24,G,20,20,100,1.0,2.5,39.2,42.9,-3.6,6.4,0.3,0.1,0
Grant Jerrett,UTA,21,F,6,6,100,1.2,2.5,46.7,43.1,3.5,6.4,0.2,0.0,0
Reggie Williams,SAS,28,F,15,15,100,1.3,2.5,51.4,43.2,8.2,5.2,0.1,0,0
Jack Cooley,UTA,24,F,15,15,100,1.1,2.5,43.2,43.1,0.1,5.4,0.4,0.1,0.06
Miroslav Raduljica,MIN,27,C,5,5,100,1.6,2.4,66.7,46.8,19.9,4.6,0.2,0,0
Chris Douglas-Roberts,LAC,28,G,8,8,100,1.5,2.3,66.7,43.3,23.4,8.5,0.1,0,0
Glen Rice,WAS,24,G-F,5,5,100,1.4,2.2,63.6,41.1,22.6,8.6,0,0,0
Andrei Kirilenko,BKN,34,F,6,6,100,0.8,2.2,38.5,43.2,-4.8,5.1,0.1,0,0
Dahntay Jones,LAC,34,G-F,17,17,100,0.9,2.1,44.4,41.8,2.6,3.7,0.1,0,0.09
Sim Bhullar,SAC,22,C,1,1,100,1.0,2.0,50.0,53.3,-3.3,1.0,0,0.3,0
David Wear,SAC,24,F,2,2,100,1.0,2.0,50.0,42.8,7.3,3.5,0,0,0
Russ Smith,MEM,24,G,8,8,100,0.6,2.0,31.3,41.8,-10.6,5.4,0.2,0,0
Tyrus Thomas,MEM,28,F,1,1,100,0.0,2.0,0.0,36.8,-36.8,3.5,0,0,0
