Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Tim Frazier,NOP,26,G,65,59,31.2,1.6,2.6,60.9,55.1,5.9,23.5,0.0
Brandon Rush,MIN,31,G-F,43,36,37.3,1.5,2.6,58.0,56.6,1.4,21.9,0.3
Chinanu Onuaku,HOU,20,F-C,5,5,50.0,1.8,2.6,69.2,58.0,11.3,10.4,0.2
Gary Payton II,MIL,24,G,5,4,39.4,1.4,2.6,53.8,59.7,-5.9,16.5,0.7
JJ Redick,LAC,33,G,78,72,31.7,1.8,2.6,68.3,56.9,11.4,28.2,0.1
Quincy Acy,BKN,26,F,36,31,41.5,1.5,2.6,57.0,55.1,1.9,14.7,0.3
Jordan Crawford,NOP,28,G,19,17,38.9,1.7,2.6,67.3,55.9,11.4,23.3,0.3
Wesley Matthews,DAL,30,G-F,72,65,25.0,1.5,2.6,58.4,56.1,2.3,34.2,0.1
Zach LaVine,MIN,22,G,47,43,30.0,1.7,2.6,65.3,56.7,8.6,37.2,0.1
Ron Baker,NYK,24,G,48,40,41.8,1.2,2.6,48.0,54.7,-6.8,16.5,0.2
Damian Jones,GSW,22,C,9,8,63.9,1.0,2.6,39.1,57.1,-18.0,8.5,0.1
Nick Young,LAL,32,G-F,60,52,34.2,1.7,2.5,67.3,56.1,11.2,25.9,0.2
JR Smith,CLE,31,G,41,39,30.5,1.5,2.5,60.6,55.7,4.8,29.0,0.2
Jordan Clarkson,LAL,25,G,82,73,29.6,1.7,2.5,65.9,55.3,10.5,29.2,0.0
Deron Williams,CLE,33,G,62,54,30.9,1.7,2.5,65.6,55.1,10.5,25.9,0.1
Richard Jefferson,CLE,37,F,79,69,32.1,1.5,2.5,60.5,54.8,5.7,20.4,0.1
Michael Beasley,MIL,28,F,55,52,39.5,1.4,2.5,54.7,55.6,-0.9,16.7,0.4
Sean Kilpatrick,BKN,27,G,69,60,33.7,1.7,2.5,66.7,56.2,10.4,25.1,0.1
Jarell Martin,MEM,23,F,41,33,50.7,1.5,2.5,58.3,54.0,4.2,13.3,0.2
Kelly Oubre Jr.,WAS,21,F,76,64,36.5,1.5,2.5,61.6,55.4,6.1,20.3,0.1
Elijah Millsap,PHX,29,G-F,2,2,55.6,1.0,2.5,40.0,48.4,-8.4,11.5,0
Kevin Seraphin,IND,27,F-C,43,40,45.1,1.2,2.5,46.7,57.1,-10.4,11.4,0.3
Thomas Robinson,LAL,26,F,45,39,50.7,1.5,2.5,59.8,56.8,3.0,11.7,0.1
Jamal Murray,DEN,20,G,81,71,32.9,1.5,2.5,59.2,55.0,4.2,21.5,0.2
Wayne Ellington,MIA,29,G,62,57,36.0,1.4,2.5,54.9,55.2,-0.3,24.2,0.0
Joel Anthony,SAS,34,C,13,12,61.5,1.5,2.5,59.4,54.4,5.0,6.4,0.2
Wesley Johnson,LAC,29,F,65,53,47.9,1.3,2.5,54.1,54.7,-0.7,11.9,0.3
Tyreke Evans,SAC,27,G-F,40,36,39.7,1.4,2.5,57.1,55.0,2.2,19.7,0.1
Dwyane Wade,CHI,35,G,60,50,32.2,1.5,2.4,62.3,55.4,7.0,29.9,0.4
T.J. McConnell,PHI,25,G,81,76,30.4,1.5,2.4,60.4,53.5,6.9,26.3,0.1
Lou Williams,HOU,30,G,81,69,36.7,1.5,2.4,63.6,54.9,8.6,24.6,0.2
AJ Hammons,DAL,24,C,17,14,65.1,1.2,2.4,51.2,57.4,-6.2,7.4,0.5
Derrick Jones Jr.,PHX,20,F,29,25,36.9,1.4,2.4,59.4,55.5,3.9,17.0,0.3
Seth Curry,DAL,26,G,69,61,27.2,1.4,2.4,59.8,55.9,3.8,29.0,0.0
Vince Carter,MEM,40,G-F,73,62,33.8,1.2,2.4,50.9,56.3,-5.4,24.7,0.2
Gary Harris,DEN,22,G,55,51,29.6,1.6,2.4,65.4,55.2,10.1,31.3,0.1
Caris LeVert,BKN,22,G-F,56,52,35.1,1.3,2.4,56.8,55.3,1.5,21.7,0.1
Shelvin Mack,UTA,27,G,54,46,31.0,1.4,2.4,57.5,55.0,2.4,21.9,0.0
Tony Allen,MEM,35,G-F,70,62,30.7,1.3,2.3,57.3,56.9,0.5,27.0,0.3
Kentavious Caldwell-Pope,DET,24,G,76,69,27.1,1.5,2.3,65.5,55.2,10.4,33.3,0.1
Derrick Williams,CLE,26,F,46,40,40.5,1.4,2.3,60.7,55.9,4.9,16.1,0.1
Michael Carter-Williams,CHI,25,G,44,38,36.9,1.0,2.3,42.6,55.5,-12.9,18.8,0.4
Udonis Haslem,MIA,37,F,14,14,72.7,1.4,2.3,59.4,55.2,4.2,8.1,0.1
Justin Holiday,NYK,28,G,82,74,33.7,1.4,2.3,61.3,56.0,5.3,20.0,0.2
Timothe Luwawu-Cabarrot,PHI,22,G-F,68,55,39.6,1.3,2.3,58.2,55.8,2.4,17.2,0.1
Alex Abrines,OKC,23,G-F,65,57,46.1,1.3,2.3,57.5,56.0,1.6,15.5,0.1
Gerald Henderson,PHI,29,G,71,66,30.2,1.4,2.2,61.6,56.0,5.7,23.2,0.1
Andrew Harrison,MEM,22,G,68,57,31.9,1.3,2.2,57.9,53.4,4.5,20.5,0.2
Maurice Ndour,NYK,25,F,25,18,50.0,1.2,2.2,55.4,55.9,-0.5,10.3,0.2
Tim Hardaway Jr.,ATL,25,G,78,67,25.4,1.2,2.2,52.9,55.6,-2.7,27.3,0.1
Taurean Prince,ATL,23,F,57,45,33.9,1.3,2.2,56.7,56.2,0.5,16.6,0.3
Patrick McCaw,GSW,21,G,65,52,42.5,1.4,2.2,63.4,56.1,7.4,15.1,0.2
Anderson Varejao,GSW,34,C,13,13,55.8,1.1,2.2,51.7,54.2,-2.5,6.6,0.1
Deyonta Davis,MEM,20,F,27,23,63.2,0.8,2.2,38.3,55.5,-17.2,6.6,0.3
Andrew Nicholson,BKN,27,F,37,31,53.6,1.3,2.2,57.3,54.4,2.9,9.0,0.1
Troy Williams,HOU,22,F,25,19,29.4,1.1,2.2,50.9,57.3,-6.4,18.6,0.3
Kyle Singler,OKC,29,F,28,23,48.0,1.3,2.2,57.4,56.6,0.8,12.0,0.1
Raymond Felton,LAC,33,G,80,67,30.0,1.3,2.2,59.8,54.1,5.6,21.2,0.1
Kevon Looney,GSW,21,F,50,43,47.8,1.1,2.2,49.5,54.3,-4.8,8.4,0.2
Kris Dunn,MIN,23,G,78,63,39.2,1.2,2.2,53.8,55.7,-1.8,17.1,0.3
Reggie Williams,NOP,30,F,6,5,46.4,1.3,2.2,61.5,56.6,5.0,13.2,0
Wayne Selden,MEM,22,G,12,10,36.6,1.2,2.2,53.8,52.6,1.2,16.9,0.1
Alex Poythress,PHI,23,F,6,6,36.1,1.0,2.2,46.2,57.5,-11.3,26.2,0.3
Justin Anderson,PHI,23,G-F,66,60,37.4,1.3,2.2,58.0,55.3,2.7,16.4,0.2
Kyle Anderson,SAS,23,G-F,61,56,42.0,1.2,2.2,54.5,54.3,0.2,14.2,0.2
Spencer Dinwiddie,BKN,24,G,57,49,28.0,1.2,2.2,54.5,54.3,0.1,22.6,0.2
Allen Crabbe,POR,25,G,79,70,31.4,1.4,2.1,63.5,54.8,8.7,28.5,0.1
Jeremy Lamb,CHA,25,G,61,51,31.1,1.4,2.1,66.2,56.1,10.1,18.4,0.3
Stephen Zimmerman,ORL,20,C,17,13,63.2,1.4,2.1,66.7,58.6,8.1,5.7,0.3
Jodie Meeks,ORL,29,G,36,31,31.8,1.3,2.1,63.2,55.6,7.5,20.5,0.1
Jerian Grant,CHI,24,G,60,49,35.9,1.2,2.1,55.6,55.4,0.2,16.3,0.1
Dante Exum,UTA,21,G,65,56,30.3,1.1,2.1,50.7,55.0,-4.2,18.6,0.1
Yogi Ferrell,DAL,24,G,46,37,28.1,1.5,2.1,69.8,54.6,15.2,26.0,0.1
Paul Pierce,LAC,39,F,25,21,41.9,1.2,2.1,59.6,55.9,3.7,11.1,0.1
Darren Collison,SAC,29,G,68,57,25.3,1.3,2.1,60.3,54.4,5.9,30.3,0.1
Brandon Knight,PHX,25,G,53,44,29.1,1.3,2.1,65.1,54.8,10.4,21.1,0.0
Anthony Bennett,BKN,24,F,19,16,41.1,1.4,2.0,66.7,55.7,11.0,11.5,0.1
Tony Parker,SAS,35,G,62,48,29.7,1.3,2.0,65.4,54.3,11.1,25.2,0.0
Jameer Nelson,DEN,35,G,74,64,23.3,1.3,2.0,63.6,56.0,7.6,27.3,0.1
Tomas Satoransky,WAS,25,G-F,54,42,44.3,1.0,2.0,50.5,53.2,-2.7,12.6,0.1
Joe Johnson,UTA,36,F-G,78,68,30.8,1.2,2.0,59.9,55.4,4.4,23.6,0.1
Johnny O'Bryant III,CHA,24,F-C,8,8,64.0,1.4,2.0,68.8,58.9,9.9,7.4,0.1
Delon Wright,TOR,25,G,26,21,37.4,1.1,2.0,53.8,53.7,0.2,16.5,0.3
Isaiah Taylor,HOU,22,G,4,3,53.3,1.0,2.0,50.0,51.5,-1.5,13.0,0.2
Joel Bolomboy,UTA,23,F,7,4,66.7,1.0,2.0,50.0,58.6,-8.6,4.4,0.2
Brice Johnson,LAC,23,F,3,3,75.0,1.0,2.0,50.0,62.3,-12.3,3.0,0.3
Jordan Hill,MIN,29,F-C,6,4,54.5,1.3,2.0,66.7,52.5,14.2,6.7,0
Brandon Bass,LAC,32,F,48,37,45.2,1.3,2.0,64.2,56.4,7.8,11.1,0.1
Randy Foye,BKN,33,G,67,56,35.5,1.0,2.0,52.3,55.5,-3.2,18.6,0.1
Troy Daniels,MEM,25,G,65,53,33.4,1.1,2.0,55.5,55.3,0.1,17.7,0.0
Denzel Valentine,CHI,23,G,55,42,35.5,1.0,2.0,51.9,55.5,-3.7,17.1,0.0
Semaj Christon,OKC,24,G,61,54,40.5,1.3,1.9,63.9,52.6,11.3,15.2,0.1
Nicolas Laprovittola,SAS,27,G,16,13,44.3,1.3,1.9,64.5,55.7,8.8,9.7,0
Jordan Mickey,BOS,22,F,17,12,50.0,1.3,1.9,66.7,54.4,12.3,5.6,0.2
DeAndre Liggins,DAL,29,G,49,36,38.8,1.2,1.9,61.1,54.6,6.4,12.5,0.1
Ben McLemore,SAC,24,G,59,44,29.3,1.2,1.9,63.2,56.3,6.9,19.3,0.0
Hollis Thompson,NOP,26,F,40,34,34.2,1.1,1.9,59.7,57.2,2.6,18.8,0.1
D.J. Augustin,ORL,29,G,78,66,33.1,1.3,1.9,65.3,54.2,11.2,19.7,0.2
Jonathon Simmons,SAS,27,G-F,74,62,37.6,1.2,1.9,62.4,55.6,6.9,17.8,0.3
Monta Ellis,IND,31,G,73,60,25.2,1.2,1.9,62.6,55.5,7.1,27.0,0.2
Arron Afflalo,SAC,31,G,61,51,26.2,1.3,1.9,66.4,57.0,9.4,25.9,0.1
Langston Galloway,SAC,25,G,72,58,30.4,1.1,1.9,56.6,54.6,2.1,20.2,0.1
James Jones,CLE,36,G-F,36,29,55.7,1.0,1.9,52.9,55.7,-2.8,7.9,0.1
Ryan Kelly,ATL,26,F,14,12,50.0,1.2,1.9,65.4,54.9,10.5,6.9,0.2
Wade Baldwin IV,MEM,21,G,29,26,37.5,1.1,1.9,61.1,52.7,8.4,12.3,0.1
Jarrod Uthoff,DAL,24,F,7,6,37.1,1.3,1.9,69.2,52.5,16.7,12.8,0.2
Jamal Crawford,LAC,37,G,82,67,30.5,1.1,1.9,61.8,55.0,6.8,26.3,0.1
Mario Hezonja,ORL,22,G-F,59,45,34.0,0.9,1.9,50.5,56.7,-6.3,14.8,0.2
Joe Ingles,UTA,29,F,80,67,28.7,1.0,1.8,56.5,56.5,-0.1,24.0,0.0
Brandon Jennings,WAS,27,G,81,65,31.2,1.2,1.8,67.6,55.2,12.4,22.2,0.0
Jaylen Brown,BOS,20,F,77,61,33.9,1.0,1.8,53.6,55.8,-2.2,17.2,0.2
Anthony Brown,ORL,24,F,11,9,32.8,1.1,1.8,60.0,53.4,6.6,14.5,0.1
Norman Powell,TOR,24,G,69,53,31.6,1.1,1.8,62.1,55.3,6.8,18.0,0.1
Daniel Ochefu,WAS,23,F,10,10,56.3,1.1,1.8,61.1,57.0,4.1,3.9,0
Shaun Livingston,GSW,31,G,76,64,36.2,1.1,1.8,59.9,55.1,4.8,17.7,0.1
Cameron Payne,CHI,22,G,30,23,37.0,1.2,1.8,64.8,54.1,10.7,14.9,0.0
Rashad Vaughn,MIL,20,G,34,26,42.7,1.0,1.8,55.7,55.2,0.5,11.2,0.2
Ty Lawson,SAC,29,G,69,57,26.3,1.1,1.8,63.1,54.5,8.6,25.1,0.1
Adreian Payne,MIN,26,F,17,11,52.6,1.0,1.8,56.7,54.9,1.8,7.5,0.3
Mike Dunleavy,ATL,36,G-F,53,44,33.9,0.8,1.8,45.2,55.7,-10.5,15.9,0.1
Nicolas Brussino,DAL,24,F,40,32,46.1,1.1,1.8,62.9,56.4,6.5,9.6,0.1
Marcelo Huertas,LAL,34,G,22,18,43.2,1.2,1.7,68.4,54.0,14.4,10.3,0.0
Archie Goodwin,BKN,22,G,15,12,31.0,0.9,1.7,50.0,53.0,-3.0,14.3,0.1
Raul Neto,UTA,25,G,32,25,35.7,0.8,1.7,49.1,53.5,-4.4,8.7,0.1
Isaiah Canaan,CHI,26,G,33,27,31.5,1.0,1.7,58.9,53.1,5.8,15.2,0.7
Patty Mills,SAS,28,G,80,67,28.1,1.1,1.7,62.5,55.0,7.5,21.9,0.4
Chasson Randle,NYK,24,G,24,17,32.5,1.0,1.7,62.5,54.7,7.8,11.5,0.0
Marco Belinelli,CHA,31,G-F,74,57,24.5,1.2,1.7,69.9,56.0,13.9,24.0,0.1
Jordan McRae,CLE,26,G,31,22,37.5,1.0,1.6,60.8,53.6,7.2,10.4,0.1
Terry Rozier,BOS,23,G,72,53,31.9,0.9,1.6,56.8,54.1,2.7,17.1,0.1
Lance Thomas,NYK,29,F,45,33,27.5,0.9,1.6,52.7,56.9,-4.2,21.0,0.1
CJ Miles,IND,30,F-G,75,59,26.9,0.9,1.6,56.1,56.5,-0.4,23.4,0.1
Sasha Vujacic,NYK,33,G,32,25,40.6,1.0,1.6,63.5,53.9,9.6,9.7,0.0
Nick Collison,OKC,36,F,19,14,59.6,0.7,1.6,45.2,55.5,-10.3,6.4,0.1
Chandler Parsons,MEM,28,F,34,28,31.6,1.1,1.6,65.5,57.1,8.3,19.9,0.1
Manu Ginobili,SAS,39,G,67,50,35.3,0.8,1.6,52.8,56.3,-3.5,18.7,0.1
Alec Burks,UTA,25,G,40,31,35.6,1.0,1.6,62.5,55.6,6.9,15.5,0.1
Anthony Morrow,CHI,31,G,40,27,40.5,0.9,1.6,59.4,56.2,3.2,14.6,0.0
Mindaugas Kuzminskas,NYK,27,F,64,48,35.4,1.0,1.6,64.6,56.1,8.5,14.9,0.1
Corey Brewer,LAL,31,F,82,60,33.6,1.1,1.6,69.3,56.1,13.2,15.6,0.2
Jared Sullinger,TOR,25,C-F,11,9,32.7,0.6,1.6,35.3,54.7,-19.4,10.7,0.2
Jose Calderon,ATL,35,G,37,28,31.3,1.1,1.5,73.7,55.8,17.9,13.1,0.3
Sergio Rodriguez,PHI,31,G,68,55,30.8,1.1,1.5,70.5,52.3,18.2,22.3,0.0
Shabazz Muhammad,MIN,24,F,77,57,35.5,0.9,1.5,61.0,57.1,3.9,19.4,0.1
Gerald Green,BOS,31,F,43,30,36.5,1.0,1.5,63.6,55.7,7.9,11.4,0.1
Tyler Ennis,LAL,22,G,44,32,36.2,0.8,1.5,55.2,54.9,0.3,11.1,0.0
Jordan Farmar,SAC,30,G,2,2,30.0,1.5,1.5,100,55.2,44.8,17.5,0
Sheldon Mac,WAS,24,G-F,22,16,32.7,1.0,1.5,66.7,53.8,12.9,9.6,0.1
Jarrett Jack,NOP,33,G,2,2,23.1,1.0,1.5,66.7,54.1,12.6,16.5,0
Malcolm Delaney,ATL,28,G,70,49,29.2,1.0,1.5,68.6,55.1,13.5,17.1,0.0
Rodney Stuckey,IND,31,G,38,29,30.5,0.8,1.5,56.1,55.6,0.6,17.8,0
Arinze Onuaku,ORL,29,F-C,4,4,75.0,1.3,1.5,83.3,54.3,29.0,3.5,0.1
Ben Bentil,DAL,22,F,2,2,75.0,1.0,1.5,66.7,58.0,8.6,3.3,0
Dejounte Murray,SAS,20,G,30,21,41.1,0.9,1.5,61.4,54.7,6.7,8.4,0.1
KJ McDaniels,BKN,24,G-F,40,27,36.5,0.7,1.4,50.0,54.8,-4.8,10.3,0.2
DeAndre' Bembry,ATL,22,F-G,30,19,35.8,0.8,1.4,53.5,56.4,-2.9,9.8,0.1
Jarell Eddie,PHX,25,G-F,5,4,28.0,0.8,1.4,57.1,54.8,2.3,12.4,0
Fred VanVleet,TOR,23,G,20,13,37.3,0.9,1.4,67.9,51.8,16.0,8.2,0.0
Tyler Ulis,PHX,21,G,54,38,25.2,0.9,1.4,62.7,56.1,6.6,18.4,0.0
Pat Connaughton,POR,24,G-F,32,18,37.6,0.8,1.4,54.5,56.9,-2.3,8.1,0.0
Aaron Brooks,IND,32,G,61,45,28.7,0.9,1.4,65.5,55.5,10.0,13.8,0.1
Beno Udrih,DET,34,G,35,24,27.6,1.0,1.4,70.8,51.8,19.0,14.4,0
Stanley Johnson,DET,21,F,71,52,26.8,0.7,1.4,51.5,55.6,-4.1,17.8,0.1
Jason Terry,MIL,39,G,74,56,24.8,0.8,1.4,61.4,54.6,6.8,18.4,0.1
C.J. Watson,ORL,33,G,56,38,28.1,0.9,1.4,69.7,55.2,14.5,16.3,0.0
Mike Scott,ATL,28,F,17,10,32.9,0.7,1.4,47.8,54.2,-6.4,10.8,0.1
Jonathan Gibson,DAL,29,G,15,8,26.7,0.9,1.3,70.0,52.8,17.2,13.6,0
Christian Wood,CHA,21,F,12,10,47.1,0.9,1.3,68.8,55.1,13.7,8.2,0.2
Chris McCullough,WAS,22,F,12,9,47.1,0.8,1.3,56.3,46.9,9.4,5.0,0.1
Norris Cole,OKC,28,G,9,6,36.4,1.1,1.3,83.3,56.8,26.6,9.6,0
Trey Burke,WAS,24,G,53,43,35.9,0.8,1.3,60.0,53.0,7.0,12.3,0.0
Ian Clark,GSW,26,G,72,51,30.1,1.0,1.3,73.4,55.1,18.3,14.8,0.0
Henry Ellenson,DET,20,F,17,8,35.5,0.7,1.3,50.0,53.8,-3.8,7.7,0.1
Bryn Forbes,SAS,23,G,22,15,38.4,0.8,1.3,60.7,55.7,5.0,7.9,0
Aaron Harrison,CHA,22,G,4,4,100,0.8,1.3,60.0,41.0,19.0,3.4,0
J.J. Barea,DAL,33,G,34,23,20.6,0.8,1.2,64.3,56.4,7.9,22.0,0.0
Metta World Peace,LAL,37,F,18,12,35.5,0.9,1.2,77.3,59.2,18.1,6.4,0.1
Damjan Rudez,ORL,31,F,34,24,40.6,0.9,1.2,78.0,57.8,20.2,7.0,0.0
Devin Harris,DAL,34,G,63,47,25.0,0.9,1.2,71.1,56.0,15.0,16.7,0.0
Diamond Stone,LAC,20,C,5,3,42.9,0.8,1.2,66.7,55.6,11.1,3.4,0.1
Quinn Cook,NOP,24,G,10,8,27.3,0.9,1.2,75.0,57.3,17.7,13.4,0
Darrun Hilliard,DET,24,G-F,28,18,28.7,0.7,1.2,57.6,53.4,4.1,9.8,0.1
Reggie Bullock,DET,26,F,27,14,22.3,0.6,1.1,54.8,52.9,1.9,15.1,0.1
Malik Beasley,DEN,20,G,14,9,30.8,0.7,1.1,62.5,57.3,5.2,7.5,0
Toney Douglas,MEM,31,G,22,14,24.5,0.7,1.1,60.0,53.6,6.4,16.4,0.0
Ramon Sessions,CHA,31,G,50,32,24.5,0.6,1.1,54.4,52.9,1.5,16.2,0.0
James Young,BOS,21,G-F,23,15,36.6,0.7,1.1,61.5,54.9,6.6,7.6,0.1
Briante Weber,CHA,24,G,17,10,30.6,0.9,1.1,78.9,53.7,25.2,10.2,0.1
Lance Stephenson,IND,26,G,17,12,22.1,0.5,1.1,42.1,55.4,-13.3,20.1,0.1
C.J. Wilcox,ORL,26,G,19,15,52.5,0.8,1.1,71.4,56.7,14.7,NaN,NaN
Alan Anderson,LAC,34,F-G,29,21,30.8,0.8,1.1,75.0,55.8,19.3,10.3,0
Leandro Barbosa,PHX,34,G,58,35,30.2,0.7,1.1,61.3,56.1,5.1,14.4,0.1
Marcus Thornton,WAS,30,G-F,33,18,23.6,0.6,1.1,57.1,55.4,1.7,17.4,0.1
Tyus Jones,MIN,21,G,49,35,26.8,0.8,1.1,71.2,54.0,17.2,12.9,0.1
Dahntay Jones,CLE,36,G-F,1,1,33.3,0.0,1.0,0.0,37.3,-37.3,12.0,0
Greivis Vasquez,BKN,30,G,3,3,30.0,0.3,1.0,33.3,51.9,-18.6,13.0,0
Axel Toupane,NOP,24,G-F,4,1,36.4,0.3,1.0,25.0,58.0,-33.0,11.8,0.2
Demetrius Jackson,BOS,22,G,3,2,60.0,0.3,1.0,33.3,56.2,-22.9,3.4,0
Jake Layman,POR,23,F,28,15,41.8,0.6,1.0,57.1,56.1,1.0,7.1,0.1
Malachi Richardson,SAC,21,G,20,11,28.2,0.7,1.0,70.0,56.6,13.5,9.0,0.4
Gary Neal,ATL,32,G,2,2,66.7,1.0,1.0,100,59.7,40.3,9.0,0
Manny Harris,DAL,27,G,3,2,60.0,0.7,1.0,66.7,55.5,11.1,6.2,0
Lamar Patterson,ATL,25,G-F,5,3,25.0,0.6,1.0,60.0,55.3,4.7,8.0,0
Brian Roberts,CHA,31,G,39,22,29.9,0.7,1.0,68.4,53.6,14.8,10.1,0.0
Kay Felder,CLE,22,G,35,20,26.8,0.5,0.9,51.5,51.1,0.4,9.2,0.1
Ronnie Price,PHX,34,G,10,7,30.0,0.6,0.9,66.7,55.1,11.5,9.6,0.1
Bobby Brown,HOU,32,G,13,7,33.3,0.5,0.8,63.6,54.6,9.0,4.9,0
Georges Niang,IND,24,F,12,7,35.7,0.5,0.8,60.0,52.9,7.1,4.0,0
Pierre Jackson,DAL,25,G,6,3,20.8,0.5,0.8,60.0,57.6,2.4,10.5,0
Marcus Georges-Hunt,ORL,23,G,4,2,18.8,0.8,0.8,100,57.3,42.7,9.6,0
Kyle Wiltjer,HOU,24,F,11,7,40.0,0.3,0.7,37.5,53.8,-16.3,3.1,0
Treveon Graham,CHA,23,G-F,23,11,24.6,0.5,0.7,68.8,55.4,13.3,7.0,0.1
Tim Quarterman,POR,22,G,12,7,30.8,0.4,0.7,62.5,55.9,6.7,5.0,0.1
John Jenkins,PHX,26,G,3,1,50.0,0.7,0.7,100,50.0,50.0,3.2,0
Joe Young,IND,25,G,21,9,29.5,0.4,0.6,69.2,56.6,12.6,4.1,0
Mike Miller,DEN,37,G-F,13,7,20.0,0.3,0.6,50.0,55.4,-5.4,7.5,0
Shabazz Napier,POR,25,G,40,20,18.2,0.4,0.6,62.5,55.3,7.2,9.7,0.0
Alonzo Gee,DEN,30,F,10,6,20.0,0.3,0.6,50.0,52.6,-2.6,6.8,0.1
Bruno Caboclo,TOR,21,F,5,2,21.4,0.2,0.6,33.3,62.0,-28.6,4.4,0
Larry Sanders,CLE,28,F-C,5,2,33.3,0.2,0.6,33.3,50.5,-17.2,2.6,0.2
Steve Novak,MIL,34,F,4,2,50.0,0.5,0.5,100,60.0,40.1,2.8,0
Jarnell Stokes,DEN,23,F-C,2,1,25.0,0.5,0.5,100,54.0,46.0,3.5,0
Patricio Garino,ORL,24,G-F,4,1,12.5,0.3,0.3,100,63.0,37.0,8.6,0
Michael Gbinije,DET,25,G-F,4,1,8.3,0.3,0.3,100,60.7,39.3,3.6,0
