Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Quinndary Weatherspoon,GSW,25,G,8,6,54.2,1.1,1.6,69.2,58.8,10.4,NaN,NaN
Isaiah Todd,WAS,20,F,8,8,54.2,1.3,1.6,76.9,58.9,18.0,NaN,NaN
Trey Burke,DAL,29,G,33,25,39.3,0.9,1.6,58.5,56.7,1.8,10.5,0
JaQuori McLaughlin,DAL,24,G,2,2,75.0,1.0,1.5,66.7,57.4,9.3,NaN,NaN
Anthony Lamb,HOU,24,F,2,2,100,0.5,1.5,33.3,59.5,-26.2,NaN,NaN
Trevon Scott,CLE,25,F,2,1,60.0,1.0,1.5,66.7,56.1,10.5,NaN,NaN
Brandon Knight,DAL,30,G,4,3,35.3,1.3,1.5,83.3,57.6,25.7,NaN,NaN
George King,DAL,28,F-G,4,3,54.5,1.0,1.5,66.7,67.3,-0.6,NaN,NaN
Rob Edwards,OKC,25,G,2,1,60.0,0.5,1.5,33.3,15.1,18.2,NaN,NaN
Skylar Mays,ATL,24,G,20,11,37.0,0.9,1.5,60.0,56.6,3.4,7.9,0
Jaden Springer,PHI,19,G,2,2,100,0.5,1.5,33.3,19.2,14.1,NaN,NaN
Joe Wieskamp,SAS,22,G-F,19,16,49.1,0.9,1.5,60.7,56.6,4.1,7.1,0.0
Kevin Pangos,CLE,29,G,17,12,44.6,0.7,1.5,48.0,55.9,-7.9,6.9,0
Yves Pons,MEM,23,F,9,7,54.2,0.6,1.4,38.5,55.6,-17.2,NaN,NaN
Gabriel Deck,OKC,27,F,7,5,38.5,0.7,1.4,50.0,58.4,-8.4,NaN,NaN
Jahmi'us Ramsey,SAC,21,G,16,13,44.0,1.0,1.4,72.7,57.4,15.3,7.1,0.1
Ryan Arcidiacono,NYK,28,G,8,6,35.5,0.8,1.4,54.5,52.5,2.0,NaN,NaN
Jalen Johnson,ATL,20,F,15,11,48.8,0.6,1.3,45.0,58.0,-13.0,5.5,0.2
Darren Collison,LAL,34,G,3,2,25.0,0.7,1.3,50.0,58.2,-8.2,NaN,NaN
Ish Wainright,PHX,27,F,35,28,41.4,0.7,1.3,54.3,58.2,-3.8,8.0,0.0
Sam Hauser,BOS,24,F,16,10,48.8,0.3,1.3,19.0,54.9,-35.8,6.1,0.1
Kevin Knox II,ATL,22,F,20,11,37.7,0.9,1.3,73.1,53.0,20.1,7.4,0.0
James Ennis III,DEN,31,F,7,5,42.9,0.6,1.3,44.4,58.0,-13.6,NaN,NaN
Tacko Fall,CLE,26,C,8,5,33.3,0.4,1.3,30.0,55.5,-25.5,NaN,NaN
Justin Jackson,PHX,27,F,4,3,55.6,0.5,1.3,40.0,58.7,-18.7,NaN,NaN
Devon Dotson,CHI,22,G,8,7,43.5,0.8,1.3,60.0,53.3,6.7,7.7,0
Marko Simonovic,CHI,22,C,8,6,38.5,0.5,1.3,40.0,57.6,-17.6,NaN,NaN
Jake Layman,MIN,28,F,28,18,38.4,0.6,1.2,54.5,54.6,-0.1,6.8,0.1
Cassius Winston,WAS,24,G,7,5,61.5,0.9,1.1,75.0,62.5,12.5,NaN,NaN
Myles Powell,PHI,24,G,8,7,45.0,0.4,1.1,33.3,35.3,-2.0,NaN,NaN
Trevelin Queen,HOU,25,G,9,6,41.7,0.8,1.1,70.0,53.0,17.0,NaN,NaN
Bol Bol,ORL,22,C-F,11,7,32.4,0.6,1.1,58.3,63.3,-5.0,NaN,NaN
Sam Dekker,TOR,28,F,1,1,50.0,0.0,1.0,0.0,49.6,-49.6,NaN,NaN
Moses Wright,DAL,23,F,3,2,50.0,0.7,1.0,66.7,59.1,7.6,NaN,NaN
DaQuan Jeffries,MEM,24,G-F,2,2,50.0,0.5,1.0,50.0,50.4,-0.4,NaN,NaN
Udonis Haslem,MIA,42,F,11,7,30.6,1.0,1.0,100,56.4,43.6,6.4,0.1
Aaron Henry,PHI,22,F,5,4,62.5,0.2,1.0,20.0,42.6,-22.6,NaN,NaN
Scottie Lewis,CHA,22,G,1,1,100,1.0,1.0,100,64.8,35.2,NaN,NaN
Scotty Hopson,OKC,32,G-F,1,1,14.3,0.0,1.0,0.0,45.3,-45.3,NaN,NaN
Damyean Dotson,NYK,28,G,1,1,50.0,0.0,1.0,0.0,51.0,-51.0,NaN,NaN
Arnoldas Kulboka,CHA,24,F,1,1,100,1.0,1.0,100,75.0,25.0,NaN,NaN
Tremont Waters,WAS,24,G,3,1,23.1,0.7,1.0,66.7,55.1,11.6,NaN,NaN
Dakota Mathias,MEM,26,G,3,2,50.0,1.0,1.0,100,51.7,48.3,NaN,NaN
Javin DeLaurier,MIL,24,C,1,1,50.0,1.0,1.0,100,69.1,30.9,NaN,NaN
Petr Cornelie,DEN,26,F,10,7,55.6,0.6,1.0,60.0,55.9,4.1,NaN,NaN
McKinley Wright IV,MIN,23,G,3,3,60.0,0.7,1.0,66.7,52.4,14.3,NaN,NaN
Cat Barber,ATL,27,G,2,2,66.7,0.5,1.0,50.0,57.8,-7.8,NaN,NaN
Eugene Omoruyi,DAL,25,F,2,1,40.0,0.5,1.0,50.0,69.6,-19.6,NaN,NaN
Wayne Selden,NYK,27,G,3,3,37.5,1.0,1.0,100,53.5,46.5,NaN,NaN
Brodric Thomas,BOS,25,G,6,4,45.5,0.5,0.8,60.0,52.3,7.7,NaN,NaN
Kai Jones,CHA,21,C-F,12,5,41.7,0.6,0.8,70.0,45.9,24.1,NaN,NaN
Nik Stauskas,BOS,28,G,5,3,23.5,0.8,0.8,100,57.0,43.0,NaN,NaN
Chandler Hutchison,PHX,26,F-G,4,3,60.0,0.8,0.8,100,58.8,41.2,NaN,NaN
Mason Jones,LAL,23,G,4,2,30.0,0.5,0.8,66.7,55.3,11.3,NaN,NaN
Miye Oni,UTA,24,G-F,7,3,35.7,0.4,0.7,60.0,56.0,4.0,NaN,NaN
Sharife Cooper,ATL,21,G,9,5,33.3,0.6,0.7,83.3,55.9,27.4,NaN,NaN
Carlik Jones,DEN,24,G,5,2,33.3,0.0,0.6,0.0,55.3,-55.3,NaN,NaN
Xavier Sneed,UTA,24,F,7,3,40.0,0.3,0.6,50.0,60.2,-10.2,NaN,NaN
Markus Howard,DEN,23,G,17,8,19.6,0.4,0.5,77.8,54.8,22.9,5.7,0
Jon Teske,MEM,25,C,2,1,50.0,0.5,0.5,100,54.9,45.1,NaN,NaN
Sekou Doumbouya,LAL,21,F,2,1,16.7,0.0,0.5,0.0,56.2,-56.2,NaN,NaN
Jared Harper,NOP,24,G,4,2,11.1,0.0,0.5,0.0,48.7,-48.7,NaN,NaN
Malik Fitts,BOS,24,F,11,4,16.7,0.3,0.4,75.0,58.2,16.8,NaN,NaN
Jaylen Morris,SAS,26,G,3,1,16.7,0.3,0.3,100,52.6,47.4,NaN,NaN
RJ Nembhard Jr.,CLE,23,G,6,2,13.3,0.2,0.3,50.0,33.8,16.3,NaN,NaN
Jordan Schakel,WAS,24,G,4,1,6.7,0.0,0.3,0.0,43.5,-43.5,NaN,NaN
Joel Ayayi,WAS,22,G,4,1,25.0,0.0,0.3,0.0,52.5,-52.5,NaN,NaN
