Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Kelly Olynyk,MIA,29,F-C,65,60,44.5,1.5,3.9,38.0,36.2,1.8,19.4,0.7,0.1,0.18
Rondae Hollis-Jefferson,TOR,25,F,60,55,45.9,1.4,3.9,36.4,37.2,-0.8,18.7,0.8,0.1,0.05
Gordon Hayward,BOS,30,F,52,50,44.5,1.4,3.9,37.0,37.2,-0.2,33.5,0.7,0.2,0
Enes Freedom,BOS,28,C,57,55,38.2,1.4,3.8,37.2,36.7,0.4,NaN,NaN,NaN,NaN
Markieff Morris,LAL,30,F,57,55,49.4,1.4,3.8,35.8,35.6,0.1,20.5,0.5,0.1,0.02
Nicolas Batum,CHA,31,G-F,21,20,43.2,1.5,3.8,40.0,37.6,2.4,23.0,0.8,0.1,0.23
Stephen Curry,GSW,32,G,5,5,45.2,1.6,3.8,42.1,38.3,3.8,27.8,1.0,0.2,0
Patty Mills,SAS,31,G,65,62,53.0,1.3,3.8,34.8,37.3,-2.4,22.5,0.8,0.1,0.09
Donta Hall,BKN,22,F,9,8,42.5,1.4,3.8,38.2,35.7,2.5,14.8,0.3,0.6,0
Trey Lyles,SAS,24,F,61,61,46.6,1.4,3.8,37.8,37.0,0.8,20.2,0.4,0.2,0.02
Jeff Teague,ATL,32,G,59,58,45.9,1.5,3.8,40.1,37.7,2.4,24.8,0.7,0.2,0.08
Jakob Poeltl,SAS,24,C,65,63,34.2,1.6,3.8,43.4,37.1,6.4,17.7,0.6,0.4,0.14
Jaxson Hayes,NOP,20,C-F,63,57,42.1,1.4,3.8,38.6,36.9,1.7,16.9,0.4,0.2,0.06
Mikal Bridges,PHX,23,F,72,69,35.7,1.4,3.7,36.1,37.2,-1.2,28.0,1.4,0.3,0
Nerlens Noel,OKC,26,C-F,61,61,35.1,1.3,3.7,36.1,36.9,-0.8,18.5,1.0,0.5,0.11
Alex Caruso,LAL,26,G,64,61,44.2,1.3,3.7,34.0,36.8,-2.8,18.4,1.1,0.1,0.16
Frank Kaminsky,PHX,27,F-C,38,38,37.1,1.4,3.7,37.6,36.9,0.7,19.9,0.4,0.1,0.13
Michael Carter-Williams,ORL,28,G,45,44,51.2,1.6,3.7,42.5,36.6,5.9,18.5,1.1,0.3,0.2
Ian Mahinmi,WAS,33,C,38,38,34.5,1.6,3.7,43.3,36.7,6.6,21.3,0.8,0.6,0.16
Skal Labissiere,ATL,24,F-C,33,33,33.8,1.4,3.7,37.7,36.1,1.6,17.2,0.2,0.3,0
Anzejs Pasecniks,WAS,24,C-F,25,22,35.8,1.6,3.7,43.5,37.4,6.0,16.8,0.3,0.2,0.19
Damian Jones,ATL,25,C,54,54,40.8,1.9,3.7,51.0,36.7,14.3,16.1,0.5,0.2,0
Isaac Bonga,WAS,20,G,64,61,45.5,1.3,3.7,36.3,37.0,-0.6,18.9,0.7,0.2,0.17
Otto Porter Jr.,CHI,27,F,14,14,40.8,1.3,3.6,35.3,36.3,-1.0,23.6,1.1,0.1,0.07
Moritz Wagner,WAS,23,F-C,45,45,37.6,1.6,3.6,45.1,36.8,8.3,18.6,0.6,0.1,0.56
Grant Williams,BOS,21,F,68,64,46.2,1.1,3.6,30.4,36.6,-6.3,15.1,0.4,0.2,0.07
Tomas Satoransky,CHI,28,G,65,62,38.8,1.3,3.6,34.7,37.4,-2.7,28.9,1.2,0.1,0.11
Isaiah Hartenstein,HOU,22,C-F,21,17,41.1,1.1,3.6,31.6,35.8,-4.2,11.6,0.4,0.1,0.04
Andre Iguodala,MIA,36,G-F,20,19,45.6,1.1,3.6,30.6,37.3,-6.7,19.9,0.7,0.5,0
JaMychal Green,LAC,30,F-C,63,62,44.8,1.1,3.6,30.7,36.3,-5.6,20.7,0.5,0.1,0
Larry Nance Jr.,CLE,27,F-C,56,54,40.7,1.2,3.6,33.0,36.6,-3.6,26.3,1.0,0.1,0.09
John Henson,DET,29,F-C,40,39,41.0,1.4,3.5,40.1,37.7,2.5,15.0,0.6,0.4,0.05
Jordan Clarkson,UTA,28,G,71,69,46.1,1.2,3.5,35.1,37.3,-2.2,24.0,0.6,0.1,0
Dewayne Dedmon,ATL,30,C,43,38,38.5,1.3,3.5,37.7,36.8,1.0,17.6,0.6,0.5,0.14
JR Smith,LAL,34,G,6,5,60.0,1.3,3.5,38.1,37.5,0.5,13.2,0.2,0,0
Nic Claxton,BKN,21,F-C,14,13,43.8,1.4,3.5,40.8,36.8,4.0,NaN,NaN,NaN,NaN
Jeremy Pargo,GSW,34,G,2,2,63.6,1.5,3.5,42.9,36.3,6.5,14.7,0.3,0,0
Josh Gray,NOP,26,G,2,2,77.8,1.0,3.5,28.6,35.1,-6.5,NaN,NaN,NaN,NaN
Taj Gibson,NYK,35,F,61,57,46.7,1.2,3.5,34.7,36.8,-2.1,16.5,0.4,0.2,0
Donte DiVincenzo,MIL,23,G,65,62,44.0,1.4,3.5,38.8,36.5,2.3,23.0,1.3,0.1,0.02
Torrey Craig,DEN,29,F,56,54,46.7,1.3,3.5,38.1,37.3,0.9,18.5,0.4,0.4,0
Tyler Johnson,BKN,28,G,37,35,51.8,1.3,3.4,37.0,37.0,0.0,18.2,0.4,0.1,0.1
Jordan McRae,DET,29,G,37,34,46.9,0.9,3.4,26.8,37.4,-10.6,21.2,0.6,0.3,0
Bismack Biyombo,CHA,27,C,51,49,34.8,1.5,3.4,43.1,36.5,6.6,19.4,0.2,0.2,0
Solomon Hill,MIA,29,F,58,55,50.9,1.5,3.4,43.4,37.1,6.3,18.4,0.7,0.1,0
Patrick McCaw,TOR,24,G,36,36,39.6,1.2,3.4,35.2,37.2,-2.0,24.5,1.1,0.1,0
Caleb Martin,CHA,24,F,16,16,45.0,1.4,3.4,42.6,35.5,7.1,17.6,0.7,0.2,0.22
Khem Birch,ORL,27,C,47,43,39.2,1.2,3.4,36.5,36.4,0.1,19.2,0.4,0.1,0.1
Gary Trent Jr.,POR,21,G-F,59,53,48.6,1.4,3.4,41.4,37.0,4.5,21.8,0.8,0.1,0
Keldon Johnson,SAS,20,F-G,15,15,42.0,1.2,3.3,36.0,35.6,0.4,17.7,0.8,0.1,0
Marvin Williams,MIL,34,F,57,55,44.3,1.1,3.3,33.7,35.5,-1.8,19.5,0.6,0.2,0.1
Terence Davis,TOR,23,G,69,63,50.7,1.1,3.3,32.8,36.4,-3.6,16.8,0.5,0.1,0.03
Jalen McDaniels,CHA,22,F-C,16,16,45.3,1.1,3.3,32.1,37.0,-4.9,18.3,0.5,0.1,0.06
Matisse Thybulle,PHI,23,G-F,64,57,44.4,0.9,3.3,27.8,37.3,-9.5,19.8,1.4,0.6,0
Malik Monk,CHA,22,G,54,53,46.8,1.2,3.3,36.5,37.5,-0.9,21.3,0.5,0.1,0.04
Grayson Allen,MEM,24,G,37,35,46.6,1.2,3.3,35.2,37.5,-2.3,18.9,0.3,0.1,0.05
Mario Hezonja,POR,25,F-G,52,49,46.6,1.2,3.3,35.7,36.7,-1.0,16.4,0.7,0.1,0.04
Chandler Hutchison,CHI,24,F-G,27,26,41.3,1.0,3.3,31.8,36.6,-4.8,18.8,1.0,0.1,0.32
Juan Toscano-Anderson,GSW,27,F,12,11,39.0,0.9,3.3,28.2,36.3,-8.1,20.9,1.0,0.2,0
Austin Rivers,HOU,27,G,66,62,38.9,1.0,3.2,31.8,36.7,-4.9,23.4,0.7,0.1,0.04
Chris Boucher,TOR,27,F-C,58,55,41.1,1.3,3.2,38.8,35.6,3.2,13.2,0.4,0.4,0.05
Rodney Hood,POR,27,G-F,21,19,36.4,1.1,3.2,33.8,36.6,-2.7,29.5,0.8,0.1,0.05
Hamidou Diallo,OKC,21,G,46,42,47.5,0.9,3.2,27.5,35.9,-8.4,19.5,0.8,0.1,0.02
Coby White,CHI,20,G,65,61,39.7,1.2,3.2,38.3,36.3,1.9,25.8,0.8,0.0,0.06
Bruno Fernando,ATL,21,F-C,55,49,43.9,1.2,3.2,36.7,36.6,0.1,12.7,0.3,0.0,0
Furkan Korkmaz,PHI,22,G-F,71,66,44.4,1.3,3.2,41.0,37.4,3.6,21.7,0.6,0.1,0.08
JJ Redick,NOP,36,G,60,58,45.4,1.4,3.2,43.8,35.6,8.1,26.4,0.3,0.1,0.23
Brad Wanamaker,BOS,30,G,69,64,46.7,1.1,3.2,34.4,36.7,-2.3,19.3,0.9,0.1,0.03
Doug McDermott,IND,28,F,69,65,43.0,1.1,3.2,35.9,36.1,-0.2,19.9,0.2,0.0,0.03
Nicolo Melli,NOP,29,F,57,52,38.2,1.2,3.2,37.9,36.9,1.0,17.4,0.6,0.1,0.02
Robert Williams III,BOS,22,C-F,28,27,45.9,1.0,3.2,31.5,37.1,-5.6,13.4,0.8,0.7,0
Wes Iwundu,ORL,25,F,51,46,44.6,1.1,3.2,34.0,36.9,-2.9,18.3,0.5,0.1,0
Jarrett Culver,MIN,21,G-F,63,61,40.8,1.1,3.2,34.0,36.7,-2.7,23.9,0.9,0.3,0.02
Ersan Ilyasova,MIL,33,F,62,57,48.6,1.0,3.1,31.8,35.5,-3.7,15.7,0.4,0.1,0.14
Jahlil Okafor,NOP,24,C-F,30,27,33.5,1.5,3.1,46.8,37.3,9.5,15.6,0.2,0.1,0
Delon Wright,DAL,28,G,72,69,40.3,1.1,3.1,35.1,36.8,-1.7,21.5,1.2,0.2,0.04
Cameron Johnson,PHX,24,F,56,51,42.6,1.3,3.1,40.2,36.2,4.0,22.0,0.6,0.1,0.11
Ben McLemore,HOU,27,G,71,64,38.7,1.1,3.1,34.8,37.1,-2.2,22.8,0.6,0.1,0.03
Ed Davis,UTA,31,C-F,28,27,48.1,1.4,3.1,43.7,36.4,7.3,10.8,0.4,0.0,0
Josh Jackson,MEM,23,G-F,20,20,44.0,1.1,3.1,37.1,36.0,1.1,17.3,0.8,0.1,0.27
Frank Ntilikina,NYK,21,G,56,50,42.8,1.4,3.1,43.9,37.3,6.6,20.8,0.9,0.1,0.09
De'Anthony Melton,MEM,22,G,60,56,39.4,1.4,3.1,44.3,38.3,6.1,19.4,1.3,0.1,0
Reggie Bullock,NYK,29,G-F,29,27,45.2,1.1,3.1,37.1,37.5,-0.4,23.6,0.9,0.0,0.1
Drew Eubanks,SAS,23,F-C,20,18,40.9,1.3,3.0,41.0,36.2,4.8,12.4,0.2,0.3,0.05
Jalen Brunson,DAL,23,G,55,52,43.9,1.1,3.0,35.5,36.6,-1.0,17.9,0.4,0.0,0.23
Tyus Jones,MEM,24,G,65,64,48.4,1.1,3.0,35.2,36.6,-1.4,19.0,0.9,0.1,0.02
Malik Beasley,MIN,23,G,54,49,44.7,1.3,3.0,42.9,37.3,5.7,22.0,0.7,0.1,0.04
Jalen Lecque,PHX,20,G,3,3,75.0,0.7,3.0,22.2,37.5,-15.3,6.4,0,0,0
Zach Norvell Jr.,GSW,22,G-F,3,2,60.0,1.7,3.0,55.6,35.9,19.7,8.2,0.4,0,0.2
Gary Payton II,WAS,27,G,25,21,41.9,1.0,3.0,34.7,37.5,-2.9,14.9,1.1,0.1,0
Jerome Robinson,WAS,23,G,56,52,43.9,1.0,3.0,32.7,37.1,-4.4,15.5,0.4,0.1,0.02
Jake Layman,MIN,26,F,23,23,39.0,1.1,3.0,36.2,36.5,-0.3,22.0,0.7,0.2,0.09
Frank Mason III,MIL,26,G,7,5,41.2,0.9,3.0,28.6,35.5,-7.0,NaN,NaN,NaN,NaN
Chris Chiozza,BKN,24,G,27,25,49.1,0.8,3.0,27.2,35.7,-8.5,14.3,0.8,0.1,0
Dwayne Bacon,CHA,24,G-F,36,32,49.1,0.9,3.0,30.8,36.4,-5.6,17.6,0.6,0.0,0
Kevin Knox II,NYK,20,F,65,58,48.0,1.2,2.9,39.8,37.0,2.8,17.9,0.4,0.2,0
Damyean Dotson,NYK,26,G,46,40,50.2,1.1,2.9,36.3,35.8,0.5,17.4,0.5,0.0,0.06
JaVale McGee,LAL,32,C-F,68,59,32.7,1.3,2.9,42.9,36.8,6.1,16.6,0.5,0.3,0
Abdel Nader,OKC,26,F,52,48,50.3,1.0,2.9,33.3,36.8,-3.5,15.8,0.4,0.3,0
Dennis Smith Jr.,NYK,22,G,34,30,43.9,1.1,2.9,36.7,36.6,0.1,15.8,0.8,0.1,0.03
Patrick Patterson,LAC,31,F,54,50,51.5,0.9,2.9,31.6,35.4,-3.7,13.2,0.1,0.0,0.07
Harry Giles III,SAC,22,F-C,44,34,39.5,1.3,2.9,46.0,36.4,9.6,14.5,0.5,0.2,0.04
Shake Milton,PHI,23,G-F,36,32,45.8,1.0,2.9,35.0,37.0,-2.1,20.1,0.5,0.0,0.05
Tony Bradley,UTA,22,C-F,57,52,35.4,1.2,2.9,42.9,37.2,5.7,11.4,0.2,0.3,0
Kyle O'Quinn,PHI,30,C-F,26,22,39.6,0.8,2.9,27.0,32.8,-5.7,10.8,0.2,0.3,0.03
James Ennis III,ORL,29,F,68,62,48.6,1.0,2.9,34.5,37.5,-2.9,18.3,0.5,0.2,0.06
Mo Bamba,ORL,22,C,62,58,35.3,1.1,2.9,38.4,35.9,2.5,14.2,0.4,0.6,0
David Nwaba,HOU,27,G-F,20,18,49.1,1.4,2.9,47.4,36.0,11.4,13.4,0.6,0.2,0.1
Wendell Carter Jr.,CHI,21,C-F,43,40,24.4,1.0,2.8,35.2,34.7,0.5,29.2,0.8,0.3,0.07
Luke Kornet,CHI,24,F-C,35,30,32.6,1.1,2.8,38.4,36.5,1.9,15.5,0.3,0.2,0.03
Sekou Doumbouya,DET,19,F,35,32,38.4,1.0,2.8,35.7,36.4,-0.7,19.8,0.5,0.1,0
Lonnie Walker IV,SAS,21,G-F,56,50,46.0,1.0,2.8,37.2,36.7,0.5,16.2,0.5,0.1,0
JaKarr Sampson,IND,27,F,33,30,44.2,0.9,2.8,31.5,35.5,-4.0,13.9,0.5,0.1,0.03
Shaquille Harrison,CHI,26,G,32,28,44.9,1.1,2.8,39.3,37.5,1.8,11.3,0.8,0.2,0
Denzel Valentine,CHI,26,G,32,28,45.4,1.1,2.8,38.2,35.3,2.9,13.6,0.7,0.0,0
Rajon Rondo,LAL,34,G,48,47,44.8,1.0,2.8,36.1,37.5,-1.4,20.5,0.8,0.0,0
T.J. McConnell,IND,28,G,71,63,42.6,1.1,2.8,39.5,36.6,2.9,18.7,0.8,0.1,0.07
Jordan Poole,GSW,21,G,56,52,41.4,1.0,2.8,37.0,37.7,-0.7,22.4,0.6,0.1,0.07
Jeremiah Martin,BKN,24,G,8,6,51.2,1.0,2.8,36.4,35.1,1.3,11.0,0.8,0.1,0.22
Zylan Cheatham,NOP,24,F,4,4,52.4,1.3,2.8,45.5,34.8,10.6,12.8,0.2,0.0,0
Rodney McGruder,LAC,28,G,51,46,47.9,0.9,2.8,32.9,36.6,-3.8,15.6,0.5,0.0,0.04
Kyle Korver,MIL,39,G-F,56,53,47.2,0.9,2.7,33.3,35.3,-2.0,16.6,0.4,0.1,0.09
Boban Marjanovic,DAL,31,C,40,38,46.0,1.2,2.7,45.0,36.6,8.4,10.3,0.2,0.0,0.02
Brandon Knight,DET,28,G,24,22,47.4,1.1,2.7,41.5,37.9,3.6,18.5,0.4,0.1,0.04
Rodions Kurucs,BKN,22,F,45,41,43.0,0.8,2.7,30.3,35.6,-5.3,14.6,0.5,0.0,0.04
Sterling Brown,MIL,25,G-F,50,41,46.2,1.0,2.7,37.0,35.4,1.6,14.8,0.6,0.0,0.02
Svi Mykhailiuk,DET,23,G-F,54,52,43.7,0.9,2.7,32.2,36.1,-3.9,22.6,0.7,0.0,0.02
Michael Porter Jr.,DEN,22,F,54,46,41.1,1.1,2.7,39.0,36.4,2.6,16.4,0.5,0.2,0
Semi Ojeleye,BOS,25,F,67,56,50.3,0.9,2.7,32.8,36.5,-3.8,14.7,0.3,0.0,0.17
DeAndre' Bembry,ATL,25,G-F,42,37,37.3,1.1,2.7,42.9,37.2,5.7,21.3,1.3,0.1,0
Noah Vonleh,DEN,24,F,32,30,39.9,1.1,2.7,41.2,36.8,4.3,10.5,0.3,0.1,0
Treveon Graham,ATL,26,G-F,51,47,40.8,1.1,2.6,41.5,37.3,4.2,16.9,0.4,0.0,0.11
Ryan Arcidiacono,CHI,26,G,56,49,51.2,1.0,2.6,37.4,37.1,0.4,16.0,0.5,0.0,0.33
Monte Morris,DEN,25,G,73,68,44.0,0.9,2.6,33.9,36.5,-2.6,22.4,0.8,0.1,0.05
Quinn Cook,LAL,27,G,38,35,49.7,1.1,2.6,40.4,37.0,3.4,11.5,0.3,0.0,0
Marco Belinelli,SAS,34,G,52,51,53.4,0.9,2.6,34.8,35.6,-0.7,15.5,0.2,0.0,0
Adam Mokoka,CHI,21,G,10,9,68.4,0.7,2.6,26.9,36.1,-9.2,10.2,0.4,0,0
Kevon Looney,GSW,24,F,20,18,42.3,0.9,2.6,34.6,35.1,-0.5,13.1,0.6,0.1,0
Trey Burke,DAL,27,G,31,29,53.7,1.2,2.6,45.0,38.6,6.4,15.8,0.5,0.1,0.03
Gary Clark,ORL,25,F,38,29,40.5,0.9,2.6,36.7,36.7,0.1,13.5,0.1,0.2,0.05
Tim Frazier,DET,29,G,24,18,45.9,1.1,2.5,44.3,36.1,8.1,13.1,0.5,0.1,0.11
Jevon Carter,PHX,24,G,56,50,44.5,0.9,2.5,35.2,37.0,-1.7,16.3,0.8,0.2,0
Thon Maker,DET,23,F-C,59,49,33.4,0.9,2.5,36.0,36.0,0.0,12.9,0.4,0.3,0.03
Anthony Tolliver,MEM,35,F,51,43,35.9,1.0,2.5,38.0,36.4,1.5,15.9,0.3,0.1,0.15
Raul Neto,PHI,28,G,49,43,43.2,0.8,2.5,32.3,35.8,-3.5,12.4,0.4,0.0,0.07
Evan Turner,MIN,31,G-F,19,16,42.5,0.5,2.5,20.8,36.9,-16.1,13.2,0.5,0.2,0
Stanton Kidd,UTA,28,F,2,2,50.0,0.0,2.5,0.0,32.4,-32.4,NaN,NaN,NaN,NaN
Miye Oni,UTA,22,G-F,8,6,41.7,1.0,2.5,40.0,40.5,-0.5,10.9,0.4,0.0,0
Nassir Little,POR,20,F-G,44,37,44.3,1.0,2.5,40.4,37.1,3.3,11.9,0.3,0.1,0
Keita Bates-Diop,DEN,24,F,43,40,38.7,1.1,2.5,43.4,37.0,6.4,16.9,0.4,0.3,0
Wayne Ellington,NYK,32,G,34,26,48.8,0.8,2.5,33.3,37.3,-4.0,15.5,0.4,0.1,0
Ty Jerome,PHX,22,G-F,27,23,44.9,1.1,2.4,43.9,36.5,7.5,10.6,0.5,0.1,0.03
Emmanuel Mudiay,UTA,24,G,51,47,45.4,0.9,2.4,37.1,36.1,1.0,15.7,0.4,0.1,0
Theo Pinson,NYK,24,G-F,30,21,50.7,1.0,2.4,41.1,34.9,6.2,11.1,0.5,0.1,0.03
Courtney Lee,DAL,34,G,21,20,46.4,0.9,2.4,35.3,35.7,-0.4,14.4,0.8,0.1,0
Alen Smailagic,GSW,19,F,14,11,42.0,1.2,2.4,50.0,36.0,14.0,9.9,0.2,0.1,0.14
Admiral Schofield,WAS,23,G-F,24,20,44.3,1.0,2.4,39.7,34.7,5.0,11.2,0.2,0.1,0.03
Willy Hernangomez,CHA,26,C-F,29,23,34.8,1.0,2.4,41.4,37.2,4.2,12.1,0.3,0.0,0.03
Frank Jackson,NOP,22,G,54,46,48.5,0.8,2.4,33.1,37.7,-4.7,13.5,0.3,0.0,0.02
Paul Watson,TOR,25,G,5,5,63.2,1.0,2.4,41.7,34.7,7.0,8.7,0.4,0.0,0
Kelan Martin,MIN,24,F,30,24,40.9,0.7,2.4,29.2,37.4,-8.3,16.0,0.2,0.1,0
CJ Miles,WAS,33,G,10,9,41.4,1.2,2.4,50.0,35.7,14.3,16.1,1.0,0.0,0.2
Brandon Goodwin,ATL,24,G,32,28,45.5,0.8,2.4,35.5,37.3,-1.8,12.6,0.4,0.0,0
Iman Shumpert,BKN,30,G,13,12,49.2,0.8,2.4,35.5,35.1,0.4,18.5,0.9,0.2,0.08
Kadeem Allen,NYK,27,G,8,8,48.7,1.0,2.4,42.1,37.6,4.5,11.7,0.5,0.1,0.1
Justin Jackson,DAL,25,F,64,57,43.3,0.8,2.4,35.1,35.6,-0.5,16.1,0.2,0.1,0
Cristiano Felicio,CHI,27,F-C,22,17,31.7,0.8,2.4,32.7,36.7,-4.0,17.5,0.5,0.0,0
Mike Muscala,OKC,28,F-C,43,37,32.2,0.8,2.4,34.7,35.7,-1.1,12.2,0.2,0.1,0.04
Vince Carter,ATL,43,G-F,58,49,48.7,0.7,2.3,31.9,36.1,-4.2,14.6,0.4,0.1,0.02
Lance Thomas,BKN,32,F,6,4,53.8,1.2,2.3,50.0,38.8,11.2,14.0,0,0,0
Jacob Evans,MIN,23,G-F,29,23,36.4,0.9,2.3,40.3,37.4,2.9,14.4,0.4,0.2,0
Chris Clemons,HOU,22,G,29,26,52.3,0.6,2.3,23.9,36.3,-12.4,8.8,0.3,0.1,0.06
D.J. Wilson,MIL,24,F,35,27,44.5,0.6,2.3,27.2,33.2,-6.0,9.8,0.1,0.1,0.05
DaQuan Jeffries,SAC,22,G-F,10,8,41.8,0.7,2.3,30.4,36.4,-6.0,10.8,0.3,0.1,0.08
BJ Johnson,ORL,24,F,7,6,50.0,0.6,2.3,25.0,32.2,-7.2,8.3,0.3,0,0
Dzanan Musa,BKN,21,G-F,37,34,50.9,0.8,2.3,35.7,36.3,-0.6,12.2,0.4,0.0,0
Dante Exum,CLE,24,G,33,28,44.1,0.8,2.3,37.3,36.8,0.6,13.9,0.4,0.1,0
Michael Kidd-Gilchrist,DAL,26,F,23,21,43.7,0.7,2.3,28.8,34.5,-5.6,11.2,0.1,0.0,0
DeMarre Carroll,HOU,33,F,23,21,42.3,0.6,2.3,26.9,36.1,-9.2,12.1,0.3,0.0,0.04
Tacko Fall,BOS,24,C,4,4,56.3,1.0,2.3,44.4,38.7,5.8,4.7,0.1,0.4,0
Nickeil Alexander-Walker,NOP,21,G,44,38,40.9,0.9,2.3,38.4,36.6,1.8,12.6,0.4,0.1,0.06
Caleb Swanigan,POR,23,F,24,20,37.5,0.9,2.3,38.9,37.4,1.5,10.7,0.1,0.1,0.07
Edmond Sumner,IND,24,G,29,23,50.4,0.8,2.2,35.4,37.5,-2.1,14.4,0.5,0.2,0
Matt Thomas,TOR,25,G,36,29,54.1,0.7,2.2,31.3,36.5,-5.3,10.7,0.2,0.0,0.02
Joakim Noah,LAC,35,F-C,5,4,31.4,0.4,2.2,18.2,32.2,-14.0,10.0,0.2,0.0,0
Matthew Dellavedova,CLE,29,G,54,44,38.4,0.9,2.2,39.8,37.6,2.3,14.4,0.4,0.0,0.07
Ryan Broekhoff,PHI,29,G-F,11,11,37.5,0.6,2.2,25.0,35.5,-10.5,10.6,0.3,0.1,0.06
Georges Niang,UTA,27,F,65,57,46.0,0.9,2.2,41.5,36.2,5.3,14.0,0.3,0.1,0.02
Cheick Diallo,PHX,23,F-C,44,32,38.9,0.8,2.2,38.9,35.9,3.1,10.2,0.2,0.0,0.02
Elie Okobo,PHX,22,F-G,48,38,40.1,0.8,2.1,39.8,37.3,2.5,13.1,0.4,0.0,0
Troy Daniels,DEN,28,G,41,36,50.9,0.7,2.1,34.1,36.4,-2.3,11.3,0.2,0.0,0
Mike Scott,PHI,31,F,64,59,46.3,0.7,2.1,30.9,36.6,-5.7,17.8,0.3,0.0,0
Garrison Mathews,WAS,23,G,17,12,48.0,0.8,2.1,36.1,39.1,-3.0,12.6,0.4,0.1,0.11
Justin Anderson,BKN,26,F-G,9,7,50.0,0.6,2.1,26.3,37.9,-11.5,10.7,0,0.4,0
Justin James,SAC,23,G-F,20,17,46.7,0.7,2.1,33.3,35.5,-2.2,6.4,0.2,0.2,0
Romeo Langford,BOS,20,G-F,25,19,46.0,0.6,2.1,26.9,35.1,-8.2,11.6,0.2,0.1,0.16
Ante Zizic,CLE,23,C,21,17,35.5,1.0,2.0,48.8,35.7,13.1,10.0,0.3,0.0,0
Norvel Pelle,PHI,27,F,20,17,29.3,1.1,2.0,53.7,34.6,19.1,9.7,0.1,0.4,0
E'Twaun Moore,NOP,31,G,54,43,37.3,0.9,2.0,43.6,38.2,5.4,18.2,0.6,0.1,0.04
Jonah Bolden,PHX,24,F,6,5,52.2,0.8,2.0,41.7,33.4,8.2,6.7,0.4,0.1,0
Oshae Brissett,TOR,22,F-G,13,12,60.5,0.2,2.0,11.5,34.1,-22.6,7.1,0.2,0.0,0
Sindarius Thornwell,NOP,25,G,2,2,28.6,0.5,2.0,25.0,40.5,-15.5,17.5,0.5,0.0,0
William Howard,HOU,26,F-G,1,1,66.7,1.0,2.0,50.0,38.1,12.0,NaN,NaN,NaN,NaN
Allonzo Trier,NYK,24,G,19,17,39.6,0.8,2.0,42.1,37.3,4.8,12.1,0.1,0.0,0
Corey Brewer,SAC,34,G-F,4,3,80.0,0.8,2.0,37.5,35.6,1.9,6.6,0.8,0,0.2
Devontae Cacok,LAL,23,F,1,1,25.0,1.0,2.0,50.0,33.2,16.9,NaN,NaN,NaN,NaN
Kyle Alexander,MIA,23,F-C,2,2,50.0,0.5,2.0,25.0,34.4,-9.4,NaN,NaN,NaN,NaN
Chimezie Metu,SAS,23,F-C,15,12,46.9,0.9,2.0,43.3,33.1,10.3,5.8,0.2,0.1,0
J.J. Barea,DAL,36,G,28,23,41.2,0.8,2.0,37.5,36.0,1.5,15.5,0.2,0.0,0.03
Tremont Waters,BOS,22,G,10,6,51.3,0.5,2.0,25.0,36.6,-11.6,10.8,0.9,0.2,0
Michael Frazier II,HOU,26,G,11,8,40.0,0.9,2.0,45.5,35.3,10.2,NaN,NaN,NaN,NaN
Terance Mann,LAC,23,G-F,27,22,40.0,0.6,2.0,29.6,36.1,-6.5,8.8,0.3,0.1,0.02
Shamorie Ponds,TOR,22,G,1,1,66.7,2.0,2.0,100,41.9,58.1,NaN,NaN,NaN,NaN
Johnathan Williams,WAS,25,F,13,11,51.0,0.7,2.0,34.6,35.9,-1.3,12.0,0.1,0.2,0
Allen Crabbe,MIN,28,G-F,33,28,40.9,0.6,2.0,32.3,37.1,-4.8,17.6,0.4,0.0,0.03
Jordan McLaughlin,MIN,24,G,30,24,26.7,0.7,2.0,35.6,36.7,-1.1,19.7,1.1,0.0,0
T.J. Leaf,IND,23,F,24,21,40.9,0.8,2.0,42.6,36.7,5.8,NaN,NaN,NaN,NaN
Amir Coffey,LAC,23,G-F,13,10,52.1,0.7,1.9,36.0,33.7,2.3,8.8,0.3,0.1,0
Jordan Bell,CLE,25,F,26,21,42.0,0.6,1.9,30.0,36.2,-6.2,8.8,0.1,0.1,0.1
John Konchar,MEM,24,G,18,15,43.0,0.9,1.9,47.1,34.5,12.5,9.5,0.4,0.1,0
Daniel Gafford,CHI,21,F-C,40,31,26.2,0.6,1.9,32.0,36.5,-4.5,14.2,0.3,0.3,0.12
Jarrell Brantley,UTA,24,F,7,6,34.2,0.7,1.9,38.5,41.2,-2.7,10.7,0.3,0.1,0
Chris Silva,MIA,23,F,32,27,33.9,0.8,1.8,44.1,35.0,9.0,7.9,0.2,0.1,0.11
Jerian Grant,WAS,27,G,6,4,35.5,0.5,1.8,27.3,35.3,-8.0,13.3,0.2,0.0,0
Tyson Chandler,HOU,37,C,24,17,38.3,0.4,1.8,22.7,34.8,-12.1,8.4,0.2,0.1,0.04
PJ Dozier,DEN,23,G-F,26,20,34.3,0.8,1.8,46.8,37.4,9.4,14.2,0.5,0.0,0.03
Mfiondu Kabengele,LAC,22,F-C,10,9,41.9,0.8,1.8,44.4,32.7,11.7,5.3,0.2,0.1,0
Thabo Sefolosha,HOU,36,F-G,40,36,36.5,0.7,1.8,37.5,36.8,0.7,10.6,0.6,0.2,0
