Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
CJ Miles,IND,29,F-G,64,64,100,3.1,7.1,43.4,44.3,-1.0,22.9,0.8,0.2,0.2
Miles Plumlee,MIL,27,C,56,56,100,3.3,7.0,46.4,47.8,-1.3,14.3,0.3,0.1,0.03
Carl Landry,PHI,32,F,34,34,100,3.7,7.0,52.3,46.4,5.9,15.8,0.3,0.1,0.03
Marco Belinelli,SAC,30,G-F,67,67,100,3.3,7.0,46.4,43.7,2.7,24.6,0.5,0.0,0
Jeff Withey,UTA,26,C,48,48,100,3.0,6.9,42.6,47.0,-4.4,12.9,0.4,0.3,0
Alonzo Gee,NOP,29,F,72,72,100,3.1,6.9,45.6,44.6,1.0,22.4,0.9,0.1,0
Trey Lyles,UTA,20,F,76,76,100,3.2,6.9,46.7,45.3,1.4,17.3,0.3,0.1,0
Tony Snell,CHI,24,F,64,64,100,2.8,6.9,39.9,43.8,-3.9,20.3,0.2,0.1,0.03
Tony Allen,MEM,34,G-F,64,64,100,3.0,6.9,43.2,44.5,-1.3,25.3,1.7,0.1,0.02
Anthony Tolliver,DET,31,F,69,69,100,2.9,6.9,42.2,45.6,-3.4,18.6,0.4,0.0,0.18
Alec Burks,UTA,24,G,31,31,100,3.4,6.8,49.1,44.8,4.2,25.7,0.6,0.1,0.1
Shaun Livingston,GSW,30,G,77,77,100,3.0,6.8,44.4,43.5,0.9,19.5,0.7,0.2,0
Jeremy Lamb,CHA,24,G,66,66,100,2.8,6.8,40.4,43.7,-3.3,18.6,0.6,0.2,0
Brandan Wright,MEM,28,F,12,12,100,3.2,6.8,46.3,46.1,0.3,17.7,0.4,0.4,0
Boris Diaw,SAS,34,C-F,76,76,100,3.0,6.8,43.4,45.0,-1.6,18.2,0.3,0.1,0
Raul Neto,UTA,24,G,81,81,100,3.2,6.8,46.7,43.6,3.2,18.5,0.8,0.0,0.04
Alexis Ajinca,NOP,28,C,56,56,100,3.3,6.8,48.6,47.2,1.3,14.6,0.3,0.2,0.02
Paul Pierce,LAC,38,F,68,68,100,3.0,6.7,45.1,45.1,0.0,18.1,0.5,0.1,0.03
Kris Humphries,ATL,31,F,53,53,100,3.3,6.7,48.9,46.7,2.2,15.8,0.3,0.1,0.04
Donatas Motiejunas,HOU,25,F-C,36,36,100,2.9,6.7,42.6,46.2,-3.6,14.8,0.5,0.1,0.27
Isaiah Canaan,PHI,25,G,76,76,100,3.1,6.7,46.1,43.1,3.0,25.5,0.7,0.0,0.04
Larry Nance Jr.,LAL,23,F,63,63,100,3.2,6.7,47.5,46.2,1.3,20.1,0.9,0.1,0.05
Austin Rivers,LAC,23,G,66,66,100,2.6,6.7,39.1,44.1,-5.1,21.8,0.7,0.1,0.04
Chris McCullough,BKN,21,F,23,23,100,3.0,6.7,45.5,44.3,1.1,15.1,1.2,0.1,0
Dwight Powell,DAL,24,F-C,65,65,100,2.8,6.6,42.2,45.3,-3.0,14.4,0.5,0.2,0.01
Stanley Johnson,DET,20,F,72,72,100,2.9,6.6,43.6,44.0,-0.4,23.1,0.8,0.1,0
James Ennis III,NOP,25,F,15,15,100,3.0,6.6,45.5,43.0,2.4,14.9,0.7,0.2,0.05
Kendrick Perkins,NOP,31,C,37,37,100,3.5,6.6,52.5,47.8,4.7,14.6,0.3,0.1,0
J.J. Barea,DAL,32,G,74,74,100,3.0,6.6,44.9,43.3,1.6,22.5,0.4,0.0,0.01
Steve Blake,DET,36,G,58,58,100,2.9,6.5,43.9,43.6,0.4,17.0,0.4,0.1,0.09
Archie Goodwin,PHX,21,G,55,55,100,3.3,6.5,50.1,43.3,6.9,19.5,0.5,0.0,0.04
Orlando Johnson,NOP,27,G,6,6,100,3.7,6.5,56.4,46.0,10.4,14.6,0.4,0.3,0
Amar'e Stoudemire,MIA,33,F-C,50,50,100,2.9,6.5,45.1,47.7,-2.6,14.7,0.3,0.2,0.04
Jason Smith,ORL,30,F-C,75,75,100,3.1,6.5,48.6,46.5,2.1,15.5,0.4,0.3,0.08
Kyle O'Quinn,NYK,26,F-C,61,61,100,2.9,6.4,45.5,46.5,-1.0,11.8,0.3,0.3,0
Ty Lawson,IND,28,G,63,63,100,2.8,6.4,43.6,43.7,-0.1,21.4,0.8,0.0,0.03
Norris Cole,NOP,27,G,45,45,100,3.1,6.4,49.3,44.1,5.2,26.6,0.8,0.1,0
Doug McDermott,CHI,24,F,81,81,100,3.0,6.3,46.5,43.6,2.9,23.0,0.2,0.0,0.01
T.J. Warren,PHX,22,F,46,46,100,2.9,6.3,45.2,44.3,0.9,NaN,NaN,NaN,NaN
PJ Hairston,MEM,23,F-G,64,64,100,2.9,6.3,46.1,44.8,1.3,19.9,0.5,0.0,0.09
Marreese Speights,GSW,28,F-C,71,71,100,2.9,6.3,45.8,45.8,-0.1,11.6,0.3,0.2,0.1
Bryce Dejean-Jones,NOP,23,G,12,12,100,3.2,6.3,50.0,43.1,6.9,19.9,0.7,0.0,0
Jodie Meeks,DET,28,G,3,3,100,2.0,6.3,31.6,46.0,-14.4,14.3,0,0,0
T.J. McConnell,PHI,24,G,79,79,100,3.0,6.3,48.3,43.3,5.0,19.8,1.2,0.1,0.02
Maurice Harkless,POR,23,F,74,74,100,2.8,6.3,43.6,43.8,-0.2,18.7,0.6,0.2,0
Mario Chalmers,MIA,30,G,61,61,100,2.5,6.3,40.3,43.2,-2.9,22.5,1.4,0.1,0.08
Alex Stepheson,MEM,28,F,7,7,100,2.3,6.3,36.4,49.1,-12.7,9.0,0.1,0.2,0
Robert Sacre,LAL,27,C,22,22,100,3.2,6.3,51.4,48.3,3.1,12.8,0.2,0.0,0.08
Wayne Ellington,BKN,28,G,76,76,100,2.9,6.3,46.8,43.4,3.5,21.2,0.6,0.0,0
Norman Powell,TOR,23,G,38,38,100,2.6,6.3,42.0,43.3,-1.3,14.8,0.6,0.0,0.02
Quincy Acy,SAC,25,F,56,56,100,3.0,6.3,48.0,46.4,1.6,14.8,0.5,0.1,0.14
Salah Mejri,DAL,30,C,31,31,100,2.6,6.2,42.0,46.6,-4.6,11.7,0.2,0.2,0
C.J. Watson,ORL,32,G,32,32,100,3.0,6.2,48.7,43.8,4.9,19.9,0.6,0.1,0.06
Lance Thomas,NYK,28,F,56,56,100,2.5,6.2,41.1,44.4,-3.3,22.3,0.4,0.1,0
Tyler Zeller,BOS,26,C-F,58,58,100,2.9,6.2,46.8,47.1,-0.3,11.8,0.2,0.2,0.05
Mario Hezonja,ORL,21,G-F,74,74,100,2.9,6.2,46.2,43.3,2.9,17.9,0.5,0.0,0.01
Gary Neal,WAS,31,G,40,40,100,3.0,6.2,49.2,42.7,6.5,20.2,0.5,0.0,0.07
James Anderson,SAC,27,G-F,44,44,100,2.6,6.1,42.4,44.9,-2.5,14.1,0.4,0.1,0
Trey Burke,UTA,23,G,63,63,100,2.8,6.1,46.0,43.6,2.4,21.3,0.5,0.0,0
Justin Holiday,CHI,27,G,47,47,100,2.6,6.1,42.8,44.3,-1.5,14.6,0.6,0.2,0.06
Jamal Crawford,LAC,36,G,79,79,100,2.6,6.0,43.3,44.1,-0.8,26.9,0.7,0.1,0.03
Tarik Black,LAL,24,C-F,38,38,100,2.7,6.0,44.1,46.9,-2.8,12.7,0.4,0.1,0.03
Tim Frazier,NOP,25,G,39,39,100,2.6,6.0,43.2,42.9,0.3,14.5,0.6,0.0,0.04
Randy Foye,OKC,32,G,80,80,100,2.5,6.0,42.1,43.5,-1.4,20.3,0.5,0.2,0.04
Andrew Nicholson,ORL,26,F,52,52,100,2.7,6.0,45.5,45.3,0.1,14.7,0.2,0.1,0.04
Elton Brand,PHI,37,F,16,16,100,2.8,5.9,46.3,46.4,-0.1,13.2,0.5,0.1,0.06
JaMychal Green,MEM,26,F,78,78,100,2.6,5.9,44.4,45.5,-1.1,18.5,0.6,0.1,0.12
Richaun Holmes,PHI,22,F,50,50,100,2.9,5.9,49.7,45.9,3.7,13.8,0.4,0.3,0
Toney Douglas,NOP,30,G,60,60,100,2.8,5.9,46.5,43.5,2.9,20.7,1.1,0.1,0
Dewayne Dedmon,ORL,26,C,50,50,100,2.7,5.9,45.4,47.1,-1.7,12.2,0.4,0.2,0.03
Derrick Williams,NYK,25,F,77,77,100,2.5,5.9,42.5,43.7,-1.2,17.9,0.4,0.0,0.01
Jerian Grant,NYK,23,G,72,72,100,2.6,5.9,45.0,43.6,1.4,16.6,0.7,0.0,0
Mo Williams,CLE,33,G,36,36,100,2.5,5.9,42.9,43.6,-0.7,18.2,0.3,0.1,0.02
Chris Andersen,MEM,37,F-C,26,26,100,3.0,5.9,51.6,46.9,4.8,14.9,0.6,0.0,0.07
Solomon Hill,IND,25,F,50,50,100,2.4,5.9,41.5,44.2,-2.7,14.7,0.6,0.1,0.02
Devin Harris,DAL,33,G,64,64,100,2.7,5.9,46.3,43.4,2.9,20.0,0.9,0.1,0.19
Beno Udrih,MEM,33,G,44,44,100,2.6,5.9,43.8,42.8,1.0,16.1,0.3,0.0,0.09
James Johnson,TOR,29,F,56,56,100,2.5,5.8,42.8,44.9,-2.1,16.2,0.5,0.3,0.07
Josh McRoberts,MIA,29,F,41,41,100,2.5,5.8,42.3,45.1,-2.8,14.2,0.4,0.1,0.05
Shabazz Muhammad,MIN,23,F,82,82,100,2.8,5.8,48.1,43.6,4.5,20.5,0.3,0.0,0
Marcelo Huertas,LAL,33,G,51,51,100,2.6,5.8,45.2,43.1,2.2,16.4,0.5,0.0,0.02
Ryan Hollins,MEM,31,C,34,34,100,2.9,5.7,50.3,47.3,3.0,12.4,0.2,0.1,0.03
Lucas Nogueira,TOR,23,C,25,25,100,2.6,5.7,44.8,45.4,-0.6,7.8,0.4,0.2,0
Vince Carter,MEM,39,G-F,59,59,100,2.6,5.7,45.2,43.2,2.1,16.8,0.6,0.1,0.03
Jason Terry,HOU,38,G,71,71,100,2.9,5.7,50.5,43.7,6.8,17.5,0.7,0.0,0.01
Richard Jefferson,CLE,36,F,73,73,100,2.4,5.7,42.7,43.4,-0.7,17.9,0.4,0.1,0.01
Patty Mills,SAS,27,G,81,81,100,2.6,5.7,46.4,42.9,3.6,20.5,0.7,0.0,0.09
Gerald Henderson,POR,28,G,70,70,100,2.5,5.7,44.9,43.3,1.6,19.9,0.5,0.0,0.08
JaKarr Sampson,DEN,23,G-F,72,72,100,2.5,5.7,43.5,44.0,-0.5,15.9,0.3,0.1,0
JJ Hickson,WAS,27,C-F,32,32,100,2.2,5.6,39.4,46.4,-7.0,12.5,0.4,0.0,0
Montrezl Harrell,HOU,22,F,32,32,100,2.3,5.6,41.7,44.3,-2.7,9.7,0.3,0.1,0.05
Axel Toupane,DEN,23,G-F,21,21,100,2.4,5.6,42.4,43.8,-1.4,14.5,0.3,0.1,0
Greivis Vasquez,MIL,29,G,23,23,100,2.7,5.6,48.1,42.7,5.4,20.0,0.4,0,0
Jonas Jerebko,BOS,29,F,74,74,100,2.4,5.6,42.9,44.9,-2.0,15.1,0.3,0.1,0.03
Rodney Stuckey,IND,30,G,57,57,100,2.5,5.6,44.0,43.0,1.0,22.0,0.7,0.1,0.12
Dennis Schroder,ATL,22,G,79,79,100,2.3,5.6,42.0,43.3,-1.4,20.3,0.9,0.1,0.17
Seth Curry,SAC,25,G,40,40,100,2.8,5.6,49.3,43.9,5.4,15.7,0.5,0.0,0.05
Metta World Peace,LAL,36,F,34,34,100,2.5,5.6,44.4,44.7,-0.3,16.9,0.6,0.1,0
Brandon Jennings,ORL,26,G,48,48,100,2.2,5.5,40.2,43.0,-2.7,18.1,0.6,0.1,0
Markel Brown,BKN,24,G,55,55,100,2.8,5.5,51.3,43.6,7.7,15.8,0.6,0.1,0.02
Tayshaun Prince,MIN,36,F,74,74,100,2.4,5.5,43.8,44.6,-0.9,19.0,0.5,0.1,0
Ronnie Price,PHX,33,G,61,61,100,2.4,5.5,43.3,43.0,0.3,19.5,1.2,0.0,0.23
Ramon Sessions,WAS,30,G,82,82,100,2.5,5.5,46.4,42.9,3.6,20.3,0.6,0.0,0
Aaron Brooks,CHI,31,G,69,69,100,2.1,5.5,38.9,43.2,-4.3,16.1,0.4,0.1,0.07
Sasha Vujacic,NYK,32,G,53,53,100,2.6,5.5,47.8,44.3,3.5,14.9,0.6,0.0,0.02
Kyle Singler,OKC,28,F,64,64,100,2.7,5.4,49.4,44.9,4.6,14.4,0.4,0.1,0.01
Noah Vonleh,POR,20,F,77,77,100,2.5,5.4,45.8,46.5,-0.7,15.1,0.3,0.1,0
Kirk Hinrich,ATL,35,G,42,42,100,2.4,5.4,44.5,43.3,1.2,13.7,0.3,0.0,0.13
Kostas Papanikolaou,DEN,25,F,23,23,100,2.5,5.4,46.8,45.5,1.3,11.3,0.5,0.0,0
D.J. Augustin,DEN,28,G,62,62,100,2.6,5.4,47.9,42.9,5.0,19.0,0.6,0.0,0.05
Tim Hardaway Jr.,ATL,24,G,51,51,100,2.0,5.4,37.1,43.3,-6.2,16.9,0.4,0.0,0.02
Jarell Martin,MEM,22,F,26,26,100,2.5,5.4,47.1,46.2,0.9,14.1,0.3,0.0,0.07
Thomas Robinson,BKN,25,F,67,67,100,2.6,5.4,47.8,46.6,1.2,12.9,0.5,0.1,0.04
Tyler Ennis,MIL,21,G,39,39,100,2.3,5.4,42.6,42.6,0.0,14.2,0.5,0.0,0.04
Kevin Seraphin,NYK,26,F-C,46,46,100,2.3,5.3,43.1,46.8,-3.7,11.0,0.2,0.2,0
Nick Young,LAL,31,F-G,54,54,100,2.7,5.3,51.2,44.3,6.9,19.1,0.4,0.0,0.02
Bryce Cotton,MEM,23,G,3,3,100,3.3,5.3,62.5,43.2,19.3,4.9,0.4,0,0
Alan Anderson,WAS,33,F-G,12,12,100,2.7,5.3,50.0,43.9,6.1,14.8,0.3,0.0,0
Tibor Pleiss,UTA,26,C,6,6,100,2.7,5.3,50.0,48.3,1.7,6.8,0.1,0.1,0
Willie Reed,BKN,26,F-C,37,37,100,2.8,5.3,53.3,46.4,6.9,10.9,0.2,0.2,0.21
Alan Williams,PHX,23,C-F,7,7,100,2.3,5.3,43.2,46.3,-3.1,6.8,0.4,0.0,0
Brandon Rush,GSW,30,F-G,68,68,100,2.5,5.3,46.5,44.1,2.4,14.7,0.3,0.1,0
Kevin Martin,SAS,33,G,54,54,100,2.7,5.3,50.5,43.3,7.2,19.9,0.5,0.0,0.04
Tyus Jones,MIN,20,G,36,36,100,2.8,5.3,52.4,43.9,8.4,15.5,0.8,0.1,0.08
Mike Muscala,ATL,24,F-C,52,52,100,2.7,5.3,51.3,46.3,5.0,9.4,0.2,0.1,0.02
Lance Stephenson,MEM,25,F-G,67,67,100,2.3,5.2,44.4,43.5,1.0,19.9,0.6,0.0,0
Anderson Varejao,GSW,33,F,49,49,100,2.6,5.2,50.0,45.3,4.7,9.4,0.3,0.1,0.02
Kevin Garnett,MIN,40,F,38,38,100,2.2,5.2,43.1,47.1,-3.9,14.6,0.7,0.1,0.03
Ryan Kelly,LAL,25,F,36,36,100,2.3,5.1,43.8,45.2,-1.5,13.1,0.4,0.1,0.06
Xavier Munford,MEM,24,G,14,14,100,2.4,5.1,47.2,44.6,2.6,17.4,0.9,0.1,0
Nikola Pekovic,MIN,30,C,12,12,100,2.4,5.1,47.5,49.1,-1.6,13.0,0.1,0,0
Kyle Anderson,SAS,22,F,72,72,100,2.1,5.0,43.3,43.1,0.2,16.0,0.8,0.2,0.01
Kelly Oubre Jr.,WAS,20,F,49,49,100,2.4,4.9,49.2,44.4,4.8,10.7,0.3,0.0,0
Mike Scott,ATL,27,F,73,73,100,2.1,4.9,42.5,44.7,-2.2,15.3,0.3,0.1,0
Sean Kilpatrick,BKN,26,G,30,30,100,2.5,4.9,50.7,43.0,7.7,19.9,0.4,0.0,0
Marcus Thornton,WAS,29,F-G,60,60,100,2.2,4.9,45.4,43.7,1.7,18.2,0.8,0.0,0
Cameron Payne,OKC,21,G,48,48,100,2.2,4.9,45.1,43.3,1.9,12.2,0.6,0.0,0.02
Ray McCallum,SAS,25,G,28,28,100,2.2,4.9,45.3,43.7,1.5,11.6,0.3,0.0,0
Charlie Villanueva,DAL,31,F,52,52,100,2.2,4.9,44.9,46.0,-1.1,10.7,0.3,0.0,0.03
Chris Johnson,UTA,26,F,61,61,100,2.0,4.9,40.7,44.1,-3.4,12.2,0.5,0.1,0
Boban Marjanovic,SAS,27,C,49,49,100,2.1,4.8,43.0,47.0,-4.0,9.4,0.2,0.1,0
Nick Collison,OKC,35,F,59,59,100,2.1,4.8,43.7,45.5,-1.9,11.8,0.3,0.1,0.24
Christian Wood,PHI,20,F,15,15,100,2.1,4.8,44.4,44.1,0.3,8.5,0.3,0.1,0
Johnny O'Bryant III,MIL,23,F-C,62,62,100,2.1,4.8,44.4,45.1,-0.7,13.0,0.3,0.0,0.06
Greg Smith,MIN,25,C,18,18,100,2.4,4.8,51.2,48.1,3.1,10.7,0.2,0.1,0
Edy Tavares,ATL,24,C,8,8,100,2.4,4.8,50.0,48.4,1.6,6.6,0.1,0.2,0
Jeremy Evans,DAL,28,F,23,23,100,2.0,4.7,43.1,45.1,-1.9,8.4,0.2,0.1,0
Cleanthony Early,NYK,25,F,11,11,100,2.1,4.7,44.2,42.5,1.7,9.1,0.1,0.1,0
Rashad Vaughn,MIL,19,G,67,67,100,2.3,4.7,49.1,43.6,5.4,14.3,0.4,0.1,0
Reggie Bullock,DET,25,F,28,28,100,2.0,4.7,42.4,43.4,-1.0,11.6,0.3,0.0,0
Andre Miller,SAS,40,G,35,35,100,2.0,4.7,42.7,43.0,-0.3,11.8,0.4,0,0
Andrea Bargnani,BKN,30,C-F,45,45,100,2.6,4.6,55.5,45.8,9.7,13.8,0.1,0.0,0.02
Cristiano Felicio,CHI,23,F-C,27,27,100,1.7,4.6,36.8,46.4,-9.6,10.4,0.2,0.1,0
Cory Jefferson,PHX,25,F,5,5,100,2.4,4.6,52.2,48.9,3.3,7.1,0,0.0,0
Chase Budinger,PHX,28,F,61,61,100,1.9,4.6,41.1,43.5,-2.4,14.1,0.5,0.1,0.03
Pablo Prigioni,LAC,39,G,57,57,100,2.3,4.6,49.4,42.7,6.7,13.9,0.9,0.0,0.07
JaVale McGee,DAL,28,C,33,33,100,2.5,4.6,53.6,47.4,6.2,10.9,0.1,0.2,0
Justin Harper,BKN,26,F-C,2,2,100,2.0,4.5,44.4,43.8,0.6,7.0,0.2,0,0
Jason Thompson,TOR,29,F-C,44,44,100,2.2,4.4,49.7,45.3,4.4,10.0,0.3,0.1,0
Josh Huestis,OKC,24,F,5,5,100,2.0,4.4,45.5,44.3,1.1,11.0,0.2,0.0,0
Anthony Morrow,OKC,30,G,60,60,100,2.0,4.4,45.8,43.2,2.7,13.6,0.3,0.0,0
Drew Gooden,WAS,34,F,25,25,100,2.3,4.4,53.2,44.0,9.2,10.2,0.3,0.1,0.13
Kendall Marshall,PHI,24,G,24,24,100,2.3,4.3,52.9,43.5,9.4,13.3,0.5,0.0,0.03
Sergey Karasev,BKN,22,G-F,35,35,100,2.0,4.3,46.3,44.2,2.1,10.0,0.1,0.0,0.07
Manu Ginobili,SAS,38,G,56,56,100,1.6,4.3,37.8,43.8,-6.0,19.6,1.1,0.1,0.07
Joe Ingles,UTA,28,F,76,76,100,1.8,4.2,43.6,44.2,-0.6,15.3,0.7,0.0,0.02
Jonathon Simmons,SAS,26,G-F,50,50,100,2.0,4.2,48.8,43.3,5.5,14.8,0.4,0.0,0.09
Justin Anderson,DAL,22,G-F,46,46,100,1.9,4.2,45.8,44.0,1.9,11.8,0.3,0.1,0
Phil Pressey,POR,25,G,20,20,100,1.8,4.1,42.7,43.0,-0.3,12.3,0.8,0.1,0
Shabazz Napier,ORL,24,G,46,46,100,1.8,4.1,44.4,42.5,1.9,10.9,0.4,0.0,0
Damien Inglis,MIL,21,F,14,14,100,1.8,4.1,43.9,43.7,0.2,7.8,0.3,0.1,0
Elijah Millsap,UTA,28,G-F,16,16,100,1.6,4.1,40.0,44.5,-4.5,8.7,0.3,0.1,0
Lamar Patterson,ATL,24,G-F,32,32,100,1.9,4.0,48.1,44.0,4.0,11.3,0.3,0.0,0.03
Caron Butler,SAC,36,F,13,13,100,1.9,4.0,48.1,46.1,2.0,10.4,0.5,0.1,0
Eric Moreland,SAC,24,F-C,5,5,100,1.6,4.0,40.0,45.9,-5.9,6.0,0,0.1,0
Mike Miller,DEN,36,G-F,36,36,100,1.8,4.0,44.1,43.3,0.7,8.1,0.3,0.0,0
Glenn Robinson III,IND,22,G-F,39,39,100,1.7,4.0,42.2,43.4,-1.2,11.3,0.4,0.1,0
Jared Cunningham,CLE,25,G,30,30,100,1.7,3.9,44.1,43.3,0.7,9.3,0.3,0.0,0.09
John Jenkins,PHX,25,G,36,36,100,1.7,3.9,43.3,43.5,-0.2,11.2,0.2,0.0,0
Spencer Dinwiddie,CHI,23,G,11,11,100,1.7,3.9,44.2,43.7,0.5,13.2,0.2,0,0
Brian Roberts,POR,30,G,44,44,100,1.7,3.9,42.4,43.0,-0.6,9.2,0.2,0.0,0
Rasual Butler,SAS,37,F,36,36,100,1.5,3.9,38.1,42.2,-4.0,9.4,0.3,0.2,0.02
Adreian Payne,MIN,25,F,46,46,100,1.9,3.9,49.7,46.7,3.0,9.3,0.3,0.1,0.02
Matt Bonner,SAS,36,C-F,23,23,100,1.6,3.8,42.5,43.7,-1.2,6.9,0.2,0.0,0
Troy Daniels,CHA,24,G,36,36,100,1.5,3.8,39.0,43.1,-4.1,11.1,0.3,0.0,0
Tony Wroten,NYK,23,G,8,8,100,2.1,3.8,56.7,42.4,14.3,18.0,0.4,0,0
Damjan Rudez,MIN,30,F,27,27,100,1.6,3.7,43.4,44.4,-0.9,8.4,0.1,0.0,0
Leandro Barbosa,GSW,33,G,68,68,100,1.6,3.6,44.9,43.1,1.8,15.9,0.6,0.0,0.01
Devyn Marble,ORL,23,F,22,22,100,1.7,3.6,48.1,42.7,5.4,8.9,0.5,0.0,0.04
Joe Young,IND,24,G,33,33,100,1.6,3.5,44.4,42.7,1.7,9.3,0.4,0,0.02
James Young,BOS,20,G-F,21,21,100,1.9,3.5,52.7,43.3,9.4,6.9,0.2,0.0,0
DeJuan Blair,WAS,27,C-F,23,23,100,1.6,3.5,46.9,46.8,0.1,7.5,0.3,0.0,0.1
Delon Wright,TOR,24,G,18,18,100,1.4,3.5,41.3,42.3,-1.0,8.5,0.3,0.0,0
Jordan McRae,CLE,25,G,16,16,100,1.5,3.5,42.9,41.2,1.7,8.9,0.1,0.0,0
Ian Clark,GSW,25,G,51,51,100,1.8,3.4,52.0,42.7,9.4,8.8,0.3,0.1,0
Chris Copeland,MIL,32,F,20,20,100,1.8,3.4,52.2,44.0,8.2,6.5,0.1,0,0
KJ McDaniels,HOU,23,G-F,25,25,100,1.4,3.2,45.0,42.9,2.1,6.4,0.2,0.1,0
Darrun Hilliard,DET,23,F,27,27,100,1.4,3.2,44.2,42.6,1.6,10.1,0.2,0.0,0
James Michael McAdoo,GSW,23,F,34,34,100,1.6,3.1,49.5,44.0,5.5,6.4,0.2,0.0,0
Sonny Weems,PHX,29,G-F,35,35,100,1.6,3.1,51.8,43.8,8.0,11.6,0.2,0.0,0
Chris Kaman,POR,34,C,15,15,100,1.5,3.1,46.8,48.3,-1.5,7.0,0.1,0.0,0
C.J. Wilcox,LAC,25,G,18,18,100,1.0,3.1,32.1,42.4,-10.2,NaN,NaN,NaN,NaN
Lou Amundson,NYK,33,F,28,28,100,1.3,3.1,40.2,45.2,-5.0,7.0,0.2,0.0,0.03
James Jones,CLE,35,G-F,39,39,100,1.5,3.1,48.3,45.1,3.3,9.6,0.2,0.1,0.06
Joel Anthony,DET,33,C,17,17,100,1.8,3.1,57.7,46.5,11.2,5.1,0.1,0.3,0
Russ Smith,MEM,25,G,8,8,100,1.8,3.0,58.3,43.8,14.5,4.4,0.3,0.1,0
Jarell Eddie,WAS,24,G-F,15,15,100,1.1,3.0,37.8,42.1,-4.4,5.7,0.2,0.0,0
Sam Dekker,HOU,22,F,1,1,100,1.0,3.0,33.3,45.5,-12.2,2.0,0.3,0,0
Cameron Bairstow,DET,25,F-C,15,15,100,1.1,2.9,36.4,45.0,-8.6,5.7,0.1,0.1,0
RJ Hunter,BOS,22,G,26,26,100,1.4,2.9,46.7,41.9,4.8,8.7,0.4,0.1,0.03
Jeff Ayres,LAC,29,F-C,15,15,100,1.5,2.9,53.5,43.2,10.3,6.3,0,0.1,0
Kevon Looney,GSW,20,F,5,5,100,1.4,2.8,50.0,42.5,7.5,4.2,0,0,0
Terry Rozier,BOS,22,G,29,29,100,1.4,2.8,51.9,43.1,8.8,8.0,0.2,0.0,0
Tyler Hansbrough,CHA,30,F,35,35,100,1.5,2.8,52.6,46.4,6.2,7.8,0.3,0.0,0.09
Udonis Haslem,MIA,36,F,29,29,100,1.5,2.8,53.8,44.8,8.9,7.0,0.1,0.0,0.08
Andrew Goudelock,HOU,27,G,4,4,100,1.0,2.8,36.4,42.9,-6.6,6.2,0.8,0.1,0
Cliff Alexander,POR,20,F,6,6,100,1.0,2.7,37.5,51.1,-13.6,4.5,0.1,0.1,0
Steve Novak,MIL,33,F,8,8,100,1.0,2.5,40.0,42.8,-2.8,4.4,0,0,0
Jordan Adams,MEM,21,G,2,2,100,1.5,2.5,60.0,46.0,14.0,7.5,1.5,0,0
Anthony Bennett,TOR,23,F,12,12,100,1.7,2.5,66.7,43.6,23.1,4.4,0.3,0,0
Elliot Williams,CHA,27,G,5,5,100,0.8,2.4,33.3,41.4,-8.0,9.0,0,0,0
Shayne Whittington,IND,25,F-C,6,6,100,1.0,2.3,42.9,43.3,-0.5,5.9,0.1,0.0,0
Erick Green,DEN,25,G,6,6,100,1.2,2.3,50.0,41.7,8.3,4.7,0.1,0,0
Mitch McGary,OKC,24,F,13,13,100,1.0,2.3,43.3,46.7,-3.4,3.6,0.1,0.1,0
Pat Connaughton,POR,23,G,19,19,100,0.7,2.3,30.2,41.6,-11.4,4.2,0.1,0,0
Lorenzo Brown,DET,25,G,8,8,100,1.4,2.3,61.1,43.7,17.4,7.6,0.4,0.0,0
Jorge Gutierrez,CHA,27,G,10,10,100,0.8,2.2,36.4,40.4,-4.0,5.2,0.2,0,0.08
Jordan Mickey,BOS,21,F,12,12,100,0.7,2.1,32.0,45.7,-13.7,3.6,0,0.0,0
Sasha Kaun,CLE,31,C,15,15,100,0.7,2.1,35.5,43.3,-7.8,3.8,0.2,0.1,0
Joe Harris,CLE,24,G,3,3,100,1.7,2.0,83.3,42.7,40.6,3.0,0,0,0
Branden Dawson,LAC,23,F,5,5,100,1.4,2.0,70.0,46.3,23.7,4.8,0,0.0,0
JJ O'Brien,UTA,24,F,1,1,100,1.0,2.0,50.0,33.9,16.1,3.0,0.5,0,0
Nazr Mohammed,OKC,38,C,4,4,100,0.8,1.8,42.9,41.0,1.9,3.8,0,0,0
Jarnell Stokes,MEM,22,F-C,5,5,100,0.6,1.6,37.5,44.8,-7.3,2.7,0.1,0,0
Aaron Harrison,CHA,21,G,16,16,100,0.6,1.6,36.0,44.3,-8.3,4.4,0.3,0,0.05
Luis Montero,POR,23,G,6,6,100,1.0,1.5,66.7,44.2,22.4,3.5,0,0,0
Jimmer Fredette,SAS,27,G,5,5,100,1.0,1.4,71.4,44.1,27.4,3.0,0.2,0,0
Keith Appling,ORL,24,G,3,3,100,0.0,1.3,0.0,42.1,-42.1,5.4,0.2,0,0
