Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Isaiah Thomas,WAS,31,G,40,40,100,4.3,8.6,49.6,44.7,4.9,23.1,0.3,0.1,0.07
Gordon Hayward,BOS,30,F,52,52,100,3.9,8.6,45.7,46.1,-0.4,33.5,0.7,0.2,0
Anfernee Simons,POR,21,G,69,69,100,3.9,8.6,45.8,44.6,1.2,20.7,0.4,0.1,0.01
Kentavious Caldwell-Pope,LAL,27,G,69,69,100,4.0,8.6,47.0,45.3,1.8,25.5,0.8,0.1,0.04
Patrick McCaw,TOR,24,G,36,36,100,3.9,8.6,45.8,44.9,0.9,24.5,1.1,0.1,0
Wilson Chandler,BKN,33,F,35,35,100,3.6,8.5,42.6,45.6,-3.0,21.0,0.5,0.2,0
Omari Spellman,MIN,22,F,48,48,100,4.0,8.5,46.6,47.0,-0.4,18.1,0.7,0.2,0
George Hill,MIL,34,G,58,58,100,3.5,8.5,41.5,44.4,-2.9,21.5,0.8,0.1,0.07
Langston Galloway,DET,28,G,65,65,100,4.0,8.5,47.4,44.6,2.8,25.8,0.7,0.1,0.11
Cody Martin,CHA,24,F,45,45,100,3.9,8.4,46.4,45.8,0.7,18.8,0.8,0.1,0.29
Alex Caruso,LAL,26,G,64,64,100,3.8,8.4,44.5,45.1,-0.5,18.4,1.1,0.1,0.16
Stephen Curry,GSW,32,G,5,5,100,4.4,8.4,52.4,48.3,4.1,27.8,1.0,0.2,0
Wesley Matthews,MIL,33,G,65,65,100,3.3,8.4,39.7,45.3,-5.6,24.4,0.6,0.1,0.09
Rondae Hollis-Jefferson,TOR,25,F,60,60,100,3.6,8.4,43.3,45.8,-2.5,18.7,0.8,0.1,0.05
Nicolo Melli,NOP,29,F,57,57,100,4.0,8.3,48.3,46.8,1.5,17.4,0.6,0.1,0.02
Eric Gordon,HOU,31,G,36,36,100,3.2,8.3,38.7,46.2,-7.5,28.2,0.6,0.2,0
Juan Toscano-Anderson,GSW,27,F,12,12,100,3.3,8.3,39.0,47.1,-8.1,20.9,1.0,0.2,0
Austin Rivers,HOU,27,G,66,66,100,3.9,8.3,46.5,45.3,1.3,23.4,0.7,0.1,0.04
Jeff Teague,ATL,32,G,59,59,100,4.0,8.2,49.4,45.2,4.2,24.8,0.7,0.2,0.08
Trey Lyles,SAS,24,F,61,61,100,4.0,8.1,49.2,46.7,2.5,20.2,0.4,0.2,0.02
Coby White,CHI,20,G,65,65,100,4.3,8.1,53.8,45.1,8.7,25.8,0.8,0.0,0.06
Mo Bamba,ORL,22,C,62,62,100,3.9,8.1,47.7,47.9,-0.2,14.2,0.4,0.6,0
Tony Bradley,UTA,22,C-F,57,57,100,3.7,8.1,45.7,47.1,-1.4,11.4,0.2,0.3,0
Avery Bradley,LAL,29,G,49,49,100,3.4,8.1,42.0,45.7,-3.6,24.2,0.9,0.1,0.04
Ben McLemore,HOU,27,G,71,71,100,4.0,8.0,49.9,45.1,4.8,22.8,0.6,0.1,0.03
Isaac Bonga,WAS,20,G,64,64,100,3.8,8.0,47.5,45.6,1.8,18.9,0.7,0.2,0.17
Eric Mika,SAC,25,C-F,1,1,100,5.0,8.0,62.5,44.8,17.7,NaN,NaN,NaN,NaN
Nic Claxton,BKN,21,F-C,14,14,100,3.6,8.0,44.6,47.2,-2.5,NaN,NaN,NaN,NaN
Bol Bol,DEN,20,C-F,6,6,100,4.2,8.0,52.1,45.8,6.3,14.5,0.3,0.3,0
Devontae Cacok,LAL,23,F,1,1,100,5.0,8.0,62.5,45.1,17.4,NaN,NaN,NaN,NaN
JaMychal Green,LAC,30,F-C,63,63,100,3.5,8.0,44.4,46.3,-1.9,20.7,0.5,0.1,0
Donte DiVincenzo,MIL,23,G,65,65,100,3.5,7.9,43.8,44.6,-0.8,23.0,1.3,0.1,0.02
Keldon Johnson,SAS,20,F-G,15,15,100,4.0,7.9,50.4,43.6,6.8,17.7,0.8,0.1,0
Andre Iguodala,MIA,36,G-F,20,20,100,3.0,7.9,37.3,46.0,-8.7,19.9,0.7,0.5,0
Chandler Hutchison,CHI,24,F-G,27,27,100,4.2,7.9,53.1,46.2,6.8,18.8,1.0,0.1,0.32
Chris Boucher,TOR,27,F-C,58,58,100,3.4,7.9,43.3,46.2,-2.9,13.2,0.4,0.4,0.05
Grant Williams,BOS,21,F,68,68,100,3.4,7.9,43.4,45.8,-2.5,15.1,0.4,0.2,0.07
Talen Horton-Tucker,LAL,19,G,6,6,100,3.7,7.8,46.8,44.5,2.3,13.5,1.3,0.0,0
Seth Curry,DAL,29,G,63,63,100,3.8,7.8,47.9,44.3,3.6,24.6,0.6,0.1,0.06
De'Anthony Melton,MEM,22,G,60,60,100,4.0,7.8,51.0,46.0,5.0,19.4,1.3,0.1,0
D.J. Augustin,ORL,32,G,57,57,100,3.4,7.8,43.0,44.4,-1.4,24.9,0.6,0.0,0.05
Kyle Anderson,MEM,26,F-G,67,67,100,2.9,7.8,37.2,45.5,-8.3,19.9,0.8,0.2,0.03
Jarrett Culver,MIN,21,G-F,63,63,100,3.5,7.8,45.1,45.6,-0.5,23.9,0.9,0.3,0.02
Delon Wright,DAL,28,G,72,72,100,3.7,7.8,48.0,45.1,2.9,21.5,1.2,0.2,0.04
Markieff Morris,LAL,30,F,57,57,100,3.6,7.7,46.3,45.9,0.4,20.5,0.5,0.1,0.02
Jake Layman,MIN,26,F,23,23,100,3.6,7.7,47.5,44.3,3.1,22.0,0.7,0.2,0.09
Jordan Clarkson,UTA,28,G,71,71,100,3.4,7.7,44.3,44.9,-0.6,24.0,0.6,0.1,0
Thon Maker,DET,23,F-C,59,59,100,3.8,7.6,49.2,48.6,0.7,12.9,0.4,0.3,0.03
Marvin Williams,MIL,34,F,57,57,100,3.3,7.5,44.3,45.9,-1.6,19.5,0.6,0.2,0.1
Caleb Martin,CHA,24,F,16,16,100,3.4,7.5,45.0,45.3,-0.3,17.6,0.7,0.2,0.22
Taj Gibson,NYK,35,F,61,61,100,3.4,7.5,45.2,47.8,-2.6,16.5,0.4,0.2,0
Cristiano Felicio,CHI,27,F-C,22,22,100,4.4,7.5,58.5,49.1,9.4,17.5,0.5,0.0,0
Matisse Thybulle,PHI,23,G-F,64,64,100,3.1,7.5,41.7,44.8,-3.1,19.8,1.4,0.6,0
Drew Eubanks,SAS,23,F-C,20,20,100,3.8,7.5,50.3,47.0,3.3,12.4,0.2,0.3,0.05
Timothe Luwawu-Cabarrot,BKN,25,G-F,45,45,100,3.3,7.4,44.8,45.1,-0.3,18.1,0.4,0.0,0.06
Doug McDermott,IND,28,F,69,69,100,3.5,7.4,46.5,45.1,1.4,19.9,0.2,0.0,0.03
Torrey Craig,DEN,29,F,56,56,100,3.5,7.4,47.5,46.9,0.6,18.5,0.4,0.4,0
Dion Waiters,LAL,28,G,10,10,100,3.4,7.4,45.9,44.0,1.9,20.7,0.4,0.4,0
Jordan McLaughlin,MIN,24,G,30,30,100,3.5,7.4,48.0,44.8,3.1,19.7,1.1,0.0,0
Bruno Fernando,ATL,21,F-C,55,55,100,3.4,7.3,46.2,47.5,-1.3,12.7,0.3,0.0,0
Jordan McRae,DET,29,G,37,37,100,3.2,7.3,43.2,45.0,-1.9,21.2,0.6,0.3,0
Jalen McDaniels,CHA,22,F-C,16,16,100,3.7,7.3,50.4,45.5,5.0,18.3,0.5,0.1,0.06
Mike Muscala,OKC,28,F-C,43,43,100,3.4,7.3,46.8,48.0,-1.1,12.2,0.2,0.1,0.04
Frank Mason III,MIL,26,G,7,7,100,2.6,7.3,35.3,43.8,-8.5,NaN,NaN,NaN,NaN
Sekou Doumbouya,DET,19,F,35,35,100,3.8,7.3,52.5,47.5,5.0,19.8,0.5,0.1,0
Cameron Johnson,PHX,24,F,56,56,100,3.6,7.3,50.0,45.2,4.8,22.0,0.6,0.1,0.11
Harry Giles III,SAC,22,F-C,44,44,100,4.1,7.3,56.7,48.5,8.2,14.5,0.5,0.2,0.04
Michael Carter-Williams,ORL,28,G,45,45,100,3.4,7.2,47.5,45.4,2.2,18.5,1.1,0.3,0.2
Frank Ntilikina,NYK,21,G,56,56,100,3.7,7.2,51.0,45.3,5.7,20.8,0.9,0.1,0.09
Furkan Korkmaz,PHI,22,G-F,71,71,100,3.4,7.2,46.8,44.9,1.9,21.7,0.6,0.1,0.08
Kyle O'Quinn,PHI,30,C-F,26,26,100,3.4,7.2,47.6,46.8,0.8,10.8,0.2,0.3,0.03
Patty Mills,SAS,31,G,65,65,100,3.0,7.2,41.4,44.7,-3.3,22.5,0.8,0.1,0.09
Gary Payton II,WAS,27,G,25,25,100,3.6,7.2,49.7,45.2,4.5,14.9,1.1,0.1,0
Daniel Gafford,CHI,21,F-C,40,40,100,3.5,7.2,49.7,50.3,-0.6,14.2,0.3,0.3,0.12
DeAndre' Bembry,ATL,25,G-F,42,42,100,3.5,7.1,49.3,45.3,4.0,21.3,1.3,0.1,0
Wes Iwundu,ORL,25,F,51,51,100,3.1,7.1,44.1,45.5,-1.4,18.3,0.5,0.1,0
Grayson Allen,MEM,24,G,37,37,100,3.3,7.1,46.2,45.0,1.2,18.9,0.3,0.1,0.05
Mario Hezonja,POR,25,F-G,52,52,100,3.1,7.1,44.4,46.1,-1.7,16.4,0.7,0.1,0.04
Josh Jackson,MEM,23,G-F,20,20,100,3.4,7.0,48.2,44.9,3.3,17.3,0.8,0.1,0.27
JJ Redick,NOP,36,G,60,60,100,3.6,7.0,51.8,45.3,6.4,26.4,0.3,0.1,0.23
Malik Monk,CHA,22,G,54,54,100,3.4,7.0,48.2,45.0,3.1,21.3,0.5,0.1,0.04
Anthony Tolliver,MEM,35,F,51,51,100,3.1,7.0,44.3,47.2,-2.9,15.9,0.3,0.1,0.15
Norvel Pelle,PHI,27,F,20,20,100,3.8,7.0,54.3,49.0,5.2,9.7,0.1,0.4,0
Sindarius Thornwell,NOP,25,G,2,2,100,3.0,7.0,42.9,44.3,-1.5,17.5,0.5,0.0,0
Joakim Noah,LAC,35,F-C,5,5,100,2.6,7.0,37.1,41.6,-4.4,10.0,0.2,0.0,0
Willy Hernangomez,CHA,26,C-F,29,29,100,3.4,6.9,49.3,47.0,2.2,12.1,0.3,0.0,0.03
Robert Williams III,BOS,22,C-F,28,28,100,2.9,6.9,41.2,47.5,-6.3,13.4,0.8,0.7,0
Gary Trent Jr.,POR,21,G-F,59,59,100,3.2,6.9,45.9,44.9,1.1,21.8,0.8,0.1,0
Jalen Brunson,DAL,23,G,55,55,100,3.4,6.9,48.7,44.5,4.2,17.9,0.4,0.0,0.23
Brad Wanamaker,BOS,30,G,69,69,100,3.2,6.9,46.9,45.1,1.8,19.3,0.9,0.1,0.03
Jerome Robinson,WAS,23,G,56,56,100,3.1,6.8,45.7,44.9,0.8,15.5,0.4,0.1,0.02
Hamidou Diallo,OKC,21,G,46,46,100,2.8,6.8,40.4,45.3,-4.9,19.5,0.8,0.1,0.02
Reggie Bullock,NYK,29,G-F,29,29,100,3.5,6.8,51.8,45.5,6.2,23.6,0.9,0.0,0.1
Malik Beasley,MIN,23,G,54,54,100,3.5,6.8,51.8,44.5,7.3,22.0,0.7,0.1,0.04
Solomon Hill,MIA,29,F,58,58,100,3.3,6.7,49.4,45.8,3.5,18.4,0.7,0.1,0
Noah Vonleh,DEN,24,F,32,32,100,3.0,6.7,44.6,47.4,-2.8,10.5,0.3,0.1,0
Jordan Poole,GSW,21,G,56,56,100,3.2,6.6,48.1,45.3,2.8,22.4,0.6,0.1,0.07
Tyler Johnson,BKN,28,G,37,37,100,2.9,6.6,44.1,44.8,-0.7,18.2,0.4,0.1,0.1
Michael Porter Jr.,DEN,22,F,54,54,100,3.3,6.6,49.6,46.6,3.0,16.4,0.5,0.2,0
Dennis Smith Jr.,NYK,22,G,34,34,100,3.2,6.6,49.3,45.3,4.1,15.8,0.8,0.1,0.03
Terence Davis,TOR,23,G,69,69,100,2.7,6.5,40.9,44.8,-3.9,16.8,0.5,0.1,0.03
Treveon Graham,ATL,26,G-F,51,51,100,3.0,6.5,46.2,45.4,0.8,16.9,0.4,0.0,0.11
Ersan Ilyasova,MIL,33,F,62,62,100,2.6,6.5,39.9,45.3,-5.4,15.7,0.4,0.1,0.14
Ed Davis,UTA,31,C-F,28,28,100,3.1,6.5,48.1,46.9,1.2,10.8,0.4,0.0,0
T.J. McConnell,IND,28,G,71,71,100,3.1,6.5,47.8,44.7,3.1,18.7,0.8,0.1,0.07
Keita Bates-Diop,DEN,24,F,43,43,100,3.1,6.4,48.9,45.8,3.1,16.9,0.4,0.3,0
Gary Clark,ORL,25,F,38,38,100,2.8,6.4,43.8,45.7,-1.9,13.5,0.1,0.2,0.05
Jacob Evans,MIN,23,G-F,29,29,100,3.1,6.3,48.9,45.4,3.5,14.4,0.4,0.2,0
Rodions Kurucs,BKN,22,F,45,45,100,2.7,6.3,42.3,45.8,-3.5,14.6,0.5,0.0,0.04
JaKarr Sampson,IND,27,F,33,33,100,2.8,6.3,44.2,45.5,-1.2,13.9,0.5,0.1,0.03
Shake Milton,PHI,23,G-F,36,36,100,2.9,6.3,46.7,44.9,1.7,20.1,0.5,0.0,0.05
Tyus Jones,MEM,24,G,65,65,100,2.8,6.2,44.4,44.4,0.1,19.0,0.9,0.1,0.02
Svi Mykhailiuk,DET,23,G-F,54,54,100,3.1,6.2,50.9,44.4,6.5,22.6,0.7,0.0,0.02
Rajon Rondo,LAL,34,G,48,48,100,2.9,6.2,47.1,46.1,1.0,20.5,0.8,0.0,0
Shaquille Harrison,CHI,26,G,32,32,100,2.7,6.2,42.9,44.6,-1.7,11.3,0.8,0.2,0
Kevon Looney,GSW,24,F,20,20,100,2.6,6.2,42.3,45.8,-3.6,13.1,0.6,0.1,0
Denzel Valentine,CHI,26,G,32,32,100,2.9,6.1,47.4,45.2,2.2,13.6,0.7,0.0,0
Kevin Knox II,NYK,20,F,65,65,100,2.8,6.1,46.0,44.9,1.0,17.9,0.4,0.2,0
Chris Chiozza,BKN,24,G,27,27,100,2.6,6.1,41.8,43.4,-1.6,14.3,0.8,0.1,0
Dwayne Bacon,CHA,24,G-F,36,36,100,2.6,6.1,43.6,45.5,-1.9,17.6,0.6,0.0,0
Lonnie Walker IV,SAS,21,G-F,56,56,100,2.7,6.0,44.8,45.6,-0.7,16.2,0.5,0.1,0
Caleb Swanigan,POR,23,F,24,24,100,3.0,6.0,50.0,48.4,1.6,10.7,0.1,0.1,0.07
Miye Oni,UTA,22,G-F,8,8,100,3.1,6.0,52.1,46.2,5.9,10.9,0.4,0.0,0
Joe Chealey,CHA,24,G,1,1,100,3.0,6.0,50.0,40.2,9.8,8.2,1.0,0,0
Monte Morris,DEN,25,G,73,73,100,2.7,6.0,45.9,45.0,0.8,22.4,0.8,0.1,0.05
Evan Turner,MIN,31,G-F,19,19,100,2.2,6.0,37.2,45.1,-7.9,13.2,0.5,0.2,0
Boban Marjanovic,DAL,31,C,40,40,100,2.9,5.9,48.9,48.6,0.3,10.3,0.2,0.0,0.02
Kelan Martin,MIN,24,F,30,30,100,2.6,5.9,44.3,46.0,-1.7,16.0,0.2,0.1,0
James Ennis III,ORL,29,F,68,68,100,2.8,5.9,48.4,44.9,3.4,18.3,0.5,0.2,0.06
Raul Neto,PHI,28,G,49,49,100,2.7,5.9,45.6,44.0,1.7,12.4,0.4,0.0,0.07
Damyean Dotson,NYK,26,G,46,46,100,2.7,5.8,46.1,44.6,1.5,17.4,0.5,0.0,0.06
Sterling Brown,MIL,25,G-F,50,50,100,2.5,5.8,42.8,45.4,-2.6,14.8,0.6,0.0,0.02
JR Smith,LAL,34,G,6,6,100,2.2,5.8,37.1,43.1,-5.9,13.2,0.2,0,0
Ryan Broekhoff,PHI,29,G-F,11,11,100,2.4,5.8,40.6,46.0,-5.3,10.6,0.3,0.1,0.06
David Nwaba,HOU,27,G-F,20,20,100,2.5,5.8,42.2,45.3,-3.1,13.4,0.6,0.2,0.1
CJ Miles,WAS,33,G,10,10,100,2.8,5.8,48.3,46.2,2.0,16.1,1.0,0.0,0.2
Kyle Korver,MIL,39,G-F,56,56,100,2.4,5.8,41.7,44.5,-2.8,16.6,0.4,0.1,0.09
Alen Smailagic,GSW,19,F,14,14,100,3.0,5.8,51.9,47.2,4.7,9.9,0.2,0.1,0.14
Ante Zizic,CLE,23,C,21,21,100,2.9,5.8,49.6,47.5,2.1,10.0,0.3,0.0,0
Rodney McGruder,LAC,28,G,51,51,100,2.5,5.7,43.5,44.5,-1.0,15.6,0.5,0.0,0.04
Abdel Nader,OKC,26,F,52,52,100,2.4,5.7,40.9,44.3,-3.4,15.8,0.4,0.3,0
Andre Roberson,OKC,28,G-F,7,7,100,2.9,5.7,50.0,44.6,5.4,12.4,0.1,0.1,0
Brandon Knight,DET,28,G,24,24,100,3.3,5.7,57.7,46.3,11.4,18.5,0.4,0.1,0.04
Jevon Carter,PHX,24,G,56,56,100,2.5,5.7,44.8,44.4,0.5,16.3,0.8,0.2,0
Matthew Dellavedova,CLE,29,G,54,54,100,2.7,5.7,47.2,45.6,1.6,14.4,0.4,0.0,0.07
Gabe Vincent,MIA,24,G,5,5,100,2.4,5.6,42.9,41.3,1.6,9.2,0.6,0,0.11
Nassir Little,POR,20,F-G,44,44,100,2.6,5.6,46.3,45.9,0.5,11.9,0.3,0.1,0
Patrick Patterson,LAC,31,F,54,54,100,2.4,5.6,42.9,45.4,-2.6,13.2,0.1,0.0,0.07
Cheick Diallo,PHX,23,F-C,44,44,100,2.5,5.5,45.9,46.8,-0.9,10.2,0.2,0.0,0.02
Tim Frazier,DET,29,G,24,24,100,2.8,5.5,50.4,44.7,5.6,13.1,0.5,0.1,0.11
Jeremy Pargo,GSW,34,G,2,2,100,3.5,5.5,63.6,42.8,20.8,14.7,0.3,0,0
DaQuan Jeffries,SAC,22,G-F,10,10,100,2.3,5.5,41.8,44.0,-2.2,10.8,0.3,0.1,0.08
Nickeil Alexander-Walker,NOP,21,G,44,44,100,2.8,5.5,50.8,44.8,6.0,12.6,0.4,0.1,0.06
Admiral Schofield,WAS,23,G-F,24,24,100,2.6,5.5,47.3,45.3,2.0,11.2,0.2,0.1,0.03
E'Twaun Moore,NOP,31,G,54,54,100,2.6,5.5,48.1,45.1,3.0,18.2,0.6,0.1,0.04
Justin Jackson,DAL,25,F,64,64,100,2.3,5.5,42.4,44.5,-2.1,16.1,0.2,0.1,0
Ty Jerome,PHX,22,G-F,27,27,100,2.9,5.4,53.7,44.2,9.5,10.6,0.5,0.1,0.03
Chris Silva,MIA,23,F,32,32,100,3.0,5.4,55.7,48.1,7.7,7.9,0.2,0.1,0.11
Jarrell Brantley,UTA,24,F,7,7,100,2.9,5.4,52.6,47.5,5.1,10.7,0.3,0.1,0
Goga Bitadze,IND,20,C-F,53,53,100,2.2,5.4,41.1,46.5,-5.5,8.7,0.2,0.2,0
Jeremiah Martin,BKN,24,G,8,8,100,2.5,5.4,46.5,44.3,2.2,11.0,0.8,0.1,0.22
Emmanuel Mudiay,UTA,24,G,51,51,100,2.5,5.3,45.8,44.6,1.2,15.7,0.4,0.1,0
Elie Okobo,PHX,22,F-G,48,48,100,2.8,5.3,52.5,44.8,7.7,13.1,0.4,0.0,0
DeMarre Carroll,HOU,33,F,23,23,100,2.2,5.3,40.7,43.9,-3.2,12.1,0.3,0.0,0.04
Semi Ojeleye,BOS,25,F,67,67,100,2.3,5.3,43.0,45.7,-2.7,14.7,0.3,0.0,0.17
Naz Mitrou-Long,IND,26,G,3,3,100,2.0,5.3,37.5,41.1,-3.6,9.4,0.2,0.2,0.2
PJ Dozier,DEN,23,G-F,26,26,100,2.5,5.3,47.4,45.4,2.0,14.2,0.5,0.0,0.03
Zylan Cheatham,NOP,24,F,4,4,100,2.5,5.3,47.6,45.1,2.5,12.8,0.2,0.0,0
Quinn Cook,LAL,27,G,38,38,100,2.5,5.2,48.7,45.1,3.6,11.5,0.3,0.0,0
Courtney Lee,DAL,34,G,21,21,100,2.6,5.2,49.1,45.1,4.0,14.4,0.8,0.1,0
Brandon Goodwin,ATL,24,G,32,32,100,2.4,5.2,46.7,45.2,1.5,12.6,0.4,0.0,0
D.J. Wilson,MIL,24,F,35,35,100,1.9,5.2,37.4,44.7,-7.4,9.8,0.1,0.1,0.05
Jerian Grant,WAS,27,G,6,6,100,3.0,5.2,58.1,42.0,16.0,13.3,0.2,0.0,0
Michael Kidd-Gilchrist,DAL,26,F,23,23,100,2.3,5.2,43.7,45.2,-1.6,11.2,0.1,0.0,0
Dante Exum,CLE,24,G,33,33,100,2.3,5.2,44.1,44.2,-0.1,13.9,0.4,0.1,0
Ryan Arcidiacono,CHI,26,G,56,56,100,2.5,5.1,47.7,44.6,3.1,16.0,0.5,0.0,0.33
Wayne Ellington,NYK,32,G,34,34,100,2.2,5.1,43.6,44.4,-0.7,15.5,0.4,0.1,0
Allonzo Trier,NYK,24,G,19,19,100,2.6,5.0,52.1,44.1,8.0,12.1,0.1,0.0,0
Zach Norvell Jr.,GSW,22,G-F,3,3,100,3.7,5.0,73.3,44.6,28.7,8.2,0.4,0,0.2
Stanton Kidd,UTA,28,F,2,2,100,1.0,5.0,20.0,40.2,-20.2,NaN,NaN,NaN,NaN
Michael Frazier II,HOU,26,G,11,11,100,3.1,5.0,61.8,44.3,17.5,NaN,NaN,NaN,NaN
Terance Mann,LAC,23,G-F,27,27,100,2.3,5.0,45.9,44.4,1.6,8.8,0.3,0.1,0.02
Udonis Haslem,MIA,40,F,4,4,100,3.3,5.0,65.0,49.9,15.1,11.0,0,0,0.25
Frank Jackson,NOP,22,G,54,54,100,2.3,5.0,46.6,44.8,1.9,13.5,0.3,0.0,0.02
Thabo Sefolosha,HOU,36,F-G,40,40,100,2.4,4.9,48.2,45.6,2.6,10.6,0.6,0.2,0
Kadeem Allen,NYK,27,G,8,8,100,2.3,4.9,46.2,45.9,0.3,11.7,0.5,0.1,0.1
Marco Belinelli,SAS,34,G,52,52,100,2.4,4.9,48.6,44.9,3.8,15.5,0.2,0.0,0
J.J. Barea,DAL,36,G,28,28,100,2.5,4.9,51.5,44.4,7.1,15.5,0.2,0.0,0.03
Iman Shumpert,BKN,30,G,13,13,100,1.9,4.8,38.1,43.0,-4.9,18.5,0.9,0.2,0.08
Allen Crabbe,MIN,28,G-F,33,33,100,2.5,4.8,50.9,45.1,5.8,17.6,0.4,0.0,0.03
Trey Burke,DAL,27,G,31,31,100,2.4,4.8,49.7,44.7,5.0,15.8,0.5,0.1,0.03
Theo Pinson,NYK,24,G-F,30,30,100,2.2,4.8,45.1,44.7,0.4,11.1,0.5,0.1,0.03
Tyson Chandler,HOU,37,C,24,24,100,2.3,4.8,47.0,47.8,-0.8,8.4,0.2,0.1,0.04
T.J. Leaf,IND,23,F,24,24,100,2.5,4.8,51.3,45.2,6.1,NaN,NaN,NaN,NaN
Vince Carter,ATL,43,G-F,58,58,100,1.9,4.8,39.0,46.1,-7.1,14.6,0.4,0.1,0.02
Georges Niang,UTA,27,F,65,65,100,2.4,4.8,51.1,44.5,6.7,14.0,0.3,0.1,0.02
Louis King,DET,21,F,4,4,100,2.5,4.8,52.6,47.8,4.8,6.2,0.2,0,0
Vincent Poirier,BOS,26,C-F,19,19,100,1.8,4.7,38.2,47.5,-9.3,6.2,0.1,0.1,0
Bruno Caboclo,HOU,24,F,27,27,100,2.0,4.6,44.0,46.5,-2.5,8.1,0.5,0.2,0
Mike Scott,PHI,31,F,64,64,100,2.0,4.6,43.9,46.0,-2.2,17.8,0.3,0.0,0
Jordan Bell,CLE,25,F,26,26,100,2.1,4.6,47.1,47.3,-0.2,8.8,0.1,0.1,0.1
BJ Johnson,ORL,24,F,7,7,100,2.3,4.6,50.0,47.5,2.5,8.3,0.3,0,0
Romeo Langford,BOS,20,G-F,25,25,100,1.7,4.5,37.2,43.9,-6.7,11.6,0.2,0.1,0.16
Justin James,SAC,23,G-F,20,20,100,1.6,4.5,36.7,42.6,-5.9,6.4,0.2,0.2,0
Josh Gray,NOP,26,G,2,2,100,2.0,4.5,44.4,43.3,1.1,NaN,NaN,NaN,NaN
Jared Dudley,LAL,34,F,37,37,100,2.0,4.5,44.2,45.5,-1.2,8.1,0.3,0.0,0.04
Dzanan Musa,BKN,21,G-F,37,37,100,1.8,4.5,40.6,44.4,-3.8,12.2,0.4,0.0,0
Edmond Sumner,IND,24,G,29,29,100,1.8,4.5,41.1,44.7,-3.7,14.4,0.5,0.2,0
Garrison Mathews,WAS,23,G,17,17,100,1.9,4.4,42.7,44.9,-2.2,12.6,0.4,0.1,0.11
Chris Clemons,HOU,22,G,29,29,100,1.8,4.4,40.6,44.4,-3.7,8.8,0.3,0.1,0.06
Alfonzo McKinnie,CLE,27,F,38,38,100,2.3,4.4,52.1,46.1,6.0,14.8,0.6,0.1,0.05
John Konchar,MEM,24,G,18,18,100,1.6,4.4,36.7,42.2,-5.5,9.5,0.4,0.1,0
Lance Thomas,BKN,32,F,6,6,100,2.5,4.3,57.7,47.5,10.2,14.0,0,0,0
Mfiondu Kabengele,LAC,22,F-C,10,10,100,2.1,4.3,48.8,43.4,5.4,5.3,0.2,0.1,0
Chimezie Metu,SAS,23,F-C,15,15,100,2.0,4.3,46.9,44.8,2.1,5.8,0.2,0.1,0
Troy Daniels,DEN,28,G,41,41,100,1.7,4.2,41.0,43.6,-2.5,11.3,0.2,0.0,0
Justin Anderson,BKN,26,F-G,9,9,100,1.7,4.2,39.5,45.8,-6.3,10.7,0,0.4,0
Matt Thomas,TOR,25,G,36,36,100,1.7,4.1,40.5,44.0,-3.4,10.7,0.2,0.0,0.02
Marko Guduric,MEM,25,G,39,39,100,2.0,4.0,50.6,45.1,5.6,11.0,0.3,0.1,0.02
Tacko Fall,BOS,24,C,4,4,100,2.0,4.0,50.0,47.4,2.6,4.7,0.1,0.4,0
Deonte Burton,OKC,26,G-F,32,32,100,2.0,4.0,50.0,44.8,5.2,9.1,0.2,0.1,0.03
Luc Mbah a Moute,HOU,33,F,3,3,100,2.3,4.0,58.3,45.7,12.6,NaN,NaN,NaN,NaN
Justin Wright-Foreman,UTA,22,G,3,3,100,2.7,4.0,66.7,43.3,23.3,11.2,0.5,0,0
Kyle Alexander,MIA,23,F-C,2,2,100,2.0,4.0,50.0,42.9,7.1,NaN,NaN,NaN,NaN
Jalen Lecque,PHX,20,G,3,3,100,1.3,4.0,33.3,41.8,-8.5,6.4,0,0,0
Derrick Walton Jr.,DET,25,G,22,22,100,1.9,4.0,47.1,43.9,3.3,9.5,0.3,0,0
Johnathan Williams,WAS,25,F,13,13,100,1.9,3.9,47.1,46.7,0.4,12.0,0.1,0.2,0
Tremont Waters,BOS,22,G,10,10,100,1.5,3.9,38.5,43.4,-5.0,10.8,0.9,0.2,0
Javonte Green,BOS,26,G-F,41,41,100,1.6,3.9,40.0,44.9,-4.9,9.8,0.5,0.1,0
Wenyen Gabriel,POR,23,F,22,22,100,1.8,3.9,47.1,46.1,1.0,7.8,0.4,0.1,0
Jonah Bolden,PHX,24,F,6,6,100,2.0,3.8,52.2,43.0,9.2,6.7,0.4,0.1,0
Paul Watson,TOR,25,G,5,5,100,1.8,3.8,47.4,42.8,4.6,8.7,0.4,0.0,0
Adam Mokoka,CHI,21,G,10,10,100,1.5,3.8,39.5,44.0,-4.5,10.2,0.4,0,0
Jaylen Nowell,MIN,20,G,12,12,100,1.7,3.8,44.4,44.8,-0.4,10.1,0.2,0.1,0
Amir Coffey,LAC,23,G-F,13,13,100,1.5,3.7,39.6,41.7,-2.2,8.8,0.3,0.1,0
Tyrone Wallace,ATL,26,G,12,12,100,1.8,3.7,47.7,44.0,3.8,11.4,0.5,0.1,0.07
Chasson Randle,GSW,27,G,3,3,100,2.7,3.7,72.7,47.8,24.9,13.3,0.7,0,0
